date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.07.06,-7.0000000000014495,-171.99999999999437,-31.000000000003247,-63.00000000000239,-94.00000000001629,-80.99999999999774,-124.99999999999733,-53.999999999998494,-97.00000000000264,-64.0000000000085,-90.00000000000341,-214.99999999998744,-102.00000000000209,-162.00000000000614,-26.999999999999247,-49.99999999999449,-96.00000000000364,-34.000000000006025,-50.0000000000056,-51.000000000001044,,-1665.0000000000318
2020.07.06,-2.000000000002,-180.99999999998673,-31.000000000003247,-74.00000000001228,-7.0000000000014495,-135.99999999999167,-250.99999999997902,-53.999999999998494,-80.00000000000229,-84.0000000000063,-102.00000000000387,-190.00000000000128,-295.0000000000008,-180.00000000000682,-38.99999999998904,-47.99999999998139,-57.00000000000216,-66.0000000000025,-80.99999999999774,-94.00000000001629,,-2051.9999999999854
2020.07.06,32.999999999994145,-157.00000000000713,-32.999999999994145,-124.00000000000944,-59.000000000009045,-178.99999999999582,-100.99999999999554,-76.99999999999375,-119.00000000000244,-33.000000000005244,-156.0000000000059,-151.9999999999966,-300.00000000001137,-225.9999999999991,1.0000000000065512,5.000000000010552,-142.00000000001012,-179.00000000000205,-14.000000000002899,-46.0000000000127,,-2058.0000000000423
2020.07.06,71.99999999999429,-139.00000000000023,-24.999999999986144,-105.00000000000398,-83.00000000001084,-214.99999999999852,-32.999999999994145,-73.99999999999629,-136.00000000000279,57.99999999999139,-121.00000000000932,-34.000000000000696,-330.0000000000081,-210.99999999999852,55.000000000005045,156.00000000000057,-151.00000000001046,-216.99999999999875,129.9999999999968,-32.0000000000098,,-1435.0000000000407
2020.07.06,63.00000000000195,-146.99999999998602,-46.999999999997044,-134.00000000000034,-97.00000000001374,-209.9999999999991,-30.999999999981043,-87.00000000001484,-141.00000000000225,76.99999999999375,-171.0000000000207,-62.99999999999084,-313.99999999999204,-256.0000000000002,12.000000000012001,182.99999999999983,-185.00000000000227,-224.00000000000375,127.99999999999478,-86.0000000000083,,-1730.0000000000105
2020.07.06,53.999999999998494,-167.00000000000603,-63.99999999999739,-155.00000000000114,-96.00000000000719,-216.99999999998943,-52.99999999999194,-78.00000000000028,-132.0000000000099,79.99999999999119,-213.00000000002228,-51.99999999998539,-392.9999999999989,-290.00000000000625,9.000000000014552,211.00000000000563,-202.0000000000124,-242.00000000000443,129.9999999999968,-114.0000000000141,,-1984.0000000000405
2020.07.06,-58.99999999999794,-283.99999999999534,-214.99999999998744,-200.00000000000284,-148.99999999999915,-307.99999999999716,-51.99999999998539,-110.00000000001009,-126.0000000000039,102.99999999999754,-389.00000000001,-153.00000000000313,-517.9999999999962,-480.000000000004,-110.99999999999443,202.00000000001327,-262.00000000000045,-352.99999999999443,132.99999999999423,-135.00000000001845,,-3465.9999999999964
2020.07.06,-45.000000000006146,-246.99999999999721,-238.99999999998923,-236.0000000000042,-111.00000000001664,-293.99999999999426,-79.99999999999119,-136.00000000000279,-69.00000000000794,65.99999999999939,-379.99999999999545,-164.99999999999292,-439.99999999999596,-564.0000000000072,-202.9999999999976,82.00000000000429,-257.000000000005,-379.99999999999545,229.99999999999687,-67.00000000001705,,-3535.0000000000164
2020.07.06,-24.000000000001798,-232.99999999999432,-219.99999999999798,-251.00000000000477,-110.00000000001009,-302.9999999999977,-92.99999999998754,-147.00000000000824,-90.0000000000012,117.00000000000044,-409.00000000002024,-115.99999999998278,-504.9999999999999,-581.0000000000031,-187.99999999998818,164.00000000000858,-287.00000000000614,-403.0000000000058,243.99999999999977,-83.00000000001084,,-3518.000000000012
2020.07.06,-36.999999999998145,-289.9999999999903,-297.9999999999983,-302.0000000000067,-158.99999999999804,-353.99999999999875,-48.99999999998794,-205.99999999999508,-99.00000000000463,139.99999999999568,-522.0000000000198,-133.99999999998968,-554.9999999999944,-696.0000000000122,-218.99999999999142,189.00000000001694,-338.0000000000081,-480.99999999999454,241.99999999999778,-110.00000000001009,,-4277.999999999987
2020.07.06,-25.00000000000835,-225.99999999999287,-285.99999999998624,-332.00000000000784,-141.00000000001333,-348.9999999999993,-92.99999999998754,-209.9999999999991,-100.00000000000009,152.99999999999204,-490.0000000000091,-109.00000000000354,-577.0000000000052,-739.0000000000043,-269.9999999999925,162.00000000001768,-358.0000000000041,-501.0000000000048,278.9999999999959,-73.00000000001194,,-4285.000000000025
2020.07.06,-80.00000000000229,-248.00000000000378,-363.0000000000022,-298.0000000000018,-138.0000000000159,-337.99999999999386,-115.99999999998278,-226.99999999999943,-60.00000000000449,100.00000000000009,-430.0000000000068,-105.99999999998388,-548.9999999999995,-731.0000000000088,-301.99999999998005,54.0000000000207,-307.00000000000216,-447.00000000000273,283.99999999999534,-69.00000000000794,,-4370.999999999982
2020.07.06,-100.00000000000009,-249.99999999999466,-366.999999999984,-255.00000000000966,-146.00000000000168,-344.99999999999534,-131.99999999999878,-197.00000000000273,-50.0000000000056,90.99999999999665,-421.0000000000207,-114.99999999999844,-536.0000000000032,-728.9999999999992,-330.9999999999924,35.00000000000725,-306.0000000000116,-451.9999999999982,263.0000000000021,-73.00000000001194,,-4416.000000000023
2020.07.06,-119.99999999999788,-340.00000000000693,-421.99999999998903,-282.0000000000107,-191.00000000000784,-361.9999999999957,-128.99999999997914,-221.00000000000452,-49.00000000001015,95.00000000000064,-544.0000000000111,-174.99999999999181,-581.0000000000093,-820.0000000000074,-367.99999999999056,39.00000000001125,-344.0000000000083,-478.9999999999992,224.9999999999974,-152.0000000000188,,-5220.000000000029
2020.07.06,-116.00000000000499,-339.0000000000004,-422.9999999999956,-277.000000000001,-209.9999999999991,-362.99999999999113,-68.99999999998573,-238.0000000000049,-75.00000000000284,141.99999999999767,-546.999999999997,-139.00000000000023,-581.0000000000093,-805.0000000000068,-317.9999999999961,99.00000000000463,-360.00000000001364,-475.9999999999991,229.00000000000142,-126.0000000000039,,-4992.000000000006
2020.07.06,-158.0000000000026,-365.99999999999966,-492.9999999999879,-270.00000000001023,-209.9999999999991,-332.99999999999443,-92.99999999998754,-241.00000000000233,-74.00000000000739,123.99999999999079,-539.0000000000157,-173.00000000000094,-520.0000000000093,-828.000000000003,-411.99999999999017,17.000000000000348,-357.00000000001353,-447.00000000000273,221.99999999999997,-136.00000000000279,,-5287.000000000038
