date,GBPUSD,USDJPY,USDCAD,EURCHF,CADCHF,EURGBP,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.10.25,0.0,-46.999999999997044,-45.000000000006146,-119.00000000000244,0.0,-109.99999999999899,-7.000000000005002,-67.00000000000728,-246.99999999999721,-53.00000000001148,-80.99999999998886,-22.999999999996135,,-799.0000000000106
2021.10.25,97.9999999999981,-51.00000000000193,-35.999999999991594,-130.99999999999224,22.999999999995246,-109.99999999999899,49.99999999998295,-78.00000000000296,-253.00000000001432,-23.000000000010346,-71.99999999998852,-27.000000000001023,,-610.0000000000256
2021.10.25,105.99999999998388,-93.00000000000352,-86.99999999999264,-104.99999999999955,81.9999999999932,-85.00000000000173,18.000000000000682,-99.99999999999432,-248.00000000000378,-78.00000000000296,-87.99999999999386,28.999999999996362,,-649.0000000000182
2021.10.25,192.99999999999872,-28.999999999996362,-82.00000000000429,-104.99999999999955,76.99999999999375,-70.99999999999883,197.99999999997908,2.999999999985903,-231.0000000000034,-21.000000000000796,8.000000000009777,109.00000000000887,,48.99999999997286
2021.10.25,210.99999999998343,-27.000000000001023,-99.99999999998899,-110.99999999999443,98.99999999999353,-63.00000000000195,233.0000000000041,19.000000000005457,-280.0000000000136,-7.000000000005002,-0.999999999990564,94.99999999999886,,67.99999999998983
2021.10.25,166.99999999998383,42.00000000000159,-151.9999999999966,-126.0000000000039,100.00000000000009,-60.00000000000449,314.9999999999977,70.99999999999795,-270.00000000001467,22.999999999996135,58.9999999999975,138.00000000000523,,306.99999999996044
2021.10.25,240.9999999999801,-16.999999999995907,-89.00000000000574,-123.00000000000644,76.99999999999375,-58.99999999999794,335.9999999999843,61.9999999999834,-394.00000000000546,24.00000000000091,33.00000000000125,82.00000000000784,,172.9999999999401
2021.10.25,308.9999999999815,-7.000000000005002,-28.999999999990145,-133.99999999998968,100.00000000000009,-26.999999999999247,370.00000000000455,61.00000000000705,-346.0000000000019,45.000000000001705,47.000000000011255,96.00000000000364,,485.0000000000238
2021.10.25,270.99999999999903,111.0000000000042,-35.00000000000725,-164.00000000000858,136.99999999999824,-26.999999999999247,568.9999999999884,217.9999999999893,-121.00000000001555,161.00000000000136,201.99999999999818,310.0000000000023,,1631.9999999999504
2021.10.25,226.99999999999943,82.99999999999841,-52.99999999999194,-187.00000000000384,180.99999999999784,-41.9999999999976,405.00000000000114,133.99999999998613,-290.9999999999968,116.99999999999022,70.99999999999795,162.00000000000614,,806.999999999987
2021.10.25,274.9999999999808,42.999999999992156,-7.0000000000014495,-170.00000000000347,188.9999999999947,-26.999999999999247,429.9999999999784,123.99999999999523,-340.00000000000693,140.99999999999113,118.00000000000921,144.00000000000546,,919.9999999999359
2021.10.25,317.9999999999961,105.99999999999454,28.999999999990145,-173.00000000000094,192.99999999999872,-24.000000000001798,525.999999999982,191.0000000000025,-339.0000000000004,175.99999999998772,146.0000000000008,174.99999999999716,,1323.9999999999468
2021.10.25,362.99999999998,102.99999999999443,134.00000000001188,-200.00000000000017,181.9999999999933,-73.00000000000084,667.0000000000016,340.0000000000034,-279.00000000000705,286.00000000000136,269.00000000000546,299.99999999999716,,2091.9999999999804
2021.10.25,437.99999999998283,72.99999999999329,167.9999999999904,-188.00000000001037,164.99999999999292,-89.00000000000574,614.0000000000043,381.0000000000002,-278.00000000000045,266.9999999999959,302.0000000000067,328.00000000000296,,2180.9999999999527
