date,AUDCHF,EURGBP,EURJPY,EURCAD,AUDJPY,NZDJPY,empty,sum
2016.02.29,310.9999999999946,-2.999999999997449,-1177.9999999999973,-478.0000000000006,-614.9999999999949,-560.0000000000023,,-2522.9999999999977
2016.02.29,297.00000000000284,78.00000000000028,-1170.0000000000018,-503.99999999999335,-626.9999999999953,-602.0000000000039,,-2527.999999999991
2016.02.29,358.0000000000028,31.000000000003247,-1117.0000000000045,-797.9999999999876,-638.0000000000052,-581.0000000000031,,-2744.9999999999945
2016.02.29,627.9999999999952,68.00000000000139,-1174.0000000000066,-319.999999999987,-310.0000000000023,-447.9999999999933,,-1555.9999999999927
2016.02.29,504.9999999999999,36.999999999998145,-1225.999999999999,-441.0000000000025,-471.00000000000364,-448.99999999999807,,-2045.0000000000055
2016.02.29,622.0000000000003,163.99999999999747,-1474.0000000000036,-156.99999999998494,-498.9999999999952,-524.0000000000009,,-1867.9999999999868
2016.02.29,612.0000000000015,161.99999999999548,-1380.0000000000095,-21.999999999988695,-415.00000000000625,-503.0000000000001,,-1546.0000000000077
2016.02.29,653.999999999999,155.00000000000514,-1200.0000000000027,-89.00000000000574,-337.99999999999386,-524.0000000000009,,-1341.999999999999
2016.02.29,614.9999999999989,73.99999999999629,-1195.999999999998,-129.00000000000134,-364.0000000000043,-581.9999999999936,,-1582.0000000000023
2016.02.29,475.99999999999864,180.0000000000024,-1286.0000000000014,-109.99999999998789,-500.0,-724.0000000000038,,-1963.9999999999918
2016.02.29,549.9999999999949,241.00000000000233,-1183.9999999999975,385.00000000001313,-317.99999999999784,-582.9999999999984,,-908.9999999999834
2016.02.29,463.9999999999977,326.0000000000041,-1296.999999999997,380.00000000000256,-454.9999999999983,-668.9999999999969,,-1250.9999999999877
2016.02.29,417.0000000000007,377.0000000000051,-1469.0000000000082,387.000000000004,-543.9999999999969,-683.9999999999975,,-1515.9999999999927
2016.02.29,402.00000000000233,383.99999999999545,-1665.0000000000064,512.0000000000014,-615.9999999999997,-768.9999999999912,,-1751.9999999999982
2016.02.29,117.00000000000044,738.0000000000053,-1733.000000000004,263.00000000001324,-573.0000000000075,-691.0000000000025,,-1878.999999999995
2016.02.29,304.00000000000426,778.0000000000009,-1743.9999999999998,517.0000000000119,-421.99999999999704,-566.0000000000025,,-1132.9999999999823
2016.02.29,255.00000000000523,687.9999999999998,-1653.000000000006,551.9999999999969,-417.0000000000016,-545.0000000000017,,-1120.0000000000073
2016.02.29,326.9999999999995,653.0000000000035,-1692.9999999999977,520.0000000000093,-453.00000000000296,-594.9999999999989,,-1240.9999999999873
2016.02.29,273.000000000001,573.0000000000013,-1549.9999999999973,344.99999999999534,-417.0000000000016,-560.9999999999928,,-1336.999999999994
2016.02.29,182.00000000000438,524.0000000000023,-1555.0000000000068,266.0000000000107,-531.9999999999965,-667.9999999999922,,-1782.9999999999782
2016.02.29,370.9999999999991,548.0000000000041,-1529.0000000000105,408.00000000000836,-474.9999999999943,-671.999999999997,,-1348.9999999999902
2016.02.29,361.9999999999957,539.0000000000006,-1594.0000000000082,371.00000000001023,-572.0000000000027,-725.9999999999991,,-1620.0000000000036
2016.02.29,304.00000000000426,546.9999999999975,-1605.000000000004,517.0000000000119,-641.0000000000053,-765.9999999999911,,-1643.9999999999868
2016.02.29,282.0000000000045,568.9999999999973,-1573.9999999999982,419.9999999999982,-650.9999999999962,-768.9999999999912,,-1722.9999999999857
2016.02.29,280.00000000000244,575.9999999999987,-1722.0000000000084,312.00000000000114,-700.0000000000028,-787.9999999999967,,-2042.000000000006
2016.02.29,282.0000000000045,583.0000000000002,-1704.9999999999982,197.00000000000273,-661.0000000000014,-736.9999999999948,,-2040.9999999999868
2016.02.29,278.00000000000045,629.0000000000018,-1837.0000000000032,351.99999999999676,-710.9999999999985,-801.0000000000019,,-2090.0000000000045
2016.03.01,270.99999999999903,629.0000000000018,-2209.000000000003,158.0000000000137,-996.9999999999999,-1045.9999999999923,,-3193.999999999981
2016.03.01,358.9999999999982,592.0000000000036,-2100.0000000000086,219.00000000001364,-841.9999999999987,-784.9999999999966,,-2556.999999999988
2016.03.01,338.00000000000495,592.9999999999991,-2017.00000000001,217.0000000000005,-826.0000000000076,-780.9999999999917,,-2476.000000000005
2016.03.01,261.99999999999557,570.9999999999993,-1990.000000000009,141.99999999999767,-906.9999999999965,-858.9999999999947,,-2781.0000000000073
2016.03.01,214.99999999999852,661.0000000000005,-2011.00000000001,195.00000000001182,-930.9999999999974,-783.9999999999918,,-2654.999999999988
2016.03.01,88.99999999999464,634.0000000000013,-2122.0,235.00000000000742,-1132.9999999999955,-853.9999999999992,,-3150.999999999991
2016.03.01,29.000000000001247,593.9999999999945,-2198.0000000000073,83.9999999999952,-1251.9999999999955,-930.9999999999974,,-3674.000000000009
2016.03.01,-11.00000000000545,602.999999999998,-2165.0000000000064,75.00000000000284,-1286.0000000000014,-1025.9999999999964,,-3810.0000000000086
2016.03.01,19.00000000000235,607.9999999999974,-2073.999999999998,97.9999999999981,-1162.9999999999968,-816.0000000000025,,-3328.0
2016.03.01,-9.00000000000345,617.9999999999964,-2066.0000000000027,134.00000000001188,-1260.000000000005,-846.0000000000036,,-3429.0000000000064
2016.03.01,-7.9999999999968985,675.0000000000034,-2040.9999999999968,246.00000000001288,-1149.000000000001,-846.9999999999942,,-3123.9999999999723
2016.03.01,175.00000000000293,687.0000000000043,-1914.0000000000014,290.9999999999968,-885.0000000000051,-789.999999999992,,-2435.9999999999945
2016.03.01,188.9999999999947,629.0000000000018,-1992.0000000000045,251.00000000000122,-926.0000000000019,-855.9999999999945,,-2705.000000000003
2016.03.01,160.00000000000458,634.0000000000013,-1810.0000000000023,228.00000000000597,-823.9999999999981,-765.0000000000006,,-2376.999999999989
2016.03.01,158.99999999999804,639.9999999999961,-1881.0000000000002,124.00000000001299,-909.9999999999966,-825.9999999999934,,-2693.9999999999827
2016.03.01,212.00000000000108,658.0000000000031,-1780.0000000000011,246.00000000001288,-783.0000000000013,-733.0000000000041,,-2179.9999999999895
2016.03.01,426.9999999999996,673.9999999999968,-1680.0000000000068,395.99999999999636,-462.0000000000033,-478.9999999999992,,-1124.0000000000166
2016.03.01,439.99999999999596,668.0000000000019,-1727.0000000000039,422.00000000001125,-495.00000000000455,-521.9999999999914,,-1213.9999999999905
2016.03.01,658.0000000000031,680.9999999999983,-1668.0000000000064,794.0000000000058,-189.99999999999773,-245.9999999999951,,29.000000000007958
2016.03.01,734.0000000000014,841.0000000000028,-1498.0000000000045,794.0000000000058,-13.999999999995794,-197.00000000000273,,660.0000000000068
2016.03.01,800.9999999999961,827.0,-1405.0000000000011,683.9999999999957,30.000000000001137,-158.00000000000125,,778.9999999999906
2016.03.01,604.0000000000045,792.9999999999993,-1249.0000000000095,601.000000000007,-96.9999999999942,-274.9999999999915,,377.0000000000157
2016.03.01,482.00000000000466,814.0000000000036,-1365.9999999999995,503.000000000009,-295.0000000000017,-438.99999999999295,,-300.99999999997704
2016.03.01,480.0000000000027,907.0000000000023,-1525.0000000000057,480.99999999999807,-362.99999999999955,-448.99999999999807,,-469.0000000000002
2016.03.01,560.0000000000049,1127.9999999999957,-1398.0000000000105,632.0000000000103,-209.00000000000318,-250.0,,462.99999999999716
2016.03.01,454.9999999999943,1066.9999999999957,-1313.0000000000023,510.00000000001046,-283.00000000000125,-215.0000000000034,,220.99999999999352
2016.03.01,563.0000000000024,1104.000000000005,-1472.999999999999,795.9999999999967,-213.99999999999864,-320.99999999999795,,455.0000000000083
2016.03.01,415.99999999999415,897.0000000000033,-1405.0000000000011,435.0000000000076,-365.99999999999966,-457.9999999999984,,-480.9999999999941
2016.03.01,507.9999999999973,1027.9999999999957,-1323.9999999999982,558.9999999999984,-183.9999999999975,-337.99999999999386,,249.00000000000182
2016.03.01,471.99999999999466,948.9999999999999,-1359.0000000000089,628.0000000000064,-254.99999999999545,-429.9999999999926,,5.000000000003979
2016.03.01,400.9999999999958,848.9999999999998,-1439.9999999999977,293.99999999999426,-329.9999999999983,-468.0000000000035,,-694.0000000000098
2016.03.01,487.0000000000041,880.9999999999984,-1405.0000000000011,807.0000000000022,-219.99999999999886,-265.00000000000057,,285.0000000000041
2016.03.01,448.000000000004,760.0000000000051,-1448.0000000000075,968.0000000000133,-191.0000000000025,-402.000000000001,,135.00000000001137
2016.03.01,356.00000000000074,854.9999999999947,-1511.00000000001,1244.0000000000007,-200.00000000000284,-381.9999999999908,,361.9999999999925
2016.03.01,346.0000000000019,999.0000000000055,-1032.0000000000107,1564.999999999994,46.999999999997044,-174.99999999999716,,1749.9999999999905
2016.03.01,415.99999999999415,749.9999999999951,-999.0000000000094,1539.0000000000014,82.99999999999841,-161.99999999999193,,1626.9999999999877
2016.03.01,585.9999999999976,858.0000000000032,-1010.0000000000051,1842.0000000000102,323.99999999999807,79.00000000000773,,2679.000000000012
2016.03.01,690.0000000000017,960.0000000000053,-778.0000000000058,2113.000000000009,545.9999999999923,344.99999999999886,,3876.000000000002
2016.03.01,714.999999999999,995.0000000000015,-772.0000000000056,2082.000000000006,513.9999999999958,323.0000000000075,,3857.0000000000045
2016.03.01,615.9999999999943,932.999999999995,-576.9999999999982,1741.0000000000148,490.99999999999966,258.0000000000098,,3462.0000000000155
2016.03.01,646.9999999999976,997.9999999999989,-560.0000000000023,1998.000000000011,590.999999999994,435.0000000000023,,4109.000000000002
2016.03.01,690.9999999999972,958.0000000000033,-346.00000000000364,1936.0000000000043,733.0000000000041,578.000000000003,,4550.000000000008
2016.03.01,639.9999999999961,931.0000000000041,-356.00000000000875,1895.0000000000023,740.9999999999997,566.0000000000025,,4416.999999999995
2016.03.01,578.9999999999961,861.0000000000007,-430.9999999999974,2007.0000000000032,680.9999999999974,471.00000000000364,,4168.000000000004
2016.03.01,563.0000000000024,815.9999999999945,-602.0000000000039,1861.0000000000016,570.999999999998,421.99999999999704,,3630.99999999999
2016.03.01,578.0000000000007,865.0000000000047,-624.0000000000094,1720.0000000000105,579.9999999999983,420.0000000000017,,3539.0000000000064
2016.03.01,641.0000000000027,819.0000000000031,-528.0000000000058,1669.0000000000093,647.9999999999961,518.0000000000007,,3767.0000000000064
2016.03.01,563.0000000000024,878.9999999999965,-478.00000000000864,1838.0000000000064,615.9999999999997,424.99999999999716,,3842.999999999993
2016.03.02,544.9999999999955,843.0000000000049,-398.00000000001035,1685.0000000000032,644.999999999996,594.9999999999989,,3914.999999999988
2016.03.02,592.0000000000036,851.0000000000017,-430.0000000000068,1671.0000000000002,695.999999999998,647.9999999999961,,4027.9999999999936
2016.03.02,607.0000000000019,838.0000000000055,-362.000000000009,1609.000000000016,724.0000000000038,631.0000000000002,,4047.000000000018
2016.03.02,590.999999999997,824.999999999998,-457.9999999999984,1466.0000000000118,643.0000000000007,543.0000000000064,,3610.0000000000155
2016.03.02,438.00000000000506,812.999999999997,-588.0000000000081,1497.9999999999993,444.9999999999932,430.9999999999974,,3036.9999999999836
2016.03.02,1014.0000000000038,834.0000000000014,-463.99999999999864,1496.0000000000084,1125.0,503.0000000000001,,4508.000000000015
2016.03.02,1036.999999999999,851.0000000000017,-432.00000000000216,1534.0000000000132,1182.9999999999927,496.0000000000093,,4669.000000000014
2016.03.02,1088.0,880.000000000003,-420.0000000000017,1635.0000000000086,1284.9999999999966,615.9999999999997,,5084.000000000006
2016.03.02,1136.999999999999,919.9999999999986,-513.0000000000052,1673.0000000000134,1259.0000000000005,615.9999999999997,,5092.000000000006
2016.03.02,1136.0000000000036,890.0000000000019,-539.0000000000015,1649.999999999996,1215.0000000000034,528.9999999999964,,4881.0
2016.03.02,1058.9999999999989,905.0000000000002,-650.0000000000057,1658.0000000000039,1070.999999999998,414.0000000000015,,4456.999999999997
2016.03.02,1112.0000000000018,910.9999999999951,-698.9999999999981,1720.0000000000105,1094.9999999999989,393.0000000000007,,4532.000000000009
2016.03.02,1176.9999999999948,934.9999999999969,-597.0000000000084,1683.0000000000123,1192.9999999999977,421.99999999999704,,4812.99999999999
2016.03.02,1205.999999999996,943.000000000005,-730.000000000004,1690.999999999998,1153.000000000006,317.0000000000073,,4580.000000000007
2016.03.02,1283.9999999999964,985.0000000000025,-660.0000000000108,1683.0000000000123,1272.9999999999961,432.00000000000216,,4996.999999999998
2016.03.02,1319.9999999999989,992.000000000004,-668.0000000000064,1758.9999999999995,1254.9999999999955,448.0000000000075,,5105.999999999998
2016.03.02,1295.999999999997,953.9999999999993,-514.00000000001,1723.000000000008,1305.9999999999973,513.0000000000052,,5277.999999999997
2016.03.02,1356.999999999997,1114.0000000000039,-285.0000000000108,1876.9999999999955,1617.0000000000045,766.9999999999959,,6446.999999999985
2016.03.02,1229.0000000000023,970.0000000000042,-341.0000000000082,1659.9999999999948,1409.000000000006,534.9999999999966,,5461.9999999999945
2016.03.02,1141.0000000000032,1053.9999999999993,-282.0000000000107,1468.0000000000027,1331.0000000000032,493.0000000000092,,5205.000000000007
2016.03.02,1098.9999999999943,883.9999999999959,-112.99999999999955,1309.0000000000045,1379.000000000005,501.0000000000048,,5059.000000000005
2016.03.02,1188.0000000000002,836.9999999999989,-103.00000000000864,1354.0000000000107,1429.000000000002,539.0000000000015,,5244.000000000005
2016.03.02,1151.9999999999975,856.0000000000013,-108.00000000000409,1402.0000000000143,1493.9999999999998,627.0000000000095,,5423.000000000018
2016.03.02,997.0000000000034,670.9999999999993,-60.000000000002274,1163.000000000003,1298.9999999999923,453.00000000000296,,4522.999999999999
2016.03.02,968.0000000000022,819.9999999999985,-132.000000000005,1255.0000000000061,1263.0000000000052,350.9999999999991,,4525.000000000006
2016.03.02,953.0000000000039,1039.0000000000011,-259.00000000000034,1371.9999999999955,1194.0000000000027,334.0000000000032,,4633.0000000000055
2016.03.02,956.9999999999967,1073.9999999999973,-233.0000000000041,1368.0000000000136,1227.9999999999945,403.99999999999636,,4797.9999999999945
2016.03.02,1063.9999999999982,1224.9999999999984,-243.0000000000092,1479.0000000000082,1338.9999999999986,509.00000000000034,,5372.9999999999945
2016.03.02,1136.999999999999,1256.999999999997,-326.9999999999982,1514.0000000000152,1364.999999999995,466.0000000000082,,5412.000000000017
2016.03.02,1234.9999999999973,1271.9999999999955,-225.00000000000853,1551.0000000000134,1507.000000000005,569.0000000000026,,5909.000000000005
2016.03.02,1180.9999999999986,1331.0000000000043,-265.00000000000057,1453.0000000000155,1415.9999999999968,501.0000000000048,,5617.000000000019
2016.03.02,1200.9999999999966,1419.0000000000036,-481.9999999999993,1419.0000000000148,1346.999999999994,400.99999999999625,,5305.0000000000055
2016.03.02,1171.9999999999952,1446.0000000000027,-642.0000000000101,1214.0000000000039,1186.9999999999977,308.9999999999975,,4685.999999999986
2016.03.02,1234.0000000000018,1459.9999999999945,-899.0000000000009,1402.9999999999986,1179.9999999999927,237.99999999999955,,4615.999999999987
2016.03.02,1370.0000000000045,1607.000000000003,-873.0000000000047,1636.9999999999995,1394.0000000000055,414.0000000000015,,5549.000000000009
2016.03.02,1656.0000000000018,1741.999999999999,-1010.0000000000051,1922.0000000000016,1540.9999999999968,540.0000000000063,,6391.000000000001
2016.03.02,1558.9999999999993,1673.9999999999977,-912.0000000000061,1680.0000000000148,1572.0000000000027,533.0000000000013,,6106.000000000009
2016.03.02,1546.9999999999984,1585.9999999999986,-935.0000000000023,1483.000000000012,1542.0000000000016,516.9999999999959,,5740.0000000000055
2016.03.02,1514.0000000000043,1573.0000000000023,-865.0000000000091,1398.0000000000105,1554.9999999999927,391.9999999999959,,5566.999999999996
2016.03.02,1568.9999999999982,1573.0000000000023,-895.0000000000102,1591.000000000009,1617.0000000000045,430.9999999999974,,5886.000000000001
2016.03.02,1539.9999999999968,1549.0000000000005,-1036.0000000000014,1459.9999999999945,1472.999999999999,308.00000000000693,,5293.999999999996
2016.03.02,1656.0000000000018,1514.9999999999998,-1103.999999999999,1341.9999999999986,1548.9999999999923,371.0000000000093,,5329.000000000003
2016.03.02,1707.9999999999984,1534.9999999999975,-1195.0000000000073,1497.9999999999993,1534.9999999999966,487.000000000009,,5567.999999999994
2016.03.02,1736.000000000004,1544.000000000001,-1115.9999999999995,1551.9999999999977,1626.0000000000048,679.000000000002,,6021.00000000001
2016.03.02,1707.000000000003,1539.0000000000014,-1186.9999999999977,1551.9999999999977,1513.0000000000052,563.0000000000024,,5687.000000000013
2016.03.02,1692.0000000000045,1546.000000000003,-1168.0000000000064,1619.0000000000148,1510.000000000005,522.0000000000056,,5721.0000000000255
2016.03.02,1722.9999999999968,1559.9999999999948,-1158.0000000000014,1646.9999999999984,1527.000000000001,522.0000000000056,,5820.999999999995
2016.03.02,1710.999999999996,1551.0000000000023,-1024.000000000001,1703.9999999999943,1632.9999999999955,692.0000000000073,,6266.9999999999945
2016.03.03,1627.9999999999961,1549.999999999996,-1021.0000000000008,1563.0000000000032,1510.9999999999957,528.9999999999964,,5759.999999999986
2016.03.03,1609.0000000000048,1534.000000000002,-881.0000000000002,1558.000000000015,1602.0000000000039,676.0000000000019,,6098.000000000027
2016.03.03,1644.9999999999964,1543.0000000000055,-914.0000000000015,1553.0000000000043,1590.999999999994,670.0000000000017,,6088.0
2016.03.03,1627.0000000000007,1534.000000000002,-1004.0000000000049,1539.0000000000014,1521.000000000001,545.0000000000017,,5762.000000000002
2016.03.03,1658.0000000000039,1541.9999999999989,-871.0000000000093,1608.0000000000093,1661.0000000000014,633.0000000000098,,6231.000000000014
2016.03.03,1656.0000000000018,1505.9999999999961,-778.0000000000058,1519.0000000000036,1713.9999999999986,694.0000000000026,,6310.999999999997
2016.03.03,1815.0,1502.9999999999989,-611.0000000000042,1644.000000000001,1978.999999999999,826.0000000000076,,7156.000000000003
2016.03.03,1778.9999999999973,1561.9999999999968,-591.9999999999987,1649.0000000000116,1972.999999999999,936.000000000007,,7307.000000000014
2016.03.03,1895.0000000000023,1536.000000000004,-667.0000000000016,1720.0000000000105,2072.0000000000027,1109.0000000000089,,7665.000000000026
2016.03.03,1825.9999999999943,1553.0000000000043,-756.0000000000002,1688.0000000000007,1935.9999999999927,981.0000000000088,,7228.000000000001
2016.03.03,1907.9999999999986,1590.999999999998,-700.0000000000028,1754.9999999999955,2078.9999999999936,1088.0000000000082,,7720.999999999991
2016.03.03,1817.9999999999975,1615.9999999999952,-621.9999999999999,1740.0000000000082,2028.000000000006,990.9999999999997,,7571.000000000007
2016.03.03,1861.999999999997,1573.0000000000023,-456.00000000000307,1649.0000000000116,2132.9999999999955,1085.000000000008,,7846.000000000011
2016.03.03,1912.999999999998,1604.0000000000055,-481.00000000000875,1783.0000000000014,2194.999999999993,1118.9999999999998,,8132.999999999989
2016.03.03,2005.9999999999966,1648.000000000005,-405.00000000000114,1905.0000000000011,2340.0000000000036,1218.0000000000036,,8712.00000000001
2016.03.03,2031.000000000005,1636.000000000004,-436.00000000000705,1897.0000000000152,2350.999999999999,1212.0000000000032,,8691.00000000002
2016.03.03,1983.0000000000014,1656.9999999999973,-313.0000000000024,1889.0000000000073,2406.000000000006,1311.9999999999977,,8934.000000000007
2016.03.03,2010.9999999999961,1654.9999999999955,-439.00000000000716,1896.0000000000089,2350.999999999999,1248.0000000000045,,8721.999999999996
2016.03.03,1922.0000000000016,1576.999999999995,-495.00000000000455,1627.0000000000007,2224.0000000000036,1124.0000000000095,,7979.0000000000055
2016.03.03,2053.000000000005,1653.0000000000045,-302.99999999999727,1539.0000000000014,2375.0,1227.0000000000039,,8544.000000000018
2016.03.03,1825.9999999999943,1463.0000000000032,-516.0000000000053,1346.0000000000027,2010.9999999999957,966.0000000000082,,7095.999999999998
2016.03.03,1878.9999999999973,1380.0000000000034,-540.0000000000063,1415.999999999995,2100.999999999999,1064.0000000000073,,7299.999999999995
2016.03.03,1927.9999999999964,1444.000000000001,-394.00000000000546,1444.000000000001,2201.999999999998,1207.0000000000077,,7830.999999999998
2016.03.03,1998.9999999999952,1559.9999999999948,-524.0000000000009,1540.000000000008,2200.9999999999936,1197.0000000000027,,7972.999999999994
2016.03.03,1978.000000000002,1432.9999999999955,-432.00000000000216,1270.0000000000155,2247.0,1177.0000000000068,,7673.000000000018
2016.03.03,2105.999999999997,1417.0000000000016,-397.00000000000557,1350.0000000000068,2376.0000000000045,1251.0000000000048,,8103.000000000009
2016.03.03,2168.9999999999986,1461.9999999999966,-415.00000000000625,1595.0000000000132,2444.0000000000027,1305.9999999999973,,8561.000000000002
2016.03.03,2122.9999999999973,1317.999999999997,-314.9999999999977,1375.9999999999995,2427.9999999999973,1213.0000000000082,,8143.000000000002
2016.03.03,2056.0000000000023,1327.999999999996,-180.00000000000682,1269.000000000009,2450.9999999999936,1237.9999999999995,,8161.999999999993
2016.03.03,2076.0,1336.9999999999993,-159.00000000000603,1158.9999999999989,2486.000000000004,1421.0000000000064,,8320.000000000004
2016.03.03,1924.9999999999989,1329.0000000000025,-293.00000000000637,1076.9999999999945,2376.9999999999955,1290.0000000000064,,7704.999999999992
2016.03.03,1832.9999999999957,1319.0000000000034,-191.0000000000025,641.0000000000027,2298.9999999999923,1188.0000000000023,,7088.999999999993
2016.03.03,1885.9999999999989,1356.999999999997,-213.00000000000807,705.0000000000001,2337.000000000003,1263.999999999996,,7335.999999999987
2016.03.03,1853.0000000000045,1422.9999999999966,-305.0000000000068,829.9999999999974,2310.9999999999927,1246.0000000000093,,7357.999999999993
2016.03.03,1924.0000000000034,1471.9999999999955,-280.00000000000114,763.0000000000026,2316.999999999993,1236.000000000004,,7431.999999999998
2016.03.03,2210.9999999999964,1504.0000000000052,-182.00000000000216,1238.0000000000057,2551.000000000002,1472.0000000000084,,8794.000000000016
2016.03.03,2007.0000000000032,1497.0000000000039,-240.0000000000091,836.0000000000146,2320.999999999998,1347.999999999999,,7769.00000000001
2016.03.03,2031.000000000005,1375.9999999999995,-88.00000000000807,741.0000000000139,2372.0,1492.0000000000045,,7924.000000000015
2016.03.03,2020.999999999995,1331.0000000000043,-134.00000000000034,764.0000000000091,2365.9999999999995,1496.0000000000093,,7844.000000000016
2016.03.03,2005.0000000000011,1348.0000000000048,-121.00000000000932,819.0000000000142,2405.000000000001,1536.0000000000014,,7992.000000000013
2016.03.03,1981.9999999999948,1280.0000000000034,45.99999999999227,819.0000000000142,2492.999999999995,1561.000000000007,,8181.000000000007
2016.03.03,1959.999999999995,1307.999999999998,204.9999999999983,754.9999999999945,2563.9999999999927,1611.000000000004,,8402.999999999982
2016.03.03,1941.0000000000039,1373.9999999999975,89.9999999999892,707.9999999999975,2445.999999999998,1459.0000000000032,,8017.999999999989
2016.03.03,1925.9999999999943,1431.0000000000045,81.99999999999363,642.0000000000092,2381.0,1370.0000000000045,,7832.000000000006
2016.03.03,1912.999999999998,1448.0000000000048,194.00000000000261,645.0000000000067,2424.9999999999973,1469.9999999999989,,8095.000000000008
2016.03.03,1936.9999999999998,1480.999999999999,182.00000000000216,661.0000000000005,2456.000000000003,1444.0000000000027,,8161.000000000008
2016.03.03,1880.0000000000039,1432.0,194.00000000000261,565.0000000000155,2396.000000000001,1399.000000000001,,7866.000000000024
2016.03.03,1934.9999999999977,1502.0000000000034,182.00000000000216,697.0000000000143,2408.0000000000014,1299.9999999999973,,8024.0000000000155
2016.03.04,1890.9999999999982,1475.000000000004,152.9999999999916,607.0000000000019,2352.9999999999945,1314.0000000000073,,7792.999999999997
2016.03.04,1873.999999999998,1488.0000000000005,158.00000000000125,628.0000000000064,2393.000000000001,1350.0000000000086,,7891.000000000015
2016.03.04,1998.9999999999952,1471.0,153.99999999999636,624.0000000000023,2477.0000000000036,1399.000000000001,,8123.999999999999
2016.03.04,2029.9999999999984,1502.0000000000034,84.00000000000318,750.0000000000063,2474.0000000000036,1375.0,,8215.000000000015
2016.03.04,1953.0000000000048,1476.999999999995,0.0,730.0000000000084,2400.9999999999964,1414.0000000000014,,7975.0000000000055
2016.03.04,1888.9999999999961,1448.0000000000048,-3.0000000000001137,585.0000000000133,2266.0000000000055,1377.0000000000095,,7562.000000000029
2016.03.04,1941.0000000000039,1446.9999999999982,-150.00000000000568,607.0000000000019,2207.999999999998,1269.999999999996,,7322.999999999993
2016.03.04,2020.999999999995,1473.000000000002,-346.00000000000364,636.9999999999986,2150.0000000000055,1240.000000000009,,7175.000000000007
2016.03.04,2085.999999999999,1505.0000000000007,-233.0000000000041,673.9999999999968,2307.0000000000023,1352.0000000000039,,7690.999999999998
2016.03.04,2134.0000000000027,1502.9999999999989,-66.0000000000025,710.999999999995,2501.9999999999955,1536.0000000000014,,8319.99999999999
2016.03.04,2173.0000000000027,1466.0000000000007,-13.00000000000523,700.0000000000117,2566.0000000000027,1614.0000000000043,,8506.000000000016
2016.03.04,2102.999999999999,1419.0000000000036,55.999999999997385,609.0000000000151,2566.0000000000027,1664.0000000000014,,8417.00000000002
