date,AUDCHF,EURGBP,EURJPY,EURCAD,AUDJPY,NZDJPY,empty,sum
2016.03.01,-19.999999999997797,587.9999999999997,-2112.9999999999995,89.00000000000574,-1271.000000000001,-885.9999999999957,,-3612.999999999988
2016.03.01,-31.999999999998696,616.0000000000055,-2087.000000000003,133.00000000000534,-1269.999999999996,-897.9999999999961,,-3537.9999999999827
2016.03.01,-21.00000000000435,646.0000000000022,-2076.0000000000077,146.00000000000168,-1201.9999999999982,-1000.0,,-3507.0000000000064
2016.03.01,165.9999999999995,624.9999999999977,-2001.0000000000048,228.00000000000597,-948.0000000000075,-875.9999999999906,,-2805.9999999999995
2016.03.01,156.00000000000057,609.000000000004,-1996.0000000000093,180.0000000000024,-936.9999999999976,-867.999999999995,,-2855.999999999995
2016.03.01,136.00000000000279,602.0000000000025,-1894.0000000000055,93.00000000000975,-914.0000000000015,-834.0000000000032,,-2810.999999999995
2016.03.01,117.99999999999588,614.0000000000034,-1885.000000000005,66.00000000001049,-948.9999999999981,-849.0000000000038,,-2884.999999999997
2016.03.01,205.99999999999508,644.0000000000001,-1780.0000000000011,239.99999999999577,-781.9999999999965,-733.9999999999947,,-2206.0000000000014
2016.03.01,373.99999999999653,627.9999999999952,-1747.0,287.000000000015,-548.0000000000018,-569.0000000000026,,-1574.9999999999977
2016.03.01,439.0000000000005,629.9999999999973,-1762.0000000000005,422.9999999999956,-495.00000000000455,-531.9999999999965,,-1297.0000000000082
2016.03.01,609.000000000004,641.9999999999982,-1680.0000000000068,619.000000000014,-195.99999999999795,-253.0000000000001,,-258.99999999998863
2016.03.01,680.9999999999983,748.0000000000042,-1602.0000000000039,659.0000000000095,-138.00000000000523,-338.99999999999864,,9.00000000000432
2016.03.01,560.0000000000049,729.0000000000018,-1463.0000000000082,402.9999999999978,-97.99999999999898,-275.99999999999625,,-144.9999999999988
2016.03.01,432.9999999999945,704.0000000000047,-1365.9999999999995,330.0000000000081,-337.99999999999386,-477.99999999999443,,-714.9999999999807
2016.03.01,443.99999999999994,605.9999999999955,-1591.9999999999986,388.9999999999949,-385.9999999999957,-506.0000000000002,,-1045.000000000004
2016.03.01,380.00000000000256,807.0000000000022,-1528.000000000006,317.9999999999961,-468.9999999999941,-513.9999999999958,,-1005.999999999995
2016.03.01,424.00000000000216,961.0000000000008,-1415.9999999999968,412.9999999999967,-295.0000000000017,-328.00000000000296,,-241.00000000000182
2016.03.01,441.0000000000025,1007.0000000000024,-1492.0000000000045,468.00000000000176,-304.00000000000205,-355.000000000004,,-235.0000000000038
2016.03.01,399.0000000000049,892.0000000000039,-1474.0000000000036,422.9999999999956,-382.000000000005,-465.0000000000034,,-607.0000000000077
2016.03.01,361.9999999999957,873.999999999997,-1423.0000000000018,418.0000000000073,-403.0000000000058,-474.9999999999943,,-647.0000000000019
2016.03.01,470.9999999999992,946.0000000000024,-1459.0000000000032,534.9999999999966,-265.00000000000057,-480.99999999999454,,-253.0000000000001
2016.03.01,370.00000000000364,836.0000000000034,-1490.9999999999995,192.00000000001438,-365.99999999999966,-528.9999999999964,,-987.9999999999741
2016.03.01,400.00000000000034,839.0000000000009,-1439.9999999999977,232.00000000000998,-328.00000000000296,-477.00000000000387,,-773.9999999999932
2016.03.01,443.99999999999994,719.000000000003,-1448.9999999999982,808.0000000000088,-219.99999999999886,-403.99999999999636,,-101.9999999999817
2016.03.01,219.00000000000253,748.9999999999997,-1629.000000000005,868.000000000002,-487.99999999999955,-566.0000000000025,,-847.0000000000028
2016.03.01,197.00000000000273,785.0000000000024,-1518.0000000000007,1190.0000000000023,-251.99999999999534,-393.99999999999125,,8.000000000020123
2016.03.01,217.0000000000005,671.9999999999948,-1034.000000000006,1102.000000000003,-31.00000000000591,-262.00000000000045,,663.9999999999859
2016.03.01,388.9999999999949,705.9999999999956,-1152.000000000001,1459.9999999999945,60.99999999999284,-176.9999999999925,,1286.9999999999843
2016.03.01,560.0000000000049,829.9999999999974,-1015.0000000000006,1747.999999999994,322.9999999999933,64.00000000000716,,2509.9999999999964
2016.03.01,671.9999999999948,927.0,-855.000000000004,1932.0000000000005,475.9999999999991,263.00000000000523,,3414.9999999999955
2016.03.01,602.0000000000025,904.0000000000048,-773.0000000000103,1686.0000000000098,471.9999999999942,243.99999999999977,,3135.000000000001
2016.03.01,583.0000000000002,921.0000000000051,-608.0000000000041,1695.000000000002,465.0000000000034,243.99999999999977,,3300.0000000000073
2016.03.01,646.9999999999976,944.9999999999958,-563.0000000000024,1815.9999999999955,591.9999999999987,435.0000000000023,,3871.9999999999873
2016.03.01,621.0000000000049,914.9999999999991,-387.00000000000045,1791.0000000000093,718.0000000000035,537.0000000000061,,4195.000000000023
2016.03.01,548.9999999999995,856.9999999999967,-451.9999999999982,1885.0000000000034,658.0000000000013,460.00000000000796,,3957.000000000011
2016.03.01,500.00000000000045,788.9999999999952,-603.9999999999992,1784.0000000000077,554.000000000002,409.000000000006,,3432.0000000000123
2016.03.01,560.0000000000049,799.0000000000052,-640.0000000000006,1710.0000000000116,557.9999999999927,391.00000000000534,,3378.000000000019
2016.03.01,532.9999999999945,802.9999999999982,-627.0000000000095,1644.000000000001,569.9999999999932,397.00000000000557,,3319.9999999999827
2016.03.01,512.9999999999968,799.0000000000052,-545.0000000000017,1537.999999999995,534.000000000006,412.00000000000614,,3251.0000000000073
2016.03.02,502.9999999999979,827.0,-509.00000000000034,1655.0000000000064,560.9999999999928,424.99999999999716,,3461.999999999994
2016.03.02,522.9999999999957,824.0000000000025,-445.0000000000074,1625.999999999994,626.9999999999953,593.0000000000035,,3747.999999999984
2016.03.02,570.0000000000039,836.0000000000034,-500.0,1598.0000000000105,611.9999999999948,522.0000000000056,,3638.000000000018
2016.03.02,549.9999999999949,824.999999999998,-472.999999999999,1466.0000000000118,606.9999999999993,533.0000000000013,,3508.000000000006
2016.03.02,404.0000000000044,800.0000000000007,-674.9999999999972,1405.9999999999961,387.00000000000045,346.00000000000364,,2668.000000000008
2016.03.02,402.9999999999978,783.0000000000003,-600.0000000000085,1428.000000000007,367.999999999995,424.99999999999716,,2806.999999999989
2016.03.02,1009.0000000000043,815.9999999999945,-465.0000000000034,1480.0000000000146,1117.999999999995,468.0000000000035,,4426.000000000008
2016.03.02,1014.9999999999992,821.000000000005,-490.0000000000091,1495.0000000000018,1155.0000000000011,474.00000000000375,,4470.000000000002
2016.03.02,1063.9999999999982,860.0000000000052,-515.0000000000006,1578.0000000000127,1206.9999999999936,530.0000000000011,,4724.00000000001
2016.03.02,1109.9999999999998,885.999999999998,-560.0000000000023,1600.0000000000014,1189.9999999999977,478.00000000000864,,4704.000000000004
2016.03.02,1056.0000000000014,878.000000000001,-698.9999999999981,1622.0000000000123,1049.9999999999973,412.00000000000614,,4319.00000000002
2016.03.02,1037.9999999999945,868.000000000002,-728.0000000000086,1615.9999999999952,1012.0000000000005,313.0000000000024,,4118.999999999986
2016.03.02,1107.0000000000025,899.0000000000053,-707.9999999999984,1665.0000000000055,1060.9999999999927,382.000000000005,,4406.000000000013
2016.03.02,1154.999999999995,919.9999999999986,-739.0000000000043,1663.9999999999989,1144.999999999996,308.9999999999975,,4453.999999999981
2016.03.02,1183.0000000000007,934.0000000000015,-743.0000000000092,1654.0,1132.9999999999955,308.9999999999975,,4469.999999999986
2016.03.02,1271.9999999999955,951.0000000000018,-679.000000000002,1629.0000000000139,1243.9999999999998,424.0000000000066,,4841.0000000000155
2016.03.02,1295.0000000000018,944.9999999999958,-683.9999999999975,1703.9999999999943,1245.999999999995,438.0000000000024,,4943.999999999992
2016.03.02,1290.0000000000023,953.0000000000039,-531.0000000000059,1724.9999999999989,1302.9999999999973,503.0000000000001,,5242.999999999996
2016.03.02,1198.9999999999945,958.9999999999987,-396.0000000000008,1619.9999999999993,1385.9999999999957,504.0000000000049,,5271.999999999992
2016.03.02,1090.000000000002,968.9999999999976,-356.00000000000875,1395.9999999999973,1284.000000000006,462.0000000000033,,4844.999999999998
2016.03.02,988.9999999999955,831.9999999999994,-329.9999999999983,1166.0000000000005,1268.0000000000007,400.0000000000057,,4325.000000000004
2016.03.02,1066.9999999999957,812.0000000000016,-165.00000000000625,1198.9999999999945,1331.0000000000032,436.00000000000705,,4679.999999999996
2016.03.02,1085.0000000000027,749.9999999999951,-215.0000000000034,1245.0000000000073,1337.0000000000032,468.0000000000035,,4670.000000000009
2016.03.02,966.9999999999957,597.0000000000031,-134.00000000000034,1076.0000000000102,1272.9999999999961,421.0000000000065,,4200.000000000011
2016.03.02,944.9999999999958,670.9999999999993,-156.0000000000059,1157.000000000008,1233.000000000004,331.00000000000307,,4181.000000000005
2016.03.02,926.0000000000045,809.9999999999997,-299.0000000000066,1236.9999999999993,1173.0000000000018,326.9999999999982,,4173.999999999996
2016.03.02,915.9999999999945,1021.0000000000052,-271.0000000000008,1279.000000000008,1164.999999999992,326.0000000000076,,4436.000000000006
2016.03.02,953.0000000000039,1070.0000000000043,-288.0000000000109,1349.0000000000002,1227.0000000000039,405.00000000000114,,4716.000000000002
2016.03.02,1014.0000000000038,1173.0000000000018,-343.0000000000035,1397.0000000000039,1280.0000000000011,441.0000000000025,,4962.000000000009
2016.03.02,1131.9999999999998,1253.9999999999995,-368.0000000000092,1512.0000000000023,1352.9999999999945,447.00000000000273,,5329.99999999999
2016.03.02,1129.9999999999977,1261.9999999999964,-376.0000000000048,1419.0000000000148,1361.9999999999948,429.00000000000205,,5226.000000000001
2016.03.02,1021.0000000000052,1253.9999999999995,-579.9999999999983,1123.0000000000073,1111.9999999999948,246.00000000000932,,4176.000000000017
2016.03.02,1144.0000000000007,1385.9999999999984,-650.0000000000057,1197.0000000000036,1170.0000000000018,275.0000000000057,,4522.000000000005
2016.03.02,1146.0000000000025,1441.9999999999989,-981.0000000000088,1211.0000000000066,1048.0000000000018,180.99999999999739,,4046.999999999998
2016.03.02,1210.0,1441.9999999999989,-957.9999999999984,1320.00000000001,1150.0000000000057,200.00000000000284,,4364.000000000019
2016.03.02,1239.9999999999966,1544.9999999999964,-1135.000000000005,1207.0000000000025,1125.0,189.99999999999773,,4171.999999999987
2016.03.02,1542.9999999999943,1670.0000000000048,-1020.0000000000102,1659.0000000000105,1510.000000000005,496.0000000000093,,5858.000000000014
2016.03.02,1514.9999999999998,1541.9999999999989,-1029.0000000000105,1456.9999999999973,1469.9999999999989,421.99999999999704,,5376.999999999982
2016.03.02,1424.9999999999984,1526.0000000000052,-968.0000000000035,1293.9999999999952,1435.9999999999927,356.9999999999993,,5069.999999999987
2016.03.02,1492.9999999999998,1522.9999999999966,-948.9999999999981,1351.0000000000132,1534.9999999999966,332.9999999999984,,5286.000000000006
2016.03.02,1512.0000000000023,1512.9999999999977,-1149.000000000001,1360.0000000000057,1406.000000000006,215.0000000000034,,4857.000000000015
2016.03.02,1539.9999999999968,1470.0000000000045,-1156.000000000006,1295.0000000000018,1468.999999999994,272.00000000000557,,4889.999999999996
2016.03.02,1639.0000000000016,1509.0000000000048,-1263.0000000000052,1331.0000000000155,1463.9999999999986,302.0000000000067,,4982.000000000021
2016.03.02,1675.9999999999998,1507.9999999999982,-1266.0000000000055,1449.9999999999957,1453.000000000003,424.0000000000066,,5244.999999999997
2016.03.02,1666.000000000001,1490.0000000000025,-1192.9999999999977,1466.9999999999961,1480.000000000004,546.999999999997,,5457.000000000003
2016.03.02,1649.0000000000005,1509.0000000000048,-1207.0000000000077,1483.000000000012,1471.0000000000036,445.99999999999795,,5351.000000000012
2016.03.02,1663.9999999999989,1522.9999999999966,-1201.9999999999982,1505.0000000000007,1490.9999999999995,471.00000000000364,,5452.000000000002
2016.03.02,1710.999999999996,1539.9999999999968,-1174.9999999999973,1632.9999999999955,1519.999999999996,519.0000000000055,,5747.999999999993
2016.03.03,1588.999999999996,1512.0000000000023,-1094.9999999999989,1514.0000000000152,1471.999999999994,510.9999999999957,,5503.000000000005
2016.03.03,1578.0000000000016,1504.0000000000052,-1030.0000000000011,1496.0000000000084,1504.9999999999955,528.9999999999964,,5582.0000000000055
2016.03.03,1593.9999999999955,1517.0000000000016,-962.0000000000033,1514.0000000000152,1539.999999999992,637.0000000000005,,5840.000000000002
2016.03.03,1615.9999999999952,1532.0,-1037.0000000000061,1532.0,1493.9999999999998,525.0000000000057,,5661.9999999999945
2016.03.03,1622.9999999999966,1505.9999999999961,-1090.0000000000034,1527.9999999999961,1454.9999999999982,486.0000000000042,,5507.999999999988
2016.03.03,1583.0000000000011,1497.0000000000039,-889.00000000001,1483.000000000012,1566.0000000000025,563.0000000000024,,5803.000000000013
2016.03.03,1636.000000000004,1493.9999999999952,-862.000000000009,1490.0000000000136,1674.9999999999973,609.0000000000089,,6042.00000000001
2016.03.03,1758.9999999999995,1500.0000000000014,-689.0000000000072,1625.0000000000098,1938.0000000000023,826.0000000000076,,6959.000000000013
2016.03.03,1766.000000000001,1512.0000000000023,-724.0000000000038,1609.000000000016,1906.9999999999964,935.0000000000023,,7005.000000000015
2016.03.03,1797.000000000004,1534.9999999999975,-780.0000000000011,1673.9999999999977,1894.999999999996,933.9999999999975,,7054.999999999992
2016.03.03,1812.0000000000025,1524.0000000000032,-774.0000000000009,1670.000000000016,1917.9999999999923,966.9999999999987,,7117.000000000012
2016.03.03,1798.999999999995,1571.0000000000002,-739.0000000000043,1671.0000000000002,1939.9999999999977,980.000000000004,,7221.999999999993
2016.03.03,1797.9999999999995,1561.9999999999968,-653.0000000000058,1639.999999999997,2003.0,971.0000000000036,,7320.999999999991
2016.03.03,1836.0000000000043,1566.0000000000007,-519.0000000000055,1644.000000000001,2097.999999999999,1051.0000000000018,,7676.000000000001
2016.03.03,1914.0000000000045,1602.9999999999989,-481.9999999999993,1781.0000000000105,2197.0000000000027,1118.9999999999998,,8132.000000000017
2016.03.03,1963.0000000000036,1607.9999999999984,-536.0000000000014,1856.9999999999975,2244.0,1135.000000000005,,8271.000000000004
2016.03.03,1964.9999999999945,1595.9999999999975,-489.0000000000043,1838.0000000000064,2292.000000000002,1165.0000000000064,,8367.000000000002
2016.03.03,1920.999999999995,1595.000000000002,-517.0000000000101,1812.0000000000136,2225.999999999999,1149.000000000001,,8186.000000000001
2016.03.03,1881.9999999999948,1556.9999999999973,-542.0000000000016,1574.0000000000086,2170.000000000002,1081.0000000000032,,7722.000000000004
2016.03.03,1895.0000000000023,1527.9999999999961,-504.0000000000049,1510.9999999999957,2198.999999999998,1081.0000000000032,,7709.999999999991
2016.03.03,1819.0000000000039,1441.0000000000034,-569.0000000000026,1312.000000000002,2001.0000000000048,959.0000000000032,,6963.000000000015
2016.03.03,1790.9999999999982,1376.999999999995,-658.0000000000013,1330.0000000000089,1971.0000000000036,897.0000000000056,,6708.00000000001
2016.03.03,1841.0000000000036,1354.999999999995,-560.0000000000023,1401.0000000000077,2087.9999999999936,1064.0000000000073,,7189.0000000000055
2016.03.03,1912.999999999998,1280.0000000000034,-596.0000000000036,1357.0000000000082,2123.9999999999955,1099.0000000000036,,7177.0000000000055
2016.03.03,1927.9999999999964,1410.9999999999957,-524.0000000000009,1245.0000000000073,2188.0000000000023,1153.000000000006,,7401.0000000000055
2016.03.03,1958.000000000004,1397.0000000000039,-495.00000000000455,1228.0000000000068,2233.9999999999945,1164.0000000000014,,7486.000000000007
2016.03.03,2093.999999999996,1390.9999999999977,-433.9999999999975,1348.000000000016,2350.999999999999,1225.0000000000086,,7975.00000000002
2016.03.03,2039.0000000000018,1261.000000000001,-421.99999999999704,1266.0000000000116,2308.9999999999973,1144.999999999996,,7598.000000000011
2016.03.03,2019.000000000004,1295.999999999997,-368.9999999999998,1171.9999999999952,2301.9999999999927,1133.0000000000098,,7552.999999999999
2016.03.03,1946.0000000000032,1288.0000000000002,-236.0000000000042,1031.000000000004,2349.9999999999945,1212.0000000000032,,7591.000000000002
2016.03.03,1924.9999999999989,1236.9999999999993,-296.0000000000065,937.00000000001,2352.0000000000036,1237.000000000009,,7392.000000000015
2016.03.03,1786.999999999994,1268.999999999998,-328.00000000000296,541.9999999999981,2265.0000000000005,1161.0000000000014,,6695.999999999989
2016.03.03,1797.9999999999995,1280.9999999999989,-277.000000000001,540.0000000000072,2278.000000000006,1173.0000000000018,,6793.000000000013
2016.03.03,1849.9999999999961,1329.999999999998,-376.0000000000048,649.999999999995,2251.0000000000045,1204.0000000000077,,6908.999999999996
2016.03.03,1783.9999999999966,1361.9999999999966,-329.9999999999983,519.0000000000028,2200.9999999999936,1096.0000000000036,,6631.9999999999945
2016.03.03,1920.999999999995,1417.999999999997,-280.00000000000114,729.0000000000018,2317.9999999999977,1233.000000000004,,7338.9999999999945
2016.03.03,1978.9999999999975,1410.9999999999957,-310.0000000000023,807.0000000000022,2298.9999999999923,1290.0000000000064,,7475.999999999992
2016.03.03,1907.9999999999986,1344.0000000000007,-271.0000000000008,594.0000000000057,2302.9999999999973,1326.9999999999982,,7204.999999999999
2016.03.03,1971.0000000000005,1295.0000000000018,-147.00000000000557,673.9999999999968,2347.999999999999,1457.9999999999984,,7598.999999999991
2016.03.03,1971.0000000000005,1302.0000000000032,-158.00000000000125,716.0000000000056,2347.999999999999,1490.000000000009,,7669.000000000016
2016.03.03,1946.9999999999986,1256.999999999997,-127.00000000000955,727.9999999999953,2394.999999999996,1527.000000000001,,7726.999999999978
2016.03.03,1951.0000000000027,1256.0000000000016,45.000000000001705,730.0000000000084,2492.999999999995,1563.0000000000023,,8038.000000000011
2016.03.03,1922.0000000000016,1307.999999999998,81.99999999999363,641.0000000000027,2433.9999999999973,1448.9999999999982,,7835.999999999991
2016.03.03,1888.9999999999961,1363.9999999999986,33.999999999991815,609.0000000000151,2346.0000000000036,1350.999999999999,,7593.000000000005
2016.03.03,1888.9999999999961,1380.0000000000034,70.99999999999795,556.0000000000009,2337.000000000003,1365.000000000009,,7598.000000000011
2016.03.03,1880.9999999999993,1444.000000000001,158.00000000000125,591.0000000000082,2382.9999999999955,1429.000000000002,,7886.000000000007
2016.03.03,1866.000000000001,1414.000000000004,155.9999999999917,533.0000000000057,2376.0000000000045,1375.0,,7720.000000000007
2016.03.03,1849.0000000000007,1402.0000000000032,161.99999999999193,537.9999999999941,2364.999999999995,1299.9999999999973,,7615.999999999982
2016.03.04,1866.000000000001,1434.9999999999975,129.99999999999545,594.0000000000057,2352.9999999999945,1308.9999999999975,,7686.999999999991
2016.03.04,1849.0000000000007,1458.999999999999,104.99999999998977,409.99999999999926,2347.999999999999,1298.0000000000018,,7468.99999999999
2016.03.04,1863.999999999999,1448.0000000000048,96.9999999999942,611.000000000006,2375.0,1284.000000000006,,7679.000000000009
2016.03.04,1985.9999999999989,1453.9999999999998,75.9999999999934,585.9999999999976,2451.999999999998,1347.0000000000084,,7900.999999999995
2016.03.04,1934.0000000000023,1473.9999999999975,-39.00000000000148,683.9999999999957,2359.9999999999995,1284.9999999999966,,7697.999999999991
2016.03.04,1848.0000000000052,1405.9999999999961,-40.99999999999682,541.0000000000136,2230.000000000004,1326.9999999999982,,7311.00000000002
2016.03.04,1793.0000000000002,1397.9999999999993,-150.00000000000568,516.0000000000053,2143.000000000001,1269.999999999996,,6969.999999999996
2016.03.04,1941.9999999999993,1446.9999999999982,-421.99999999999704,607.0000000000019,2108.000000000004,1189.0000000000073,,6871.000000000013
2016.03.04,1958.000000000004,1466.0000000000007,-371.0000000000093,591.0000000000082,2090.0000000000036,1198.9999999999982,,6933.0000000000055
2016.03.04,2049.000000000001,1485.9999999999984,-234.99999999999943,653.0000000000147,2307.0000000000023,1352.0000000000039,,7612.00000000002
2016.03.04,2097.0000000000045,1446.9999999999982,-125.0,597.0000000000031,2450.9999999999936,1436.9999999999977,,7903.999999999998
