date,EURUSD,USDJPY,EURCHF,CHFJPY,NZDCHF,EURGBP,EURCAD,empty,sum
2021.11.23,-539.0000000000006,-1198.9999999999982,28.999999999990145,-852.0000000000039,-358.0000000000028,4.999999999999449,46.0000000000127,,-2868.0000000000027
2021.11.23,-568.9999999999973,-1224.9999999999943,19.999999999997797,-837.0000000000033,-352.9999999999922,21.999999999999797,93.99999999999409,,-2847.9999999999955
2021.11.23,-564.000000000009,-1207.9999999999984,12.999999999996348,-878.0000000000001,-366.9999999999951,40.99999999999105,97.9999999999981,,-2865.000000000017
2021.11.23,-543.0000000000045,-1177.9999999999973,-18.0000000000069,-899.0000000000009,-390.0000000000015,57.99999999999139,140.0000000000068,,-2830.0000000000127
2021.11.23,-543.0000000000045,-1239.999999999995,-39.00000000001125,-924.0000000000066,-378.00000000000057,85.99999999999719,157.99999999999147,,-2880.000000000029
2021.11.23,-414.00000000000324,-862.9999999999995,-56.000000000011596,-722.0000000000084,-397.0000000000029,80.99999999999774,320.9999999999935,,-2050.000000000034
2021.11.23,-493.0000000000101,-932.0000000000022,-11.00000000000545,-646.0000000000008,-383.99999999999545,96.99999999999153,293.99999999999426,,-2075.0000000000286
2021.11.23,-322.00000000000006,-753.0000000000001,67.9999999999792,-593.0000000000035,-476.9999999999941,212.99999999999653,604.0000000000045,,-1260.0000000000175
2021.11.23,-263.00000000001324,-843.0000000000035,107.99999999999699,-623.0000000000047,-419.9999999999982,283.99999999999534,629.9999999999973,,-1127.00000000003
2021.11.23,-331.0000000000146,-891.0000000000053,168.99999999999693,-608.0000000000041,-391.9999999999924,216.99999999998943,602.999999999998,,-1233.000000000032
2021.11.23,-317.9999999999961,-885.0000000000051,74.99999999998064,-733.0000000000041,-380.999999999998,283.99999999999534,578.0000000000118,,-1380.0000000000155
2021.11.23,-347.0000000000084,-944.0000000000026,54.99999999998284,-829.0000000000077,-451.9999999999969,313.99999999999204,635.0000000000077,,-1568.0000000000323
2021.11.23,-421.0000000000047,-977.9999999999944,61.99999999998429,-748.0000000000047,-468.9999999999972,306.9999999999906,629.9999999999973,,-1617.000000000029
2021.11.23,-463.9999999999977,-1093.0000000000036,58.99999999998684,-701.0000000000076,-427.99999999999505,257.9999999999916,512.0000000000014,,-1857.000000000024
2021.11.23,-483.0000000000112,-1128.0,140.99999999999113,-710.9999999999985,-388.9999999999949,291.99999999999227,390.0000000000015,,-1888.00000000002
2021.11.23,-540.0000000000072,-1118.9999999999998,144.99999999999514,-667.0000000000016,-400.9999999999958,300.0000000000003,340.9999999999913,,-1941.0000000000173
2021.11.23,-480.00000000001376,-1114.999999999995,129.99999999998568,-719.9999999999989,-412.00000000000125,308.9999999999926,375.9999999999986,,-1912.0000000000318
2021.11.23,-395.99999999999636,-1081.9999999999936,175.99999999999838,-686.000000000007,-298.9999999999937,302.9999999999977,499.000000000005,,-1484.9999999999895
2021.11.23,-419.9999999999982,-1099.9999999999943,264.9999999999819,-618.9999999999998,-254.99999999999412,275.99999999999847,324.0000000000132,,-1528.999999999993
2021.11.23,-482.00000000000466,-1167.9999999999923,189.99999999997908,-739.0000000000043,-251.99999999999667,194.99999999998963,164.00000000000858,,-2092.0000000000205
2021.11.23,-460.000000000016,-1180.9999999999973,157.99999999999147,-793.9999999999969,-310.9999999999946,235.99999999999176,188.9999999999947,,-2163.000000000027
2021.11.23,-421.0000000000047,-1170.9999999999923,126.99999999998823,-847.0000000000084,-305.99999999999517,331.999999999999,225.99999999999287,,-2060.0000000000205
2021.11.23,-280.0000000000136,-1090.0000000000034,250.99999999997902,-742.999999999995,-270.99999999999903,358.9999999999982,506.0000000000064,,-1268.0000000000273
2021.11.23,-262.00000000000665,-1105.000000000004,312.9999999999855,-731.9999999999993,-202.9999999999976,274.9999999999919,476.9999999999941,,-1237.0000000000364
2021.11.23,-277.00000000001614,-1082.9999999999984,262.999999999991,-739.9999999999949,-232.99999999999432,275.99999999999847,489.0000000000061,,-1305.0000000000082
2021.11.23,-348.00000000001495,-1093.0000000000036,250.99999999997902,-754.9999999999955,-212.99999999999653,250.9999999999901,340.00000000000693,,-1567.0000000000346
2021.11.23,-409.0000000000149,-1115.9999999999995,235.99999999999176,-665.0000000000063,-219.00000000000253,241.99999999999778,225.99999999999287,,-1705.0000000000412
2021.11.23,-419.0000000000138,-1170.0000000000018,237.99999999998266,-691.0000000000025,-202.0000000000022,251.99999999999667,140.0000000000068,,-1852.0000000000343
2021.11.23,-404.0000000000044,-1168.9999999999968,246.99999999999721,-680.0000000000068,-170.99999999999892,241.99999999999778,100.0000000000112,,-1835.0000000000007
2021.11.23,-422.9999999999956,-1165.9999999999968,221.99999999998886,-707.9999999999984,-117.00000000000044,192.99999999999872,-60.99999999999994,,-2060.0000000000036
2021.11.23,-398.00000000000944,-1170.0000000000018,250.99999999997902,-709.0000000000032,-107.99999999999699,198.99999999999363,-69.9999999999923,,-2005.000000000031
2021.11.23,-402.0000000000135,-1242.0000000000045,244.9999999999841,-819.0000000000026,-107.00000000000153,190.99999999999673,-182.99999999999983,,-2317.000000000041
2021.11.23,-407.0000000000018,-1277.9999999999916,238.99999999998923,-811.000000000007,-61.999999999995396,198.99999999999363,-280.9999999999979,,-2401.0000000000105
2021.11.23,-409.99999999999926,-1230.9999999999945,215.99999999999397,-778.0000000000058,-104.99999999999955,196.99999999999162,-279.99999999999136,,-2391.000000000005
2021.11.24,-451.0000000000014,-1207.9999999999984,44.99999999998394,-912.0000000000061,-224.000000000002,136.99999999999824,-279.00000000000705,,-2892.0000000000327
2021.11.24,-419.0000000000138,-1200.0000000000027,166.99999999998383,-743.9999999999998,-275.000000000003,157.99999999999147,-194.99999999998963,,-2508.000000000034
2021.11.24,-434.000000000001,-1227.9999999999945,200.00000000000017,-783.0000000000013,-119.99999999999788,179.99999999999127,-188.9999999999947,,-2373.9999999999973
2021.11.24,-467.0000000000174,-1302.9999999999973,209.9999999999991,-820.0000000000074,-70.99999999999883,182.99999999999983,-160.99999999998892,,-2429.0000000000105
2021.11.24,-455.0000000000054,-1280.0000000000011,208.99999999999253,-820.999999999998,-80.99999999999774,175.99999999999838,-177.99999999998929,,-2430.0000000000005
2021.11.24,-478.0000000000006,-1310.0000000000023,203.99999999998198,-793.9999999999969,-139.99999999999568,162.99999999999093,-175.99999999999838,,-2531.000000000021
2021.11.24,-496.00000000000756,-1320.999999999998,240.9999999999801,-784.000000000006,-346.9999999999973,161.00000000000003,-192.99999999999872,,-2739.0000000000273
2021.11.24,-495.000000000001,-1280.9999999999918,221.99999999998886,-727.0000000000039,-282.99999999999994,125.99999999999278,-234.00000000000088,,-2672.000000000016
2021.11.24,-531.0000000000148,-1248.0000000000045,193.99999999998306,-709.0000000000032,-358.9999999999982,113.99999999999189,-239.99999999999577,,-2779.000000000042
2021.11.24,-528.0000000000174,-1197.0000000000027,185.99999999999727,-685.0000000000023,-319.0000000000026,120.99999999999334,-239.99999999999577,,-2662.0000000000305
2021.11.24,-531.9999999999991,-1170.9999999999923,242.99999999999324,-585.000000000008,-337.99999999999386,145.9999999999906,-191.99999999999218,,-2429.000000000002
2021.11.24,-558.9999999999984,-1174.9999999999973,205.99999999999508,-605.9999999999945,-417.99999999999613,142.99999999999312,-170.99999999998784,,-2579.9999999999864
2021.11.24,-551.9999999999969,-1159.9999999999966,184.99999999999073,-594.0000000000083,-476.9999999999941,141.99999999999767,-129.00000000000134,,-2585.000000000009
2021.11.24,-509.00000000000387,-1087.0000000000032,186.99999999998164,-575.0000000000028,-553.999999999999,168.99999999999693,-79.00000000000685,,-2448.0000000000373
2021.11.24,-466.00000000001086,-1090.0000000000034,192.99999999999872,-591.0000000000082,-507.9999999999973,180.99999999999784,-65.99999999998829,,-2347.000000000012
2021.11.24,-513.0000000000078,-1097.999999999999,174.99999999999181,-597.0000000000084,-495.9999999999964,121.99999999999989,-191.00000000000784,,-2598.0000000000277
2021.11.24,-490.999999999997,-1084.0000000000032,183.99999999998417,-588.0000000000081,-461.99999999999574,128.99999999999022,-171.99999999999437,,-2484.0000000000246
2021.11.24,-492.0000000000035,-1087.9999999999939,189.99999999997908,-591.0000000000082,-449.9999999999948,147.99999999999258,-136.00000000000279,,-2419.0000000000314
2021.11.24,-439.99999999999596,-1033.9999999999918,171.99999999999437,-597.0000000000084,-420.9999999999936,122.99999999999534,-103.00000000000864,,-2300.0000000000086
2021.11.24,-480.99999999999807,-1034.9999999999966,191.99999999999218,-539.0000000000015,-465.9999999999998,134.99999999999625,-95.00000000000064,,-2289.0000000000077
2021.11.24,-531.9999999999991,-1018.0000000000007,175.99999999999838,-548.0000000000018,-478.0000000000006,170.99999999999892,-218.00000000000708,,-2447.000000000012
2021.11.24,-685.0000000000023,-1161.0000000000014,181.9999999999933,-498.00000000000466,-380.999999999998,64.99999999999284,-506.0000000000064,,-2984.000000000027
2021.11.24,-683.0000000000114,-1200.0000000000027,175.99999999999838,-561.9999999999976,-334.9999999999964,90.99999999999665,-492.0000000000035,,-3005.0000000000164
2021.11.24,-829.9999999999974,-1191.9999999999932,66.99999999999484,-585.000000000008,-312.00000000000114,28.999999999990145,-665.9999999999889,,-3489.0000000000036
2021.11.24,-849.0000000000109,-1147.0000000000055,92.99999999998754,-394.999999999996,-326.9999999999995,8.999999999992347,-587.9999999999885,,-3204.000000000021
2021.11.24,-799.0000000000164,-1158.0000000000014,157.99999999999147,-421.99999999999704,-326.9999999999995,25.999999999992696,-482.00000000000466,,-3004.000000000035
2021.11.24,-801.0000000000073,-1147.0000000000055,176.99999999998272,-341.99999999999875,-339.0000000000004,32.999999999994145,-452.00000000000796,,-2871.0000000000427
2021.11.24,-758.0000000000142,-1118.9999999999998,181.9999999999933,-350.9999999999991,-351.0000000000013,7.9999999999968985,-380.00000000000256,,-2769.0000000000273
2021.11.24,-827.0,-1198.9999999999982,165.9999999999995,-370.9999999999951,-417.0000000000007,-14.000000000002899,-428.00000000000614,,-3090.0000000000036
2021.11.24,-809.9999999999997,-1248.0000000000045,211.99999999998997,-396.0000000000008,-434.000000000001,6.999999999990347,-395.99999999999636,,-3065.000000000022
2021.11.24,-880.9999999999984,-1289.999999999992,70.99999999999883,-566.0000000000025,-542.9999999999935,41.9999999999976,-418.0000000000073,,-3584.9999999999977
2021.11.24,-961.9999999999961,-1340.0000000000034,69.9999999999923,-588.0000000000081,-603.9999999999934,22.999999999995246,-439.99999999999596,,-3841.0000000000095
2021.11.24,-1022.9999999999961,-1465.0000000000034,5.999999999994898,-626.0000000000048,-607.0000000000019,19.999999999997797,-636.9999999999986,,-4332.000000000012
2021.11.24,-968.9999999999976,-1450.9999999999934,96.99999999999153,-653.0000000000058,-578.9999999999961,56.99999999999594,-648.0000000000041,,-4146.00000000001
2021.11.24,-967.0000000000067,-1555.9999999999973,107.99999999999699,-671.0000000000065,-607.9999999999974,105.99999999999498,-792.9999999999993,,-4381.0000000000155
2021.11.24,-968.0000000000133,-1533.0000000000014,51.99999999998539,-760.0000000000051,-685.9999999999977,79.99999999999119,-827.0,,-4642.00000000004
2021.11.24,-1009.9999999999998,-1564.9999999999977,-3.0000000000196536,-763.0000000000052,-661.9999999999959,88.99999999999464,-875.999999999988,,-4790.000000000011
2021.11.24,-958.0000000000144,-1472.999999999999,-42.0000000000087,-754.9999999999955,-724.9999999999978,87.99999999999919,-1046.999999999998,,-4912.000000000015
2021.11.24,-985.0000000000136,-1492.999999999995,-60.99999999999994,-765.0000000000006,-739.9999999999962,107.99999999999699,-994.9999999999903,,-4930.999999999999
2021.11.24,-980.0000000000031,-1566.0000000000025,-53.00000000001415,-876.9999999999953,-819.0000000000031,134.99999999999625,-882.000000000005,,-5042.000000000027
2021.11.24,-958.9999999999987,-1539.999999999992,-115.00000000002063,-912.9999999999967,-812.999999999997,149.99999999999457,-879.9999999999919,,-5070.000000000003
2021.11.24,-966.0000000000002,-1570.999999999998,-182.99999999999983,-1025.9999999999964,-856.9999999999967,131.99999999999878,-963.999999999987,,-5434.999999999979
2021.11.24,-1001.0000000000074,-1605.9999999999945,-170.00000000000347,-1040.9999999999968,-842.9999999999937,107.99999999999699,-991.9999999999928,,-5544.999999999992
2021.11.24,-946.0000000000024,-1554.9999999999927,-141.00000000001333,-1016.9999999999959,-817.000000000001,126.99999999999933,-858.0000000000032,,-5207.000000000009
2021.11.24,-907.9999999999977,-1554.000000000002,-156.00000000000057,-1016.0000000000053,-815.9999999999945,157.99999999999147,-861.0000000000007,,-5153.000000000009
2021.11.24,-873.0000000000126,-1489.0000000000043,-164.00000000000858,-1025.9999999999964,-822.0000000000005,157.99999999999147,-869.999999999993,,-5086.000000000023
2021.11.24,-886.000000000009,-1501.9999999999955,-159.00000000002024,-1007.9999999999956,-788.9999999999952,154.99999999999403,-861.0000000000007,,-5050.000000000023
2021.11.24,-907.0000000000133,-1510.9999999999957,-175.00000000001404,-1022.9999999999961,-786.9999999999933,146.99999999999713,-922.0000000000006,,-5178.000000000016
2021.11.25,-930.0000000000086,-1522.0000000000055,-214.00000000000307,-977.0000000000039,-829.9999999999974,102.99999999999754,-970.9999999999885,,-5341.000000000009
2021.11.25,-895.0000000000014,-1503.0,-214.00000000000307,-987.9999999999995,-909.9999999999997,139.00000000000023,-930.999999999993,,-5301.999999999996
2021.11.25,-890.9999999999974,-1539.999999999992,-166.00000000002169,-1004.9999999999955,-873.0000000000016,157.99999999999147,-899.0000000000053,,-5216.000000000022
2021.11.25,-869.0000000000086,-1531.9999999999964,-111.00000000001664,-995.0000000000045,-749.9999999999951,166.99999999999494,-869.0000000000086,,-4959.0000000000355
2021.11.25,-862.0000000000072,-1530.0000000000011,-109.00000000000354,-1043.9999999999968,-741.9999999999982,168.99999999999693,-862.0000000000072,,-4980.000000000017
2021.11.25,-805.0000000000113,-1512.0000000000005,-87.00000000001484,-1028.9999999999964,-703.9999999999935,140.99999999999113,-873.999999999997,,-4870.000000000023
2021.11.25,-825.0000000000091,-1483.000000000004,-90.00000000001229,-992.999999999995,-665.9999999999999,140.99999999999113,-899.9999999999897,,-4816.000000000019
2021.11.25,-827.0,-1489.0000000000043,-78.00000000000028,-972.999999999999,-681.9999999999937,152.99999999999204,-873.999999999997,,-4770.000000000003
2021.11.25,-819.9999999999985,-1489.0000000000043,-81.00000000001995,-989.0000000000043,-717.9999999999964,151.9999999999966,-865.0000000000047,,-4810.000000000032
2021.11.25,-809.9999999999997,-1471.999999999994,-80.00000000001339,-981.9999999999993,-729.9999999999973,137.9999999999937,-870.9999999999995,,-4807.000000000009
2021.11.25,-763.0000000000026,-1465.999999999994,-48.000000000003595,-978.9999999999992,-710.999999999995,141.99999999999767,-797.9999999999876,,-4622.9999999999845
2021.11.25,-746.0000000000023,-1465.0000000000034,-36.0000000000138,-980.9999999999945,-756.0000000000011,140.99999999999113,-798.9999999999942,,-4642.000000000018
2021.11.25,-758.9999999999985,-1457.9999999999984,-48.000000000003595,-972.0000000000084,-778.9999999999964,139.99999999999568,-797.9999999999876,,-4673.999999999997
2021.11.25,-755.0000000000168,-1462.9999999999939,-45.000000000006146,-980.9999999999945,-797.0000000000033,148.99999999999915,-784.9999999999912,,-4677.000000000007
2021.11.25,-760.0000000000051,-1477.0000000000039,-54.0000000000207,-995.0000000000045,-832.9999999999949,154.99999999999403,-780.000000000003,,-4744.000000000038
2021.11.25,-785.0000000000134,-1472.999999999999,-58.000000000002494,-986.0000000000042,-841.9999999999983,151.9999999999966,-822.9999999999959,,-4815.000000000016
2021.11.25,-763.0000000000026,-1489.999999999995,-64.0000000000196,-1022.0000000000056,-827.9999999999955,132.99999999999423,-851.0000000000017,,-4885.0000000000255
2021.11.25,-758.9999999999985,-1492.0000000000045,-57.00000000001815,-1031.000000000006,-834.9999999999968,133.99999999998968,-845.0000000000068,,-4885.000000000041
2021.11.25,-758.0000000000142,-1519.0000000000055,-165.00000000001512,-1125.0,-853.9999999999992,144.99999999999514,-869.0000000000086,,-5145.000000000047
2021.11.25,-746.0000000000023,-1471.0000000000036,-164.00000000000858,-1100.0000000000086,-832.9999999999949,148.99999999999915,-902.0000000000028,,-5067.000000000022
2021.11.25,-738.0000000000164,-1471.0000000000036,-93.00000000000975,-1091.9999999999986,-864.9999999999935,120.99999999999334,-906.9999999999911,,-5045.000000000019
2021.11.25,-699.0000000000052,-1436.9999999999977,-48.000000000003595,-1034.9999999999966,-922.999999999996,175.99999999999838,-785.9999999999978,,-4751.999999999999
2021.11.25,-720.0000000000095,-1457.9999999999984,-24.000000000001798,-1040.0000000000064,-998.9999999999943,247.99999999999267,-727.9999999999953,,-4721.000000000014
2021.11.25,-697.9999999999986,-1453.9999999999936,-10.000000000021103,-1015.0000000000006,-983.0000000000006,272.99999999998994,-570.9999999999882,,-4458.000000000013
2021.11.25,-689.0000000000063,-1448.9999999999982,-18.0000000000069,-1022.9999999999961,-1012.9999999999973,289.9999999999903,-560.0000000000049,,-4462.000000000019
2021.11.25,-703.0000000000092,-1447.0000000000027,-49.00000000001015,-1040.9999999999968,-1017.9999999999967,330.9999999999924,-594.99999999999,,-4522.000000000013
2021.11.25,-714.0000000000147,-1445.999999999998,3.999999999981796,-996.9999999999999,-1012.9999999999973,342.9999999999933,-604.0000000000045,,-4427.00000000004
2021.11.25,-711.0000000000172,-1441.9999999999932,32.999999999994145,-942.0000000000073,-985.999999999998,318.99999999999153,-624.9999999999867,,-4354.000000000017
2021.11.25,-710.0000000000106,-1426.9999999999925,50.99999999997884,-870.0000000000045,-978.9999999999966,326.9999999999995,-639.9999999999961,,-4248.000000000022
2021.11.25,-734.0000000000124,-1427.9999999999973,15.999999999993797,-935.0000000000023,-1020.9999999999941,363.99999999999767,-595.9999999999966,,-4334.000000000012
2021.11.25,-724.0000000000135,-1432.0000000000023,22.999999999995246,-933.0000000000069,-1037.9999999999945,372.99999999999,-567.9999999999907,,-4299.000000000023
2021.11.25,-730.0000000000084,-1424.9999999999973,-5.000000000010552,-953.000000000003,-1031.9999999999995,380.999999999998,-557.0000000000075,,-4321.000000000027
