date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,NZDCHF,EURGBP,EURCAD,AUDNZD,empty,sum
2018.11.26,-27.999999999994696,47.99999999998139,56.99999999999594,21.00000000000435,45.000000000006146,36.999999999998145,-19.00000000000235,-60.99999999999994,-34.000000000000696,,65.99999999998828
2018.11.26,-21.00000000000435,62.99999999999084,38.99999999998904,15.999999999993797,62.000000000006494,87.00000000000374,21.999999999999797,-45.000000000006146,-5.999999999994898,,216.99999999997834
2018.11.26,9.999999999998899,48.99999999998794,45.99999999999049,17.000000000000348,14.000000000002899,195.00000000000074,23.999999999990695,-51.000000000001044,146.00000000000168,,449.9999999999727
2018.11.26,21.999999999999797,103.99999999999298,19.999999999997797,42.999999999993044,50.0000000000167,182.00000000000438,85.99999999999719,17.000000000000348,110.00000000001009,,634.0000000000123
2018.11.26,26.000000000003798,108.99999999998133,15.999999999993797,18.999999999991246,51.000000000001044,209.9999999999991,100.99999999999554,-9.999999999998899,124.00000000001299,,645.99999999998
2018.11.26,43.00000000000415,185.99999999999727,52.000000000007596,17.999999999984695,110.00000000001009,174.00000000000747,125.99999999999278,-58.000000000002494,116.00000000000499,,767.0000000000066
2018.11.26,107.99999999999699,174.99999999999181,97.9999999999981,-12.000000000012001,13.000000000018552,245.0000000000063,86.99999999999264,-153.00000000000313,87.00000000001484,,648.0000000000041
2018.11.26,100.99999999999554,224.000000000002,89.99999999999008,-17.000000000000348,70.0000000000145,231.0000000000034,125.99999999999278,-147.99999999999258,104.99999999999955,,782.0000000000049
2018.11.26,116.00000000000499,180.99999999998673,69.00000000000794,-35.00000000000725,7.0000000000014495,312.00000000000114,111.99999999998988,-141.00000000001333,182.0000000000155,,802.999999999987
2018.11.26,134.99999999999625,224.000000000002,107.99999999999699,14.999999999987246,25.00000000000835,328.0000000000061,111.99999999998988,-137.00000000000932,155.00000000001623,,964.9999999999937
2018.11.26,114.00000000000298,156.99999999998494,35.00000000000725,-96.00000000000719,-14.999999999987246,380.00000000000256,122.99999999999534,-163.00000000000205,130.0000000000079,,665.0000000000045
2018.11.26,104.99999999999955,112.000000000001,21.00000000000435,-50.0000000000167,-45.99999999999049,403.0000000000089,100.99999999999554,-96.00000000000719,177.00000000000495,,727.0
2018.11.26,63.99999999999739,106.99999999999044,15.999999999993797,-70.0000000000145,-0.9999999999843467,365.99999999999966,101.99999999999099,-110.99999999999443,192.00000000001438,,664.9999999999934
