date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,NZDCHF,EURGBP,EURCAD,AUDNZD,empty,sum
2018.11.26,-58.99999999999794,-78.00000000000028,-11.00000000000545,-23.00000000001745,-102.00000000000209,-22.999999999995246,-25.00000000000835,-86.0000000000083,-63.99999999999739,,-471.0000000000325
2018.11.26,-51.000000000001044,22.999999999995246,22.999999999995246,-2.0000000000131024,1.0000000000065512,29.000000000001247,-27.00000000001035,-68.00000000000139,-70.99999999999883,,-143.00000000002643
2018.11.26,-21.00000000000435,2.999999999997449,21.999999999988695,-22.0000000000109,-49.99999999999449,87.99999999999919,0.999999999995449,-86.99999999999264,-25.999999999992696,,-92.00000000001428
2018.11.26,9.00000000000345,26.999999999999247,18.999999999991246,12.999999999996348,-21.999999999988695,143.00000000000423,12.999999999996348,-56.99999999999594,80.00000000001339,,225.0000000000196
2018.11.26,4.999999999999449,30.999999999981043,-5.000000000010552,4.000000000004,-26.999999999999247,178.00000000000037,41.9999999999976,-42.999999999993044,72.0000000000054,,256.999999999985
2018.11.26,-17.000000000000348,48.99999999998794,-7.0000000000014495,-18.0000000000069,0.0,153.00000000000313,69.9999999999923,-59.000000000009045,56.000000000011596,,226.99999999997723
2018.11.26,31.999999999998696,106.99999999999044,21.00000000000435,-45.000000000006146,-7.999999999985796,162.0000000000066,79.99999999999119,-182.99999999999983,21.00000000000435,,187.0000000000039
2018.11.26,87.00000000000374,143.99999999998857,60.99999999999994,-40.0000000000178,0.0,182.99999999999983,83.9999999999952,-187.00000000000384,53.00000000001415,,384.9999999999798
2018.11.26,97.00000000000264,168.99999999999693,60.99999999999994,-50.0000000000167,-0.9999999999843467,231.99999999999886,103.99999999999298,-168.99999999999693,106.00000000000608,,548.9999999999993
2018.11.26,114.99999999999844,178.99999999999582,63.99999999999739,-38.0000000000047,1.0000000000065512,301.0000000000068,104.99999999999955,-163.00000000000205,124.00000000001299,,688.0000000000107
2018.11.26,104.00000000000409,139.9999999999846,26.999999999999247,-114.0000000000141,-28.999999999990145,323.0000000000066,106.99999999999044,-195.00000000001182,110.00000000001009,,472.9999999999791
2018.11.26,85.99999999999719,78.00000000000028,-8.000000000008,-111.00000000001664,-61.99999999998429,372.0000000000057,92.99999999999864,-171.99999999999437,121.99999999999989,,397.9999999999984
2018.11.26,5.999999999994898,41.99999999998649,-22.999999999995246,-99.00000000000463,-47.99999999998139,340.00000000000693,84.99999999999064,-124.99999999999733,146.00000000000168,,324.00000000000205
2018.11.26,21.999999999999797,48.99999999998794,-65.00000000000395,-127.00000000001043,-12.999999999996348,364.00000000000875,100.99999999999554,-124.99999999999733,175.00000000001404,,380.999999999998
2018.11.26,7.9999999999968985,58.000000000002494,-76.99999999999375,-131.99999999999878,8.000000000008,364.00000000000875,124.99999999999733,-100.99999999999554,167.00000000000603,,420.0000000000315
2018.11.26,-9.999999999998899,-1.0000000000065512,-100.0000000000112,-150.00000000000568,-21.999999999988695,373.00000000000114,111.99999999998988,-83.00000000001084,174.00000000000747,,292.99999999997664
2018.11.26,-12.999999999996348,3.999999999981796,-96.00000000000719,-192.99999999999872,-26.999999999999247,377.0000000000051,112.99999999999643,-130.0000000000079,176.00000000002058,,210.9999999999945
2018.11.26,-43.999999999999595,7.999999999985796,-147.99999999999258,-255.00000000000523,7.0000000000014495,392.00000000000347,134.99999999999625,-123.00000000000644,205.00000000001074,,176.99999999999392
2018.11.26,-63.99999999999739,-75.00000000000284,-276.00000000000955,-290.9999999999968,-90.99999999999665,418.0000000000073,139.99999999999568,-134.00000000001188,164.00000000000858,,-209.00000000000352
2018.11.26,-65.00000000000395,-50.0000000000167,-307.00000000001285,-270.00000000001467,-26.999999999999247,422.00000000000017,192.99999999999872,-73.99999999999629,103.00000000000864,,-75.00000000003615
2018.11.26,-75.00000000000284,-168.0000000000126,-364.9999999999931,-345.0000000000175,-187.99999999998818,430.00000000000813,156.99999999999602,-49.99999999999449,43.999999999999595,,-560.0000000000049
2018.11.26,-110.99999999999443,-211.00000000000563,-378.999999999996,-353.0000000000033,-102.00000000000209,392.9999999999989,150.99999999999002,-1.0000000000065512,69.00000000000794,,-544.0000000000114
2018.11.26,-161.99999999999548,-219.00000000001364,-424.00000000000216,-350.00000000000585,-119.99999999998678,381.0000000000091,126.99999999999933,-2.999999999997449,89.00000000000574,,-680.9999999999873
2018.11.26,-153.00000000000313,-239.00000000001143,-442.9999999999934,-356.00000000000074,-126.99999999998823,480.0000000000027,194.99999999998963,93.99999999999409,103.00000000000864,,-446.0000000000017
2018.11.26,-70.0000000000034,-294.0000000000165,-370.00000000000364,-309.0000000000037,-295.0000000000008,487.99999999999955,52.99999999999194,14.999999999987246,102.00000000000209,,-680.0000000000474
