date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.06.22,1.0000000000065512,89.00000000000574,172.00000000001125,21.00000000000435,-173.00000000000094,47.00000000000814,-197.99999999998707,27.999999999983594,-296.99999999999704,-36.999999999998145,134.0000000000008,41.9999999999976,189.99999999999773,-287.000000000015,41.000000000002146,207.9999999999984,-116.99999999998934,15.999999999993797,95.00000000001307,-110.99999999999,143.00000000000423,-173.00000000000094,,-165.99999999995103
2015.06.22,21.999999999999797,134.99999999999625,142.00000000001012,-4.999999999988347,-158.99999999999804,44.0000000000107,-276.9999999999939,71.99999999998319,-307.9999999999927,-63.99999999999739,134.0000000000008,63.99999999999739,64.99999999999773,-295.0000000000008,-87.99999999999919,138.00000000000523,-144.99999999999514,-12.000000000012001,34.000000000006025,-74.99999999998863,119.99999999999788,-134.00000000001188,,-591.9999999999729
2015.06.22,12.000000000000899,167.9999999999904,120.00000000000455,-20.999999999982144,-134.0000000000008,42.0000000000087,-290.9999999999968,120.99999999999334,-276.9999999999868,-83.9999999999952,105.99999999999498,53.999999999998494,22.00000000001978,-286.00000000000847,-160.99999999998892,92.99999999998931,-130.99999999999224,-33.00000000001635,19.000000000005457,-51.9999999999925,113.00000000000753,-97.9999999999981,,-697.9999999999449
2015.06.22,36.0000000000027,167.00000000000603,148.00000000001035,-59.99999999999339,-170.99999999999892,57.00000000000705,-296.9999999999917,139.9999999999846,-316.99999999997885,-103.99999999999298,120.99999999999334,82.99999999999974,63.0000000000166,-262.00000000000665,-173.99999999998528,114.99999999998067,-110.99999999999443,0.9999999999843467,17.000000000010118,-54.99999999999261,124.00000000000189,-78.00000000000028,,-556.9999999999376
2015.06.22,4.000000000004,191.99999999999218,199.00000000001228,-106.99999999999044,-209.00000000000364,107.00000000000153,-289.9999999999903,178.99999999999582,-314.9999999999977,-102.00000000000209,161.99999999999548,127.99999999999478,57.999999999992724,-251.00000000000122,-93.99999999999409,42.00000000000159,-167.9999999999904,31.999999999987594,29.000000000010573,-18.000000000000682,160.00000000000458,-76.0000000000094,,-337.99999999998676
2015.06.22,-27.999999999994696,275.000000000003,156.0000000000059,-122.99999999998423,-214.00000000000307,118.00000000000699,-280.9999999999979,200.00000000000017,-248.99999999999523,-78.99999999999574,124.99999999999733,76.99999999999375,-67.00000000000728,-318.00000000001825,-129.00000000000134,-93.99999999999409,-251.00000000000122,-103.00000000000864,-3.9999999999906777,-1.9999999999953388,155.00000000000514,-80.99999999999774,,-916.9999999999732
2015.06.22,-0.999999999995449,276.9999999999939,183.00000000000693,-116.99999999998934,-196.00000000000728,117.00000000000044,-326.0000000000041,203.99999999998198,-251.99999999998113,-102.99999999999754,123.99999999999079,96.99999999999153,-36.000000000001364,-378.00000000001165,-212.00000000001216,-49.000000000006594,-283.99999999999534,-104.00000000001519,-14.999999999986358,-4.9999999999954525,153.00000000000313,-42.999999999993044,,-966.0000000000233
2015.06.22,-26.999999999999247,262.00000000000665,204.00000000000773,-168.99999999999693,-296.0000000000074,162.0000000000066,-443.99999999999994,187.99999999998818,-399.0000000000009,-200.00000000000017,149.99999999999457,143.9999999999997,-1.999999999981128,-240.00000000001796,-133.99999999998968,-51.00000000001614,-198.99999999999363,41.99999999998649,-24.999999999991473,41.00000000001103,185.00000000000182,-38.0000000000047,,-845.9999999999966
2015.06.22,33.000000000005244,181.9999999999933,146.0000000000008,-156.00000000000057,-309.0000000000037,192.00000000000327,-485.0000000000021,245.99999999999068,-425.9999999999877,-210.99999999999451,273.9999999999965,226.99999999999943,-31.00000000000591,-243.00000000001543,79.00000000002905,-78.00000000000296,-215.00000000000963,59.99999999999339,-56.99999999998795,88.99999999999864,214.99999999999852,-97.00000000001374,,-565.0000000000156
2015.06.22,-44.99999999999504,209.9999999999991,37.00000000000614,-144.99999999999514,-295.0000000000008,166.00000000001057,-446.9999999999974,161.99999999999548,-316.0000000000025,-181.9999999999933,204.99999999999963,151.00000000000114,-305.9999999999832,-324.0000000000132,62.000000000006494,-234.00000000000887,-209.9999999999991,72.99999999998974,-147.99999999999613,102.00000000000387,197.99999999999818,-126.0000000000039,,-1411.9999999999782
2015.06.22,-24.999999999997247,126.0000000000039,-94.99999999999886,-127.99999999999478,-277.000000000005,97.00000000000264,-492.9999999999879,75.99999999998718,-250.0,-205.99999999999508,185.99999999999727,104.99999999999955,-411.00000000000136,-313.00000000000773,11.000000000027654,-206.99999999999363,-160.00000000000458,117.99999999999588,-236.99999999999477,145.00000000001023,133.00000000000534,-133.00000000000534,,-1937.9999999999568
2015.06.22,80.99999999999774,-181.00000000000892,-202.99999999998875,-80.99999999999774,-186.00000000000838,-51.99999999999649,-611.000000000006,-73.00000000001194,-397.99999999999613,-334.00000000000097,235.99999999999176,146.99999999999713,-269.9999999999818,-86.0000000000083,53.999999999998494,-55.00000000000682,90.99999999999665,246.99999999999721,-236.99999999999477,60.000000000002274,35.00000000000725,-191.00000000000784,,-2007.0000000000264
2015.06.22,319.0000000000026,-239.99999999999577,-213.99999999999864,31.000000000003247,-56.0000000000005,-104.99999999999955,-567.9999999999907,-82.00000000000429,-465.99999999997976,-337.99999999999386,257.9999999999916,148.99999999999915,-108.00000000000409,-12.000000000012001,87.99999999999919,270.9999999999866,360.0000000000048,367.99999999999056,-186.9999999999976,-6.000000000000227,13.00000000000745,-205.99999999999508,,-730.9999999999872
2015.06.22,314.0000000000032,-194.99999999998963,-203.99999999999352,7.0000000000014495,-95.00000000000064,-104.99999999999955,-693.9999999999947,36.999999999998145,-539.999999999992,-395.99999999999636,312.9999999999966,142.99999999999312,-149.0000000000009,-46.999999999997044,8.000000000008,288.99999999998727,363.0000000000022,285.00000000000193,-201.99999999999818,-21.99999999999136,-43.999999999999595,-256.00000000001177,,-1189.9999999999732
2015.06.22,273.000000000001,-234.00000000000088,-143.99999999999125,-47.99999999998139,-139.00000000000023,-129.9999999999968,-548.9999999999995,75.99999999998718,-367.999999999995,-304.9999999999997,313.99999999999204,91.99999999999208,-151.9999999999868,-96.00000000000719,93.99999999999409,227.00000000000387,276.00000000000955,75.99999999998718,-214.9999999999892,-87.99999999999386,-75.9999999999983,-350.00000000000585,,-1465.999999999979
2015.06.22,260.00000000000466,-174.99999999999181,-217.9999999999893,-90.99999999999665,-126.0000000000039,-161.99999999999548,-573.0000000000013,76.99999999999375,-385.9999999999957,-397.99999999999835,303.9999999999932,78.00000000000028,-201.99999999999818,105.99999999998388,152.0000000000188,-66.0000000000025,222.00000000001108,-175.99999999999838,-321.9999999999885,-67.99999999999784,-163.00000000000205,-412.00000000001234,,-2338.9999999999663
2015.06.22,307.0000000000017,-462.9999999999912,-409.9999999999966,-177.99999999998929,-117.00000000000044,-231.99999999999886,-507.9999999999973,183.99999999998417,-370.00000000000455,-449.9999999999948,241.99999999999778,10.999999999994348,-177.99999999999727,302.0000000000023,171.00000000001003,-181.0000000000116,225.00000000000853,-283.99999999999534,-500.99999999999056,-73.99999999999807,-293.99999999999426,-424.00000000000216,,-3221.999999999964
2015.06.22,326.0000000000041,-561.9999999999958,-413.99999999998727,-319.999999999987,15.999999999993797,-291.99999999999227,-280.9999999999979,149.9999999999835,-211.9999999999891,-493.99999999999443,201.99999999999108,-43.00000000000415,-120.9999999999809,580.999999999987,131.00000000001444,-174.0000000000066,323.0000000000066,-414.00000000000324,-631.9999999999908,-135.99999999999568,-431.99999999999903,-392.9999999999989,,-3190.9999999999427
2015.06.22,304.00000000000426,-648.0000000000041,-370.9999999999951,-315.99999999998295,17.000000000000348,-310.9999999999946,-194.0000000000053,149.9999999999835,-271.99999999999136,-517.0000000000008,161.99999999999548,-70.99999999999883,91.00000000000819,917.9999999999966,258.0000000000027,-174.0000000000066,424.00000000000216,-513.0000000000078,-616.9999999999902,-152.00000000000102,-487.99999999999955,-414.00000000000324,,-2733.999999999988
2015.06.22,461.0000000000003,-663.999999999998,-426.9999999999925,-275.000000000003,54.999999999993946,-317.9999999999961,-392.9999999999989,246.99999999999721,-352.00000000000387,-608.9999999999928,279.99999999999136,24.999999999997247,-31.999999999982265,886.9999999999934,282.00000000002666,-115.0000000000091,550.000000000006,-331.0000000000146,-646.9999999999914,-137.99999999999102,-447.99999999999284,-391.000000000008,,-2352.999999999968
2015.06.22,56.0000000000005,-607.0000000000019,-376.99999999999534,-410.99999999998363,-53.999999999998494,-263.99999999999756,-394.00000000000546,-147.00000000000824,-431.99999999998795,-651.0000000000016,48.99999999999905,-137.00000000000932,84.00000000000318,925.9999999999824,344.99999999999534,-43.00000000000637,495.000000000001,-228.00000000000597,-613.9999999999901,-89.9999999999892,-429.99999999999704,-358.00000000001387,,-3282.00000000001
2015.06.22,-2.999999999997449,-557.0000000000075,-211.9999999999891,-336.00000000000296,-108.00000000000809,-172.99999999998983,99.00000000000463,-92.00000000000318,-116.99999999999022,-320.9999999999935,91.99999999999208,-139.00000000000023,245.00000000000455,729.9999999999862,573.0000000000235,-132.000000000005,290.9999999999968,-312.00000000000114,-524.9999999999915,-105.99999999999454,-361.9999999999957,-388.9999999999949,,-1853.9999999999568
2015.06.22,26.000000000003798,-523.9999999999911,-274.9999999999915,-243.99999999999977,-152.00000000000767,-196.99999999999162,-151.9999999999966,-26.0000000000149,-200.9999999999934,-331.0000000000035,152.99999999999204,-87.00000000000374,141.9999999999959,544.9999999999955,489.0000000000061,-203.00000000000296,157.00000000000713,-300.99999999999574,-437.9999999999882,-92.99999999998931,-285.9999999999974,-432.0000000000102,,-2429.999999999977
2015.06.22,316.0000000000052,-475.0000000000032,-220.99999999998943,-143.99999999998857,-116.00000000000499,-250.9999999999901,-380.9999999999869,254.999999999983,-506.0000000000002,-495.000000000001,217.99999999999596,-17.000000000000348,207.9999999999984,195.9999999999962,340.00000000000693,-165.00000000002046,-167.00000000000603,-568.000000000013,-358.99999999999466,-207.9999999999984,-263.99999999999756,-493.99999999999443,,-3298.000000000004
2015.06.22,324.00000000000205,-479.99999999999153,-362.99999999999955,104.99999999999955,-4.000000000004,-292.9999999999988,-434.9999999999854,365.99999999999966,-418.9999999999827,-300.99999999999574,186.99999999999272,-26.000000000003798,-55.999999999983174,9.999999999998899,48.000000000003595,-325.9999999999934,-313.99999999999204,-656.9999999999965,-185.99999999999284,-202.99999999998875,-188.9999999999947,-425.0000000000087,,-3636.999999999915
2015.06.22,-114.99999999999844,-557.0000000000075,-307.9999999999927,93.00000000000975,15.999999999993797,-210.99999999999451,-293.99999999999426,134.99999999999625,-260.9999999999957,-207.00000000000162,-117.00000000000044,-187.9999999999993,-36.000000000001364,10.999999999983245,78.0000000000225,-651.0000000000105,-553.0000000000035,-900.9999999999962,-222.99999999999898,-62.99999999998818,-78.00000000000028,-242.99999999999324,,-4672.999999999972
2015.06.22,24.000000000001798,-618.0000000000074,-397.99999999999613,180.0000000000024,69.9999999999923,-314.99999999999864,184.00000000000637,241.99999999998667,145.00000000001023,1.0000000000065512,-173.00000000000094,-234.00000000000088,16.000000000019554,44.99999999998394,-152.99999999998093,-795.0000000000159,-807.0000000000022,-1166.0000000000005,-218.9999999999941,-143.00000000000068,-127.99999999999478,-270.99999999999903,,-4512.999999999982
2015.06.22,148.99999999999915,-614.0000000000034,-381.9999999999908,250.00000000001688,181.9999999999933,-319.99999999999807,104.99999999999955,293.99999999999426,79.00000000000773,-26.999999999999247,-77.00000000000485,-191.00000000000784,51.00000000001614,38.99999999998904,-68.00000000000139,-685.0000000000023,-609.9999999999994,-1046.0000000000136,-174.99999999999716,-150.99999999999625,-114.99999999999844,-209.9999999999991,,-3521.9999999999964
2015.06.22,202.0000000000022,-666.9999999999953,-458.999999999989,269.00000000000813,202.9999999999976,-394.9999999999898,-259.9999999999936,278.9999999999848,-234.99999999998522,-124.99999999999733,-70.0000000000034,-131.99999999999878,-61.00000000000705,-448.000000000004,-441.0000000000025,-459.0000000000032,-581.9999999999936,-812.0000000000127,-173.99999999999238,-184.99999999998806,-114.99999999999844,-195.9999999999962,,-4862.999999999959
2015.06.22,297.9999999999983,-602.999999999998,-463.99999999999864,524.0000000000133,334.9999999999964,-397.99999999999835,-268.0000000000016,231.0000000000034,-217.9999999999893,-24.000000000001798,-75.00000000000284,-112.000000000001,-84.00000000000318,-469.0000000000083,-517.9999999999741,-295.0000000000159,-573.0000000000013,-696.0000000000077,24.00000000000091,-186.9999999999976,21.00000000000435,-87.99999999999919,,-3638.9999999999823
2015.06.22,322.00000000000006,-537.0000000000097,-435.99999999999284,469.0000000000083,310.9999999999946,-361.9999999999957,-275.9999999999874,295.99999999998516,-170.99999999999227,-49.99999999999449,-37.00000000000925,-80.00000000000229,-146.99999999999136,-408.00000000000836,-536.0000000000032,-319.9999999999932,-500.9999999999959,-660.0000000000161,-12.999999999991019,-158.99999999999181,2.999999999997449,-80.99999999999774,,-3372.999999999987
2015.06.22,370.9999999999991,-595.9999999999966,-455.99999999998886,565.0000000000155,349.99999999999477,-393.9999999999944,-276.9999999999939,236.99999999999832,-207.9999999999984,-36.999999999998145,-28.000000000005798,-70.99999999999883,-31.999999999982265,-367.0000000000062,-453.99999999999886,-284.00000000002024,-507.9999999999973,-663.999999999998,38.000000000010914,-180.99999999999739,17.000000000000348,-131.99999999999878,,-3110.9999999999545
2015.06.22,395.99999999999636,-523.9999999999911,-487.99999999999955,480.00000000001376,288.9999999999948,-372.99999999999,-354.9999999999942,279.99999999999136,-188.99999999999295,-95.00000000000064,31.999999999998696,-48.000000000003595,-180.00000000000682,-402.0000000000135,-443.9999999999777,-254.0000000000191,-411.0000000000058,-534.0000000000123,-61.99999999999761,-149.0000000000009,-46.999999999997044,-157.00000000000713,,-3235.0000000000155
2015.06.22,351.0000000000013,-452.00000000000796,-482.9999999999899,472.00000000000574,315.9999999999941,-391.9999999999924,-357.99999999999164,166.99999999998383,-173.99999999997817,-97.9999999999981,-52.000000000007596,-109.99999999999899,-219.99999999999886,-523.0000000000068,-647.9999999999819,-193.00000000001205,-353.0000000000033,-523.0000000000068,-67.99999999999784,-159.9999999999966,-49.99999999999449,-154.99999999999403,,-3705.9999999999723
2015.06.22,419.00000000000273,-561.9999999999958,-480.99999999999454,567.0000000000064,366.9999999999951,-401.99999999999125,-381.99999999999346,180.99999999998673,-272.99999999999613,-73.99999999999629,-28.000000000005798,-75.00000000000284,-168.00000000000637,-473.99999999999665,-627.9999999999841,-105.99999999999454,-314.99999999999864,-482.00000000000466,0.0,-178.99999999998784,-25.999999999992696,-100.0000000000112,,-3220.999999999962
2015.06.22,473.0000000000012,-567.0000000000064,-474.9999999999943,587.0000000000042,344.99999999999534,-407.99999999999727,-394.9999999999898,180.0000000000024,-288.99999999998727,-76.99999999999375,17.999999999995797,-16.0000000000049,-74.99999999998863,-507.000000000013,-578.999999999974,-58.9999999999975,-317.9999999999961,-399.00000000001603,35.0000000000108,-184.99999999998806,16.0000000000049,-83.00000000001084,,-2777.999999999943
2015.06.22,461.0000000000003,-575.9999999999987,-456.99999999999363,558.9999999999984,327.99999999999494,-400.9999999999958,-370.00000000000364,248.99999999998812,-263.00000000000523,-70.0000000000034,25.999999999992696,-28.000000000005798,-114.00000000000432,-450.00000000001705,-511.99999999997914,-110.00000000001364,-343.00000000000443,-426.00000000001523,42.00000000000159,-192.99999999999784,24.999999999997247,-75.00000000000284,,-2698.000000000067
2015.06.22,431.0000000000036,-500.9999999999959,-454.9999999999983,470.9999999999992,356.00000000000074,-404.99999999999983,-344.99999999999534,212.99999999999653,-245.9999999999809,-90.99999999999665,-1.0000000000065512,-114.00000000000298,-94.99999999999886,-436.00000000001415,-531.0000000000148,-97.00000000000841,-322.00000000000006,-507.000000000013,-32.99999999998704,-210.99999999999852,-104.99999999999955,-131.00000000001444,,-3155.0000000000255
2015.06.23,426.9999999999996,-578.9999999999961,-458.999999999989,480.99999999999807,353.99999999999875,-462.9999999999912,-323.0000000000066,163.00000000000205,-318.9999999999884,-95.99999999999609,-20.0000000000089,-120.00000000000898,-60.000000000002274,-354.0000000000099,-619.000000000014,-64.99999999999773,-231.99999999998778,-516.0000000000053,-17.99999999998647,-237.99999999999955,-126.99999999999933,-131.99999999999878,,-3314.9999999999877
2015.06.23,400.9999999999958,-590.0000000000016,-448.99999999999807,496.00000000000756,324.00000000000205,-407.99999999999727,-283.99999999999534,177.99999999998929,-233.0000000000041,-68.00000000000139,-24.000000000001798,-94.00000000000519,-45.99999999999227,-324.9999999999975,-458.9999999999872,-73.0000000000075,-245.0000000000063,-494.00000000001666,-4.9999999999954525,-204.9999999999983,-85.00000000000173,-175.99999999999838,,-2864.0000000000114
2015.06.23,451.0000000000014,-499.000000000005,-442.99999999999784,507.000000000013,327.99999999999494,-429.99999999999704,-302.0000000000023,215.99999999999397,-221.00000000000364,-78.99999999999574,19.999999999997797,-90.0000000000012,-72.00000000000273,-344.00000000001097,-484.9999999999799,-105.00000000001819,-276.00000000000955,-571.0000000000103,-15.999999999991132,-235.99999999999,-102.99999999999754,-195.9999999999962,,-2946.0000000000086
2015.06.23,455.0000000000054,-512.0000000000014,-451.9999999999982,531.0000000000148,351.99999999999676,-402.9999999999978,-299.99999999998914,231.0000000000034,-187.99999999998818,-61.999999999995396,-11.00000000000545,-69.00000000000794,-76.99999999999818,-345.0000000000175,-587.9999999999885,-110.00000000001364,-279.00000000000705,-554.00000000001,-6.000000000000227,-196.99999999998852,-51.99999999999649,-126.0000000000039,,-2761.9999999999873
2015.06.23,438.00000000000506,-482.00000000000466,-469.99999999999886,513.0000000000078,368.9999999999971,-396.9999999999918,-330.9999999999924,251.00000000000122,-179.9999999999784,-66.99999999999484,-19.00000000000235,-65.99999999999939,-177.99999999999727,-380.00000000000256,-625.0000000000089,-168.00000000000637,-304.9999999999997,-539.0000000000006,-27.999999999991587,-192.99999999999784,-43.999999999999595,-86.99999999999264,,-2987.999999999948
2015.06.23,414.00000000000324,-468.00000000000176,-485.99999999999,524.0000000000133,343.9999999999999,-368.9999999999971,-358.9999999999982,248.00000000000378,-173.99999999997817,-78.99999999999574,-14.000000000002899,-53.999999999998494,-174.0000000000066,-377.0000000000051,-601.9999999999915,-188.0000000000166,-322.00000000000006,-531.0000000000148,-35.99999999998715,-141.9999999999959,-5.999999999994898,-76.0000000000094,,-2926.999999999965
2015.06.23,451.0000000000014,-509.00000000000387,-491.9999999999902,551.9999999999969,300.0000000000003,-366.9999999999951,-358.9999999999982,251.99999999998556,-236.99999999999477,-87.99999999999919,17.999999999995797,-30.000000000007798,-162.9999999999825,-373.00000000000114,-526.9999999999886,-186.00000000000705,-320.00000000000915,-490.0000000000126,-33.999999999991815,-138.9999999999958,4.999999999999449,-86.0000000000083,,-2822.000000000007
2015.06.23,467.0000000000063,-531.9999999999991,-519.999999999996,560.0000000000049,265.99999999999955,-372.99999999999,-363.0000000000022,269.9999999999925,-198.99999999998386,-61.999999999995396,78.99999999999574,0.0,-168.99999999998272,-429.00000000001273,-381.99999999997124,-156.0000000000059,-341.99999999999784,-429.99999999999704,-4.9999999999954525,-113.99999999999011,36.0000000000027,-144.99999999999514,,-2542.999999999913
2015.06.23,526.0000000000042,-604.9999999999889,-621.9999999999999,595.9999999999966,304.9999999999997,-419.9999999999982,-404.0000000000044,245.99999999999068,-194.99999999999318,-90.99999999999665,-38.0000000000047,-9.00000000000345,-225.9999999999991,-395.000000000012,-797.9999999999876,-141.9999999999959,-289.9999999999903,-439.99999999999596,-44.999999999987494,-119.99999999999034,9.00000000000345,-148.99999999999915,,-3306.9999999999523
2015.06.23,516.0000000000053,-1053.9999999999993,-697.9999999999933,618.0000000000074,419.9999999999982,-419.9999999999982,-397.99999999998727,211.99999999998997,-177.99999999999727,-92.99999999999864,-99.00000000000463,-42.0000000000087,-274.0000000000009,-383.0,-814.0000000000036,-158.00000000001546,-252.99999999999213,-368.9999999999971,-91.99999999999875,-117.999999999995,-52.99999999999194,72.99999999998974,,-3656.999999999992
2015.06.23,597.9999999999985,-1028.0000000000066,-707.9999999999984,677.0000000000165,490.00000000000153,-451.9999999999969,-455.0000000000054,178.99999999999582,-498.9999999999952,-241.99999999999778,-60.00000000000449,0.999999999995449,-13.00000000000523,-121.99999999999989,-534.9999999999966,-126.00000000000477,-185.99999999999727,-322.00000000000006,-81.99999999999363,-98.99999999998954,9.999999999998899,58.000000000002494,,-2915.999999999982
2015.06.23,734.0000000000014,-1072.0000000000064,-809.9999999999881,748.0000000000153,508.9999999999928,-569.9999999999927,-790.9999999999861,156.99999999998494,-748.9999999999952,-410.9999999999947,61.999999999995396,68.00000000000139,51.9999999999925,-101.00000000001774,-612.0000000000125,97.99999999998477,-32.999999999994145,-76.0000000000094,-58.9999999999975,-201.99999999999818,-97.9999999999981,-8.000000000008,,-3164.00000000003
2015.06.23,980.0000000000031,-1055.9999999999902,-794.9999999999875,801.0000000000073,556.9999999999964,-577.9999999999897,-778.9999999999964,205.99999999999508,-717.9999999999893,-392.00000000000347,212.00000000000108,182.99999999999983,-18.000000000000682,-200.00000000000017,-607.9999999999864,419.9999999999875,252.0000000000078,147.99999999999258,-45.99999999999227,-193.9999999999884,-64.99999999999284,-32.999999999994145,,-1722.9999999999209
2015.06.23,1002.0000000000028,-1051.0000000000018,-800.9999999999877,794.0000000000058,583.9999999999957,-656.9999999999965,-923.9999999999915,219.99999999999798,-853.999999999985,-463.0000000000023,232.99999999999432,180.99999999999784,24.00000000000091,-219.00000000001364,-646.9999999999753,436.9999999999834,304.9999999999997,41.000000000002146,-46.999999999997044,-283.00000000000125,-164.99999999999292,-76.99999999999375,,-2366.999999999958
2015.06.23,1014.9999999999992,-1065.0000000000048,-801.9999999999925,812.999999999997,608.9999999999928,-580.9999999999982,-827.0,173.00000000000094,-774.0000000000009,-422.9999999999956,195.9999999999962,173.00000000000094,34.99999999999659,-101.00000000001774,-551.9999999999748,448.0000000000075,360.0000000000048,165.9999999999995,-66.99999999999307,-183.9999999999975,-76.99999999999375,-24.000000000001798,,-1488.9999999999754
2015.06.23,1005.0000000000003,-1045.9999999999914,-854.9999999999898,798.0000000000098,620.9999999999937,-590.999999999997,-790.0000000000018,173.99999999998528,-679.9999999999784,-415.99999999999415,173.00000000000094,142.99999999999312,-48.00000000000182,-97.00000000001374,-620.9999999999827,337.99999999999386,300.99999999999574,75.99999999998718,-103.9999999999992,-179.9999999999926,-92.99999999999864,-14.000000000002899,,-1905.9999999999839
2015.06.23,990.9999999999974,-1004.0000000000049,-821.9999999999885,751.9999999999972,548.9999999999995,-531.9999999999991,-801.0000000000073,252.99999999999213,-663.9999999999873,-400.9999999999958,227.99999999999488,204.99999999999963,-74.99999999998863,-136.00000000000279,-536.0000000000032,305.0000000000068,269.9999999999925,129.99999999998568,-111.99999999999477,-121.99999999999989,-44.99999999999504,-9.999999999998899,,-1577.0000000000002
2015.06.23,944.9999999999958,-990.000000000002,-837.9999999999939,694.0000000000168,486.999999999993,-557.9999999999918,-851.9999999999861,219.99999999999798,-692.9999999999836,-419.9999999999982,240.99999999999122,179.99999999999127,-91.99999999998454,-137.00000000000932,-547.999999999993,308.9999999999975,292.00000000000335,124.99999999999733,-125.99999999999056,-131.9999999999908,-83.9999999999952,-66.00000000001049,,-2042.9999999999457
