date,USDCHF,EURUSD,USDJPY,AUDUSD,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2018.06.04,24.999999999997247,116.00000000000499,-39.99999999999204,66.99999999999484,32.999999999994145,-63.00000000000195,-102.00000000000387,167.9999999999904,-42.999999999993044,205.00000000001074,93.99999999999409,198.99999999999363,0.999999999990564,-55.999999999997385,24.999999999997247,162.0000000000066,,790.9999999999862
2018.06.04,-34.99999999999615,65.99999999998829,-51.00000000000193,92.00000000000318,-39.00000000000014,-114.99999999999844,-128.99999999999068,123.99999999999079,-35.999999999991594,168.0000000000126,-17.000000000000348,131.99999999999878,-76.99999999999818,-90.99999999999397,70.99999999999883,182.00000000000438,,245.00000000002544
2018.06.04,-29.999999999996696,75.00000000000284,-99.99999999999432,41.9999999999976,-19.999999999997797,-64.0000000000085,-264.99999999998636,320.00000000000915,174.99999999999181,239.00000000001143,106.00000000000608,227.99999999998377,-84.00000000000318,-70.99999999999795,43.999999999999595,190.00000000000128,,785.0000000000186
2018.06.04,-70.0000000000034,66.99999999999484,-131.00000000000023,10.999999999994348,-45.000000000006146,-65.99999999999939,-353.999999999985,377.0000000000051,299.99999999998914,224.000000000002,153.00000000000313,307.99999999999716,-103.9999999999992,-59.99999999998806,-4.000000000004,125.00000000000844,,731.0000000000088
2018.06.04,-61.999999999995396,78.00000000000028,-108.00000000000409,21.999999999999797,-17.000000000000348,-72.0000000000054,-324.0000000000123,456.9999999999963,296.0000000000074,291.00000000001904,150.99999999999002,379.99999999998033,-61.99999999999761,-55.999999999997385,52.99999999999194,139.00000000000023,,1165.999999999973
2018.06.04,-78.99999999999574,116.99999999998934,-182.99999999999272,58.99999999999794,-70.0000000000034,-125.00000000000844,-449.0000000000123,394.9999999999898,228.00000000000597,267.0000000000172,123.99999999999079,418.9999999999916,-162.9999999999967,-155.9999999999917,52.99999999999194,101.00000000000664,,537.9999999999803
2018.06.04,-54.999999999993946,211.99999999998997,-173.00000000000182,212.99999999999653,-106.00000000000608,-257.0000000000072,-587.9999999999939,459.99999999999375,59.99999999999339,287.000000000015,-59.000000000009045,301.99999999998005,-213.00000000000807,-311.9999999999976,182.99999999999983,177.00000000000495,,130.9999999999559
2018.06.04,-120.99999999999334,201.99999999999108,-304.9999999999926,204.99999999999963,-161.00000000000003,-297.9999999999983,-762.0000000000005,451.0000000000014,80.99999999999774,267.0000000000172,-58.000000000002494,292.9999999999877,-320.0000000000074,-404.9999999999869,168.99999999999693,167.00000000000603,,-594.999999999984
2018.06.04,-100.00000000000009,211.00000000000563,-218.9999999999941,214.99999999999852,-126.99999999999933,-292.00000000000335,-637.0000000000005,478.0000000000006,1.999999999990898,309.0000000000037,-95.00000000000064,265.99999999998846,-234.99999999999943,-346.9999999999942,197.99999999999818,179.00000000000693,,-193.99999999999864
2018.06.04,-46.999999999997044,337.99999999999386,-182.00000000000216,373.99999999999653,-168.99999999999693,-409.99999999999926,-683.9999999999975,398.00000000000944,-214.00000000000307,310.0000000000103,-218.99999999999142,153.9999999999875,-299.0000000000066,-495.9999999999951,300.0000000000003,270.0000000000036,,-575.9999999999875
2018.06.04,-48.99999999999905,313.00000000000773,-221.00000000000364,383.0,-146.00000000000168,-421.0000000000047,-694.9999999999932,411.0000000000058,-280.0000000000136,326.0000000000041,-266.999999999995,78.99999999998464,-299.0000000000066,-535.9999999999872,342.9999999999933,323.0000000000066,,-736.0000000000025
2018.06.04,-43.999999999999595,313.99999999999204,-203.00000000000296,395.99999999999636,-136.00000000000279,-428.00000000000614,-662.0000000000061,414.00000000000324,-320.00000000000915,339.0000000000004,-292.00000000000335,90.99999999999665,-280.00000000000114,-535.9999999999872,368.00000000000165,325.00000000000864,,-654.0000000000193
2018.06.04,7.9999999999968985,398.9999999999938,-197.00000000000273,532.9999999999945,-143.9999999999997,-525.0000000000088,-730.9999999999945,391.000000000008,-551.9999999999969,357.00000000000733,-456.9999999999963,200.99999999998454,-326.9999999999982,-682.9999999999927,485.99999999999756,276.00000000000955,,-964.9999999999975
2018.06.04,56.0000000000005,394.9999999999898,-188.99999999999295,507.9999999999973,-104.00000000000409,-465.9999999999998,-683.9999999999975,368.9999999999971,-530.9999999999926,361.0000000000113,-415.99999999999415,177.99999999998929,-316.0000000000025,-649.9999999999915,461.0000000000003,289.0000000000059,,-738.9999999999834
2018.06.04,67.00000000000594,384.9999999999909,-182.00000000000216,514.9999999999987,-87.99999999999919,-463.0000000000023,-665.9999999999968,364.9999999999931,-556.0000000000009,360.0000000000048,-439.99999999999596,131.99999999999878,-305.9999999999974,-650.9999999999962,473.99999999999665,313.00000000000773,,-740.9999999999943
2018.06.04,6.0000000000060005,361.9999999999957,-201.99999999999818,500.00000000000045,-109.99999999999899,-495.000000000001,-675.0000000000114,404.0000000000044,-541.9999999999981,381.0000000000091,-441.0000000000025,148.99999999999915,-292.0000000000016,-649.0000000000009,488.999999999995,319.0000000000026,,-796.0000000000003
2018.06.04,-4.999999999999449,395.99999999999636,-246.9999999999999,575.0000000000033,-138.00000000000477,-577.0000000000052,-707.9999999999984,330.9999999999924,-744.0000000000114,382.0000000000157,-547.0000000000086,122.99999999998423,-349.00000000000375,-766.9999999999959,559.9999999999939,334.00000000000097,,-1381.0000000000407
2018.06.04,29.999999999996696,353.99999999998766,-206.00000000000307,503.99999999999335,-89.00000000000574,-479.0000000000072,-635.9999999999957,357.99999999999164,-608.0000000000085,378.00000000001165,-459.0000000000094,130.99999999999224,-290.9999999999968,-657.999999999987,500.00000000000045,322.00000000000006,,-849.0000000000398
2018.06.04,18.0000000000069,364.9999999999931,-275.99999999999625,697.0000000000032,-163.00000000000205,-678.0000000000008,-800.0000000000114,299.99999999998914,-958.9999999999987,261.0000000000001,-828.0000000000065,30.999999999981043,-418.00000000000637,-919.9999999999875,663.999999999998,311.00000000000574,,-2395.0000000000314
2018.06.04,21.00000000000435,282.0000000000045,-234.99999999999943,698.9999999999941,-148.99999999999915,-677.0000000000053,-598.9999999999895,154.0000000000097,-1143.0000000000052,178.00000000001148,-946.0000000000024,-143.00000000000423,-371.9999999999999,-893.9999999999912,685.9999999999977,355.0000000000053,,-2782.999999999969
2018.06.04,184.00000000000637,567.9999999999907,-161.00000000000136,731.0000000000039,-97.9999999999981,-587.0000000000042,-657.0000000000107,160.00000000000458,-1034.0000000000016,397.0000000000029,-635.0000000000077,149.9999999999835,-400.99999999999625,-871.9999999999999,624.9999999999977,326.0000000000041,,-1304.0000000000264
2018.06.04,68.00000000000139,409.99999999999926,-162.9999999999967,666.9999999999953,-163.00000000000205,-612.0000000000015,-473.99999999998954,5.000000000010552,-1102.000000000003,243.00000000001543,-713.0000000000081,-5.000000000010552,-373.00000000000466,-803.9999999999878,574.9999999999922,319.0000000000026,,-2121.9999999999864
