date,USDCHF,EURUSD,USDJPY,AUDUSD,CADCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,empty,sum
2018.06.04,-70.0000000000034,0.0,-45.99999999999227,-29.999999999996696,0.0,-97.00000000000264,-133.00000000000978,0.0,-124.99999999999733,0.0,-63.99999999999739,0.0,-49.99999999999716,-66.99999999999307,-67.00000000000594,0.0,,-748.9999999999957
2018.06.04,-42.999999999993044,24.000000000001798,-52.99999999999727,44.99999999999504,-45.000000000006146,-125.00000000000844,-128.99999999999068,55.99999999998939,-112.000000000001,102.00000000000209,-39.999999999995595,67.9999999999792,-76.99999999999818,-93.99999999999409,-40.00000000000669,59.000000000009045,,-404.0000000000146
2018.06.04,-73.99999999999629,62.99999999999084,-132.000000000005,41.000000000002146,-70.99999999999883,-159.00000000000912,-318.9999999999884,174.00000000000747,-59.99999999999339,165.00000000001512,-42.999999999993044,122.99999999998423,-123.00000000000466,-118.99999999999977,22.999999999995246,140.0000000000068,,-370.9999999999867
2018.06.04,-71.99999999999429,56.99999999999594,-132.000000000005,-9.999999999998899,-56.99999999999594,-81.00000000000884,-353.999999999985,320.00000000000915,174.99999999999181,197.00000000000273,92.00000000000318,226.99999999999943,-112.99999999999955,-79.9999999999983,-16.0000000000049,112.000000000001,,265.0000000000125
2018.06.04,-64.99999999999284,66.99999999999484,-132.000000000005,9.999999999998899,-45.000000000006146,-114.00000000000298,-361.99999999999477,381.99999999999346,217.0000000000005,222.00000000001108,76.0000000000094,261.9999999999845,-105.00000000000398,-96.9999999999942,-7.0000000000014495,115.00000000000954,,424.0000000000008
2018.06.04,-85.99999999999719,70.99999999999883,-197.00000000000273,19.999999999997797,-75.00000000000284,-143.00000000000423,-474.9999999999943,371.00000000001023,187.00000000000384,246.00000000001288,76.99999999999375,332.9999999999833,-171.99999999999704,-176.9999999999925,46.999999999997044,101.00000000000664,,128.00000000001347
2018.06.04,-97.9999999999981,114.99999999999844,-271.99999999999136,58.99999999999794,-117.99999999999588,-261.0000000000001,-676.9999999999925,377.0000000000051,-19.999999999997797,257.0000000000183,-70.99999999999883,268.9999999999859,-269.00000000000546,-363.9999999999901,52.99999999999194,101.00000000000664,,-918.999999999966
2018.06.04,-146.99999999999713,167.00000000000603,-343.0000000000035,149.99999999999457,-165.9999999999995,-307.0000000000017,-824.9999999999886,434.000000000001,48.99999999998794,253.00000000001432,-73.99999999999629,217.0000000000005,-332.9999999999984,-407.99999999998704,125.99999999999278,147.00000000000824,,-1059.999999999967
2018.06.04,-146.00000000000168,170.99999999998784,-310.99999999999284,173.9999999999964,-178.00000000000037,-336.9999999999984,-769.0000000000055,398.9999999999938,-24.000000000001798,224.000000000002,-134.99999999999625,209.9999999999991,-323.0000000000075,-419.9999999999875,153.99999999999858,148.99999999999915,,-1162.0000000000148
2018.06.04,-103.99999999999298,204.99999999998852,-242.999999999995,214.99999999999852,-173.9999999999964,-440.00000000000705,-746.0000000000093,337.99999999999386,-320.00000000000915,266.0000000000107,-295.0000000000008,56.99999999999594,-331.00000000000307,-553.9999999999878,197.99999999999818,179.00000000000693,,-1749.000000000009
2018.06.04,-53.999999999998494,299.99999999998914,-231.99999999999932,342.9999999999933,-192.99999999999872,-439.0000000000005,-737.9999999999995,348.9999999999993,-280.0000000000136,252.0000000000078,-289.9999999999903,37.99999999998249,-340.0000000000034,-541.9999999999874,273.9999999999965,256.0000000000007,,-1296.000000000022
2018.06.04,-56.0000000000005,302.0000000000023,-231.99999999999932,351.0000000000013,-155.00000000000514,-458.00000000000284,-717.9999999999893,384.9999999999909,-383.0,306.00000000000625,-356.00000000000074,26.999999999999247,-316.0000000000025,-576.9999999999982,326.9999999999995,320.00000000000915,,-1232.99999999999
2018.06.04,-43.999999999999595,310.9999999999946,-233.0000000000041,392.9999999999989,-168.99999999999693,-535.0000000000077,-750.0,343.00000000000443,-564.000000000009,290.00000000001245,-493.99999999999443,68.99999999998573,-341.99999999999875,-690.9999999999883,366.9999999999951,231.0000000000034,,-1818.0000000000043
2018.06.04,-12.000000000000899,357.00000000000733,-231.99999999999932,488.999999999995,-165.9999999999995,-536.0000000000032,-752.9999999999859,343.99999999998875,-578.0000000000118,304.9999999999997,-490.999999999997,132.99999999998312,-359.99999999999943,-698.9999999999981,436.9999999999985,256.0000000000007,,-1506.000000000022
2018.06.04,46.999999999997044,367.99999999999056,-203.00000000000296,488.999999999995,-112.99999999999643,-477.0000000000052,-699.9999999999886,329.00000000000153,-577.0000000000052,329.00000000000153,-466.9999999999952,120.99999999999334,-328.00000000000296,-664.999999999992,442.9999999999934,265.0000000000041,,-1139.0000000000123
2018.06.04,-3.999999999992898,343.00000000000443,-212.99999999999386,470.9999999999992,-128.00000000000588,-511.0000000000059,-687.9999999999882,323.0000000000066,-584.0000000000067,323.0000000000066,-462.9999999999912,83.9999999999952,-323.99999999999807,-667.9999999999922,442.9999999999934,274.00000000000756,,-1321.9999999999623
2018.06.04,-19.00000000000235,324.9999999999975,-277.9999999999916,483.99999999999557,-139.00000000000023,-580.9999999999982,-750.0,316.0000000000052,-751.9999999999972,328.00000000001717,-591.0000000000082,53.999999999998494,-371.0000000000093,-788.9999999999873,478.0000000000006,311.00000000000574,,-1973.9999999999743
