date,AUDUSD,NZDUSD,EURCHF,CADCHF,NZDJPY,AUDCAD,empty,sum
2018.07.30,-20.999999999993246,-21.00000000000435,67.00000000001705,-24.999999999997247,-49.000000000006594,-69.00000000000794,,-117.99999999999233
2018.07.30,-29.000000000001247,-17.000000000000348,70.0000000000145,-45.99999999999049,-43.99999999999693,-91.00000000000774,,-156.99999999998226
2018.07.30,-34.000000000000696,-33.000000000005244,70.0000000000145,-27.999999999994696,-94.99999999999886,-112.000000000001,,-231.99999999998602
2018.07.30,-14.999999999998348,-36.999999999998145,71.00000000002105,-26.999999999999247,-73.99999999999807,-82.99999999999974,,-164.9999999999725
2018.07.30,-37.99999999999359,-35.00000000000725,64.0000000000196,-19.999999999997797,-82.99999999999841,-118.00000000000699,,-229.99999999998442
2018.07.30,11.00000000000545,-9.00000000000345,63.000000000013046,-8.999999999992347,-30.000000000001137,-65.00000000000395,,-38.999999999982386
2018.07.30,-29.000000000001247,-57.00000000000705,91.00000000001884,-21.999999999999797,-70.00000000000739,-104.99999999999955,,-191.9999999999962
2018.07.30,30.000000000007798,-39.00000000000014,98.0000000000203,-15.999999999993797,-114.00000000000432,-59.000000000009045,,-99.9999999999792
2018.07.30,-56.0000000000005,-77.00000000000485,112.000000000001,-35.999999999991594,-147.00000000000557,-150.00000000000568,,-354.00000000000716
2018.07.30,21.00000000000435,-69.00000000000794,115.00000000002063,-14.999999999998348,-171.99999999999704,-92.99999999999864,,-212.99999999997698
2018.07.30,72.0000000000054,-39.00000000000014,140.0000000000068,-41.9999999999976,-185.00000000000227,-51.000000000001044,,-104.99999999998889
2018.07.30,108.00000000000809,-36.999999999998145,124.00000000001299,-23.999999999990695,-156.0000000000059,-38.0000000000047,,-22.999999999978378
2018.07.30,109.99999999999899,-25.00000000000835,111.00000000001664,-15.999999999993797,-159.9999999999966,-14.000000000002899,,6.0000000000139835
2018.07.30,82.00000000000429,-17.000000000000348,107.00000000001265,-7.9999999999968985,-153.0000000000058,-51.000000000001044,,-39.999999999987146
2018.07.30,87.99999999999919,-14.000000000002899,116.00000000000499,-14.999999999998348,-138.9999999999958,-43.00000000000415,,-6.999999999997016
2018.07.30,67.00000000000594,-28.000000000005798,116.00000000000499,-14.999999999998348,-140.00000000000057,-63.00000000000195,,-62.99999999999575
2018.07.30,39.00000000000014,-87.00000000000374,127.00000000001043,-15.999999999993797,-183.00000000000693,-62.000000000006494,,-182.0000000000004
2018.07.30,31.000000000003247,-106.00000000000608,157.00000000000713,-29.999999999996696,-204.9999999999983,-53.999999999998494,,-206.9999999999892
2018.07.30,72.0000000000054,-58.99999999999794,159.00000000002024,-78.00000000000028,-165.00000000000625,0.999999999995449,,-69.9999999999834
2018.07.30,70.0000000000034,-64.0000000000085,181.00000000000892,-93.99999999999409,-207.9999999999984,-17.000000000000348,,-131.99999999998903
2018.07.30,24.000000000001798,-136.00000000000279,129.00000000000134,-67.9999999999903,-269.00000000000546,-65.00000000000395,,-384.9999999999993
2018.07.30,-32.999999999994145,-170.99999999999892,121.00000000001555,2.000000000002,-266.9999999999959,-106.00000000000608,,-453.9999999999775
2018.07.30,9.999999999998899,-94.00000000000519,53.00000000001415,59.000000000009045,-225.00000000000853,-95.00000000000064,,-291.99999999999227
2018.07.30,43.999999999999595,-46.00000000000159,139.00000000000023,49.00000000001015,-156.99999999999648,-20.0000000000089,,9.00000000000301
2018.07.30,1.0000000000065512,-119.99999999999788,103.00000000000864,98.0000000000092,-233.0000000000041,-60.00000000000449,,-210.9999999999821
2018.07.30,14.999999999998348,-138.00000000000477,155.00000000001623,82.00000000000429,-243.99999999999977,-38.0000000000047,,-167.99999999999037
2018.07.30,-7.9999999999968985,-175.00000000000293,104.99999999999955,53.00000000000304,-278.99999999999636,13.999999999991797,,-290.0000000000018
2018.07.30,24.000000000001798,-129.00000000000134,101.00000000001774,41.000000000002146,-265.00000000000057,34.000000000000696,,-193.99999999997954
2018.07.30,-27.999999999994696,-163.00000000000205,102.00000000000209,11.00000000000545,-272.99999999999613,32.999999999994145,,-317.9999999999912
2018.07.30,33.000000000005244,-133.00000000000534,108.00000000001918,7.0000000000014495,-257.99999999999557,85.00000000000173,,-157.9999999999733
2018.07.30,43.00000000000415,-146.00000000000168,109.00000000000354,31.000000000003247,-293.99999999999693,75.9999999999983,,-180.99999999998937
2018.07.30,-3.999999999992898,-214.00000000000307,142.0000000000199,42.0000000000087,-334.0000000000032,73.00000000000084,,-294.9999999999697
2018.07.30,16.0000000000049,-204.00000000000418,79.00000000000685,71.00000000000995,-325.00000000000284,104.99999999999955,,-257.9999999999858
2018.07.30,-63.99999999999739,-289.0000000000059,100.0000000000112,-36.999999999998145,-355.99999999999454,258.9999999999981,,-386.99999999998664
2018.07.30,-107.00000000000153,-368.00000000000165,-35.999999999991594,11.00000000000545,-436.9999999999976,270.99999999999903,,-665.999999999988
2018.07.30,-92.99999999999864,-375.9999999999986,-36.999999999998145,8.000000000008,-462.0000000000033,281.99999999999335,,-677.9999999999973
2018.07.30,-113.99999999999189,-395.0000000000009,-23.999999999979593,60.99999999999994,-475.9999999999991,207.99999999999707,,-739.9999999999745
2018.07.30,-85.00000000000173,-355.0000000000053,-17.999999999984695,126.0000000000039,-439.9999999999977,179.99999999999127,,-591.9999999999943
