date,AUDJPY,AUDCAD,empty,sum
2017.06.12,-469.99999999999886,56.99999999999594,,-413.0000000000029
2017.06.12,-457.00000000000784,-421.0000000000047,,-878.0000000000125
2017.06.12,-442.99999999999784,-812.999999999997,,-1255.999999999995
2017.06.12,-450.00000000000284,-868.000000000002,,-1318.000000000005
2017.06.12,-362.000000000009,-914.9999999999991,,-1277.0000000000082
2017.06.12,-292.0000000000016,-831.9999999999883,,-1123.99999999999
2017.06.12,-250.0,-792.9999999999993,,-1042.9999999999993
2017.06.12,-185.00000000000227,-809.9999999999997,,-995.0000000000019
2017.06.12,-188.0000000000024,-865.0000000000047,,-1053.000000000007
2017.06.13,-311.9999999999976,-887.9999999999999,,-1199.9999999999975
2017.06.13,-209.00000000000318,-885.0000000000025,,-1094.0000000000057
2017.06.13,-216.99999999999875,-919.0000000000032,,-1136.0000000000018
2017.06.13,-228.00000000000864,-876.9999999999944,,-1105.0000000000032
2017.06.13,-204.9999999999983,-883.9999999999959,,-1088.999999999994
2017.06.13,-192.00000000000728,-876.9999999999944,,-1069.0000000000018
2017.06.13,-100.00000000000853,-862.9999999999916,,-963.0000000000001
2017.06.13,-7.000000000005002,-848.0000000000043,,-855.0000000000093
2017.06.13,60.99999999999284,-924.9999999999981,,-864.0000000000052
2017.06.13,42.00000000000159,-963.0000000000027,,-921.0000000000011
2017.06.13,70.99999999999795,-957.9999999999922,,-886.9999999999942
2017.06.13,57.999999999992724,-909.9999999999886,,-851.9999999999959
2017.06.13,51.00000000000193,-895.9999999999857,,-844.9999999999837
2017.06.13,34.99999999999659,-906.9999999999911,,-871.9999999999945
2017.06.13,12.000000000000455,-913.9999999999926,,-901.9999999999922
2017.06.13,10.000000000005116,-923.9999999999915,,-913.9999999999864
2017.06.13,7.000000000005002,-956.0000000000013,,-948.9999999999962
2017.06.13,30.000000000001137,-998.9999999999943,,-968.9999999999932
2017.06.13,10.99999999999568,-958.9999999999987,,-948.0000000000031
2017.06.13,-34.000000000006025,-1019.9999999999986,,-1054.0000000000045
2017.06.13,-18.000000000000682,-1157.9999999999923,,-1175.999999999993
2017.06.13,61.99999999999761,-1197.999999999988,,-1135.9999999999905
2017.06.13,90.99999999999397,-1225.9999999999939,,-1135.0
2017.06.13,24.999999999991473,-1295.999999999997,,-1271.0000000000055
2017.06.13,4.9999999999954525,-1342.999999999994,,-1337.9999999999986
2017.06.13,-9.000000000000341,-1320.9999999999943,,-1329.9999999999945
2017.06.13,-19.000000000005457,-1221.9999999999898,,-1240.9999999999952
2017.06.13,-33.00000000000125,-1337.9999999999948,,-1370.999999999996
2017.06.13,-79.9999999999983,-1388.0000000000005,,-1467.9999999999986
2017.06.13,-117.00000000000443,-1284.9999999999918,,-1401.9999999999964
2017.06.13,-158.00000000000125,-1311.999999999991,,-1469.9999999999923
2017.06.13,-132.000000000005,-1659.9999999999948,,-1791.9999999999998
2017.06.13,-152.00000000000102,-1694.999999999991,,-1846.9999999999918
2017.06.13,-135.00000000000512,-1689.9999999999916,,-1824.9999999999968
2017.06.13,-207.00000000000784,-1693.0,,-1900.0000000000077
2017.06.13,-189.00000000000716,-1613.9999999999932,,-1803.0000000000005
2017.06.13,-176.00000000000193,-1617.0000000000018,,-1793.0000000000036
2017.06.13,-128.0000000000001,-1684.999999999992,,-1812.9999999999923
2017.06.13,-111.0000000000042,-1606.9999999999918,,-1717.999999999996
2017.06.13,-121.99999999999989,-1590.999999999998,,-1712.9999999999977
2017.06.13,-152.00000000000102,-1578.999999999997,,-1730.9999999999982
2017.06.13,-185.00000000000227,-1536.9999999999995,,-1722.0000000000018
2017.06.13,-176.00000000000193,-1588.0000000000005,,-1764.0000000000023
2017.06.13,-179.00000000000205,-1574.9999999999932,,-1753.9999999999952
2017.06.13,-162.9999999999967,-1563.9999999999986,,-1726.9999999999955
2017.06.13,-159.9999999999966,-1534.9999999999975,,-1694.999999999994
2017.06.13,-167.0000000000016,-1571.9999999999957,,-1738.9999999999973
2017.06.13,-135.99999999999568,-1571.9999999999957,,-1707.9999999999914
2017.06.14,-159.00000000000603,-1591.9999999999934,,-1750.9999999999995
2017.06.14,-153.0000000000058,-1553.9999999999998,,-1707.0000000000055
2017.06.14,-146.0000000000008,-1564.999999999994,,-1710.999999999995
2017.06.14,-149.0000000000009,-1588.0000000000005,,-1737.0000000000014
2017.06.14,-147.99999999999613,-1600.0000000000014,,-1747.9999999999975
2017.06.14,-134.00000000000034,-1593.9999999999955,,-1727.999999999996
2017.06.14,-149.0000000000009,-1574.9999999999932,,-1723.999999999994
2017.06.14,-140.00000000000057,-1627.0000000000007,,-1767.0000000000014
2017.06.14,-150.00000000000568,-1644.9999999999964,,-1795.000000000002
2017.06.14,-162.00000000000614,-1688.0000000000007,,-1850.0000000000068
2017.06.14,-200.00000000000284,-1700.999999999997,,-1901.0
2017.06.14,-209.00000000000318,-1706.9999999999918,,-1915.999999999995
2017.06.14,-143.00000000000068,-1664.9999999999943,,-1807.999999999995
2017.06.14,-82.00000000000784,-1600.0000000000014,,-1682.000000000009
2017.06.14,-70.00000000000739,-1605.000000000001,,-1675.0000000000082
2017.06.14,-72.00000000000273,-1612.9999999999977,,-1685.0000000000005
2017.06.14,-42.00000000000159,-1603.9999999999943,,-1645.999999999996
2017.06.14,9.000000000000341,-1539.9999999999968,,-1530.9999999999964
2017.06.14,7.000000000005002,-1510.9999999999957,,-1503.9999999999907
2017.06.14,39.00000000000148,-1456.0000000000018,,-1417.0000000000005
2017.06.14,120.99999999999511,-1434.9999999999975,,-1314.0000000000023
2017.06.14,155.00000000000114,-1485.9999999999984,,-1330.9999999999973
2017.06.14,219.99999999999886,-1466.9999999999961,,-1246.9999999999973
2017.06.14,408.00000000000125,-1258.0000000000036,,-850.0000000000024
2017.06.14,412.9999999999967,-1278.0000000000014,,-865.0000000000047
2017.06.14,496.9999999999999,-1266.999999999996,,-769.999999999996
2017.06.14,495.00000000000455,-1315.999999999995,,-820.9999999999905
2017.06.14,477.99999999999443,-1268.9999999999868,,-790.9999999999924
2017.06.14,500.0,-1174.9999999999927,,-674.9999999999927
2017.06.14,521.9999999999914,-1131.9999999999998,,-610.0000000000084
2017.06.14,528.9999999999964,-1323.9999999999918,,-794.9999999999955
2017.06.14,307.9999999999927,-1251.9999999999864,,-943.9999999999936
2017.06.14,266.9999999999959,-853.9999999999992,,-587.0000000000033
2017.06.14,245.00000000000455,-811.9999999999905,,-566.9999999999859
2017.06.14,118.99999999999977,-784.9999999999912,,-665.9999999999915
2017.06.14,-46.00000000000648,-773.9999999999858,,-819.9999999999923
2017.06.14,-37.00000000000614,-743.0000000000048,,-780.0000000000109
2017.06.14,13.999999999995794,-797.9999999999876,,-783.9999999999918
2017.06.14,58.9999999999975,-753.9999999999881,,-694.9999999999906
2017.06.14,27.999999999991587,-652.9999999999925,,-625.0000000000009
2017.06.14,27.000000000001023,-706.0000000000066,,-679.0000000000056
2017.06.14,39.00000000000148,-899.9999999999897,,-860.9999999999882
2017.06.14,-28.000000000005798,-895.0000000000014,,-923.0000000000072
2017.06.14,-58.000000000006935,-831.9999999999883,,-889.9999999999952
2017.06.14,-57.00000000000216,-899.9999999999897,,-956.9999999999918
2017.06.14,24.999999999991473,-875.0000000000035,,-850.000000000012
2017.06.14,132.99999999999557,-931.9999999999995,,-799.000000000004
2017.06.14,91.99999999999875,-919.0000000000032,,-827.0000000000044
2017.06.15,60.99999999999284,-859.9999999999941,,-799.0000000000013
2017.06.15,54.99999999999261,-856.9999999999967,,-802.0000000000041
2017.06.15,64.99999999999773,-845.0000000000068,,-780.0000000000091
2017.06.15,-85.99999999999852,-841.0000000000028,,-927.0000000000014
2017.06.15,-126.99999999999534,-848.0000000000043,,-974.9999999999997
2017.06.15,-108.00000000000409,-883.9999999999959,,-992.0
2017.06.15,-4.0000000000048885,-878.9999999999853,,-882.9999999999902
2017.06.15,143.99999999999125,-886.9999999999934,,-743.0000000000022
2017.06.15,45.99999999999227,-939.0000000000009,,-893.0000000000086
2017.06.15,45.000000000001705,-924.9999999999981,,-879.9999999999964
2017.06.15,322.9999999999933,-534.9999999999966,,-212.0000000000033
2017.06.15,308.9999999999975,-540.9999999999915,,-231.99999999999397
2017.06.15,225.9999999999991,-607.9999999999864,,-381.99999999998727
2017.06.15,308.9999999999975,-526.0000000000042,,-217.0000000000067
2017.06.15,362.99999999999955,-516.0000000000053,,-153.0000000000058
2017.06.15,355.99999999999454,-584.0000000000067,,-228.00000000001216
2017.06.15,370.00000000000455,-583.0000000000002,,-212.99999999999568
2017.06.15,384.00000000000034,-536.0000000000032,,-152.00000000000284
2017.06.15,332.9999999999984,-563.9999999999867,,-230.9999999999883
2017.06.15,335.9999999999985,-617.0000000000009,,-281.0000000000024
2017.06.15,144.99999999999602,-634.0000000000013,,-489.00000000000523
2017.06.15,159.9999999999966,-629.9999999999973,,-470.0000000000007
2017.06.15,198.99999999999807,-619.9999999999983,,-421.0000000000002
2017.06.15,224.99999999999432,-600.0000000000006,,-375.00000000000625
2017.06.15,305.9999999999974,-543.999999999989,,-237.9999999999916
2017.06.15,173.99999999999238,-617.0000000000009,,-443.0000000000085
2017.06.15,155.9999999999917,-580.999999999987,,-424.99999999999534
2017.06.15,171.99999999999704,-570.9999999999882,,-398.99999999999113
2017.06.15,179.00000000000205,-658.9999999999874,,-479.99999999998533
2017.06.15,349.9999999999943,-645.0000000000067,,-295.0000000000124
2017.06.15,411.9999999999919,-753.0000000000036,,-341.0000000000117
2017.06.15,453.00000000000296,-868.9999999999865,,-415.9999999999835
2017.06.15,444.9999999999932,-792.9999999999993,,-348.00000000000614
2017.06.15,545.0000000000017,-726.9999999999887,,-181.99999999998704
2017.06.15,558.9999999999975,-763.9999999999869,,-204.99999999998943
2017.06.15,609.9999999999994,-748.9999999999997,,-139.00000000000023
2017.06.15,750.0,-519.0000000000028,,230.99999999999716
2017.06.15,825.9999999999934,-614.9999999999877,,211.00000000000568
2017.06.15,817.9999999999978,-618.9999999999918,,199.00000000000603
2017.06.15,826.9999999999982,-680.9999999999983,,145.9999999999999
2017.06.15,890.0000000000006,-723.9999999999914,,166.0000000000092
2017.06.15,896.9999999999914,-723.9999999999914,,173.0
2017.06.15,959.9999999999937,-706.999999999991,,253.00000000000273
2017.06.15,975.9999999999991,-717.9999999999964,,258.00000000000273
2017.06.15,974.9999999999943,-685.9999999999866,,289.00000000000773
2017.06.15,962.9999999999939,-703.9999999999935,,259.00000000000034
2017.06.15,974.9999999999943,-760.0000000000051,,214.9999999999892
2017.06.15,1009.0000000000003,-761.999999999996,,247.00000000000432
2017.06.16,959.9999999999937,-794.0000000000058,,165.99999999998795
2017.06.16,944.9999999999932,-761.999999999996,,182.99999999999716
2017.06.16,974.9999999999943,-767.0000000000066,,207.99999999998772
2017.06.16,989.9999999999949,-767.0000000000066,,222.9999999999883
2017.06.16,995.9999999999951,-787.9999999999887,,208.00000000000637
2017.06.16,1027.000000000001,-785.9999999999978,,241.00000000000307
2017.06.16,1129.9999999999955,-750.0000000000063,,379.9999999999892
2017.06.16,1192.9999999999977,-680.9999999999983,,511.99999999999943
2017.06.16,1203.000000000003,-696.999999999992,,506.0000000000109
2017.06.16,1239.0000000000043,-685.0000000000023,,554.000000000002
2017.06.16,1325.9999999999934,-655.0000000000056,,670.9999999999878
2017.06.16,1269.999999999996,-604.9999999999889,,665.000000000007
2017.06.16,1340.999999999994,-615.9999999999943,,724.9999999999998
2017.06.16,1317.9999999999977,-653.999999999999,,663.9999999999987
2017.06.16,1286.9999999999918,-695.0000000000011,,591.9999999999907
2017.06.16,1265.0000000000005,-700.999999999996,,564.0000000000044
2017.06.16,1197.0000000000027,-758.9999999999985,,438.0000000000042
2017.06.16,1186.9999999999977,-758.9999999999985,,427.9999999999992
2017.06.16,1262.999999999991,-682.9999999999892,,580.0000000000017
2017.06.16,1271.000000000001,-743.9999999999891,,527.0000000000118
2017.06.16,1292.0000000000016,-740.9999999999917,,551.0000000000099
2017.06.16,1340.999999999994,-737.9999999999942,,602.9999999999999
2017.06.16,1402.000000000001,-658.0000000000031,,743.9999999999978
2017.06.16,1557.0000000000023,-577.9999999999897,,979.0000000000126
2017.06.16,1549.9999999999973,-622.9999999999958,,927.0000000000015
2017.06.16,1548.0000000000018,-632.9999999999947,,915.0000000000072
2017.06.16,1584.9999999999936,-556.0000000000009,,1028.9999999999927
2017.06.16,1587.0000000000032,-554.9999999999944,,1032.0000000000086
2017.06.16,1599.9999999999943,-648.0000000000041,,951.9999999999902
2017.06.16,1637.0000000000005,-679.9999999999917,,957.0000000000088
2017.06.16,1579.9999999999982,-750.0000000000063,,829.9999999999919
2017.06.16,1539.0000000000014,-634.0000000000013,,905.0000000000001
2017.06.16,1504.000000000005,-497.99999999999847,,1006.0000000000066
2017.06.16,1340.999999999994,-493.99999999999443,,846.9999999999997
2017.06.16,1310.0000000000023,-441.0000000000025,,868.9999999999998
2017.06.16,1280.9999999999918,-394.9999999999898,,886.000000000002
2017.06.16,1262.999999999991,-492.9999999999879,,770.000000000003
2017.06.16,1343.0000000000036,-499.000000000005,,843.9999999999986
2017.06.16,1414.999999999992,-451.0000000000014,,963.9999999999907
2017.06.16,1436.9999999999977,-461.0000000000003,,975.9999999999975
2017.06.16,1379.9999999999955,-509.00000000000387,,870.9999999999916
2017.06.16,1384.0000000000005,-523.9999999999911,,860.0000000000093
2017.06.16,1445.999999999998,-526.9999999999886,,919.0000000000093
2017.06.16,1453.9999999999936,-541.9999999999981,,911.9999999999956
2017.06.16,1426.0000000000018,-580.0000000000027,,845.9999999999991
2017.06.16,1399.9999999999914,-584.9999999999911,,815.0000000000002
2017.06.16,1390.0000000000005,-590.0000000000016,,799.9999999999989
2017.06.16,1129.000000000005,-740.0000000000073,,388.9999999999977
