date,AUDJPY,AUDCAD,empty,sum
2017.06.13,-128.0000000000001,-1679.9999999999927,,-1807.9999999999927
2017.06.13,-156.99999999999648,-1557.9999999999927,,-1714.999999999989
2017.06.13,-159.9999999999966,-1606.9999999999918,,-1766.9999999999884
2017.06.13,-123.99999999999523,-1597.9999999999993,,-1721.9999999999945
2017.06.13,-43.00000000000637,-1594.999999999991,,-1637.9999999999973
2017.06.13,-105.00000000000398,-1544.9999999999964,,-1650.0000000000005
2017.06.13,-79.00000000000773,-1519.999999999999,,-1599.0000000000068
2017.06.13,-125.0,-1529.999999999998,,-1654.999999999998
2017.06.13,-144.00000000000546,-1471.9999999999955,,-1616.000000000001
2017.06.13,-143.00000000000068,-1559.9999999999948,,-1702.9999999999955
2017.06.13,-155.00000000000114,-1557.9999999999927,,-1712.9999999999939
2017.06.13,-112.00000000000898,-1510.9999999999957,,-1623.0000000000045
2017.06.13,-147.99999999999613,-1520.9999999999945,,-1668.9999999999907
2017.06.13,-100.00000000000853,-1563.9999999999986,,-1664.0000000000073
2017.06.13,-109.00000000000887,-1506.9999999999916,,-1616.0000000000005
2017.06.14,-143.00000000000068,-1514.9999999999998,,-1658.0000000000005
2017.06.14,-128.0000000000001,-1532.0,,-1660.0
2017.06.14,-138.9999999999958,-1549.0000000000005,,-1687.9999999999964
2017.06.14,-123.00000000000466,-1555.9999999999907,,-1678.9999999999955
2017.06.14,-120.99999999999511,-1562.9999999999923,,-1683.9999999999873
2017.06.14,-109.00000000000887,-1515.9999999999952,,-1625.000000000004
2017.06.14,-79.9999999999983,-1561.0000000000014,,-1640.9999999999995
2017.06.14,-114.99999999999488,-1615.9999999999952,,-1730.99999999999
2017.06.14,-128.0000000000001,-1627.0000000000007,,-1755.000000000001
2017.06.14,-132.000000000005,-1645.9999999999918,,-1777.9999999999968
2017.06.14,-200.00000000000284,-1693.9999999999955,,-1893.9999999999982
2017.06.14,-121.99999999999989,-1613.9999999999932,,-1735.9999999999932
2017.06.14,-82.99999999999841,-1594.999999999991,,-1677.9999999999893
2017.06.14,-36.000000000001364,-1558.9999999999993,,-1595.0000000000007
2017.06.14,-69.00000000000261,-1603.9999999999943,,-1672.9999999999968
2017.06.14,-36.000000000001364,-1597.9999999999993,,-1634.0000000000007
2017.06.14,33.00000000000125,-1534.9999999999975,,-1501.9999999999964
2017.06.14,21.000000000000796,-1502.9999999999989,,-1481.9999999999982
2017.06.14,45.99999999999227,-1411.9999999999911,,-1365.9999999999989
2017.06.14,123.99999999999523,-1429.999999999998,,-1306.0000000000027
2017.06.14,170.99999999999227,-1422.9999999999966,,-1252.0000000000043
2017.06.14,237.99999999999955,-1458.999999999999,,-1220.9999999999995
2017.06.14,429.9999999999926,-1217.0000000000014,,-787.0000000000088
2017.06.14,456.00000000000307,-1170.9999999999886,,-714.9999999999856
2017.06.14,522.9999999999961,-1231.9999999999886,,-708.9999999999925
2017.06.14,545.9999999999923,-1211.999999999991,,-665.9999999999986
2017.06.14,503.0000000000001,-1261.000000000001,,-758.0000000000008
2017.06.14,501.0000000000048,-1173.9999999999861,,-672.9999999999814
2017.06.14,545.9999999999923,-1070.9999999999998,,-525.0000000000075
2017.06.14,545.0000000000017,-1126.0000000000048,,-581.0000000000031
2017.06.14,530.0000000000011,-1200.0000000000011,,-670.0
2017.06.14,352.00000000000387,-795.9999999999967,,-443.99999999999284
2017.06.14,319.9999999999932,-744.9999999999957,,-425.0000000000025
2017.06.14,271.0000000000008,-713.9999999999924,,-442.9999999999916
2017.06.14,189.99999999999773,-724.9999999999978,,-535.0000000000001
2017.06.14,-27.000000000001023,-662.000000000007,,-689.0000000000081
2017.06.14,51.00000000000193,-675.0000000000034,,-624.0000000000015
2017.06.14,99.99999999999432,-733.9999999999902,,-633.9999999999959
2017.06.14,67.99999999999784,-624.9999999999867,,-556.9999999999889
2017.06.14,46.999999999997044,-652.9999999999925,,-605.9999999999955
2017.06.14,97.99999999999898,-658.9999999999874,,-560.9999999999884
2017.06.14,123.00000000000466,-899.9999999999897,,-776.999999999985
2017.06.14,158.99999999999181,-760.9999999999894,,-601.9999999999976
2017.06.14,102.99999999999443,-716.0000000000056,,-613.0000000000111
2017.06.14,64.99999999999773,-873.999999999997,,-808.9999999999993
2017.06.14,194.99999999999318,-824.9999999999868,,-629.9999999999936
2017.06.14,152.00000000000102,-903.9999999999937,,-751.9999999999927
2017.06.14,93.00000000000352,-771.9999999999949,,-678.9999999999914
2017.06.15,137.00000000000045,-794.9999999999901,,-657.9999999999897
2017.06.15,132.99999999999557,-835.9999999999923,,-702.9999999999967
2017.06.15,82.99999999999841,-787.9999999999887,,-704.9999999999903
2017.06.15,-42.00000000000159,-824.0000000000025,,-866.0000000000041
2017.06.15,-43.99999999999693,-801.9999999999916,,-845.9999999999885
2017.06.15,1.0000000000047748,-811.0000000000061,,-810.0000000000014
2017.06.15,152.00000000000102,-869.999999999993,,-717.9999999999919
2017.06.15,189.99999999999773,-851.9999999999861,,-661.9999999999884
2017.06.15,46.999999999997044,-924.9999999999981,,-878.000000000001
2017.06.15,451.9999999999982,-401.00000000000693,,50.999999999991246
2017.06.15,355.99999999999454,-507.9999999999973,,-152.00000000000279
2017.06.15,346.00000000000364,-485.0000000000021,,-138.99999999999847
2017.06.15,316.0000000000025,-512.9999999999857,,-196.99999999998317
2017.06.15,396.99999999999136,-466.9999999999952,,-70.00000000000387
2017.06.15,417.0000000000016,-479.99999999999153,,-62.99999999998994
2017.06.15,391.9999999999959,-570.0000000000039,,-178.00000000000796
2017.06.15,414.0000000000015,-495.99999999998533,,-81.99999999998386
2017.06.15,408.00000000000125,-512.0000000000014,,-104.00000000000011
2017.06.15,379.99999999999545,-540.9999999999915,,-160.99999999999602
2017.06.15,373.00000000000466,-607.0000000000019,,-233.99999999999727
2017.06.15,185.99999999999284,-611.000000000006,,-425.0000000000132
2017.06.15,222.99999999999898,-585.9999999999976,,-362.99999999999864
2017.06.15,231.99999999999932,-573.0000000000013,,-341.00000000000193
2017.06.15,313.99999999999295,-523.9999999999911,,-209.99999999999818
2017.06.15,376.0000000000048,-486.999999999993,,-110.99999999998823
2017.06.15,215.99999999999397,-571.9999999999948,,-356.0000000000008
2017.06.15,180.99999999999739,-530.9999999999926,,-349.9999999999952
2017.06.15,210.99999999999852,-539.0000000000006,,-328.00000000000205
2017.06.15,384.00000000000034,-594.99999999999,,-210.99999999998965
2017.06.15,441.99999999999307,-536.0000000000032,,-94.00000000001012
2017.06.15,453.00000000000296,-724.9999999999978,,-271.9999999999949
2017.06.15,531.9999999999965,-675.0000000000034,,-143.00000000000693
2017.06.15,581.0000000000031,-726.9999999999887,,-145.99999999998568
2017.06.15,623.0000000000047,-651.9999999999859,,-28.99999999998124
2017.06.15,611.0000000000042,-682.0000000000048,,-71.00000000000057
2017.06.15,822.9999999999933,-483.99999999999557,,338.9999999999977
2017.06.15,888.9999999999958,-461.0000000000003,,427.9999999999955
2017.06.15,829.9999999999983,-577.9999999999897,,252.00000000000864
2017.06.15,831.9999999999936,-587.9999999999885,,244.00000000000512
2017.06.15,989.9999999999949,-658.9999999999874,,331.0000000000075
2017.06.15,900.9999999999962,-719.9999999999873,,181.00000000000898
2017.06.15,1001.0000000000048,-636.9999999999986,,364.00000000000614
2017.06.15,987.9999999999995,-658.9999999999874,,329.00000000001216
2017.06.15,990.9999999999997,-662.9999999999914,,328.0000000000083
2017.06.15,1001.0000000000048,-665.9999999999889,,335.0000000000159
2017.06.15,1018.0000000000007,-662.9999999999914,,355.0000000000093
2017.06.15,1010.9999999999957,-760.0000000000051,,250.99999999999056
2017.06.15,1024.9999999999914,-747.9999999999931,,276.9999999999983
2017.06.16,1000.0,-714.999999999999,,285.000000000001
2017.06.16,974.9999999999943,-743.0000000000048,,231.99999999998954
2017.06.16,1004.9999999999955,-736.9999999999877,,268.00000000000773
2017.06.16,1033.0000000000014,-756.9999999999854,,276.0000000000159
2017.06.16,1036.0000000000014,-763.0000000000026,,272.99999999999875
2017.06.16,1141.999999999996,-737.9999999999942,,404.0000000000017
2017.06.16,1245.0000000000045,-663.999999999998,,581.0000000000066
2017.06.16,1260.9999999999957,-678.9999999999852,,582.0000000000105
2017.06.16,1263.999999999996,-665.0000000000044,,598.9999999999915
2017.06.16,1364.0000000000043,-617.0000000000009,,747.0000000000034
2017.06.16,1393.9999999999914,-561.9999999999958,,831.9999999999956
2017.06.16,1356.9999999999993,-573.0000000000013,,783.9999999999981
2017.06.16,1390.0000000000005,-553.9999999999878,,836.0000000000126
2017.06.16,1319.0000000000027,-651.0000000000016,,668.0000000000011
2017.06.16,1298.9999999999923,-665.0000000000044,,633.9999999999878
2017.06.16,1280.0000000000011,-670.9999999999993,,609.0000000000018
2017.06.16,1227.0000000000039,-719.000000000003,,508.0000000000009
2017.06.16,1316.0000000000025,-625.9999999999932,,690.0000000000093
2017.06.16,1307.0000000000023,-624.0000000000023,,683.0
2017.06.16,1307.0000000000023,-702.9999999999869,,604.0000000000153
2017.06.16,1367.999999999995,-716.9999999999899,,651.0000000000051
2017.06.16,1402.000000000001,-651.0000000000016,,750.9999999999993
2017.06.16,1555.9999999999973,-567.0000000000064,,988.9999999999909
2017.06.16,1615.9999999999995,-563.0000000000024,,1052.9999999999973
2017.06.16,1563.0000000000023,-614.9999999999877,,948.0000000000146
2017.06.16,1609.9999999999995,-526.9999999999886,,1083.000000000011
2017.06.16,1640.0000000000005,-516.9999999999897,,1123.000000000011
2017.06.16,1609.9999999999995,-553.0000000000035,,1056.999999999996
2017.06.16,1712.0000000000032,-617.9999999999852,,1094.000000000018
2017.06.16,1643.9999999999914,-673.9999999999968,,969.9999999999945
2017.06.16,1668.9999999999968,-604.0000000000045,,1064.9999999999923
2017.06.16,1539.999999999992,-470.9999999999992,,1068.9999999999927
2017.06.16,1551.9999999999925,-448.000000000004,,1103.9999999999886
2017.06.16,1408.9999999999918,-422.9999999999956,,985.9999999999961
2017.06.16,1311.9999999999977,-280.9999999999979,,1030.9999999999998
2017.06.16,1301.0000000000018,-373.99999999998545,,927.0000000000164
2017.06.16,1367.999999999995,-485.99999999998647,,882.0000000000085
2017.06.16,1420.0000000000018,-428.00000000000614,,991.9999999999957
2017.06.16,1456.9999999999936,-441.99999999998687,,1015.0000000000068
2017.06.16,1444.0000000000027,-426.9999999999996,,1017.0000000000032
2017.06.16,1402.9999999999916,-503.99999999999335,,898.9999999999982
2017.06.16,1460.9999999999986,-407.0000000000018,,1053.9999999999968
2017.06.16,1462.0000000000032,-526.9999999999886,,935.0000000000146
2017.06.16,1459.9999999999936,-499.9999999999893,,960.0000000000043
2017.06.16,1430.9999999999973,-574.9999999999922,,856.0000000000051
2017.06.16,1433.9999999999975,-523.0000000000068,,910.9999999999907
2017.06.16,1400.9999999999964,-588.9999999999951,,812.0000000000013
2017.06.16,1129.9999999999955,-740.0000000000073,,389.9999999999882
