date,GBPUSD,USDJPY,AUDUSD,NZDUSD,NZDCHF,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.10.08,225.99999999999287,28.999999999996362,-64.99999999999284,-41.9999999999976,-39.00000000000014,-205.99999999999508,-117.999999999995,-72.99999999999329,-297.9999999999983,-282.99999999999994,,-868.999999999983
2018.10.08,300.99999999999574,9.000000000000341,9.999999999998899,0.0,-15.999999999993797,-218.00000000000708,-16.999999999995907,-10.99999999999568,-291.0000000000079,-312.00000000000114,,-545.0000000000065
2018.10.08,398.00000000000944,12.000000000000455,-7.9999999999968985,-7.9999999999968985,-9.999999999998899,-197.00000000000273,-36.99999999999193,-21.000000000000796,-314.0000000000032,-325.00000000000864,,-509.99999999999005
2018.10.08,523.9999999999911,-39.00000000000148,75.9999999999983,38.0000000000047,19.00000000000235,-221.00000000000452,94.0000000000083,64.00000000000716,-214.00000000000307,-273.000000000001,,68.00000000000182
2018.10.08,588.9999999999951,-179.00000000000205,78.00000000000028,11.00000000000545,-19.999999999997797,-388.0000000000106,192.00000000000728,121.00000000000932,-280.00000000000244,-367.0000000000062,,-243.0000000000016
2018.10.08,581.9999999999936,-501.0000000000048,7.9999999999968985,-61.999999999995396,-110.99999999999443,-763.0000000000026,340.0000000000034,246.00000000000932,-383.0,-476.0000000000098,,-1120.0000000000036
2018.10.08,520.9999999999936,-468.9999999999941,-31.999999999998696,-91.99999999999208,-131.99999999999878,-727.0000000000109,272.00000000000557,191.0000000000025,-429.0000000000016,-502.00000000000244,,-1398.9999999999968
2018.10.08,516.9999999999897,-436.9999999999976,-34.99999999999615,-100.99999999999554,-170.99999999999892,-856.9999999999967,248.00000000000466,163.0000000000109,-474.00000000000773,-555.0000000000055,,-1701.9999999999927
2018.10.08,547.0000000000086,-442.0000000000073,-36.0000000000027,-117.99999999999588,-229.99999999999687,-886.000000000009,250.0,146.0000000000008,-470.00000000000375,-573.0000000000013,,-1812.0000000000073
2018.10.08,835.9999999999923,-432.00000000000216,-90.99999999999665,-109.99999999999899,-219.99999999999798,-912.0000000000017,179.00000000000205,150.00000000000568,-480.99999999999807,-506.0000000000064,,-1587.0000000000018
2018.10.08,791.0000000000084,-421.0000000000065,-114.00000000000298,-119.99999999999788,-224.9999999999974,-869.999999999993,145.00000000001023,131.00000000000023,-534.0000000000011,-540.0000000000072,,-1756.9999999999873
2018.10.08,730.9999999999927,-412.9999999999967,-182.99999999999983,-141.00000000000225,-244.99999999999523,-920.9999999999941,60.000000000002274,100.99999999999909,-548.9999999999995,-501.000000000007,,-2061.0000000000005
2018.10.08,720.9999999999939,-415.00000000000625,-83.9999999999952,-78.00000000000028,-179.99999999999127,-774.9999999999924,177.0000000000067,175.00000000001137,-484.00000000000665,-475.0000000000032,,-1417.9999999999834
2018.10.08,665.9999999999889,-402.000000000001,-56.0000000000005,-46.00000000000159,-217.99999999999596,-878.000000000001,197.00000000000273,201.00000000000762,-399.0000000000049,-390.0000000000015,,-1325.0000000000073
2018.10.08,646.9999999999976,-665.9999999999968,-80.99999999999774,-71.99999999999429,-235.99999999999176,-957.0000000000078,356.00000000000875,341.99999999999875,-436.00000000000307,-430.00000000000813,,-1532.9999999999945
2018.10.08,609.9999999999994,-546.999999999997,-146.00000000000168,-100.00000000000009,-264.999999999993,-890.9999999999974,201.00000000000762,234.00000000000887,-426.00000000000415,-380.00000000000256,,-1709.99999999998
2018.10.08,458.00000000000284,-625.0,-203.99999999999307,-127.99999999999478,-225.99999999999287,-778.000000000012,186.9999999999976,251.00000000000477,-465.9999999999998,-384.00000000000654,,-1914.9999999999939
2018.10.08,435.9999999999919,-676.0000000000019,-148.0000000000037,-24.000000000001798,-120.99999999999334,-655.0000000000056,287.00000000000614,403.0000000000058,-369.0000000000082,-229.00000000000142,,-1096.0000000000123
2018.10.08,595.9999999999966,-656.9999999999965,-103.99999999999298,-31.999999999998696,-164.99999999999292,-659.0000000000095,323.99999999999807,383.0000000000098,-309.99999999999915,-235.00000000000742,,-858.9999999999928
2018.10.08,557.9999999999918,-725.9999999999991,-95.99999999999609,-7.9999999999968985,-126.99999999999933,-574.9999999999922,384.00000000000034,453.00000000000296,-348.00000000000387,-248.00000000000378,,-732.999999999996
2018.10.08,496.00000000000756,-759.0000000000003,-146.99999999999713,-47.9999999999925,-181.9999999999933,-679.0000000000074,349.00000000000375,427.0000000000067,-365.0000000000042,-256.0000000000007,,-1163.9999999999777
2018.10.08,408.00000000000836,-837.0000000000033,-122.99999999999534,-49.99999999999449,-163.00000000000205,-639.0000000000118,429.00000000000205,480.000000000004,-329.00000000000153,-250.00000000000577,,-1073.9999999999998
2018.10.08,415.0000000000098,-909.9999999999966,-141.00000000000225,-69.9999999999923,-168.00000000000148,-716.0000000000056,462.0000000000033,502.00000000000955,-323.0000000000066,-255.00000000000523,,-1203.9999999999873
2018.10.08,208.99999999999253,-954.0000000000077,-214.00000000000307,-98.99999999999353,-151.00000000000114,-629.0000000000128,410.0000000000108,500.0,-380.999999999998,-254.00000000000978,,-1563.0000000000227
2018.10.08,215.00000000000963,-834.0000000000032,-263.0000000000021,-131.99999999999878,-178.99999999999582,-669.0000000000085,268.0000000000007,387.00000000000045,-397.0000000000029,-251.00000000000122,,-1855.0000000000016
2018.10.08,228.99999999999034,-796.0000000000065,-253.99999999999866,-129.00000000000134,-207.00000000000162,-709.0000000000041,254.0000000000049,368.0000000000092,-431.99999999999903,-293.0000000000099,,-1969.0000000000168
2018.10.08,221.00000000000452,-772.9999999999961,-231.99999999999886,-129.00000000000134,-187.9999999999993,-642.0000000000092,261.0000000000099,352.00000000000387,-369.0000000000082,-260.00000000000466,,-1758.9999999999995
2018.10.08,187.99999999998818,-683.0000000000069,-273.9999999999965,-148.99999999999915,-190.99999999999673,-649.0000000000107,150.00000000000568,273.00000000001035,-391.000000000008,-255.00000000000523,,-1981.000000000019
2018.10.08,221.99999999998886,-605.000000000004,-261.0000000000001,-141.99999999999767,-186.99999999999272,-662.000000000007,111.0000000000042,230.00000000000398,-401.00000000000693,-271.0000000000101,,-1966.0000000000214
2018.10.08,282.0000000000045,-555.0000000000068,-229.00000000000142,-100.00000000000009,-35.999999999991594,-739.0000000000008,106.99999999999932,273.00000000001035,-402.00000000000233,-60.00000000000449,,-1458.9999999999936
2018.10.09,231.0000000000034,-581.0000000000031,-229.99999999999687,-117.99999999999588,-179.99999999999127,-692.0000000000038,127.00000000000955,237.00000000000898,-380.999999999998,-255.00000000000523,,-1841.9999999999723
2018.10.09,242.00000000000887,-608.0000000000041,-246.99999999999721,-112.000000000001,-169.99999999999238,-642.0000000000092,129.0000000000049,261.0000000000099,-363.0000000000022,-217.0000000000005,,-1726.9999999999827
2018.10.09,228.00000000000597,-614.0000000000043,-264.999999999993,-134.99999999999625,-209.9999999999991,-676.9999999999943,112.00000000000898,236.0000000000042,-397.99999999999835,-261.0000000000001,,-1983.9999999999663
2018.10.09,239.99999999999577,-644.999999999996,-203.99999999999307,-87.99999999999919,-147.99999999999258,-557.9999999999918,201.00000000000762,310.0000000000023,-333.0000000000055,-213.00000000000762,,-1437.99999999998
2018.10.09,218.99999999999142,-689.9999999999977,-225.99999999999287,-112.000000000001,-186.99999999999272,-632.0000000000103,209.00000000000318,314.00000000000716,-375.9999999999986,-254.00000000000978,,-1735.0000000000011
2018.10.09,221.00000000000452,-662.9999999999967,-180.99999999999784,-107.00000000000153,-166.99999999999494,-575.9999999999987,240.99999999999966,302.0000000000067,-302.9999999999977,-232.00000000000998,,-1464.9999999999868
2018.10.09,228.99999999999034,-780.0000000000011,-197.99999999999818,-91.99999999999208,-159.9999999999935,-590.0000000000016,304.00000000000205,392.0000000000101,-355.0000000000053,-245.0000000000063,,-1494.9999999999957
2018.10.09,272.99999999998994,-730.000000000004,-258.0000000000027,-100.00000000000009,-186.99999999999272,-628.0000000000064,198.99999999999807,353.9999999999992,-450.00000000000597,-265.0000000000041,,-1792.0000000000286
2018.10.09,221.99999999998886,-745.0000000000045,-280.9999999999979,-122.99999999999534,-196.99999999999162,-651.0000000000016,185.00000000000227,335.9999999999985,-496.00000000000756,-314.0000000000032,,-2064.000000000012
2018.10.09,255.00000000000523,-783.0000000000013,-276.9999999999939,-102.99999999999754,-198.99999999999363,-689.0000000000063,219.0000000000083,384.00000000000034,-497.99999999999847,-294.00000000000534,,-1984.9999999999823
2018.10.09,219.99999999999798,-587.0000000000033,-368.00000000000165,-164.99999999999292,-231.99999999999886,-754.0000000000102,-24.00000000000091,185.00000000000227,-565.0000000000044,-327.00000000001063,,-2617.0000000000227
2018.10.09,204.99999999998852,-638.9999999999958,-332.99999999999443,-114.00000000000298,-190.99999999999673,-618.9999999999918,51.00000000000193,274.0000000000009,-530.0000000000082,-267.00000000000614,,-2163.0000000000045
2018.10.09,221.00000000000452,-632.000000000005,-336.00000000000296,-85.00000000000173,-174.99999999999181,-578.0000000000118,43.99999999999693,304.00000000000205,-545.0000000000066,-245.0000000000063,,-2027.0000000000227
2018.10.09,224.000000000002,-676.0000000000019,-312.00000000000114,-78.99999999999574,-173.00000000000094,-550.000000000006,103.00000000000864,344.0000000000083,-523.0000000000068,-240.00000000000688,,-1882.0000000000005
2018.10.09,133.99999999998968,-745.9999999999951,-359.99999999999363,-156.99999999999602,-212.99999999999653,-663.999999999998,97.99999999999898,298.0000000000018,-531.9999999999991,-297.00000000000284,,-2438.9999999999905
2018.10.09,93.99999999999409,-719.9999999999989,-351.0000000000013,-146.99999999999713,-215.99999999999397,-619.9999999999983,88.00000000000807,293.00000000000637,-499.000000000005,-264.0000000000087,,-2341.9999999999945
2018.10.09,126.0000000000039,-686.000000000007,-342.9999999999933,-121.99999999999989,-203.99999999999307,-574.0000000000078,73.99999999999807,298.0000000000018,-509.9999999999993,-255.00000000000523,,-2196.000000000002
2018.10.09,167.9999999999904,-677.0000000000067,-283.99999999999534,-92.99999999999864,-176.99999999999383,-516.0000000000053,133.00000000000978,325.00000000000284,-458.00000000000284,-236.00000000000287,,-1815.0000000000025
2018.10.09,360.0000000000048,-623.9999999999952,-207.00000000000162,-19.00000000000235,-178.00000000000037,-659.0000000000095,185.00000000000227,375.0,-436.9999999999985,-212.00000000000108,,-1416.0000000000016
2018.10.09,367.0000000000062,-507.000000000005,-188.9999999999947,58.99999999999794,-100.00000000000009,-414.00000000000324,121.00000000000932,388.00000000000523,-400.00000000000034,-99.00000000000463,,-773.9999999999893
2018.10.09,356.00000000000074,-468.9999999999941,-180.99999999999784,-3.999999999992898,-226.99999999999943,-676.0000000000099,103.00000000000864,292.0000000000016,-372.0000000000057,-165.00000000000404,,-1342.999999999993
2018.10.09,560.9999999999893,-471.9999999999942,-192.00000000000327,-5.999999999994898,-208.99999999999253,-604.0000000000045,94.99999999999886,292.0000000000016,-396.00000000000745,-176.0000000000095,,-1107.0000000000166
2018.10.09,621.0000000000049,-618.9999999999998,-170.99999999999892,-3.999999999992898,-191.99999999999218,-707.9999999999975,222.0000000000084,389.00000000001,-429.0000000000016,-229.00000000000142,,-1119.999999999961
2018.10.09,502.00000000000244,-629.9999999999955,-229.00000000000142,-17.999999999995797,-171.99999999999437,-577.0000000000052,164.00000000000148,379.0000000000049,-463.0000000000023,-206.00000000000617,,-1249.9999999999918
2018.10.09,709.9999999999884,-602.0000000000039,-159.9999999999935,12.000000000000899,-200.00000000000017,-739.0000000000008,222.0000000000084,396.0000000000008,-439.0000000000005,-228.00000000000597,,-1028.0000000000064
2018.10.09,730.0000000000084,-664.0000000000015,-97.00000000000264,33.000000000005244,-163.00000000000205,-829.9999999999974,338.0000000000081,459.0000000000032,-431.99999999999903,-271.0000000000101,,-896.9999999999878
2018.10.09,692.9999999999881,-686.000000000007,-114.00000000000298,28.000000000005798,-146.99999999999713,-975.9999999999991,332.9999999999984,469.0000000000083,-443.0000000000045,-268.0000000000016,,-1111.0000000000116
2018.10.09,642.9999999999936,-593.0000000000035,-131.99999999999878,14.000000000002899,-185.00000000000182,-930.0000000000086,248.00000000000466,394.00000000000546,-447.0000000000085,-267.00000000000614,,-1255.0000000000207
2018.10.09,672.0000000000059,-585.000000000008,-43.999999999999595,75.00000000000284,-119.99999999999788,-880.9999999999984,341.0000000000082,457.00000000000784,-406.00000000000637,-254.00000000000978,,-744.9999999999952
2018.10.09,790.0000000000018,-658.0000000000013,-48.000000000003595,69.00000000000794,-140.99999999999113,-1018.0000000000077,388.00000000000523,495.00000000000455,-426.00000000000415,-278.00000000000045,,-826.9999999999889
2018.10.09,673.9999999999968,-569.0000000000026,-36.999999999998145,97.00000000000264,-158.99999999999804,-917.9999999999966,340.0000000000034,469.99999999999886,-424.00000000000216,-254.00000000000978,,-780.0000000000056
2018.10.09,455.99999999998977,-463.99999999999864,-66.99999999999484,57.00000000000705,-161.99999999999548,-811.0000000000061,231.00000000000875,358.0000000000041,-411.0000000000058,-255.00000000000523,,-1067.9999999999964
2018.10.09,478.0000000000006,-489.9999999999949,-83.9999999999952,41.9999999999976,-170.99999999999892,-784.9999999999912,228.9999999999992,358.0000000000041,-416.00000000000523,-258.0000000000027,,-1096.9999999999866
2018.10.09,635.0000000000077,-542.0000000000016,-102.99999999999754,11.00000000000545,-200.99999999999562,-985.999999999998,243.99999999999977,356.00000000000875,-443.0000000000045,-303.0000000000088,,-1331.9999999999843
2018.10.09,226.99999999999943,-486.99999999999477,-256.0000000000007,-130.99999999999224,-268.0000000000016,-866.0000000000113,32.00000000001069,162.00000000000614,-514.0000000000033,-367.0000000000062,,-2467.999999999994
2018.10.09,252.99999999999213,-620.0000000000045,-214.99999999999852,-97.00000000000264,-261.99999999999557,-927.9999999999955,171.99999999999704,286.00000000000136,-448.9999999999994,-314.0000000000032,,-2174.0000000000086
2018.10.09,43.999999999999595,-703.000000000003,-329.00000000000153,-169.99999999999238,-278.9999999999959,-1004.0000000000049,103.9999999999992,255.00000000000966,-519.9999999999983,-339.0000000000004,,-2940.999999999988
2018.10.09,-238.0000000000049,-661.0000000000014,-376.99999999999403,-198.99999999999363,-288.9999999999948,-1028.0000000000066,19.000000000005457,195.99999999999795,-578.0000000000007,-373.00000000000114,,-3527.9999999999936
2018.10.09,-222.99999999999542,-689.9999999999977,-375.9999999999986,-204.99999999999963,-259.9999999999936,-1005.0000000000115,40.99999999999682,207.9999999999984,-583.0000000000002,-386.0000000000086,,-3479.0000000000095
2018.10.09,-164.99999999999292,-704.0000000000077,-334.9999999999964,-173.9999999999964,-227.99999999999488,-968.0000000000133,96.00000000000364,251.00000000000477,-524.9999999999977,-342.000000000009,,-3093.9999999999995
2018.10.09,-251.00000000000122,-754.9999999999955,-395.0000000000009,-231.99999999999886,-279.99999999999136,-948.9999999999999,63.00000000000239,219.0000000000083,-491.0000000000081,-314.0000000000032,,-3384.9999999999886
2018.10.09,-253.99999999999866,-736.0000000000042,-407.0000000000018,-220.99999999999343,-295.0000000000008,-974.9999999999925,37.00000000000614,224.00000000000375,-522.0000000000002,-314.0000000000032,,-3462.999999999984
2018.10.09,-340.00000000000693,-754.9999999999955,-480.0000000000027,-295.0000000000008,-335.99999999999187,-1044.0000000000005,-33.999999999991815,150.00000000000568,-592.0000000000036,-385.000000000002,,-4110.99999999999
2018.10.09,-314.99999999999864,-745.9999999999951,-466.9999999999952,-283.99999999999534,-331.999999999999,-992.9999999999994,-22.999999999996135,160.0000000000108,-584.0000000000067,-380.00000000000256,,-3963.9999999999777
2018.10.09,-296.0000000000074,-813.0000000000024,-443.99999999999994,-271.9999999999945,-286.99999999999284,-1049.0000000000111,49.99999999999716,216.99999999999875,-583.0000000000002,-391.000000000008,,-3868.000000000021
2018.10.09,-290.9999999999968,-856.9999999999993,-485.0000000000021,-312.00000000000114,-300.99999999999574,-1088.0,35.0000000000108,198.0000000000075,-636.0000000000032,-443.0000000000045,,-4179.999999999984
2018.10.09,-316.0000000000052,-810.0000000000023,-507.0000000000019,-334.9999999999964,-336.9999999999984,-1158.9999999999989,-24.00000000000091,144.00000000000546,-657.0000000000076,-466.00000000001086,,-4467.000000000016
2018.10.09,-282.0000000000045,-832.9999999999984,-490.999999999997,-341.0000000000024,-298.9999999999937,-1366.0000000000005,6.000000000000227,160.0000000000108,-633.0000000000058,-405.0000000000109,,-4484.000000000002
2018.10.10,-243.99999999999977,-793.9999999999969,-495.9999999999964,-336.9999999999984,-340.9999999999913,-1282.0000000000055,-24.999999999991473,141.00000000000534,-648.9999999999995,-455.0000000000054,,-4481.999999999979
2018.10.10,-259.0000000000092,-820.999999999998,-495.9999999999964,-371.99999999999454,-398.9999999999938,-1341.9999999999986,-4.9999999999954525,103.00000000000864,-621.0000000000049,-490.00000000000153,,-4701.999999999984
2018.10.10,-285.00000000000193,-832.0000000000078,-514.9999999999987,-412.00000000000125,-429.99999999999704,-1412.0000000000132,-15.000000000000568,64.99999999999773,-633.0000000000058,-534.0000000000011,,-5003.00000000003
2018.10.10,-296.0000000000074,-769.999999999996,-522.9999999999957,-397.99999999999835,-407.0000000000018,-1350.0000000000068,-72.00000000000273,38.000000000010914,-658.0000000000031,-528.0000000000063,,-4964.000000000007
2018.10.10,-317.9999999999961,-784.000000000006,-558.000000000003,-427.99999999999505,-448.9999999999994,-1381.9999999999943,-99.99999999999432,16.000000000005343,-674.000000000008,-544.0,,-5220.999999999991
2018.10.10,-421.0000000000047,-765.0000000000006,-615.9999999999943,-463.9999999999977,-480.99999999999807,-1388.0000000000114,-179.00000000000205,-36.99999999999193,-740.0000000000073,-581.0000000000093,,-5672.000000000017
2018.10.10,-391.000000000008,-828.000000000003,-647.9999999999931,-503.99999999999335,-510.99999999999477,-1523.999999999992,-170.0000000000017,-40.99999999999682,-780.9999999999984,-632.0000000000103,,-6029.99999999999
2018.10.10,-394.00000000000546,-724.0000000000038,-678.9999999999962,-530.9999999999926,-503.99999999999335,-1520.0000000000102,-277.9999999999916,-138.9999999999958,-814.0000000000036,-662.000000000007,,-6245.0
2018.10.10,-441.0000000000025,-701.9999999999982,-668.0000000000019,-519.9999999999983,-483.99999999999557,-1483.000000000012,-280.9999999999917,-141.9999999999959,-785.0000000000024,-635.0000000000077,,-6141.000000000007
2018.10.10,-443.99999999999994,-721.9999999999942,-686.9999999999932,-541.0000000000026,-500.00000000000045,-1490.999999999998,-289.99999999999204,-155.00000000000114,-821.000000000005,-674.000000000008,,-6324.999999999994
2018.10.10,-428.9999999999905,-742.999999999995,-651.999999999997,-517.0000000000008,-465.9999999999998,-1439.9999999999968,-235.99999999999,-109.99999999999943,-805.0000000000001,-665.0000000000044,,-6062.999999999974
2018.10.10,-439.99999999999596,-778.9999999999964,-619.0000000000028,-478.0000000000006,-432.9999999999945,-1384.0000000000075,-173.00000000000182,-43.99999999999693,-767.0000000000066,-621.0000000000049,,-5738.000000000007
2018.10.10,-443.99999999999994,-804.000000000002,-610.9999999999949,-463.0000000000023,-422.9999999999956,-1337.9999999999948,-144.99999999999602,-9.999999999990905,-730.0000000000084,-577.0000000000052,,-5544.99999999999
2018.10.10,-428.9999999999905,-760.9999999999957,-636.0000000000032,-466.9999999999952,-420.9999999999936,-1313.0000000000086,-203.99999999999352,-42.999999999992156,-773.0000000000015,-591.0000000000082,,-5637.999999999982
2018.10.10,-432.0000000000102,-750.0,-627.9999999999952,-458.9999999999983,-417.0000000000007,-1313.0000000000086,-200.9999999999934,-42.00000000000159,-763.9999999999981,-586.0000000000088,,-5592.0000000000155
2018.10.10,-452.99999999999227,-718.0000000000035,-642.9999999999936,-442.9999999999934,-427.99999999999505,-1300.9999999999966,-242.999999999995,-43.99999999999693,-783.0000000000003,-563.0000000000024,,-5618.999999999969
2018.10.10,-570.0000000000039,-751.0000000000048,-761.999999999996,-512.9999999999968,-484.999999999991,-1368.999999999998,-352.99999999999443,-100.99999999999909,-891.0000000000084,-611.000000000006,,-6405.999999999998
2018.10.10,-520.0000000000093,-799.9999999999972,-722.0000000000005,-503.99999999999335,-487.99999999999955,-1419.999999999999,-272.99999999999613,-60.000000000002274,-831.000000000004,-594.0000000000057,,-6212.0000000000055
2018.10.10,-510.00000000001046,-763.9999999999958,-668.9999999999974,-469.99999999999267,-459.99999999999375,-1452.0000000000089,-238.9999999999901,-43.99999999999693,-755.0000000000057,-540.0000000000072,,-5902.999999999999
2018.10.10,-608.9999999999928,-706.0000000000031,-710.999999999995,-452.99999999999227,-441.99999999999795,-1347.9999999999936,-326.9999999999982,-60.99999999999284,-799.0000000000052,-509.00000000000387,,-5964.9999999999745
2018.10.10,-526.0000000000042,-695.0000000000074,-537.9999999999941,-358.9999999999982,-376.99999999999403,-1381.00000000001,-140.00000000000057,37.00000000000614,-687.0000000000043,-491.0000000000081,,-5157.000000000015
2018.10.10,-486.999999999993,-704.9999999999983,-551.9999999999969,-334.9999999999964,-388.9999999999949,-1202.9999999999984,-149.99999999999147,70.00000000000739,-731.9999999999993,-481.0000000000092,,-4963.999999999971
2018.10.10,-424.00000000000216,-637.0000000000005,-490.999999999997,-270.99999999999903,-354.9999999999942,-1076.9999999999945,-128.0000000000001,97.00000000000841,-685.9999999999977,-432.0000000000102,,-4403.999999999987
2018.10.10,-231.0000000000034,-596.0000000000036,-364.9999999999931,-175.00000000000293,-281.99999999999335,-882.000000000005,-15.000000000000568,181.0000000000116,-572.0000000000058,-350.00000000000585,,-3287.0000000000027
2018.10.10,-390.0000000000015,-552.0000000000067,-388.9999999999949,-173.9999999999964,-290.00000000000136,-917.9999999999966,-76.99999999999818,152.00000000000102,-599.0000000000051,-343.00000000000443,,-3580.000000000004
2018.10.10,-398.9999999999938,-582.0000000000078,-397.99999999999835,-190.99999999999673,-246.99999999999721,-893.0000000000105,-58.9999999999975,153.0000000000058,-626.0000000000043,-381.0000000000091,,-3623.000000000009
2018.10.10,-336.00000000000296,-558.0000000000069,-456.00000000000085,-226.99999999999943,-285.00000000000193,-953.0000000000039,-146.0000000000008,97.99999999999898,-682.0000000000048,-408.00000000000836,,-3953.00000000003
2018.10.10,-483.0000000000112,-585.000000000008,-497.99999999999847,-244.99999999999523,-265.99999999999955,-817.000000000001,-176.9999999999925,96.00000000000364,-718.0000000000075,-416.00000000000523,,-4109.000000000015
2018.10.10,-547.999999999993,-528.9999999999964,-478.9999999999961,-271.9999999999945,-305.99999999999517,-866.9999999999956,-189.99999999999773,26.00000000001046,-658.9999999999985,-423.0000000000067,,-4246.999999999963
2018.10.10,-395.99999999999636,-602.0000000000039,-427.99999999999505,-247.99999999999267,-296.9999999999917,-909.0000000000042,-81.00000000000307,102.00000000000387,-680.0000000000028,-470.00000000000375,,-4008.999999999989
2018.10.10,-361.9999999999957,-558.0000000000069,-400.9999999999958,-226.99999999999943,-305.99999999999517,-869.0000000000086,-82.99999999999841,102.00000000000387,-597.0000000000031,-385.000000000002,,-3686.0000000000014
2018.10.10,-487.99999999999955,-549.9999999999972,-441.99999999999795,-226.99999999999943,-325.99999999999295,-775.9999999999989,-131.9999999999908,91.00000000000819,-684.0000000000068,-429.0000000000016,,-3962.9999999999773
2018.10.10,-696.999999999992,-585.000000000008,-519.9999999999983,-307.0000000000017,-383.99999999999545,-751.9999999999972,-197.00000000000273,24.00000000000091,-797.0000000000033,-544.0,,-4758.999999999998
2018.10.10,-669.9999999999928,-870.0000000000045,-400.00000000000034,-275.000000000003,-320.9999999999935,-644.0000000000001,141.00000000000534,243.0000000000092,-691.0000000000083,-547.0000000000086,,-4033.999999999997
2018.10.10,-781.9999999999939,-924.0000000000066,-400.9999999999958,-295.0000000000008,-243.99999999999977,-600.0000000000006,177.99999999999727,258.0000000000098,-741.0000000000027,-616.0000000000055,,-4166.999999999999
2018.10.10,-846.9999999999977,-1067.0000000000073,-480.99999999999807,-387.99999999999943,-295.0000000000008,-724.9999999999978,189.00000000000716,245.00000000000455,-866.0000000000001,-757.0000000000076,,-4991.999999999997
