date,GBPUSD,USDJPY,AUDUSD,NZDUSD,NZDCHF,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.10.08,-86.0000000000083,-34.000000000006025,-63.99999999999739,-48.99999999999905,-127.99999999999478,-25.00000000000835,-75.00000000000284,-45.000000000001705,-64.0000000000085,-95.00000000000064,,-665.0000000000276
2018.10.08,-106.00000000000608,-34.000000000006025,-63.99999999999739,-49.99999999999449,-100.99999999999554,56.99999999999594,-73.99999999999807,-40.99999999999682,-57.00000000000705,-64.0000000000085,,-534.000000000014
2018.10.08,-146.00000000000168,-111.0000000000042,-32.999999999994145,-68.00000000000139,-91.99999999999208,-2.999999999997449,-45.000000000001705,-49.99999999999716,-34.000000000000696,-95.00000000000064,,-676.9999999999912
2018.10.08,-147.99999999999258,-132.000000000005,-24.000000000001798,-47.9999999999925,-74.99999999999174,68.00000000000139,-3.0000000000001137,-0.999999999990564,-36.0000000000027,-93.00000000000975,,-491.99999999998545
2018.10.08,-127.00000000001043,-88.00000000000807,-4.999999999999449,-10.999999999994348,-37.99999999999359,158.99999999999804,17.000000000010118,28.000000000005798,-23.00000000000635,-67.00000000000594,,-155.00000000000426
2018.10.08,-130.99999999999224,-128.0000000000001,-10.999999999994348,7.9999999999968985,4.000000000004,201.00000000000674,17.000000000010118,51.00000000000193,-21.999999999999797,-31.000000000003247,,-41.99999999997016
2018.10.08,-185.99999999999727,-87.0000000000033,-43.999999999999595,-3.999999999992898,-7.9999999999968985,191.00000000000784,-101.99999999998965,-22.999999999996135,-43.00000000000415,-52.000000000007596,,-357.99999999997965
2018.10.08,-119.00000000000244,22.999999999996135,9.999999999998899,53.999999999998494,43.00000000000415,360.9999999999891,-45.000000000001705,33.00000000000125,-8.000000000008,13.999999999991797,,365.99999999996766
2018.10.08,-93.00000000000975,40.99999999999682,-41.000000000002146,55.000000000005045,14.999999999998348,279.99999999999136,-167.0000000000016,-31.999999999996476,-97.00000000000264,-1.0000000000065512,,-40.00000000002761
2018.10.08,-70.99999999999883,49.99999999999716,-59.99999999999339,17.000000000000348,-29.000000000001247,174.00000000000747,-153.99999999999636,-37.9999999999967,-123.00000000000644,-47.00000000000814,,-280.99999999999613
2018.10.08,-65.00000000000395,49.99999999999716,-39.00000000000014,39.00000000000014,-12.000000000000899,221.99999999998886,-126.99999999999534,-4.9999999999954525,-97.00000000000264,-38.0000000000047,,-72.00000000001697
2018.10.08,-43.999999999999595,16.999999999995907,18.0000000000069,68.00000000000139,21.999999999999797,239.99999999999577,-33.999999999991815,38.000000000010914,-72.0000000000054,-33.000000000005244,,220.00000000000864
2018.10.08,-52.000000000007596,58.9999999999975,-41.9999999999976,9.999999999998899,-9.999999999998899,69.9999999999923,-129.99999999999545,-54.000000000002046,-170.99999999999892,-135.00000000000733,,-455.00000000001916
2018.10.08,-12.000000000012001,48.99999999999238,-37.99999999999359,-12.999999999996348,-14.999999999998348,-22.0000000000109,-123.99999999999523,-71.99999999998852,-233.00000000000543,-220.00000000000907,,-700.000000000017
2018.10.08,25.00000000000835,61.99999999999761,-66.99999999999484,-32.999999999994145,-29.000000000001247,-60.99999999999994,-150.99999999999625,-86.99999999998909,-261.0000000000001,-233.00000000000543,,-834.9999999999751
2018.10.08,-1.0000000000065512,67.99999999999784,-78.99999999999574,-41.000000000002146,-41.9999999999976,-107.00000000001265,-168.99999999999693,-94.99999999999886,-275.000000000003,-248.00000000000378,,-989.0000000000194
2018.10.08,-14.000000000002899,34.99999999999659,-102.00000000000209,-83.9999999999952,-82.99999999999974,-200.00000000000017,-186.9999999999976,-143.99999999999125,-297.9999999999983,-289.0000000000059,,-1365.9999999999966
