,Unnamed: 0,names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
0,0,USDJPY,50,['AUDCAD'],80.0,-0.5000908193384638,S
1,1,USDCAD,10,['USDCHF'],80.0,-0.9988499999999997,S
2,2,EURCHF,30,"['AUDNZD', 'NZDJPY', 'USDJPY', 'GBPCHF']",80.0,1.0,B
3,3,AUDCHF,10,"['GBPUSD', 'NZDCHF', 'NZDJPY']",100.0,-0.3803,S
4,4,GBPCAD,15,"['NZDCHF', 'GBPAUD', 'AUDNZD']",80.0,0.8087416666666667,B
5,5,EURJPY,30,['CHFJPY'],100.0,0.2619436773848975,B
6,6,CADJPY,30,['NZDUSD'],80.0,0.9999600000000001,B
7,7,NZDJPY,10,['USDCHF'],100.0,0.9986099999999999,B
8,8,NZDCAD,10,['AUDNZD'],80.0,0.4291915476190395,B
