date,EURUSD,EURCHF,CADCHF,empty,sum
2020.06.29,-436.00000000001415,-263.99999999999756,-61.999999999995396,,-762.000000000007
2020.06.29,-412.00000000001234,-267.0000000000172,-70.0000000000034,,-749.000000000033
2020.06.29,-560.0000000000049,-289.0000000000059,-56.99999999999594,,-906.0000000000067
2020.06.29,-660.0000000000161,-290.00000000001245,-2.999999999997449,,-953.0000000000261
2020.06.29,-730.0000000000084,-296.0000000000074,28.000000000005798,,-998.0000000000101
2020.06.29,-721.000000000016,-339.0000000000004,-12.000000000000899,,-1072.0000000000173
2020.06.29,-679.0000000000074,-384.00000000000654,-41.000000000002146,,-1104.000000000016
2020.06.29,-723.0000000000069,-402.0000000000135,-24.000000000001798,,-1149.0000000000223
2020.06.29,-721.000000000016,-425.0000000000087,12.000000000000899,,-1134.0000000000239
2020.06.29,-720.0000000000095,-442.00000000000904,-12.000000000000899,,-1174.0000000000196
2020.06.29,-613.0000000000191,-467.0000000000174,-31.000000000003247,,-1111.0000000000396
2020.06.29,-462.0000000000068,-494.00000000001666,-124.99999999999733,,-1081.0000000000207
2020.06.29,-371.00000000001023,-570.0000000000039,-219.00000000000253,,-1160.0000000000166
2020.06.29,-387.000000000004,-563.0000000000024,-143.9999999999997,,-1094.0000000000061
2020.06.29,-348.9999999999993,-547.0000000000086,-214.00000000000307,,-1110.000000000011
2020.06.29,-274.00000000001864,-587.0000000000042,-297.00000000000284,,-1158.0000000000257
2020.06.29,-262.00000000000665,-663.999999999998,-404.99999999999983,,-1331.0000000000043
2020.06.29,-180.0000000000024,-625.0000000000089,-398.9999999999938,,-1204.000000000005
2020.06.29,-186.0000000000195,-645.0000000000067,-356.9999999999962,,-1188.0000000000223
2020.06.29,-182.99999999999983,-635.0000000000077,-356.9999999999962,,-1175.0000000000036
2020.06.29,-206.00000000001728,-634.0000000000013,-305.99999999999517,,-1146.0000000000136
2020.06.29,-241.00000000000233,-619.9999999999983,-298.9999999999937,,-1159.9999999999943
2020.06.29,-247.00000000001944,-628.0000000000064,-332.99999999999443,,-1208.0000000000202
2020.06.29,-250.00000000001688,-629.0000000000128,-390.0000000000015,,-1269.0000000000314
2020.06.29,-278.00000000000045,-643.0000000000158,-407.0000000000018,,-1328.0000000000182
2020.06.30,-267.0000000000172,-651.0000000000016,-424.00000000000216,,-1342.000000000021
2020.06.30,-265.0000000000041,-635.0000000000077,-387.000000000004,,-1287.000000000016
2020.06.30,-297.0000000000139,-669.0000000000085,-419.00000000000273,,-1385.0000000000252
2020.06.30,-345.0000000000175,-683.0000000000114,-419.00000000000273,,-1447.0000000000316
2020.06.30,-339.0000000000004,-678.0000000000008,-419.00000000000273,,-1436.0000000000039
2020.06.30,-369.0000000000193,-693.0000000000102,-417.0000000000007,,-1479.0000000000302
2020.06.30,-325.0000000000197,-684.000000000018,-407.0000000000018,,-1416.0000000000396
2020.06.30,-289.0000000000059,-687.0000000000153,-427.99999999999505,,-1404.0000000000164
2020.06.30,-286.00000000000847,-680.0000000000139,-412.9999999999967,,-1379.000000000019
2020.06.30,-329.00000000000153,-679.0000000000074,-412.9999999999967,,-1421.0000000000055
2020.06.30,-347.0000000000084,-677.0000000000165,-402.00000000000233,,-1426.0000000000273
2020.06.30,-302.0000000000023,-653.0000000000147,-397.0000000000029,,-1352.0000000000198
2020.06.30,-315.0000000000208,-679.0000000000074,-405.9999999999952,,-1400.0000000000234
2020.06.30,-306.00000000000625,-679.0000000000074,-405.9999999999952,,-1391.0000000000089
2020.06.30,-296.0000000000074,-661.0000000000005,-414.9999999999987,,-1372.0000000000066
2020.06.30,-293.0000000000099,-662.000000000007,-410.9999999999947,,-1366.0000000000116
2020.06.30,-257.0000000000183,-660.0000000000161,-427.99999999999505,,-1345.0000000000296
2020.06.30,-186.0000000000195,-633.0000000000168,-412.9999999999967,,-1232.0000000000332
2020.06.30,-164.00000000000858,-623.000000000018,-392.00000000000347,,-1179.00000000003
2020.06.30,-18.0000000000069,-555.0000000000166,-403.99999999999324,,-977.0000000000168
2020.06.30,8.999999999992347,-551.9999999999969,-431.0000000000036,,-974.0000000000082
2020.06.30,-91.00000000001884,-568.9999999999973,-422.00000000000017,,-1082.0000000000164
2020.06.30,-130.0000000000079,-568.000000000013,-409.0000000000038,,-1107.0000000000248
2020.06.30,-129.00000000000134,-526.0000000000042,-351.99999999999676,,-1007.0000000000023
2020.06.30,-52.000000000007596,-507.9999999999973,-342.9999999999933,,-902.9999999999982
2020.06.30,58.99999999998684,-419.0000000000138,-307.99999999999716,,-668.0000000000241
2020.06.30,59.99999999999339,-381.0000000000091,-297.9999999999983,,-619.000000000014
2020.06.30,-43.999999999999595,-347.0000000000084,-287.9999999999994,,-679.0000000000074
2020.06.30,12.999999999996348,-314.00000000001427,-298.9999999999937,,-600.0000000000116
2020.06.30,22.999999999995246,-311.0000000000168,-346.0000000000019,,-634.0000000000234
2020.06.30,93.99999999999409,-245.0000000000063,-309.99999999999915,,-461.00000000001137
2020.06.30,-38.0000000000047,-262.00000000000665,-261.0000000000001,,-561.0000000000115
2020.06.30,-102.00000000000209,-296.0000000000074,-265.0000000000041,,-663.0000000000136
2020.06.30,-162.00000000001768,-255.00000000000523,-265.0000000000041,,-682.0000000000271
2020.06.30,-121.99999999999989,-273.0000000000121,-351.0000000000013,,-746.0000000000133
2020.06.30,-215.00000000000963,-255.00000000000523,-375.0000000000031,,-845.000000000018
2020.06.30,-470.00000000001484,-301.0000000000179,-412.00000000000125,,-1183.000000000034
2020.06.30,-356.00000000000074,-232.00000000000998,-392.9999999999989,,-981.0000000000095
2020.06.30,-340.00000000000693,-209.00000000001472,-370.00000000000364,,-919.0000000000252
2020.06.30,-348.9999999999993,-224.000000000002,-370.00000000000364,,-943.000000000005
2020.06.30,-370.00000000000364,-197.00000000000273,-331.0000000000035,,-898.0000000000099
2020.06.30,-360.0000000000048,-170.00000000000347,-371.99999999999454,,-902.0000000000027
2020.06.30,-235.00000000000742,-131.99999999999878,-424.9999999999976,,-792.0000000000039
2020.06.30,-235.00000000000742,-134.00000000001188,-509.00000000000387,,-878.0000000000232
2020.06.30,-209.00000000001472,-131.00000000001444,-503.99999999999335,,-844.0000000000225
2020.06.30,-239.00000000001143,-156.00000000000057,-563.9999999999978,,-959.0000000000098
2020.06.30,-209.00000000001472,-148.99999999999915,-568.9999999999973,,-927.0000000000111
2020.06.30,-205.00000000001074,-150.00000000000568,-578.9999999999961,,-934.0000000000125
2020.07.01,-218.00000000000708,-130.0000000000079,-539.0000000000006,,-887.0000000000156
2020.07.01,-190.00000000000128,-117.99999999999588,-546.9999999999975,,-854.9999999999947
2020.07.01,-216.00000000001617,-114.0000000000141,-544.9999999999955,,-875.0000000000257
2020.07.01,-216.00000000001617,-114.99999999999844,-553.999999999999,,-885.0000000000136
2020.07.01,-209.00000000001472,-121.99999999999989,-548.0000000000041,,-879.0000000000186
2020.07.01,-198.00000000000927,-110.00000000001009,-539.999999999996,,-848.0000000000153
2020.07.01,-190.00000000000128,-131.99999999999878,-563.0000000000024,,-885.0000000000025
2020.07.01,-187.00000000000384,-131.99999999999878,-597.9999999999985,,-917.0000000000011
2020.07.01,-246.00000000001288,-120.00000000000898,-592.0000000000036,,-958.0000000000255
2020.07.01,-248.00000000000378,-113.00000000000753,-571.9999999999948,,-933.0000000000061
2020.07.01,-259.0000000000092,-107.99999999999699,-558.000000000003,,-925.0000000000091
2020.07.01,-253.00000000001432,-95.00000000000064,-544.9999999999955,,-893.0000000000105
2020.07.01,-241.00000000000233,-107.00000000001265,-570.9999999999993,,-919.0000000000143
2020.07.01,-214.00000000000307,-100.0000000000112,-558.000000000003,,-872.0000000000173
2020.07.01,-124.00000000001299,-49.00000000001015,-553.999999999999,,-727.000000000022
2020.07.01,-121.99999999999989,17.999999999984695,-507.9999999999973,,-612.0000000000125
2020.07.01,-70.0000000000145,7.999999999985796,-512.9999999999968,,-575.0000000000255
2020.07.01,-114.0000000000141,-21.00000000000435,-505.99999999999534,,-641.0000000000138
2020.07.01,-125.00000000001954,-16.000000000016,-544.9999999999955,,-686.0000000000309
2020.07.01,-195.00000000001182,-112.000000000001,-607.9999999999974,,-915.0000000000102
2020.07.01,-182.99999999999983,-114.0000000000141,-654.9999999999944,,-952.0000000000084
2020.07.01,-182.99999999999983,-87.00000000001484,-651.0000000000016,,-921.0000000000163
2020.07.01,-300.00000000001137,-104.99999999999955,-639.9999999999961,,-1045.000000000007
2020.07.01,-281.0000000000201,-109.00000000000354,-653.0000000000035,,-1043.0000000000273
2020.07.01,-190.00000000000128,-70.99999999999883,-654.9999999999944,,-915.9999999999945
2020.07.01,-118.00000000001809,-77.00000000001594,-663.0000000000025,,-858.0000000000366
2020.07.01,34.99999999998504,-21.00000000000435,-685.9999999999977,,-672.000000000017
2020.07.01,38.99999999998904,-17.000000000000348,-668.0000000000019,,-646.0000000000132
2020.07.01,95.999999999985,68.00000000000139,-600.0000000000006,,-436.0000000000142
2020.07.01,78.00000000000028,41.99999999998649,-612.0000000000015,,-492.00000000001467
2020.07.01,62.99999999999084,-41.000000000002146,-602.0000000000025,,-580.0000000000138
2020.07.01,-63.000000000013046,-117.00000000001154,-653.0000000000035,,-833.0000000000281
2020.07.01,-129.00000000000134,-99.00000000000463,-634.0000000000013,,-862.0000000000073
2020.07.01,-251.00000000000122,-184.00000000000637,-646.0000000000022,,-1081.0000000000098
2020.07.01,-538.0000000000163,-270.00000000001467,-548.0000000000041,,-1356.000000000035
2020.07.01,-603.0000000000202,-322.00000000000006,-549.9999999999949,,-1475.000000000015
2020.07.01,-550.000000000006,-170.00000000000347,-448.9999999999994,,-1169.0000000000089
2020.07.01,-499.000000000005,-179.00000000001802,-429.0000000000016,,-1107.0000000000246
2020.07.01,-453.99999999999886,-242.00000000000887,-480.99999999999807,,-1177.000000000006
2020.07.01,-500.00000000001154,-232.00000000000998,-466.9999999999952,,-1199.0000000000168
2020.07.01,-521.0000000000159,-242.00000000000887,-414.9999999999987,,-1178.0000000000234
2020.07.01,-434.000000000001,-190.00000000000128,-375.9999999999986,,-1000.0000000000009
2020.07.01,-457.00000000001853,-173.00000000000094,-400.00000000000034,,-1030.0000000000198
2020.07.01,-434.000000000001,-171.00000000001003,-434.9999999999965,,-1040.0000000000075
2020.07.01,-372.00000000001677,-167.00000000000603,-426.00000000000415,,-965.0000000000268
2020.07.01,-424.00000000000216,-184.00000000000637,-453.99999999999886,,-1062.0000000000073
2020.07.01,-392.00000000001455,-143.00000000000423,-412.00000000000125,,-947.00000000002
2020.07.01,-397.0000000000029,-131.00000000001444,-402.9999999999978,,-931.000000000015
2020.07.02,-413.00000000001893,-161.00000000001114,-417.0000000000007,,-991.0000000000307
2020.07.02,-377.0000000000051,-124.99999999999733,-392.00000000000347,,-894.0000000000059
2020.07.02,-380.00000000000256,-113.00000000000753,-395.0000000000009,,-888.000000000011
2020.07.02,-383.0,-134.99999999999625,-397.0000000000029,,-914.9999999999991
2020.07.02,-394.00000000000546,-127.00000000001043,-395.0000000000009,,-916.0000000000168
2020.07.02,-390.0000000000015,-136.00000000000279,-373.00000000000114,,-899.0000000000055
2020.07.02,-392.9999999999989,-123.00000000000644,-346.9999999999973,,-863.0000000000027
2020.07.02,-374.0000000000077,-168.0000000000126,-378.00000000000057,,-920.0000000000208
2020.07.02,-436.00000000001415,-201.00000000000674,-363.0000000000022,,-1000.0000000000232
2020.07.02,-439.0000000000116,-202.9999999999976,-373.00000000000114,,-1015.0000000000103
2020.07.02,-430.00000000001927,-229.99999999999687,-365.99999999999966,,-1026.000000000016
2020.07.02,-464.00000000001995,-248.00000000000378,-375.0000000000031,,-1087.0000000000268
2020.07.02,-460.000000000016,-239.00000000001143,-368.9999999999971,,-1068.0000000000246
2020.07.02,-483.0000000000112,-243.00000000001543,-348.00000000000387,,-1074.0000000000305
2020.07.02,-500.00000000001154,-246.99999999999721,-300.0000000000003,,-1047.000000000009
2020.07.02,-522.0000000000002,-246.00000000001288,-295.0000000000008,,-1063.0000000000139
2020.07.02,-510.00000000001046,-246.00000000001288,-280.00000000000244,,-1036.0000000000257
2020.07.02,-524.0000000000133,-256.00000000001177,-265.99999999999955,,-1046.0000000000246
2020.07.02,-580.0000000000027,-297.9999999999983,-309.99999999999915,,-1188.0000000000002
2020.07.02,-609.9999999999994,-317.0000000000117,-332.99999999999443,,-1260.0000000000055
2020.07.02,-675.0000000000034,-286.00000000000847,-317.0000000000006,,-1278.0000000000125
2020.07.02,-710.0000000000106,-302.0000000000023,-322.00000000000006,,-1334.000000000013
2020.07.02,-789.0000000000175,-262.00000000000665,-309.0000000000037,,-1360.0000000000277
2020.07.02,-879.0000000000075,-292.00000000000335,-253.0000000000032,,-1424.000000000014
2020.07.02,-840.0000000000185,-263.00000000001324,-200.00000000000017,,-1303.000000000032
2020.07.02,-788.0000000000109,-246.99999999999721,-200.00000000000017,,-1235.0000000000084
2020.07.02,-722.0000000000005,-205.00000000001074,-215.99999999999397,,-1143.000000000005
2020.07.02,-743.0000000000048,-190.00000000000128,-212.99999999999653,,-1146.0000000000025
2020.07.02,-710.0000000000106,-219.99999999999798,-214.99999999999852,,-1145.000000000007
2020.07.02,-717.000000000012,-197.00000000000273,-212.00000000000108,,-1126.000000000016
2020.07.02,-740.0000000000073,-194.0000000000053,-195.9999999999962,,-1130.0000000000086
2020.07.02,-826.0000000000156,-284.00000000001756,-351.0000000000013,,-1461.0000000000346
2020.07.02,-537.0000000000097,-175.99999999999838,-378.00000000000057,,-1091.0000000000086
2020.07.02,-642.0000000000092,-154.0000000000097,-373.00000000000114,,-1169.00000000002
2020.07.02,-670.000000000015,-133.00000000000534,-358.9999999999982,,-1162.0000000000186
2020.07.02,-424.00000000000216,-9.999999999998899,-307.99999999999716,,-741.9999999999982
2020.07.02,-304.00000000001535,-6.000000000017103,-304.9999999999997,,-615.0000000000322
2020.07.02,-296.0000000000074,21.999999999988695,-353.0000000000033,,-627.000000000022
2020.07.02,-218.00000000000708,43.999999999999595,-397.0000000000029,,-571.0000000000103
2020.07.02,-193.00000000002092,48.000000000003595,-419.9999999999982,,-565.0000000000155
2020.07.02,-220.00000000002018,25.999999999992696,-407.99999999999727,,-602.0000000000248
2020.07.02,-224.000000000002,7.999999999985796,-407.0000000000018,,-623.000000000018
2020.07.02,-202.00000000001327,15.999999999993797,-400.9999999999958,,-587.0000000000152
2020.07.02,-195.00000000001182,35.999999999991594,-412.00000000000125,,-571.0000000000215
2020.07.02,-222.00000000001108,31.000000000003247,-443.99999999999994,,-635.0000000000077
2020.07.02,-243.00000000001543,26.999999999999247,-451.9999999999969,,-668.0000000000131
2020.07.02,-267.0000000000172,34.000000000000696,-456.00000000000085,,-689.0000000000174
2020.07.02,-260.0000000000158,43.999999999999595,-463.9999999999977,,-680.0000000000139
2020.07.03,-245.0000000000063,29.999999999996696,-478.9999999999961,,-694.0000000000057
2020.07.03,-256.00000000001177,41.99999999998649,-456.00000000000085,,-670.0000000000261
2020.07.03,-262.00000000000665,27.999999999983594,-470.9999999999992,,-705.0000000000223
2020.07.03,-272.00000000000557,7.999999999985796,-490.00000000000153,,-754.0000000000214
2020.07.03,-269.00000000000813,8.999999999992347,-478.0000000000006,,-738.0000000000164
2020.07.03,-249.00000000001032,22.999999999995246,-475.99999999999864,,-702.0000000000136
2020.07.03,-261.0000000000001,7.999999999985796,-465.0000000000043,,-718.0000000000186
2020.07.03,-258.0000000000027,-12.999999999996348,-478.0000000000006,,-748.9999999999997
2020.07.03,-343.00000000000443,-50.0000000000167,-493.99999999999443,,-887.0000000000156
2020.07.03,-339.0000000000004,-40.0000000000178,-505.99999999999534,,-885.0000000000135
2020.07.03,-318.00000000001825,-40.0000000000178,-490.999999999997,,-849.000000000033
2020.07.03,-318.00000000001825,-43.00000000001525,-498.9999999999939,,-860.0000000000274
2020.07.03,-324.0000000000132,-29.999999999996696,-488.999999999995,,-843.0000000000049
2020.07.03,-331.0000000000146,-23.00000000001745,-493.99999999999443,,-848.0000000000265
2020.07.03,-302.0000000000023,-19.999999999997797,-497.000000000003,,-819.0000000000031
2020.07.03,-192.00000000001438,34.99999999998504,-502.9999999999979,,-660.0000000000273
2020.07.03,-170.00000000000347,56.99999999999594,-498.9999999999939,,-612.0000000000015
2020.07.03,-222.00000000001108,-2.0000000000131024,-509.00000000000387,,-733.0000000000281
2020.07.03,-273.0000000000121,-56.99999999999594,-583.0000000000002,,-913.0000000000083
2020.07.03,-256.00000000001177,-39.00000000001125,-578.9999999999961,,-874.0000000000191
2020.07.03,-320.00000000000915,-85.00000000000173,-583.9999999999957,,-989.0000000000066
2020.07.03,-221.00000000000452,-62.000000000006494,-588.9999999999951,,-872.0000000000061
2020.07.03,-270.99999999999903,-59.000000000009045,-590.0000000000016,,-920.0000000000097
2020.07.03,-270.99999999999903,-46.0000000000127,-544.0,,-861.0000000000117
2020.07.03,-198.00000000000927,-28.000000000005798,-539.0000000000006,,-765.0000000000157
2020.07.03,-159.00000000002024,-16.000000000016,-522.9999999999957,,-698.000000000032
2020.07.03,-175.00000000001404,-23.00000000001745,-514.9999999999987,,-713.0000000000302
2020.07.03,-199.00000000001583,-26.999999999999247,-549.9999999999949,,-776.00000000001
2020.07.03,-225.00000000000853,-29.00000000001235,-558.000000000003,,-812.0000000000239
2020.07.03,-195.00000000001182,15.999999999993797,-526.9999999999997,,-706.0000000000177
2020.07.03,-139.00000000000023,32.999999999994145,-514.0000000000033,,-620.0000000000093
2020.07.03,-165.00000000001512,29.999999999996696,-512.9999999999968,,-648.0000000000152
2020.07.03,-187.00000000000384,11.999999999989797,-526.9999999999997,,-702.0000000000136
2020.07.03,-248.00000000000378,-40.0000000000178,-526.0000000000042,,-814.0000000000258
2020.07.03,-293.0000000000099,-33.00000000001635,-500.9999999999959,,-827.0000000000222
2020.07.03,-336.00000000000296,-36.999999999998145,-451.0000000000014,,-824.0000000000025
2020.07.03,-315.0000000000208,32.999999999994145,-392.00000000000347,,-674.0000000000301
2020.07.03,-306.00000000000625,-2.0000000000131024,-463.9999999999977,,-772.000000000017
2020.07.03,-291.00000000001904,-2.0000000000131024,-471.99999999999466,,-765.0000000000268
2020.07.03,-301.0000000000179,42.999999999993044,-461.0000000000003,,-719.0000000000251
2020.07.03,-300.00000000001137,34.99999999998504,-465.9999999999998,,-731.0000000000261
2020.07.03,-300.00000000001137,51.99999999998539,-436.9999999999985,,-685.0000000000246
2020.07.03,-314.00000000001427,29.999999999996696,-448.000000000004,,-732.0000000000216
2020.07.03,-318.00000000001825,48.000000000003595,-454.9999999999943,,-725.000000000009
2020.07.03,-309.0000000000037,55.99999999998939,-475.0000000000032,,-728.0000000000175
2020.07.03,-304.00000000001535,46.999999999997044,-502.9999999999979,,-760.0000000000161
2020.07.03,-320.00000000000915,48.000000000003595,-468.00000000000176,,-740.0000000000073
2020.07.03,-378.00000000001165,43.999999999999595,-517.0000000000008,,-851.0000000000128
