date,USDJPY,USDCAD,AUDUSD,EURCHF,CADCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDCAD,empty,sum
2017.11.27,100.99999999999909,18.0000000000069,-2.999999999997449,76.0000000000094,-53.00000000000304,0.0,4.000000000004,168.99999999998272,25.999999999992696,-115.99999999999966,-19.00000000000235,,202.9999999999923
2017.11.27,84.99999999999375,103.00000000000864,58.000000000002494,178.99999999999582,-70.99999999999883,180.0000000000024,243.99999999999977,222.0000000000084,265.99999999998846,-75.00000000000284,2.999999999997449,,1193.9999999999957
2017.11.27,140.00000000000057,92.00000000000318,43.999999999999595,178.99999999999582,-140.0000000000068,200.00000000000017,226.99999999999943,181.99999999998795,117.99999999999588,-125.0,-14.000000000002899,,902.9999999999727
2017.11.27,147.00000000000557,140.0000000000068,39.999999999995595,194.0000000000053,-108.00000000000809,224.000000000002,184.00000000000637,210.9999999999843,139.9999999999846,-97.99999999999898,-54.00000000000959,,1019.9999999999736
2017.11.27,57.999999999992724,101.00000000001774,41.9999999999976,110.99999999999443,-118.00000000000699,212.99999999999653,226.00000000001506,37.00000000000614,63.99999999999739,-54.99999999999261,-25.00000000000835,,654.0000000000097
2017.11.27,117.999999999995,161.00000000001114,73.00000000000084,76.99999999999375,-96.00000000000719,212.99999999999653,223.00000000001762,45.99999999999227,52.99999999999194,-60.99999999999284,-29.000000000001247,,777.9999999999977
2017.11.27,-6.000000000000227,160.00000000000458,148.0000000000037,99.00000000000463,-80.00000000000229,182.99999999999983,370.00000000000364,-48.00000000000182,272.00000000000557,33.00000000000125,68.99999999999685,,1200.000000000016
2017.11.27,-87.99999999999386,175.00000000001404,161.99999999999548,97.9999999999981,-70.99999999999883,219.00000000001364,409.99999999999926,-144.00000000000546,302.0000000000023,109.99999999999943,71.99999999999429,,1245.0000000000184
2017.11.27,-141.00000000000534,183.00000000002203,136.99999999999824,107.00000000001265,-74.00000000000739,231.0000000000034,354.0000000000099,-212.0000000000175,241.00000000000233,156.99999999999648,34.99999999999615,,1018.0000000000108
2017.11.27,-143.00000000000068,194.0000000000053,149.99999999999457,107.00000000001265,-79.00000000000685,194.0000000000053,333.0000000000055,-241.00000000001387,241.00000000000233,165.00000000000625,42.999999999993044,,964.0000000000034
