names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,"['AUDNZD', 'CADJPY', 'USDJPY', 'EURJPY']",80.0,-0.33154761904761915,B
GBPUSD,20,"['USDCAD', 'EURCHF']",100.0,0.0003961038961038954,S
EURUSD,15,['EURJPY'],80.0,-0.5358034743034745,B
USDJPY,20,"['AUDCAD', 'AUDUSD']",100.0,-0.4610617715617715,B
USDCAD,10,"['EURCHF', 'AUDCHF', 'CHFJPY']",80.0,1.0,S
AUDUSD,15,['EURCHF'],100.0,-0.6213322788322787,B
NZDUSD,15,['EURCHF'],100.0,-0.6588776223776227,B
GBPCHF,10,['EURUSD'],80.0,0.3299126984126984,S
CHFJPY,10,"['NZDCAD', 'EURJPY']",100.0,-0.98,B
CADCHF,10,['GBPAUD'],100.0,-0.7691428571428572,B
NZDCHF,30,"['NZDCAD', 'GBPCAD', 'AUDUSD', 'GBPUSD']",80.0,0.6856683871683874,S
EURGBP,10,['EURUSD'],80.0,-0.6219047619047623,B
GBPJPY,10,"['USDCHF', 'EURUSD', 'NZDCHF', 'CADCHF']",100.0,0.86,S
GBPCAD,10,['GBPCAD'],80.0,1.0,S
GBPAUD,50,"['AUDJPY', 'EURCAD']",80.0,-0.11153968253968254,B
EURJPY,15,"['GBPCAD', 'USDJPY', 'CADJPY', 'EURCAD', 'GBPUSD', 'EURJPY', 'EURCHF']",100.0,-0.82,B
EURCAD,10,"['AUDCAD', 'EURAUD']",100.0,0.3944603174603175,S
EURAUD,10,['EURCHF'],80.0,0.7078015873015875,S
EURNZD,10,['NZDCAD'],80.0,-0.7161825396825394,B
CADJPY,20,"['AUDCAD', 'AUDUSD']",100.0,-0.45114127539127546,B
AUDJPY,20,['CADCHF'],80.0,0.7904644244644246,S
NZDJPY,15,['CADCHF'],80.0,1.0,S
AUDCAD,30,['EURCHF'],100.0,-0.40765110393263604,B
NZDCAD,15,"['NZDCAD', 'GBPCHF', 'GBPCAD']",80.0,0.6538968253968256,S
AUDNZD,50,"['USDCHF', 'GBPCHF', 'GBPCAD', 'GBPUSD', 'AUDUSD', 'GBPJPY', 'EURJPY']",80.0,0.64,S
