date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.03.16,500.00000000000045,710.999999999995,-981.999999999994,-112.00000000000898,-1307.999999999998,-1058.9999999999989,-678.9999999999962,1.999999999990898,-768.0000000000007,-247.00000000000833,170.99999999999892,-73.00000000000084,628.9999999999907,-434.9999999999854,1838.0000000000064,-1212.0000000000032,-204.99999999998852,-2160.999999999991,522.0000000000002,-758.0000000000098,816.0000000000025,543.0000000000064,-716.0000000000056,180.0000000000024,283.99999999999534,,-4519.0
2020.03.16,462.0000000000068,527.9999999999951,-828.9999999999909,-175.00000000001137,-1114.9999999999993,-885.0000000000025,-517.9999999999962,-123.00000000000644,-873.0000000000047,-195.00000000000074,14.999999999998348,-155.00000000000514,570.999999999998,-509.99999999998823,1271.0,-1066.9999999999932,-293.99999999999426,-1863.999999999999,45.000000000006146,-767.0000000000101,638.0000000000052,417.0000000000016,-585.0000000000022,-21.999999999999797,265.99999999998846,,-5764.000000000004
2020.03.16,442.00000000000904,615.9999999999943,-797.0000000000033,-100.99999999999909,-1082.9999999999895,-758.0000000000031,-451.9999999999969,25.999999999992696,-719.0000000000083,-239.0000000000003,65.99999999999939,-75.00000000000284,415.9999999999968,-471.9999999999835,1042.9999999999939,-1078.000000000003,-295.0000000000008,-1672.9999999999911,113.00000000000753,-704.0000000000077,498.9999999999952,298.0000000000018,-395.0000000000009,-39.00000000000014,221.99999999998886,,-5139.000000000011
2020.03.16,408.00000000000836,724.9999999999978,-777.0000000000055,-131.00000000000023,-1173.9999999999861,-741.9999999999982,-475.99999999999864,57.99999999998029,-780.0000000000011,-299.00000000000483,92.99999999999864,-53.00000000000304,638.0000000000052,-451.0000000000014,1012.9999999999973,-1078.000000000003,-513.0000000000078,-1542.9999999999832,143.99999999998857,-770.0000000000102,641.0000000000053,430.0000000000068,-380.00000000000256,-19.999999999997797,183.99999999998417,,-4853.000000000033
2020.03.16,383.0,714.999999999999,-807.9999999999865,-397.00000000000557,-1268.9999999999868,-854.9999999999947,-564.9999999999933,24.999999999986144,-998.0000000000047,-336.00000000000296,113.00000000000753,-19.00000000000235,703.000000000003,-590.0000000000016,1051.0000000000018,-1347.999999999999,-565.9999999999999,-1934.9999999999977,417.0000000000007,-1018.0000000000007,701.9999999999982,522.0000000000056,-453.99999999999886,-19.00000000000235,161.99999999999548,,-6383.999999999981
2020.03.16,380.00000000000256,624.9999999999867,-719.000000000003,-577.0000000000124,-1366.999999999985,-863.9999999999981,-578.0000000000007,74.99999999998064,-1203.000000000003,-391.000000000008,194.0000000000053,-48.000000000003595,1132.9999999999814,-769.9999999999818,1360.0000000000057,-1539.0000000000014,-641.999999999987,-1939.9999999999861,598.999999999994,-1196.0000000000123,1019.0000000000055,832.9999999999984,-385.000000000002,28.000000000005798,132.99999999998312,,-5840.000000000039
2020.03.16,226.00000000000398,509.99999999998823,-719.000000000003,-756.0000000000002,-1380.9999999999877,-868.000000000002,-596.9999999999919,124.99999999999733,-1183.0000000000068,-524.0000000000023,268.0000000000016,-24.000000000001798,1129.9999999999955,-963.0000000000027,1469.9999999999936,-1587.0000000000032,-852.9999999999926,-2223.9999999999814,720.9999999999939,-1332.0000000000077,1025.9999999999964,846.9999999999942,-368.00000000000165,40.00000000000669,122.99999999998423,,-6893.000000000029
2020.03.16,136.00000000000279,387.99999999998835,-568.9999999999973,-665.0000000000063,-1560.000000000006,-1175.0000000000039,-758.9999999999985,102.99999999998644,-1071.0000000000123,-611.000000000006,404.99999999999983,-58.000000000002494,1127.999999999986,-1201.999999999992,1786.000000000021,-1506.999999999991,-1082.0000000000052,-3135.999999999983,1139.0000000000011,-1263.0000000000052,1123.9999999999952,953.000000000003,-678.0000000000008,63.00000000000195,163.9999999999864,,-7947.000000000039
2020.03.16,109.99999999999899,397.99999999998727,-602.999999999998,-680.0000000000068,-1685.9999999999875,-1173.0000000000018,-845.9999999999912,190.99999999998562,-971.0000000000036,-745.0000000000068,448.9999999999994,-24.000000000001798,936.000000000007,-1326.9999999999893,2152.9999999999827,-1427.9999999999973,-1343.9999999999895,-3102.999999999989,1239.9999999999966,-1338.0000000000082,1259.0000000000005,1033.0000000000014,-672.0000000000059,17.000000000000348,181.9999999999933,,-7972.000000000025
2020.03.16,-85.00000000000173,596.9999999999809,-597.9999999999874,-578.000000000003,-1655.999999999991,-1068.9999999999977,-844.9999999999958,188.9999999999947,-752.0000000000095,-809.0000000000042,573.0000000000013,0.999999999995449,1001.9999999999811,-1187.999999999989,1428.000000000007,-1180.9999999999973,-1523.0000000000077,-3204.9999999999914,1700.999999999997,-1304.000000000002,1195.999999999998,1088.9999999999986,-551.0000000000015,251.00000000000122,-53.00000000001415,,-7370.000000000041
2020.03.16,-312.00000000000114,402.9999999999978,-211.00000000000563,-711.0000000000127,-1377.000000000006,-966.0000000000002,-834.0000000000014,613.9999999999812,-416.000000000011,-831.000000000004,587.9999999999997,374.999999999992,987.9999999999995,-992.9999999999994,1388.999999999996,-808.9999999999975,-1619.9999999999993,-3142.0000000000005,1862.0000000000082,-1205.0000000000125,963.9999999999986,918.9999999999969,-534.0000000000011,14.000000000002899,-80.00000000001339,,-5925.000000000093
2020.03.16,-514.9999999999987,374.999999999992,120.99999999999334,-903.0000000000058,-1519.999999999988,-697.9999999999986,-520.9999999999936,748.9999999999997,-469.0000000000083,-1039.0000000000011,580.0000000000027,500.00000000000045,1230.9999999999945,-1208.9999999999934,1330.0000000000089,-861.9999999999948,-2046.9999999999989,-3042.999999999996,1858.9999999999884,-1457.0000000000077,1018.0000000000007,902.000000000001,-123.00000000000644,-136.99999999999824,24.999999999986144,,-5853.000000000022
2020.03.16,-549.9999999999949,488.9999999999839,214.00000000000307,-1112.9999999999995,-1438.000000000006,-754.9999999999945,-505.99999999999534,1073.9999999999973,-637.0000000000005,-1064.0000000000093,670.000000000004,697.9999999999986,1639.9999999999864,-1008.9999999999932,710.999999999995,-1078.9999999999936,-2066.999999999997,-3268.9999999999886,2096.999999999993,-1570.0000000000073,1182.0000000000023,1076.9999999999982,-216.0000000000051,-137.9999999999937,14.999999999987246,,-5544.000000000032
2020.03.16,-361.0000000000002,1120.9999999999943,14.000000000002899,-1082.0000000000077,-1571.9999999999957,-846.9999999999977,-591.9999999999925,1505.9999999999852,-911.0000000000014,-1009.9999999999998,658.9999999999985,1041.9999999999984,2418.0000000000064,-252.99999999999213,259.9999999999936,-1346.999999999994,-1978.9999999999975,-3207.9999999999886,2018.999999999993,-1605.000000000004,1353.999999999999,1177.9999999999973,-214.99999999999852,-54.999999999993946,51.99999999998539,,-3414.000000000011
2020.03.16,-378.999999999996,1082.9999999999895,-466.9999999999952,-1206.0000000000032,-1656.9999999999973,-742.9999999999936,-563.9999999999978,971.9999999999951,-1317.0000000000073,-1065.0000000000048,446.00000000000193,566.9999999999953,2365.000000000009,-493.99999999999443,117.99999999999588,-1748.9999999999952,-2024.0000000000036,-2798.999999999996,1238.0000000000057,-1779.0000000000105,1259.0000000000005,1174.0000000000066,-104.00000000000409,-154.99999999999403,27.999999999983594,,-7252.00000000001
2020.03.16,-256.0000000000007,758.9999999999985,-333.0000000000055,-1129.000000000005,-1821.9999999999902,-742.9999999999936,-573.0000000000013,922.0000000000006,-1279.0000000000105,-936.0000000000035,458.9999999999983,562.9999999999912,2188.9999999999927,-854.9999999999835,353.0000000000033,-1661.9999999999918,-1824.9999999999877,-2476.999999999996,1374.999999999993,-1790.0000000000064,1275.9999999999964,1177.0000000000068,26.999999999999247,-217.0000000000005,1.999999999990898,,-6795.000000000007
2020.03.16,-12.999999999996348,1045.9999999999914,-381.99999999999346,-1013.0000000000052,-1827.000000000001,-807.0000000000022,-603.9999999999934,950.9999999999908,-1203.000000000003,-913.0000000000083,453.99999999999886,617.9999999999964,2367.999999999995,-742.9999999999826,490.0000000000126,-1655.0000000000011,-1712.9999999999868,-2407.9999999999877,1340.000000000008,-1754.000000000005,1286.0000000000014,1204.9999999999982,-73.00000000000084,-198.99999999999363,19.999999999997797,,-5528.999999999967
2020.03.16,-190.00000000000128,778.9999999999964,-347.9999999999928,-1206.0000000000032,-1811.9999999999914,-788.9999999999952,-512.9999999999968,945.9999999999802,-1190.0000000000118,-1009.0000000000043,416.00000000000523,548.9999999999995,2347.000000000008,-946.9999999999867,558.0000000000141,-1718.999999999994,-1852.9999999999936,-2484.999999999982,1103.0000000000095,-1849.0000000000036,1325.0000000000027,1141.0000000000055,-31.000000000003247,-378.00000000000057,190.00000000000128,,-6964.999999999939
2020.03.16,-318.99999999999153,700.999999999996,-139.00000000000023,-1437.0000000000118,-1793.9999999999845,-914.0000000000038,-447.99999999999284,939.0000000000009,-1303.0000000000114,-1081.0000000000098,453.99999999999886,564.9999999999933,2241.99999999999,-1112.9999999999861,832.9999999999949,-1838.9999999999986,-2041.9999999999882,-3212.999999999999,1160.9999999999898,-1935.0000000000023,1367.999999999995,1081.9999999999936,-270.99999999999903,-425.99999999999307,243.99999999999977,,-8685.00000000002
2020.03.16,-259.9999999999936,795.9999999999967,-346.0000000000019,-1769.0000000000055,-1980.000000000004,-1373.000000000002,-796.9999999999922,889.9999999999908,-1883.0000000000098,-1081.0000000000098,540.0000000000072,497.99999999999847,2620.999999999981,-1171.9999999999952,1422.9999999999966,-2432.9999999999927,-1960.9999999999905,-4170.999999999992,1476.999999999995,-2340.0000000000036,1688.0000000000023,1366.9999999999973,-736.9999999999987,-285.00000000000193,424.99999999998647,,-10863.000000000042
2020.03.16,-49.99999999999449,1245.9999999999916,-656.9999999999965,-1605.000000000004,-2237.9999999999845,-1346.0000000000027,-835.9999999999923,1192.9999999999995,-1881.0000000000002,-1021.0000000000052,568.9999999999973,726.9999999999999,2990.000000000009,-636.9999999999986,1619.9999999999993,-2480.000000000004,-1906.999999999992,-3925.999999999985,1570.999999999989,-2286.0000000000014,1992.0000000000045,1570.999999999998,-748.9999999999997,-154.99999999999403,540.9999999999915,,-7753.999999999975
2020.03.16,-4.999999999999449,992.9999999999994,-787.9999999999887,-1641.0000000000055,-2451.000000000003,-1620.9999999999948,-1102.9999999999984,771.9999999999949,-2066.0000000000027,-1127.0000000000002,343.00000000000443,419.9999999999982,2337.9999999999936,-1259.9999999999945,1627.0000000000007,-2673.9999999999923,-2120.999999999995,-4470.999999999981,836.9999999999989,-2517.00000000001,1722.999999999999,1161.0000000000014,-853.0000000000038,-629.9999999999973,506.9999999999908,,-14606.999999999984
2020.03.16,-0.999999999995449,1187.999999999989,-713.9999999999924,-1312.0000000000118,-2344.9999999999973,-1366.0000000000005,-656.9999999999965,1086.9999999999936,-1495.0000000000045,-1097.999999999999,272.00000000000557,647.9999999999931,2543.9999999999827,-1073.9999999999973,973.0000000000016,-2069.999999999993,-2021.0000000000061,-3720.9999999999964,584.9999999999911,-2146.000000000001,1569.0000000000027,977.9999999999944,-541.9999999999981,-622.0000000000003,808.9999999999931,,-10531.000000000044
2020.03.16,169.00000000000804,1173.9999999999861,-875.999999999988,-842.000000000013,-2235.9999999999936,-1251.9999999999975,-473.99999999999665,563.9999999999867,-1264.00000000001,-947.000000000009,85.00000000000173,227.99999999999488,2042.0000000000016,-940.9999999999918,1341.9999999999986,-1861.000000000004,-1740.9999999999925,-3149.000000000002,18.0000000000069,-1812.0000000000118,1602.0000000000039,837.0000000000033,-526.0000000000042,-663.999999999998,966.0000000000002,,-9558.00000000002
2020.03.16,192.00000000000327,809.9999999999997,-944.9999999999958,-721.0000000000036,-2098.999999999984,-1241.9999999999986,-461.99999999999574,458.9999999999872,-1336.0000000000127,-852.0000000000083,-217.99999999999596,156.99999999999602,1545.9999999999923,-1357.9999999999925,1392.9999999999998,-1879.9999999999955,-1513.9999999999932,-2797.9999999999895,-916.0000000000057,-1672.0000000000114,1120.999999999995,326.9999999999982,-468.00000000000176,-1107.0000000000025,1062.9999999999918,,-12520.000000000022
2020.03.16,101.00000000000664,818.9999999999919,-638.0000000000052,-1327.0000000000123,-2380.0000000000045,-1175.9999999999993,-124.99999999999733,536.9999999999875,-1650.0000000000057,-1045.000000000007,-353.0000000000033,241.99999999999778,1706.9999999999936,-1535.9999999999818,1259.9999999999945,-2225.999999999999,-1932.0000000000005,-3083.9999999999977,-1459.9999999999945,-2247.0,1225.999999999999,444.0000000000026,-226.99999999999943,-1649.0000000000005,1153.9999999999884,,-15565.000000000047
2020.03.16,2.000000000002,1091.9999999999818,-523.9999999999911,-1307.0000000000023,-2404.000000000006,-1119.0000000000034,75.9999999999983,913.9999999999926,-1674.0000000000066,-1180.0000000000032,-369.99999999999255,545.9999999999909,2615.000000000009,-1429.999999999998,807.0000000000022,-2185.9999999999927,-2195.999999999998,-3045.999999999993,-1377.000000000006,-2266.0000000000055,1582.9999999999984,427.0000000000067,-156.00000000000057,-1740.9999999999925,1549.9999999999848,,-13364.000000000024
2020.03.16,117.00000000000044,1282.9999999999898,-496.00000000000756,-1261.00000000001,-2580.999999999989,-1112.9999999999973,-35.999999999991594,1055.9999999999902,-1634.0000000000005,-1170.0000000000043,-253.99999999999866,708.999999999993,2675.9999999999877,-1238.99999999999,778.000000000012,-1959.9999999999936,-2417.999999999987,-3159.000000000001,-773.0000000000015,-2331.000000000003,1618.9999999999998,510.9999999999957,-57.00000000000705,-1600.0000000000014,1445.9999999999918,,-11887.000000000025
2020.03.16,45.000000000006146,1527.9999999999961,-431.99999999998795,-1307.0000000000023,-2754.9999999999964,-1158.0000000000034,-218.99999999999142,1366.999999999985,-1625.0,-1297.999999999999,-68.00000000000139,981.999999999994,3087.9999999999936,-1088.9999999999845,483.99999999999557,-1929.9999999999927,-2712.9999999999877,-3309.999999999991,-167.9999999999904,-2472.000000000008,1730.9999999999945,762.0000000000005,-56.0000000000005,-1510.0000000000002,1276.9999999999948,,-10845.999999999978
2020.03.16,80.00000000000229,1736.9999999999886,-385.99999999999744,-1264.00000000001,-2542.0,-1158.9999999999989,-239.99999999999577,1413.999999999982,-1516.0000000000055,-1161.000000000001,90.0000000000012,1112.9999999999973,3094.999999999999,-505.99999999998425,592.0000000000148,-1804.9999999999927,-2597.999999999989,-3562.9999999999827,340.9999999999913,-2307.0000000000023,1739.999999999995,918.0000000000064,-174.00000000000747,-1140.999999999992,1217.9999999999857,,-8023.9999999999945
2020.03.16,82.00000000000429,1729.999999999987,-314.99999999999864,-1056.0000000000116,-2469.9999999999945,-1188.9999999999957,-362.99999999999113,1375.9999999999995,-1362.9999999999995,-1117.0000000000014,109.99999999999899,1100.9999999999964,2912.0000000000064,-517.9999999999962,558.0000000000141,-1649.9999999999914,-2471.000000000001,-3621.999999999992,489.99999999999045,-2124.0000000000095,1602.9999999999945,879.0000000000049,-161.00000000000003,-961.9999999999961,1047.9999999999823,,-7492.0
2020.03.16,231.99999999999886,1742.9999999999834,-377.9999999999894,-868.9999999999998,-2449.999999999997,-1208.9999999999934,-444.9999999999954,1145.9999999999804,-1437.0000000000118,-1039.0000000000011,-0.999999999995449,1067.9999999999911,2823.0000000000073,-580.0000000000027,558.0000000000141,-1527.000000000001,-2472.0000000000077,-3740.9999999999945,441.0000000000025,-1951.0000000000077,1489.0000000000043,760.0000000000051,-174.00000000000747,-963.9999999999982,1032.999999999995,,-7944.000000000022
2020.03.16,243.00000000000432,1547.9999999999939,-364.9999999999931,-794.0000000000111,-2451.000000000003,-1190.0000000000023,-444.9999999999954,1081.999999999983,-1261.00000000001,-1031.9999999999995,97.00000000000264,924.9999999999981,2436.9999999999836,-800.0000000000007,914.0000000000148,-1397.9999999999961,-2431.0000000000055,-3655.9999999999927,648.9999999999885,-1941.0000000000025,1521.000000000001,778.9999999999964,-195.00000000000074,-912.0000000000017,1058.9999999999877,,-7617.000000000062
2020.03.16,135.00000000000733,1380.9999999999877,-319.0000000000026,-1165.0000000000064,-2644.000000000002,-1292.0000000000043,-585.9999999999976,1008.9999999999932,-1430.0000000000068,-1145.000000000007,207.00000000000162,880.9999999999984,2602.0000000000036,-1275.9999999999882,1455.0000000000064,-1640.0000000000005,-2639.9999999999977,-3889.9999999999936,927.9999999999955,-2224.0000000000036,1728.999999999999,971.0000000000036,-279.00000000000705,-868.000000000002,897.9999999999987,,-9202.000000000022
2020.03.16,65.00000000000395,1504.9999999999786,-208.99999999999253,-1078.000000000003,-2742.0,-1463.9999999999986,-614.9999999999989,1266.999999999996,-1362.000000000009,-1292.0000000000043,324.00000000000205,1029.9999999999975,2748.9999999999955,-1234.9999999999861,1448.0000000000048,-1570.999999999998,-2944.9999999999977,-4574.999999999995,1204.000000000005,-2234.9999999999995,1745.999999999995,1025.9999999999964,-363.0000000000022,-759.999999999994,993.9999999999837,,-9088.000000000024
2020.03.16,68.00000000000139,1372.9999999999798,-214.99999999998744,-1074.0000000000123,-2751.999999999999,-1400.9999999999966,-632.9999999999947,1065.999999999989,-1462.0000000000032,-1286.0000000000093,331.0000000000035,974.9999999999925,2746.9999999999854,-1422.9999999999966,1623.0000000000189,-1521.000000000001,-2929.0000000000036,-4348.999999999981,1278.0000000000014,-2328.0000000000027,1870.999999999995,1138.0000000000052,-312.9999999999966,-817.000000000001,906.9999999999911,,-9126.000000000022
2020.03.16,99.00000000000463,1425.9999999999939,-333.0000000000055,-1279.0000000000105,-2776.999999999985,-1551.0000000000023,-639.9999999999961,953.9999999999882,-1598.0000000000132,-1285.0000000000027,346.9999999999973,952.9999999999927,2811.0000000000073,-1401.999999999992,1582.0000000000168,-1768.9999999999914,-2929.999999999988,-4287.999999999981,1275.9999999999882,-2481.0000000000086,1855.000000000004,1204.9999999999982,-417.0000000000007,-827.9999999999955,969.999999999982,,-10100.0
2020.03.16,-31.999999999998696,1411.9999999999911,-255.99999999998957,-1048.0000000000018,-2629.999999999999,-1483.000000000001,-651.999999999997,1153.9999999999884,-1415.0000000000064,-1472.0000000000066,521.0000000000048,912.9999999999972,2825.9999999999936,-1188.9999999999957,2030.0000000000207,-1591.9999999999986,-2774.999999999994,-4437.000000000002,1290.9999999999977,-2284.000000000006,2102.9999999999945,1298.9999999999995,-417.0000000000007,-573.0000000000013,1164.9999999999939,,-7541.0000000000155
2020.03.17,-5.999999999994898,1386.9999999999827,-231.0000000000034,-1027.000000000001,-2654.999999999985,-1385.9999999999984,-631.9999999999992,1161.9999999999964,-1358.000000000004,-1345.0000000000073,290.9999999999968,889.9999999999908,2706.9999999999936,-1337.9999999999948,1693.9999999999955,-1572.9999999999932,-2756.9999999999873,-4292.999999999991,1166.0000000000005,-2290.0000000000064,1870.0000000000045,1081.0000000000032,-340.00000000000693,-924.9999999999981,1014.9999999999882,,-8893.000000000022
2020.03.17,125.00000000000844,1422.9999999999966,-239.99999999999577,-905.0000000000011,-2627.999999999986,-1315.999999999995,-512.9999999999968,1083.9999999999961,-1159.000000000006,-1263.000000000003,268.0000000000016,891.9999999999928,2336.999999999989,-1262.9999999999918,1679.9999999999927,-1340.0000000000034,-2753.0000000000055,-3984.999999999994,1242.0000000000098,-2176.000000000002,1640.0000000000005,944.0000000000026,-248.99999999999923,-880.9999999999984,990.000000000002,,-8045.999999999987
2020.03.17,231.99999999999886,1382.9999999999786,-272.99999999998994,-786.0000000000014,-2557.9999999999936,-1317.0000000000016,-522.0000000000002,996.9999999999812,-1256.0000000000002,-1088.0,295.0000000000008,862.9999999999916,2272.9999999999964,-1194.9999999999905,1770.000000000005,-1328.9999999999936,-2550.0000000000077,-3934.9999999999995,1279.9999999999923,-1989.0000000000043,1617.999999999995,939.0000000000072,-257.0000000000072,-756.9999999999966,996.9999999999812,,-7165.000000000057
2020.03.17,270.0000000000036,1385.9999999999984,-303.9999999999932,-827.0000000000124,-2706.9999999999927,-1430.9999999999934,-593.9999999999945,956.9999999999857,-1239.0000000000043,-1144.0000000000007,304.00000000000426,828.9999999999909,2397.9999999999964,-1329.9999999999868,2065.99999999999,-1418.9999999999968,-2645.9999999999927,-4231.999999999991,1262.0000000000075,-2064.0000000000073,1804.9999999999927,1030.0000000000011,-395.0000000000009,-788.9999999999952,1053.9999999999993,,-7759.999999999992
2020.03.17,267.00000000000614,1421.99999999999,-292.00000000000335,-835.000000000008,-2739.999999999987,-1466.9999999999961,-558.9999999999984,1029.9999999999975,-1313.0000000000023,-1145.000000000007,270.99999999999903,884.9999999999914,2373.9999999999955,-1339.0000000000014,1969.999999999983,-1409.9999999999966,-2669.9999999999945,-4377.999999999993,1282.0000000000055,-2101.000000000013,1745.0000000000045,980.000000000004,-429.0000000000016,-824.0000000000025,1133.9999999999907,,-8142.000000000038
2020.03.17,296.0000000000074,1521.9999999999789,-252.99999999999213,-683.0000000000069,-2668.999999999988,-1359.9999999999945,-539.999999999996,1103.9999999999939,-1125.0,-1109.0000000000043,224.9999999999974,1001.9999999999918,2144.999999999982,-1093.999999999995,1544.000000000012,-1200.0000000000027,-2683.9999999999973,-4198.999999999997,1144.999999999996,-1952.0000000000123,1510.000000000005,736.0000000000042,-304.9999999999997,-893.9999999999948,1114.9999999999993,,-7723.000000000014
2020.03.17,333.0000000000055,1593.0,-249.99999999999466,-349.00000000000375,-2519.0000000000045,-1275.9999999999993,-420.9999999999936,1061.000000000001,-792.0000000000016,-1006.0000000000069,-163.99999999999747,1086.9999999999936,1831.9999999999936,-818.9999999999919,907.0000000000133,-780.0000000000011,-2536.999999999989,-3942.9999999999854,-8.999999999992347,-1658.0000000000014,1123.9999999999952,165.00000000000625,-226.99999999999943,-1302.9999999999986,1197.999999999988,,-8752.999999999967
2020.03.17,430.00000000000813,1635.999999999993,-286.99999999999284,-227.00000000000387,-2336.0000000000045,-1188.9999999999957,-256.0000000000007,1002.9999999999983,-841.0000000000082,-853.0000000000038,-256.99999999999613,1062.9999999999918,1537.9999999999825,-581.9999999999936,567.0000000000064,-661.0000000000014,-2323.9999999999927,-3630.0,-161.99999999999548,-1481.9999999999993,903.9999999999964,-1.0000000000047748,-268.99999999999704,-1192.9999999999995,1252.999999999993,,-8156.000000000022
2020.03.17,323.0000000000066,1617.9999999999861,-229.99999999999687,-614.0000000000043,-2479.999999999993,-1427.0000000000005,-539.999999999996,1005.9999999999958,-1175.0000000000114,-989.0000000000066,-44.99999999999504,1080.9999999999986,2013.0000000000052,-773.0000000000015,1066.9999999999957,-950.0000000000028,-2615.999999999996,-4414.999999999991,591.9999999999925,-1812.0000000000118,1263.0000000000052,421.99999999999704,-473.99999999999665,-969.9999999999931,1207.9999999999868,,-8917.000000000025
