date,USDCHF,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURCAD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.04.30,-57.00000000000705,-24.000000000001798,-34.99999999999659,0.0,-156.00000000000057,-79.00000000000685,-12.999999999991019,-72.99999999998974,-69.9999999999923,-48.99999999999905,0.0,-49.99999999998295,-25.999999999992696,-29.999999999986926,-19.99999999999602,-2.000000000002,0.0,-26.999999999999247,,-710.9999999999449
2018.04.30,-36.0000000000027,1.0000000000065512,-36.99999999999193,18.0000000000069,-141.00000000001333,-56.000000000011596,58.9999999999975,-58.99999999999794,-41.9999999999976,-17.999999999995797,52.000000000007596,-26.999999999986812,-1.0000000000065512,-35.99999999998715,15.000000000000568,14.999999999998348,36.999999999998145,-4.000000000004,,-259.99999999997976
2018.04.30,-47.00000000000814,-26.999999999999247,-82.99999999999841,19.00000000000235,-136.00000000000279,-63.99999999999739,66.0000000000025,-78.00000000000028,-82.99999999999974,-57.99999999999139,32.0000000000098,18.000000000000682,-39.999999999995595,-81.99999999999363,49.99999999999716,-2.999999999997449,30.999999999992145,-7.0000000000014495,,-491.9999999999809
2018.04.30,-87.00000000000374,-46.999999999997044,-109.99999999999943,11.00000000000545,-187.00000000000384,-76.0000000000094,88.00000000000807,-90.99999999999665,-85.99999999999719,-42.999999999993044,86.0000000000083,38.000000000010914,-42.999999999993044,-86.99999999998909,60.000000000002274,31.000000000003247,38.99999999998904,-8.000000000008,,-511.99999999996317
2018.04.30,-82.99999999999974,-42.0000000000087,-129.0000000000049,-20.999999999993246,-173.00000000000094,-63.99999999999739,103.9999999999992,-76.99999999999375,-76.99999999999375,-37.99999999999359,103.99999999999298,57.999999999992724,12.000000000012001,-77.99999999998875,34.000000000006025,26.999999999999247,24.999999999997247,31.000000000003247,,-386.9999999999721
2018.04.30,-87.00000000000374,-58.000000000002494,-108.00000000000409,-30.999999999992145,-156.00000000000057,-63.000000000013046,61.00000000000705,-62.99999999999084,-53.999999999998494,-28.999999999990145,95.00000000000064,-2.999999999985903,25.999999999992696,-41.99999999998738,-12.999999999991019,9.999999999998899,7.9999999999968985,-24.000000000001798,,-530.9999999999654
2018.04.30,-62.000000000006494,-31.000000000003247,-54.000000000002046,-27.999999999994696,-100.99999999999554,-56.000000000011596,51.00000000000193,-56.99999999999594,-61.999999999995396,-0.999999999995449,78.00000000000028,-9.999999999990905,41.000000000002146,-23.9999999999867,16.999999999995907,4.000000000004,35.999999999991594,-7.0000000000014495,,-265.99999999998363
2018.04.30,-32.0000000000098,21.999999999988695,-36.000000000001364,1.0000000000065512,-106.00000000000608,-73.99999999999629,69.00000000000261,-72.99999999998974,-68.99999999999685,8.000000000008,53.999999999998494,21.000000000015007,31.000000000003247,-41.99999999998738,42.00000000000159,-2.999999999997449,44.99999999999504,-53.999999999998494,,-195.99999999996422
2018.04.30,-79.00000000000685,-35.00000000000725,-75.00000000000284,-29.000000000001247,-121.00000000001555,-73.99999999999629,70.99999999999795,-67.9999999999903,-74.99999999999174,-6.999999999990347,51.000000000001044,14.000000000010004,31.000000000003247,-41.99999999998738,-24.999999999991473,-7.9999999999968985,-31.000000000003247,-35.00000000000725,,-536.9999999999765
2018.04.30,-52.000000000007596,-8.000000000008,-67.99999999999784,-49.99999999999449,-157.00000000000713,-96.00000000000719,70.99999999999795,-63.99999999999739,-69.9999999999923,-11.999999999989797,106.99999999999044,12.000000000000455,38.0000000000047,-36.99999999999193,-36.99999999999193,-32.999999999994145,-35.00000000000725,39.999999999995595,,-450.99999999999784
