date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.02.23,-455.0000000000054,-817.000000000001,328.9999999999793,-17.000000000010118,-96.00000000000719,-387.99999999999943,-458.9999999999983,-816.0000000000167,350.9999999999991,-458.9999999999983,-680.9999999999983,-158.99999999999804,-819.9999999999932,-985.0000000000136,228.00000000000597,-432.00000000000216,379.99999999998033,71.99999999998319,-122.99999999999045,-447.00000000000273,-450.00000000000597,-502.9999999999979,,-6747.000000000091
2021.02.23,-534.0000000000011,-792.9999999999993,221.99999999998886,-24.00000000000091,-95.00000000000064,-377.0000000000051,-458.00000000000284,-814.0000000000036,356.9999999999993,-426.00000000000415,-671.9999999999948,-158.0000000000026,-808.9999999999975,-1158.0000000000146,241.00000000000233,-428.0000000000115,383.0,-91.00000000001884,-125.0,-448.99999999999807,-475.99999999999864,-528.0000000000063,,-7212.00000000007
2021.02.23,-519.9999999999983,-974.0000000000082,235.99999999999176,74.99999999998863,-229.00000000001253,-434.000000000001,-495.000000000001,-855.0000000000058,555.0000000000068,-565.9999999999999,-746.9999999999976,-214.00000000000307,-679.000000000002,-1180.0000000000032,234.00000000000088,-277.000000000001,225.99999999999287,-79.00000000000685,-85.99999999999852,-322.00000000000273,-480.0000000000027,-485.0000000000021,,-7296.0000000000655
2021.02.23,-453.99999999999886,-1048.0000000000045,383.99999999998437,236.99999999999477,-236.00000000001398,-500.00000000000045,-553.999999999999,-887.0000000000156,609.9999999999994,-524.0000000000023,-757.999999999992,-241.99999999999778,-722.0000000000084,-1124.0000000000139,309.0000000000037,-242.999999999995,323.99999999999096,115.99999999998278,-31.999999999996476,-361.0000000000042,-482.00000000000466,-536.9999999999986,,-6724.000000000091
2021.02.23,-586.0000000000088,-1080.0000000000143,422.9999999999956,226.99999999998965,-227.00000000002163,-482.00000000000466,-544.9999999999955,-1052.0000000000084,647.0000000000056,-656.000000000001,-895.9999999999968,-241.99999999999778,-796.999999999997,-1173.0000000000018,255.00000000000523,-266.00000000000534,297.9999999999983,173.99999999998528,-49.99999999999716,-379.99999999999545,-483.0000000000001,-562.0000000000069,,-7453.000000000074
2021.02.23,-622.0000000000003,-934.0000000000126,283.99999999999534,164.00000000000148,-189.00000000001694,-449.9999999999948,-532.9999999999945,-1027.0000000000002,759.0000000000003,-619.9999999999983,-861.9999999999961,-246.99999999999721,-741.9999999999902,-1116.000000000006,296.0000000000074,-237.99999999999955,333.9999999999899,152.99999999998093,-39.00000000000148,-382.000000000005,-429.0000000000016,-514.9999999999987,,-6955.000000000039
2021.02.23,-690.0000000000017,-937.00000000001,279.99999999999136,161.99999999999193,-156.00000000000057,-405.9999999999952,-517.0000000000008,-1105.0000000000005,840.0000000000034,-716.0000000000056,-968.9999999999976,-262.00000000000665,-727.0000000000039,-1133.0000000000061,385.99999999999744,-173.00000000000182,278.9999999999848,247.99999999998158,-30.000000000001137,-388.00000000000523,-426.9999999999996,-558.000000000003,,-6999.000000000088
2021.02.23,-779.0000000000075,-930.0000000000086,291.9999999999812,134.00000000000034,-158.0000000000137,-407.0000000000018,-531.9999999999991,-1197.0000000000036,948.9999999999981,-736.0000000000033,-1001.9999999999918,-262.00000000000665,-789.999999999992,-1143.0000000000052,388.9999999999949,-240.99999999999966,280.9999999999979,295.99999999998516,-40.99999999999682,-412.9999999999967,-448.000000000004,-565.0000000000044,,-7303.0000000000755
2021.02.23,-785.0000000000024,-961.0000000000118,319.999999999987,129.99999999999545,-126.0000000000039,-409.0000000000038,-531.9999999999991,-1231.0000000000043,1003.0000000000001,-770.000000000004,-1040.999999999992,-262.00000000000665,-813.999999999993,-1126.0000000000048,405.9999999999952,-251.99999999999534,320.9999999999935,300.99999999999574,-49.99999999999716,-433.9999999999975,-445.0000000000065,-568.0000000000018,,-7325.000000000056
2021.02.23,-801.0000000000073,-990.000000000002,359.99999999998255,114.99999999999488,-134.00000000001188,-417.99999999999613,-534.9999999999966,-1252.0000000000086,978.0000000000086,-775.9999999999989,-1052.9999999999927,-279.00000000000705,-899.0000000000009,-1200.0000000000011,411.0000000000058,-314.9999999999977,325.99999999998187,329.00000000000153,-67.99999999999784,-456.00000000000307,-465.9999999999998,-578.0000000000007,,-7701.000000000047
2021.02.23,-858.0000000000032,-1042.0000000000095,398.9999999999938,105.99999999999454,-157.00000000000713,-443.0000000000045,-539.999999999996,-1375.000000000015,951.9999999999982,-844.0000000000003,-1110.9999999999952,-279.00000000000705,-973.9999999999895,-1218.000000000008,431.0000000000036,-364.0000000000043,362.99999999998,325.99999999998187,-107.99999999998988,-483.99999999999466,-465.9999999999998,-585.0000000000022,,-8271.000000000076
2021.02.23,-950.0000000000064,-1036.0000000000148,295.99999999998516,49.99999999999716,-188.00000000001037,-446.9999999999974,-554.9999999999944,-1378.0000000000125,1082.9999999999984,-938.0000000000055,-1173.9999999999973,-348.00000000000387,-1022.9999999999961,-1155.000000000017,419.9999999999982,-359.99999999999943,169.99999999998127,353.99999999998766,-173.00000000000182,-522.0000000000056,-455.0000000000054,-556.0000000000009,,-8885.00000000012
2021.02.23,-948.0000000000044,-1039.9999999999966,287.9999999999994,51.9999999999925,-320.00000000000915,-485.99999999999756,-600.999999999996,-1372.0000000000177,1112.000000000009,-992.000000000004,-1210.9999999999955,-346.9999999999973,-1014.00000000001,-1063.0000000000139,347.9999999999928,-313.0000000000024,61.99999999998429,516.9999999999897,-239.99999999999488,-566.9999999999931,-419.00000000000273,-551.0000000000015,,-9105.000000000067
2021.02.23,-919.0000000000032,-1053.000000000015,338.99999999997823,83.99999999998897,-322.00000000000006,-490.999999999997,-600.999999999996,-1378.9999999999968,1126.0000000000048,-994.000000000006,-1210.0,-345.0000000000064,-1009.9999999999909,-1023.0000000000183,348.9999999999993,-314.9999999999977,61.99999999998429,515.9999999999832,-238.9999999999901,-563.0000000000024,-404.0000000000044,-530.0000000000082,,-8922.000000000095
2021.02.23,-963.0000000000027,-1049.9999999999955,299.99999999998914,82.99999999999841,-257.0000000000183,-465.9999999999998,-561.0000000000003,-1385.000000000014,1133.0000000000098,-965.0000000000048,-1193.999999999995,-350.00000000000585,-1003.9999999999907,-1050.0000000000175,421.99999999998903,-289.0000000000015,116.99999999998934,492.9999999999879,-182.00000000000216,-512.0000000000005,-392.9999999999989,-547.0000000000086,,-8620.000000000091
2021.02.23,-960.0000000000053,-1072.0000000000064,300.99999999999574,85.99999999999852,-259.0000000000092,-431.0000000000036,-581.9999999999936,-1394.0000000000064,1177.9999999999973,-958.0000000000033,-1205.0000000000005,-353.99999999999875,-1003.0000000000143,-1090.0000000000132,402.9999999999978,-281.9999999999965,141.99999999999767,506.9999999999908,-159.9999999999966,-522.0000000000056,-392.9999999999989,-558.000000000003,,-8606.000000000078
