date,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CADCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURAUD,EURNZD,AUDCAD,empty,sum
2021.11.22,-33.00000000001635,49.00000000001015,63.00000000000239,22.0000000000109,14.999999999998348,-35.999999999991594,68.00000000000139,-18.999999999991246,-156.0000000000059,-19.000000000005457,22.999999999995246,-99.99999999998899,-72.99999999998974,4.000000000004,,-191.99999999996686
2021.11.22,-55.000000000005045,33.00000000001635,103.9999999999992,21.00000000000435,92.00000000000318,-68.99999999998573,90.0000000000012,-28.999999999990145,-194.99999999999318,-145.00000000001023,7.0000000000014495,-126.99999999998823,-445.0000000000065,22.999999999995246,,-694.999999999958
2021.11.22,78.00000000000028,158.99999999999804,162.9999999999967,97.00000000001374,116.00000000000499,-25.999999999992696,143.9999999999997,-58.99999999999794,-141.9999999999959,-68.00000000001205,100.99999999999554,57.00000000001815,-374.999999999992,-60.00000000000449,,185.00000000003206
2021.11.22,61.99999999998429,134.00000000001188,227.00000000000387,152.0000000000188,124.00000000000189,-39.999999999995595,104.99999999999955,-66.99999999999484,-245.00000000000455,-164.0000000000157,4.999999999988347,-21.999999999988695,-425.0000000000087,-73.99999999999629,,-227.9999999999958
2021.11.22,-90.00000000001229,5.000000000010552,117.999999999995,104.00000000001519,58.000000000002494,-63.99999999999739,67.00000000000594,-69.9999999999923,-269.00000000000546,-187.00000000001182,-97.9999999999981,-34.000000000000696,-465.99999999998863,-129.9999999999968,,-1055.9999999999743
2021.11.22,12.999999999996348,80.00000000001339,152.00000000000102,107.00000000001265,128.00000000000588,-51.99999999998539,106.00000000000608,-78.00000000000028,-194.99999999999318,-144.00000000000546,-11.00000000000545,-63.99999999999739,-517.9999999999962,-56.0000000000005,,-531.9999999999485
2021.11.22,-42.0000000000087,26.999999999999247,256.0000000000002,55.000000000005045,55.000000000005045,-98.99999999998244,132.0000000000099,-84.99999999999064,-401.9999999999868,-321.0000000000264,-21.00000000000435,-71.99999999998319,-425.99999999999307,-56.0000000000005,,-998.9999999999565
2021.11.22,76.99999999999375,160.00000000000458,248.99999999999523,125.00000000001954,119.99999999999788,-69.9999999999923,156.00000000000057,-59.99999999999339,-252.00000000000955,-160.000000000025,66.99999999999484,104.00000000001519,-388.9999999999949,-104.00000000000409,,23.000000000002274
2021.11.22,4.999999999988347,124.99999999999733,262.00000000000045,85.00000000000173,68.00000000000139,-53.999999999998494,149.00000000001023,-45.99999999999049,-352.00000000000387,-214.00000000002706,72.99999999998974,156.00000000000057,-314.99999999999864,-129.9999999999968,,-188.00000000002555
2021.11.22,39.999999999995595,168.0000000000126,218.00000000000352,100.0000000000112,101.00000000000664,-29.999999999996696,153.00000000000313,-28.999999999990145,-256.0000000000002,-115.0000000000091,107.99999999999699,155.00000000001623,-330.0000000000081,-109.99999999999899,,173.00000000004263
