date,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CADCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURAUD,EURNZD,AUDCAD,empty,sum
2021.11.22,-42.0000000000087,41.000000000002146,150.99999999999625,-83.9999999999952,-49.99999999999449,13.000000000018552,82.00000000000429,-133.99999999998968,-317.0000000000073,-231.99999999999932,113.00000000000753,348.9999999999993,-337.99999999999386,-265.0000000000041,,-712.9999999999645
2021.11.22,-17.000000000000348,6.000000000017103,155.00000000000114,-66.99999999999484,-63.00000000000195,24.000000000001798,50.0000000000056,-170.99999999999892,-286.00000000000136,-274.0000000000009,38.0000000000047,304.9999999999997,-449.9999999999948,-290.9999999999968,,-1040.99999999996
2021.11.22,-12.000000000012001,9.999999999998899,177.99999999999727,-52.99999999999194,-83.9999999999952,-66.99999999999484,80.00000000000229,-153.99999999999858,-323.0000000000075,-320.0000000000216,48.000000000003595,363.0000000000022,-309.99999999998806,-302.0000000000023,,-946.0000000000077
2021.11.22,-33.00000000001635,-17.000000000000348,221.00000000000364,-55.99999999998939,-81.9999999999932,-72.99999999998974,137.00000000000932,-140.99999999999113,-370.00000000000455,-356.9999999999993,48.99999999998794,377.0000000000051,-259.9999999999936,-310.9999999999946,,-915.9999999999661
2021.11.22,-31.000000000003247,2.0000000000131024,243.99999999999977,-81.9999999999821,-71.99999999999429,-34.99999999998504,104.99999999999955,-164.99999999999292,-401.00000000001046,-352.00000000000387,83.9999999999952,360.0000000000048,-248.99999999998812,-304.00000000000426,,-895.999999999952
2021.11.22,-90.00000000001229,43.999999999999595,149.99999999999147,-106.99999999999044,-56.99999999999594,-15.999999999993797,55.000000000005045,-83.9999999999952,-514.00000000001,-354.0000000000134,160.00000000000458,470.9999999999992,-177.99999999998929,-285.9999999999974,,-805.999999999998
2021.11.22,-75.00000000000284,84.0000000000174,170.0000000000017,-75.99999999998718,-63.99999999999739,110.00000000001009,38.0000000000047,-42.999999999993044,-414.99999999999204,-205.0000000000125,143.99999999998857,469.0000000000083,-188.9999999999947,-307.99999999999716,,-359.9999999999461
2021.11.22,-111.00000000001664,58.000000000002494,168.99999999999693,-78.99999999998464,-91.99999999999208,100.0000000000112,45.000000000006146,-45.99999999999049,-415.9999999999968,-205.0000000000125,153.00000000000313,520.0000000000093,-120.00000000000898,-319.0000000000026,,-342.9999999999755
2021.11.22,-74.0000000000185,87.99999999999919,152.9999999999916,-55.99999999998939,-80.99999999999774,154.0000000000097,-47.9999999999925,-62.99999999999084,-376.0000000000048,-171.0000000000207,80.99999999999774,536.0000000000032,-150.00000000000568,-404.0000000000044,,-411.00000000002314
2021.11.22,-110.00000000001009,77.00000000001594,171.99999999999704,-37.99999999998249,-119.99999999999788,147.00000000000824,-41.9999999999976,-58.99999999999794,-454.9999999999841,-246.00000000000932,58.000000000002494,591.0000000000082,-151.9999999999966,-502.9999999999979,,-679.999999999942
2021.11.22,-67.00000000001705,82.00000000000429,233.99999999999466,48.000000000003595,-86.99999999999264,123.00000000000644,-28.999999999990145,-87.99999999999919,-710.000000000008,-423.0000000000018,18.999999999991246,604.0000000000045,-160.99999999998892,-532.9999999999945,,-987.9999999999875
2021.11.22,102.99999999998644,217.0000000000005,584.0000000000032,201.00000000000674,87.99999999999919,52.000000000007596,10.000000000010001,-71.99999999999429,-760.9999999999957,-524.0000000000009,24.000000000001798,639.0000000000118,-289.9999999999903,-487.99999999999955,,-216.99999999995367
2021.11.22,164.99999999999292,293.0000000000099,692.9999999999978,211.00000000000563,163.99999999999747,28.000000000005798,54.00000000000959,-37.99999999999359,-817.0000000000073,-558.0000000000211,38.99999999998904,641.0000000000027,-469.0000000000083,-473.0000000000012,,-67.00000000002063
2021.11.22,224.000000000002,356.00000000000074,715.0000000000034,348.00000000001495,260.00000000000466,-44.99999999998394,36.0000000000027,-80.99999999999774,-758.0000000000098,-545.0000000000159,-60.99999999999994,562.0000000000181,-652.9999999999925,-504.00000000000443,,-145.99999999995737
2021.11.22,241.00000000000233,242.00000000000887,787.9999999999967,304.00000000001535,238.0000000000049,-100.99999999999554,16.0000000000049,-125.99999999999278,-840.0000000000034,-714.0000000000271,-141.00000000001333,428.00000000000614,-678.0000000000008,-470.9999999999992,,-813.9999999999926
2021.11.22,171.99999999999437,229.00000000001253,694.0000000000026,375.0000000000142,287.0000000000039,-42.999999999993044,-36.999999999998145,-121.99999999999989,-978.0000000000086,-788.0000000000109,-221.00000000000452,228.00000000000597,-808.9999999999931,-434.000000000001,,-1446.999999999976
2021.11.22,252.99999999999213,266.0000000000107,769.0000000000055,438.00000000000506,348.00000000000387,-39.999999999995595,-29.999999999996696,-123.99999999999079,-745.0000000000045,-639.00000000001,-181.00000000000892,225.00000000000853,-828.0000000000065,-370.9999999999991,,-658.9999999999865
2021.11.22,340.9999999999913,324.9999999999975,828.9999999999935,547.0000000000086,407.0000000000018,-92.99999999998754,0.0,-130.99999999999224,-786.0000000000014,-663.0000000000109,-208.00000000000819,256.00000000001177,-848.9999999999886,-392.9999999999989,,-417.99999999998346
2021.11.22,426.9999999999996,383.0,894.999999999996,554.00000000001,343.9999999999999,-87.99999999999919,26.000000000003798,-135.99999999999167,-766.9999999999959,-656.0000000000059,-157.00000000000713,295.0000000000008,-838.0000000000055,-390.99999999999693,,-108.99999999999238
2021.11.22,417.99999999998505,419.0000000000138,914.999999999992,515.000000000021,414.9999999999987,-56.99999999999594,40.00000000000669,-93.99999999999409,-865.0000000000091,-686.000000000007,-107.99999999999699,355.0000000000164,-729.0000000000018,-375.9999999999986,,162.00000000003007
2021.11.22,463.9999999999977,475.0000000000032,981.9999999999993,547.0000000000086,431.0000000000036,-81.9999999999821,85.00000000000173,-81.9999999999932,-813.999999999993,-638.0000000000052,-31.000000000003247,389.0000000000171,-722.0000000000005,-351.99999999999676,,652.0000000000575
2021.11.22,485.0000000000021,487.99999999999955,941.9999999999931,539.0000000000006,419.9999999999982,-86.99999999999264,98.0000000000092,-87.99999999999919,-808.9999999999975,-603.0000000000086,4.000000000004,416.00000000001637,-682.0000000000048,-346.0000000000019,,777.0000000000182
2021.11.22,454.9999999999832,520.0000000000093,1006.0000000000002,514.0000000000144,434.000000000001,-100.99999999999554,135.00000000000733,-52.99999999999194,-859.9999999999852,-617.0000000000186,14.999999999987246,396.00000000001853,-709.0000000000041,-339.0000000000004,,796.0000000000255
2021.11.22,397.0000000000029,495.000000000001,917.9999999999922,541.0000000000136,414.00000000000324,-101.99999999997988,115.00000000000954,-47.9999999999925,-881.0000000000002,-610.0000000000136,-41.000000000002146,315.0000000000208,-770.9999999999884,-341.0000000000024,,401.00000000006423
2021.11.22,470.9999999999992,517.9999999999962,924.9999999999972,603.0000000000202,480.0000000000027,-108.99999999998133,104.00000000000409,-56.99999999999594,-759.9999999999909,-547.0000000000255,-62.000000000006494,306.00000000000625,-812.999999999997,-346.0000000000019,,713.0000000000266
2021.11.22,414.00000000000324,517.9999999999962,932.9999999999927,573.0000000000013,446.00000000000193,-111.99999999997878,54.00000000000959,-39.00000000000014,-817.0000000000073,-557.0000000000164,-42.0000000000087,353.0000000000033,-687.9999999999998,-334.00000000000097,,701.9999999999966
2021.11.23,422.9999999999956,511.000000000017,897.9999999999961,433.0000000000167,434.000000000001,-89.99999999999008,-25.999999999992696,-4.999999999999449,-823.0000000000075,-544.0000000000111,-66.00000000001049,409.0000000000149,-642.9999999999936,-351.99999999999676,,559.0000000000396
2021.11.23,417.0000000000007,504.0000000000156,903.9999999999964,597.0000000000031,224.000000000002,-64.99999999998174,9.00000000000345,-11.999999999989797,-786.0000000000014,-547.0000000000255,-70.99999999999883,343.00000000000443,-757.999999999992,-353.0000000000033,,406.00000000003286
2021.11.23,424.99999999998647,490.0000000000126,911.0000000000014,605.0000000000111,469.0000000000083,-103.99999999999298,73.00000000000084,-43.999999999999595,-772.9999999999961,-570.0000000000216,-99.00000000000463,331.999999999999,-780.9999999999873,-371.99999999999454,,562.0000000000227
2021.11.23,412.9999999999967,470.9999999999992,871.9999999999999,619.000000000014,439.0000000000005,-103.99999999999298,65.99999999999939,-42.999999999993044,-751.0000000000048,-545.0000000000159,-124.00000000001299,329.00000000000153,-896.000000000008,-404.0000000000044,,341.99999999997925
2021.11.23,347.9999999999928,446.0000000000131,834.0000000000032,597.0000000000031,451.0000000000014,-104.99999999999955,64.0000000000085,-50.99999999998994,-788.0000000000109,-536.0000000000014,-130.99999999999224,357.00000000000733,-895.0000000000014,-424.9999999999976,,166.0000000000365
2021.11.23,347.9999999999928,445.0000000000065,822.0000000000027,571.0000000000103,450.00000000000597,-76.99999999999375,62.000000000006494,-20.999999999993246,-757.000000000005,-512.0000000000005,-106.00000000000608,378.00000000001165,-903.9999999999937,-426.00000000000415,,273.00000000003985
2021.11.23,329.00000000000153,446.0000000000131,834.9999999999937,556.0000000000009,426.00000000000415,-54.99999999998284,60.99999999999994,-16.999999999989246,-772.9999999999961,-511.0000000000241,-79.00000000000685,377.0000000000051,-855.9999999999901,-431.0000000000036,,308.00000000002586
2021.11.23,331.999999999999,451.0000000000014,849.9999999999943,560.0000000000049,431.99999999999903,-54.99999999998284,73.00000000000084,-15.999999999993797,-804.000000000002,-523.0000000000246,-59.000000000009045,486.00000000000864,-753.0000000000036,-438.00000000000506,,535.9999999999875
2021.11.23,373.00000000000114,502.00000000000244,911.0000000000014,588.0000000000107,491.0000000000081,-66.99999999999484,71.00000000000995,-5.999999999994898,-1055.0000000000068,-734.0000000000089,-66.99999999999484,317.0000000000117,-1076.9999999999945,-429.0000000000016,,-181.99999999995134
2021.11.23,424.99999999998647,507.000000000013,1093.0000000000036,629.0000000000128,601.000000000007,-77.99999999997809,52.000000000007596,-36.999999999998145,-1063.999999999993,-782.0000000000107,-100.99999999999554,325.0000000000197,-1129.0000000000023,-380.999999999998,,60.000000000074294
2021.11.23,403.99999999998215,494.00000000001666,1150.9999999999964,612.0000000000125,589.0000000000061,-88.99999999998354,82.99999999999974,-48.99999999999905,-1135.9999999999957,-854.0000000000134,-79.99999999999119,374.0000000000077,-1069.0000000000089,-407.0000000000018,,23.000000000027967
2021.11.23,381.99999999999346,470.00000000001484,1141.0000000000055,628.0000000000064,573.0000000000013,-74.99999999998064,47.00000000000814,-23.999999999990695,-1121.0000000000093,-821.0000000000264,-116.00000000000499,372.00000000001677,-1134.999999999997,-419.9999999999982,,-98.99999999996089
2021.11.23,414.9999999999876,506.0000000000064,1161.0000000000014,645.0000000000067,648.0000000000041,-80.99999999999774,65.00000000000395,-30.999999999992145,-1127.999999999986,-826.0000000000218,-89.00000000000574,346.0000000000019,-1259.9999999999945,-387.99999999999943,,-16.999999999985107
2021.11.23,449.9999999999948,521.0000000000159,1179.9999999999927,657.0000000000186,679.0000000000074,-69.9999999999923,50.0000000000056,-40.99999999999105,-1099.9999999999943,-808.0000000000211,-96.99999999999153,300.00000000001137,-1303.999999999994,-370.00000000000364,,47.00000000005821
2021.11.23,395.99999999999636,483.0000000000112,1135.9999999999957,636.0000000000143,691.0000000000083,-47.99999999998139,41.000000000002146,-41.9999999999976,-1090.0000000000034,-816.0000000000025,-102.00000000000209,267.0000000000172,-1340.9999999999923,-329.00000000000153,,-117.9999999999356
2021.11.23,414.9999999999876,496.00000000000756,1138.0000000000052,655.0000000000056,700.0000000000006,-74.99999999998064,27.00000000001035,-70.99999999999883,-1056.999999999988,-802.0000000000209,-167.00000000000603,152.0000000000188,-1343.9999999999895,-319.99999999999807,,-252.99999999994554
2021.11.23,478.999999999985,502.00000000000244,1159.9999999999966,706.0000000000066,714.999999999999,-78.99999999998464,4.999999999999449,-75.9999999999983,-1062.9999999999882,-825.000000000017,-164.99999999999292,179.00000000001802,-1357.0000000000082,-329.999999999997,,-148.99999999997857
2021.11.23,488.9999999999839,477.0000000000163,1126.9999999999955,718.0000000000186,702.9999999999981,-26.999999999999247,-34.99999999999615,-100.99999999999554,-1003.9999999999907,-813.0000000000166,-215.00000000000963,175.00000000001404,-1368.999999999998,-370.9999999999991,,-245.99999999997817
2021.11.23,290.9999999999968,283.000000000011,567.9999999999978,644.0000000000001,521.0000000000048,-55.99999999998939,-122.99999999999534,-141.99999999999767,-1010.9999999999957,-833.0000000000268,-368.9999999999971,121.00000000001555,-1339.0000000000014,-441.99999999999795,,-1886.9999999999752
2021.11.23,309.99999999998806,241.00000000000233,686.9999999999976,666.000000000011,557.0000000000075,-49.99999999999449,-179.99999999999127,-150.99999999999002,-722.0000000000084,-618.0000000000234,-435.9999999999919,65.00000000000395,-1324.9999999999984,-470.9999999999992,,-1426.9999999999868
2021.11.23,407.0000000000018,273.9999999999965,632.000000000005,759.0000000000208,599.0000000000051,-114.99999999999844,-224.9999999999974,-241.99999999999778,-606.9999999999993,-668.0000000000064,-666.000000000011,-56.99999999999594,-1482.99999999999,-512.0000000000014,,-1903.9999999999686
2021.11.23,437.99999999998283,194.0000000000053,609.9999999999994,866.0000000000113,619.9999999999983,-156.99999999998494,-281.99999999999335,-350.9999999999902,-436.00000000000705,-626.0000000000048,-835.000000000008,-288.99999999998374,-1733.0000000000068,-507.9999999999973,,-2488.9999999999786
2021.11.23,469.99999999999267,134.00000000001188,694.0000000000026,846.0000000000134,618.0000000000074,-229.99999999999687,-256.99999999999613,-384.9999999999909,-507.000000000005,-781.0000000000059,-859.0000000000098,-237.99999999998266,-1676.9999999999952,-609.9999999999994,,-2781.9999999999536
2021.11.23,475.0000000000032,225.00000000000853,816.9999999999931,851.0000000000017,621.0000000000049,-227.99999999998377,-169.99999999999238,-319.99999999999807,-599.9999999999943,-739.0000000000043,-717.000000000012,-55.99999999998939,-1651.0000000000025,-544.9999999999955,,-2036.9999999999607
2021.11.23,513.9999999999923,192.00000000001438,798.0000000000018,827.0,594.0000000000057,-200.99999999998454,-201.99999999999108,-354.9999999999942,-525.0000000000057,-761.0000000000241,-703.0000000000092,45.000000000006146,-1561.9999999999968,-600.0000000000006,,-1938.999999999986
2021.11.23,598.999999999994,223.00000000001762,873.0000000000047,868.000000000002,636.9999999999986,-146.99999999998602,-234.99999999999633,-373.99999999999653,-549.999999999983,-816.0000000000025,-710.0000000000106,53.00000000001415,-1676.9999999999952,-605.0,,-1860.9999999999388
2021.11.23,632.9999999999947,269.00000000000813,879.9999999999955,948.0000000000155,716.0000000000056,-147.99999999999258,-241.99999999999778,-411.99999999999017,-509.9999999999909,-771.000000000015,-744.9999999999957,-17.000000000000348,-1672.9999999999911,-590.0000000000016,,-1661.9999999999561
2021.11.23,693.9999999999947,361.9999999999957,942.9999999999978,955.0000000000169,757.0000000000076,-189.99999999997908,-197.99999999999818,-326.9999999999995,-555.0000000000068,-757.000000000005,-639.9999999999961,56.000000000011596,-1607.9999999999873,-551.9999999999969,,-1059.9999999999445
2021.11.23,769.9999999999818,378.00000000001165,1003.0000000000001,848.0000000000043,756.0000000000011,-192.99999999999872,-100.00000000000009,-369.99999999999255,-580.9999999999889,-834.0000000000032,-565.9999999999999,63.000000000013046,-1602.9999999999989,-527.9999999999951,,-956.9999999999651
2021.11.23,844.0000000000003,429.99999999999704,1015.0000000000006,873.0000000000126,807.0000000000022,-197.99999999998707,-34.99999999999615,-373.99999999999653,-493.9999999999998,-771.000000000015,-443.99999999999994,41.000000000002146,-1645.9999999999918,-422.00000000000017,,-373.9999999999722
2021.11.23,644.9999999999844,290.00000000001245,921.999999999997,828.0000000000065,616.0000000000055,-195.9999999999962,-122.99999999999534,-361.9999999999957,-603.0000000000086,-843.0000000000177,-612.9999999999969,0.0,-1634.000000000002,-516.0000000000053,,-1589.0000000000127
2021.11.23,662.9999999999914,306.00000000000625,950.9999999999934,863.0000000000138,624.9999999999977,-322.00000000000006,-103.99999999999298,-385.99999999999744,-632.000000000005,-877.0000000000095,-624.0000000000023,-39.999999999995595,-1492.0000000000045,-512.9999999999968,,-1582.0000000000018
2021.11.23,646.9999999999976,339.0000000000004,995.9999999999951,700.0000000000117,570.0000000000039,-336.9999999999873,-19.999999999997797,-316.99999999998954,-688.999999999993,-870.0000000000045,-554.9999999999944,0.0,-1436.9999999999993,-480.0000000000027,,-1452.9999999999593
2021.11.23,580.0000000000027,361.9999999999957,1043.9999999999968,597.0000000000031,597.0000000000031,-338.99999999997823,21.999999999999797,-278.9999999999959,-844.9999999999989,-903.00000000002,-419.9999999999982,107.00000000001265,-1385.9999999999984,-439.99999999999596,,-1302.9999999999716
2021.11.23,614.0000000000034,323.0000000000066,1060.9999999999927,624.0000000000023,573.0000000000013,-237.99999999998266,33.000000000005244,-361.9999999999957,-801.9999999999925,-923.0000000000018,-381.0000000000091,-89.99999999999008,-1441.0000000000034,-397.99999999999835,,-1406.9999999999616
2021.11.23,670.9999999999993,229.99999999999687,992.999999999995,644.0000000000001,534.0000000000011,-294.9999999999786,-34.99999999999615,-412.9999999999967,-662.0000000000061,-1008.0000000000098,-539.0000000000006,-165.9999999999995,-1431.9999999999889,-348.00000000000387,,-1825.9999999999877
2021.11.23,597.9999999999874,170.00000000000347,983.9999999999947,708.0000000000198,530.0000000000082,-362.99999999998,-44.99999999999504,-447.99999999999284,-731.9999999999993,-1040.0000000000205,-595.9999999999966,-379.99999999998033,-1472.0000000000066,-346.9999999999973,,-2432.9999999999545
2021.11.23,520.9999999999936,185.00000000001293,1030.0000000000011,696.0000000000077,543.0000000000045,-391.9999999999924,-9.999999999998899,-362.99999999999113,-871.0000000000093,-1060.0000000000023,-609.9999999999994,-236.99999999999832,-1435.0000000000084,-373.99999999999653,,-2376.999999999977
2021.11.23,504.9999999999999,216.00000000001617,1016.0000000000053,704.0000000000157,541.0000000000026,-319.999999999987,-39.00000000000014,-315.9999999999941,-855.9999999999945,-998.0000000000189,-598.0000000000097,-148.99999999999915,-1404.9999999999895,-412.00000000000125,,-2110.999999999954
2021.11.23,523.9999999999911,235.00000000000742,1045.9999999999923,645.0000000000067,468.00000000000176,-297.9999999999983,13.00000000000745,-301.9999999999912,-843.9999999999941,-969.9999999999989,-476.0000000000098,-40.99999999997994,-1306.000000000007,-392.00000000000347,,-1697.999999999976
2021.11.23,620.9999999999827,333.0000000000055,1013.0000000000052,651.0000000000016,504.9999999999999,-284.9999999999797,72.0000000000054,-291.99999999999227,-731.9999999999993,-892.0000000000243,-354.0000000000099,-27.999999999983594,-1317.999999999997,-305.99999999999517,,-1011.9999999999807
2021.11.23,641.999999999987,371.00000000001023,1084.9999999999936,570.0000000000039,573.0000000000013,-294.9999999999786,87.00000000000374,-289.9999999999903,-805.0000000000068,-921.0000000000207,-313.00000000000773,-34.99999999998504,-1279.9999999999923,-278.9999999999959,,-889.999999999978
2021.11.23,639.9999999999961,365.0000000000153,1096.999999999994,547.0000000000086,553.999999999999,-294.9999999999786,131.00000000000333,-282.99999999999994,-794.9999999999875,-929.000000000002,-253.99999999999866,14.000000000002899,-1255.9999999999905,-271.9999999999945,,-735.9999999999325
2021.11.23,568.9999999999973,380.00000000000256,1081.0000000000032,423.0000000000178,494.00000000000557,-261.0000000000001,190.00000000000128,-256.99999999999613,-905.0000000000011,-929.000000000002,-107.99999999999699,56.000000000011596,-1069.9999999999932,-209.9999999999991,,-546.9999999999491
2021.11.23,546.000000000002,350.00000000000585,1123.0000000000045,361.0000000000113,463.9999999999977,-289.9999999999903,246.00000000000176,-229.99999999999687,-921.999999999997,-954.0000000000077,-18.0000000000069,134.00000000001188,-1078.0000000000011,-210.99999999999451,,-478.9999999999595
2021.11.23,536.9999999999875,367.0000000000062,1144.0000000000055,261.0000000000001,453.0000000000034,-271.99999999998334,257.0000000000072,-225.99999999999287,-1019.0000000000055,-1028.00000000002,-15.00000000000945,201.00000000000674,-1069.9999999999932,-221.00000000000452,,-630.9999999999918
2021.11.23,563.0000000000024,373.00000000000114,1206.9999999999936,210.0000000000213,469.0000000000083,-278.9999999999848,304.00000000000426,-214.99999999999852,-1038.000000000011,-1041.0000000000252,127.99999999999478,212.00000000001216,-919.0000000000032,-165.00000000000404,,-190.99999999998914
2021.11.23,577.9999999999897,374.0000000000077,1189.9999999999977,212.00000000001216,489.0000000000061,-265.99999999998846,267.00000000000614,-230.99999999999233,-986.9999999999948,-1008.0000000000098,124.99999999999733,200.00000000000017,-1031.000000000004,-143.00000000000423,,-230.99999999997672
2021.11.24,614.9999999999877,384.00000000000654,1111.9999999999948,226.00000000001506,509.00000000000387,-277.9999999999783,170.00000000000347,-204.99999999999963,-937.9999999999882,-950.000000000017,139.00000000000023,252.0000000000078,-967.9999999999911,-148.0000000000037,,-79.99999999995799
2021.11.24,614.0000000000034,394.00000000000546,1161.0000000000014,288.0000000000216,501.000000000007,-241.99999999998667,170.00000000000347,-207.99999999999707,-907.999999999987,-947.0000000000027,83.9999999999952,234.00000000000088,-1034.0000000000016,-144.99999999999514,,-37.99999999993216
2021.11.24,580.0000000000027,394.00000000000546,1182.9999999999927,292.00000000000335,470.00000000000375,-234.99999999998522,277.000000000005,-212.99999999999653,-985.99999999999,-978.0000000000086,116.00000000000499,224.000000000002,-940.0000000000075,-160.00000000000458,,24.00000000002771
2021.11.24,580.0000000000027,401.00000000000693,1213.9999999999986,347.0000000000084,453.99999999999886,-230.9999999999812,282.0000000000045,-203.99999999999307,-1002.0000000000095,-1004.0000000000191,121.99999999999989,185.00000000001293,-890.9999999999974,-151.00000000000114,,102.00000000003104
2021.11.24,583.9999999999845,412.00000000001234,1219.9999999999989,340.00000000000693,458.00000000000284,-233.99999999997868,292.00000000000335,-200.99999999999562,-1038.9999999999873,-1016.0000000000196,116.99999999998934,194.0000000000053,-934.9999999999969,-149.99999999999457,,42.000000000030326
