date,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.11.02,-1.0000000000065512,-54.000000000002046,0.0,-252.0000000000078,-130.99999999999224,-126.0000000000039,-16.0000000000049,-158.99999999999804,-75.00000000000284,-85.00000000000796,-190.00000000000128,-592.9999999999991,-27.999999999991587,0.0,-302.0000000000067,-39.00000000000014,-180.0000000000024,,-2231.0000000000273
2015.11.02,26.999999999999247,61.99999999999761,85.99999999999719,-340.00000000000693,-116.00000000000499,-121.00000000000443,43.999999999999595,-241.99999999999778,-97.00000000000264,-28.999999999996362,-115.99999999998278,-739.9999999999851,46.00000000000648,138.00000000000523,-411.00000000000136,54.999999999993946,-271.9999999999945,,-2025.9999999999777
2015.11.02,-56.99999999999594,89.9999999999892,77.00000000000485,-291.0000000000079,-24.000000000001798,-173.00000000000094,122.99999999999534,-268.99999999999704,-92.99999999999864,-36.000000000001364,-168.99999999999693,-678.0000000000008,114.00000000000432,206.00000000000307,-393.0000000000007,108.99999999999244,-229.00000000000142,,-1693.000000000014
2015.11.02,-83.9999999999952,100.99999999999909,121.99999999999989,-356.00000000000074,35.999999999991594,-171.00000000001003,171.99999999999437,-312.00000000000114,-53.00000000000304,-73.0000000000075,-202.9999999999976,-900.9999999999962,91.99999999999875,237.99999999999955,-448.0000000000075,136.00000000000279,-336.00000000000296,,-2040.000000000036
2015.11.02,-79.00000000000685,12.999999999991019,163.99999999999747,-360.0000000000048,62.000000000006494,-165.9999999999995,178.99999999999582,-361.9999999999957,-29.000000000001247,-187.00000000001182,-169.99999999998127,-960.9999999999897,5.000000000009663,239.00000000000432,-431.0000000000116,200.99999999999562,-341.99999999999784,,-2224.0
2015.11.02,-90.99999999999665,28.999999999996362,185.00000000000182,-377.0000000000051,86.0000000000083,-178.00000000000037,239.0000000000003,-387.99999999999943,-76.99999999999375,-159.9999999999966,-152.99999999998093,-927.9999999999955,13.999999999995794,248.00000000000466,-475.0000000000085,251.00000000000122,-365.99999999999966,,-2140.999999999968
2015.11.02,-90.99999999999665,15.999999999991132,134.0000000000008,-395.0000000000009,69.9999999999923,-179.00000000000693,208.99999999999253,-422.00000000000017,-102.99999999999754,-165.00000000002046,-152.99999999998093,-993.9999999999837,-15.000000000000568,183.00000000000693,-466.99999999999875,190.00000000000128,-402.00000000000233,,-2584.0000000000036
2015.11.02,-29.999999999996696,-13.00000000000523,153.99999999999858,-500.00000000000045,45.000000000006146,-215.00000000000963,214.99999999999852,-480.99999999999807,-112.99999999999643,-132.000000000005,-168.99999999999693,-1100.9999999999964,5.000000000009663,191.0000000000025,-603.0000000000086,182.99999999999983,-458.9999999999983,,-3022.999999999996
2015.11.02,2.0000000000131024,-9.000000000000341,221.00000000000452,-470.9999999999992,31.999999999987594,-169.00000000000804,264.999999999993,-459.99999999999375,-107.00000000000153,-118.99999999999977,-107.99999999999699,-1095.0000000000016,16.999999999995907,267.0000000000101,-557.0000000000022,268.0000000000016,-453.99999999999886,,-2476.999999999997
2015.11.02,2.0000000000131024,-1.0000000000047748,241.00000000000233,-506.0000000000064,38.99999999998904,-218.00000000000708,286.99999999999284,-502.9999999999979,-124.99999999999733,-117.00000000001864,-161.99999999999548,-1163.000000000003,37.9999999999967,283.00000000000125,-556.0000000000116,281.99999999999335,-473.0000000000012,,-2652.0000000000546
2015.11.02,-21.00000000000435,-85.99999999999852,251.00000000000122,-504.9999999999999,69.00000000000794,-235.00000000000742,313.99999999999204,-532.9999999999945,-105.99999999999498,-219.0000000000225,-180.0000000000024,-1210.0,-9.000000000000341,239.00000000000432,-534.000000000006,268.99999999999704,-483.99999999999557,,-2980.0000000000236
2015.11.02,-14.000000000002899,-133.00000000000978,234.00000000000088,-484.00000000000665,73.99999999999629,-217.0000000000005,303.9999999999932,-480.0000000000027,-102.00000000000209,-265.0000000000148,-163.00000000000205,-1102.000000000003,-48.00000000000182,194.00000000000261,-465.0000000000034,251.99999999999667,-434.9999999999965,,-2850.000000000056
2015.11.02,1.0000000000065512,-97.99999999999898,221.00000000000452,-469.0000000000083,69.00000000000794,-221.00000000000452,283.99999999999534,-466.9999999999952,-103.99999999999298,-207.00000000002206,-148.99999999999915,-1036.999999999999,-4.9999999999954525,219.0000000000083,-445.0000000000074,242.99999999999324,-415.99999999999415,,-2581.0000000000014
2015.11.02,1.0000000000065512,-62.00000000001182,216.0000000000051,-409.99999999999926,48.99999999998794,-182.99999999999983,270.99999999999903,-412.9999999999967,-112.000000000001,-185.00000000000227,-95.999999999985,-926.0000000000045,-27.000000000001023,209.00000000000318,-408.00000000000125,261.99999999999557,-373.00000000000114,,-2187.0000000000064
2015.11.02,-18.0000000000069,-76.00000000000762,204.99999999999963,-392.00000000000347,45.99999999999049,-177.00000000000495,273.9999999999965,-397.0000000000029,-114.99999999999844,-231.00000000002296,-91.99999999998099,-878.9999999999853,-60.99999999999284,186.00000000000705,-386.0000000000099,256.99999999999613,-363.99999999999767,,-2220.0000000000236
