date,EURUSD,USDCAD,EURGBP,EURCAD,NZDJPY,empty,sum
2016.04.04,29.999999999996696,-69.00000000000794,-60.99999999999994,34.000000000000696,96.9999999999942,,30.9999999999837
2016.04.04,48.000000000003595,-21.00000000000435,-73.00000000000084,75.00000000000284,91.99999999999875,,121.0
2016.04.04,93.99999999999409,-99.00000000000463,-41.9999999999976,39.999999999995595,161.99999999999193,,154.99999999997937
2016.04.04,80.99999999999774,-146.00000000000168,-54.999999999993946,-32.999999999994145,162.9999999999967,,10.000000000004661
2016.04.04,70.99999999999883,-101.00000000001774,-12.999999999996348,5.999999999994898,158.00000000000125,,120.9999999999809
2016.04.04,51.000000000001044,-151.9999999999966,-34.000000000000696,-80.99999999999774,185.00000000000227,,-30.9999999999917
2016.04.04,-31.000000000003247,-102.00000000000209,-76.99999999999375,-124.99999999999733,200.9999999999934,,-134.000000000003
2016.04.04,-63.99999999999739,-56.99999999999594,-31.000000000003247,-120.99999999999334,6.999999999990791,,-265.99999999999915
2016.04.04,-90.00000000001229,-45.000000000006146,-56.0000000000005,-130.0000000000079,60.99999999999284,,-260.000000000034
2016.04.04,-69.00000000000794,-184.00000000000637,-51.99999999999649,-266.999999999995,-46.00000000000648,,-618.0000000000123
2016.04.04,-24.000000000001798,-114.99999999999844,-22.999999999995246,-131.99999999999878,-58.000000000006935,,-352.0000000000012
2016.04.04,18.999999999991246,-147.00000000000824,2.999999999997449,-113.00000000000753,-40.99999999999682,,-279.0000000000239
2016.04.04,89.00000000000574,-117.99999999999588,33.000000000005244,7.0000000000014495,-97.00000000000841,,-85.99999999999186
2016.04.04,120.99999999999334,-170.00000000000347,-3.999999999992898,-1.0000000000065512,-234.00000000000887,,-288.0000000000184
2016.04.04,147.99999999999258,-297.9999999999983,14.000000000002899,-117.00000000001154,-206.00000000000307,,-459.0000000000174
2016.04.04,163.9999999999864,-241.00000000000233,36.999999999998145,-29.999999999996696,-138.00000000000523,,-208.00000000001972
2016.04.04,139.00000000000023,-216.00000000001617,9.999999999998899,-34.000000000000696,-216.00000000000819,,-317.0000000000259
2016.04.04,89.00000000000574,-275.000000000003,-24.999999999997247,-164.99999999999292,-147.99999999999613,,-523.9999999999836
2016.04.04,116.99999999998934,-304.00000000001535,0.0,-168.0000000000126,-269.00000000000546,,-624.0000000000441
2016.04.04,243.99999999999977,-388.0000000000106,29.000000000001247,-97.9999999999981,-340.0000000000034,,-553.000000000011
2016.04.04,168.99999999999693,-507.000000000013,-59.99999999999339,-324.9999999999975,-305.9999999999974,,-1029.0000000000045
2016.04.04,256.99999999999613,-541.9999999999981,19.999999999997797,-253.99999999999866,-311.9999999999976,,-831.0000000000005
2016.04.04,299.00000000000483,-389.0000000000171,87.00000000000374,-22.999999999995246,-132.000000000005,,-158.00000000000878
2016.04.04,289.0000000000059,-363.0000000000022,-34.99999999999615,-11.00000000000545,-316.0000000000025,,-436.0000000000004
2016.04.04,341.99999999999784,-353.0000000000033,92.99999999999864,75.99999999998718,-262.00000000000045,,-104.0000000000201
2016.04.04,350.00000000000585,-373.00000000000114,204.99999999999963,58.000000000002494,-323.99999999999807,,-83.99999999999122
2016.04.04,390.0000000000015,-543.0000000000045,226.00000000000398,-82.00000000000429,-368.0000000000092,,-377.0000000000126
2016.04.04,364.9999999999931,-435.0000000000076,212.99999999999653,9.999999999998899,-344.99999999999886,,-192.00000000001793
2016.04.04,374.999999999992,-351.0000000000124,258.9999999999981,119.00000000000244,-460.00000000000796,,-58.000000000027796
2016.04.04,252.99999999999213,-140.0000000000068,353.99999999999875,198.99999999999363,-293.99999999999693,,371.9999999999808
2016.04.04,154.99999999999403,-151.00000000001222,409.99999999999926,56.99999999999594,-381.0000000000002,,89.99999999997681
2016.04.04,21.00000000000435,-151.00000000001222,450.00000000000597,-120.00000000000898,-352.00000000000387,,-152.00000000001478
