date,EURUSD,USDCAD,AUDUSD,EURJPY,AUDCAD,NZDCAD,empty,sum
2019.05.20,-4.000000000004,-46.999999999997044,-140.99999999999113,0.0,-248.99999999999923,-73.00000000000084,,-513.9999999999923
2019.05.20,4.999999999988347,-93.00000000000975,-91.99999999999208,-23.000000000010346,-141.00000000000225,-17.000000000000348,,-361.0000000000264
2019.05.20,-4.000000000004,-164.00000000000858,-145.9999999999906,-44.00000000001114,-136.00000000000279,41.000000000002146,,-453.00000000001495
2019.05.20,17.000000000000348,-156.00000000000057,-165.9999999999995,-50.00000000001137,-155.00000000000514,-6.0000000000060005,,-516.0000000000223
2019.05.20,17.999999999984695,-155.00000000001623,-169.99999999999238,-57.00000000000216,-164.00000000000858,0.999999999995449,,-527.0000000000392
2019.05.20,17.999999999984695,-124.00000000001299,-89.99999999999008,24.00000000000091,-78.00000000000028,14.000000000002899,,-236.00000000001484
2019.05.20,-12.000000000012001,-70.0000000000145,-74.99999999999174,87.99999999999386,-104.00000000000409,-4.000000000004,,-177.0000000000325
2019.05.20,-1.0000000000065512,-36.999999999998145,-24.999999999997247,69.99999999999318,-48.000000000003595,37.99999999999359,,-3.0000000000187725
2019.05.20,34.000000000000696,38.99999999998904,38.0000000000047,168.99999999999693,-34.000000000000696,51.99999999999649,,297.99999999998715
2019.05.20,4.999999999988347,38.0000000000047,40.00000000000669,131.9999999999908,-19.00000000000235,36.0000000000027,,231.99999999999088
2019.05.20,-4.000000000004,28.999999999990145,30.000000000007798,93.99999999999409,-29.000000000001247,36.999999999998145,,156.99999999998494
2019.05.20,-30.0000000000189,60.99999999999994,42.0000000000087,91.99999999999875,-24.000000000001798,24.000000000001798,,164.9999999999885
2019.05.20,-72.0000000000054,27.999999999983594,53.00000000000304,15.000000000000568,-6.0000000000060005,36.0000000000027,,53.9999999999785
2019.05.20,-67.00000000001705,45.99999999999049,80.00000000000229,42.999999999992156,30.999999999992145,46.00000000000159,,178.99999999996163
2019.05.20,-74.0000000000185,58.99999999998684,93.00000000000975,42.00000000000159,45.99999999999049,42.999999999993044,,208.9999999999632
2019.05.20,-73.00000000001194,73.99999999999629,117.00000000000044,45.99999999999227,62.99999999999084,41.000000000002146,,267.99999999997004
2019.05.20,-94.00000000001629,61.99999999998429,110.00000000001009,-25.000000000005684,63.99999999999739,41.000000000002146,,157.99999999997192
2019.05.20,-97.00000000001374,46.999999999997044,94.00000000000519,-58.9999999999975,46.999999999997044,51.99999999999649,,83.99999999998452
2019.05.20,-97.00000000001374,55.99999999998939,106.00000000000608,-85.99999999999852,54.999999999993946,56.0000000000005,,89.99999999997765
2019.05.20,-91.00000000001884,69.9999999999923,150.00000000000568,-84.00000000000318,105.99999999999498,70.99999999999883,,221.9999999999698
2019.05.20,-60.99999999999994,63.99999999999739,176.0000000000095,-44.00000000001114,124.99999999999733,58.000000000002494,,317.9999999999956
2019.05.20,-25.00000000000835,112.99999999998533,211.00000000000563,-55.999999999997385,161.99999999999548,95.99999999999609,,500.99999999997675
2019.05.20,5.999999999994898,102.99999999998644,234.00000000000088,34.99999999999659,188.9999999999947,112.000000000001,,678.9999999999745
2019.05.20,-67.00000000001705,-53.00000000001415,131.00000000000333,-178.00000000001148,166.99999999999494,117.00000000000044,,116.99999999995602
2019.05.20,-60.000000000015596,-41.000000000002146,126.0000000000039,-161.00000000000136,137.9999999999937,124.00000000000189,,125.99999999998037
2019.05.20,-36.0000000000138,-21.00000000000435,158.0000000000026,-84.00000000000318,145.9999999999906,122.99999999999534,,285.9999999999672
2019.05.20,-72.0000000000054,-75.00000000000284,78.00000000000028,-272.00000000000557,95.99999999999609,107.99999999999699,,-137.00000000002046
2019.05.20,-73.00000000001194,-56.99999999999594,72.0000000000054,-296.0000000000065,46.999999999997044,66.99999999999484,,-240.0000000000171
2019.05.20,-71.00000000002105,-4.000000000004,78.00000000000028,-338.99999999999864,49.99999999999449,61.999999999995396,,-224.00000000003354
2019.05.20,-18.0000000000069,-42.0000000000087,86.0000000000083,-272.00000000000557,62.99999999999084,93.99999999999409,,-89.00000000002794
2019.05.20,-3.0000000000196536,34.000000000000696,68.00000000000139,-314.00000000000716,-34.000000000000696,46.999999999997044,,-202.00000000002836
2019.05.20,7.999999999985796,14.000000000002899,27.00000000001035,-266.00000000000534,-52.000000000007596,36.0000000000027,,-233.00000000001123
2019.05.20,-39.00000000001125,-9.999999999998899,21.00000000000435,-257.000000000005,-25.00000000000835,70.0000000000034,,-240.00000000001575
2019.05.20,10.999999999983245,28.999999999990145,33.000000000005244,-260.0000000000051,-74.00000000000739,12.999999999996348,,-248.00000000003752
2019.05.20,24.999999999986144,92.99999999998754,51.000000000001044,-178.00000000001148,-60.99999999999994,26.000000000003798,,-44.0000000000329
2019.05.20,28.999999999990145,25.999999999992696,60.00000000000449,-127.00000000000955,-32.0000000000098,27.999999999994696,,-16.00000000003733
2019.05.20,36.999999999998145,14.999999999987246,48.000000000003595,-123.00000000000466,-26.000000000003798,36.0000000000027,,-13.000000000016769
2019.05.20,86.99999999999264,8.999999999992347,52.000000000007596,-79.9999999999983,-13.00000000000745,51.000000000001044,,105.99999999998789
2019.05.20,39.999999999995595,61.99999999998429,45.000000000006146,-67.99999999999784,-45.000000000006146,21.999999999999797,,55.999999999981824
2019.05.20,62.99999999999084,76.99999999999375,41.000000000002146,-70.00000000000739,-60.99999999999994,2.999999999997449,,52.99999999997687
2019.05.20,51.99999999998539,66.99999999999484,40.00000000000669,-81.00000000000307,-45.000000000006146,17.000000000000348,,49.99999999997806
2019.05.20,66.99999999999484,21.999999999988695,37.00000000000925,-69.00000000000261,-34.000000000000696,34.99999999999615,,57.99999999998563
