date,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2018.03.26,-19.999999999997797,-11.999999999989797,-111.0000000000042,-13.000000000018552,-114.99999999999844,-210.00000000000796,-92.99999999999864,-34.000000000000696,-97.9999999999981,-57.00000000000705,-28.000000000005798,-29.999999999996696,-161.00000000000136,-5.999999999994898,-12.999999999996348,-200.00000000000017,-120.99999999999511,-27.999999999991587,-153.99999999999636,-85.00000000000173,-25.999999999992696,,-1614.9999999999943
2018.03.26,-14.999999999987246,43.999999999999595,-111.0000000000042,0.9999999999843467,-92.00000000000318,-216.00000000000819,-66.99999999999484,6.0000000000060005,-107.00000000000153,-55.000000000005045,28.000000000005798,48.000000000003595,-161.00000000000136,78.00000000000028,79.99999999999119,-116.99999999998934,-120.00000000000455,-46.999999999997044,-137.99999999999102,-58.99999999999794,-4.000000000004,,-1023.9999999999986
2018.03.26,136.00000000000279,74.0000000000185,-168.99999999999693,-67.00000000001705,9.000000000014552,-352.00000000000387,-70.99999999999883,-8.999999999992347,-127.99999999999478,-13.00000000000745,133.00000000000534,124.00000000001299,-344.99999999999886,85.00000000000173,79.99999999999119,-25.999999999992696,-239.99999999999488,-191.99999999999307,-258.99999999998613,-39.00000000000014,-49.99999999999449,,-1318.9999999999247
2018.03.26,157.00000000000713,129.00000000000134,-137.00000000000045,-42.0000000000087,93.00000000000975,-305.9999999999974,-68.00000000000139,-24.999999999997247,-117.99999999999588,-18.0000000000069,164.99999999999292,118.00000000001809,-296.99999999999704,148.00000000001478,109.99999999998789,34.000000000000696,-191.0000000000025,-141.9999999999959,-202.99999999998875,0.0,0.0,,-592.9999999999595
2018.03.26,195.9999999999962,134.00000000001188,-194.00000000000261,-96.00000000000719,138.0000000000159,-343.0000000000035,-117.99999999999588,-79.99999999999119,-153.00000000000313,-12.000000000000899,95.00000000000064,59.000000000009045,-362.99999999999955,53.00000000001415,21.00000000000435,-49.99999999999449,-271.0000000000008,-235.99999999999,-262.999999999991,-12.000000000000899,-4.000000000004,,-1498.9999999999332
2018.03.26,137.00000000000932,37.00000000002035,-216.99999999999875,-93.00000000000975,160.00000000000458,-341.99999999999875,-119.99999999999788,-91.99999999999208,-153.99999999999858,7.9999999999968985,83.9999999999952,24.000000000001798,-349.9999999999943,5.999999999994898,-42.0000000000087,-68.00000000000139,-274.0000000000009,-259.00000000000034,-280.9999999999917,-0.999999999995449,-35.00000000000725,,-1871.9999999999727
2018.03.26,127.99999999999478,20.000000000020002,-236.0000000000042,-160.00000000000458,182.99999999999983,-323.99999999999807,-179.99999999999127,-165.9999999999995,-229.99999999999687,25.999999999992696,42.0000000000087,-85.00000000000173,-336.00000000001273,-49.99999999999449,-150.00000000000568,-224.000000000002,-319.9999999999932,-319.0000000000026,-336.9999999999891,41.000000000002146,-49.99999999999449,,-2726.9999999999723
2018.03.26,217.0000000000005,97.00000000001374,-350.9999999999991,-194.0000000000053,175.00000000001404,-493.9999999999998,-191.99999999999218,-195.00000000000074,-260.00000000000466,-69.00000000000794,24.000000000001798,-144.99999999999514,-634.9999999999909,-38.0000000000047,-173.00000000000094,-225.99999999999287,-450.9999999999934,-477.99999999999443,-494.99999999999034,73.00000000000084,-28.999999999990145,,-3838.9999999999313
2018.03.26,242.00000000000887,152.0000000000188,-405.00000000000114,-226.00000000001506,212.99999999999653,-537.0000000000061,-212.99999999999653,-229.00000000000142,-265.0000000000041,13.999999999991797,9.999999999998899,-191.99999999999218,-652.9999999999916,-59.99999999999339,-219.99999999999798,-249.99999999999466,-521.0000000000008,-551.9999999999925,-530.9999999999917,87.99999999999919,-55.99999999998939,,-4190.9999999999545
2018.03.26,229.00000000001253,143.00000000000423,-332.9999999999984,-222.00000000001108,243.00000000001543,-481.9999999999993,-203.99999999999307,-249.99999999999466,-261.99999999999557,2.999999999997449,28.999999999990145,-219.99999999999798,-593.0000000000177,-24.999999999986144,-251.00000000000122,-219.99999999999798,-474.00000000000375,-536.9999999999919,-491.9999999999902,83.9999999999952,-69.9999999999923,,-3903.9999999999563
