date,GBPUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,AUDCAD,NZDCAD,empty,sum
2015.09.14,-43.00000000001525,-43.00000000000637,0.0,-93.00000000000975,-36.999999999998145,-68.99999999999685,-58.99999999999794,-61.999999999995396,-25.000000000005684,-198.00000000000927,-19.999999999997797,-44.99999999998394,-107.99999999999699,0.0,-165.9999999999995,,-968.000000000013
2015.09.14,-25.00000000000835,-52.00000000000671,72.0000000000054,-4.000000000004,-41.99999999998649,-73.00000000000084,-39.00000000000014,-83.9999999999952,62.99999999998818,-180.00000000002458,39.999999999995595,163.00000000000205,-96.00000000000719,109.99999999999899,-268.99999999999704,,-416.00000000004036
2015.09.14,-181.00000000000892,-150.00000000000568,73.99999999999629,-102.00000000000209,-27.999999999983594,-48.000000000003595,-34.000000000000696,-180.0000000000024,56.000000000011596,-361.0000000000113,-175.99999999999838,155.00000000001623,-373.00000000000114,112.99999999999643,-281.99999999999335,,-1516.9999999999907
2015.09.14,-195.00000000001182,-149.0000000000009,4.999999999988347,-131.00000000001444,55.000000000005045,-43.999999999999595,-86.0000000000083,-151.9999999999966,231.99999999999932,-364.000000000031,-371.99999999999454,179.00000000001802,-490.999999999997,46.999999999997044,-225.99999999999287,,-1692.0000000000393
2015.09.14,-198.00000000000927,-188.0000000000024,-25.00000000000835,-249.99999999999466,79.00000000000685,28.000000000005798,-8.000000000008,-87.99999999999919,282.99999999998704,-248.00000000002598,-191.00000000000784,93.00000000000975,-229.00000000001253,51.000000000001044,-126.99999999999933,,-1018.0000000000571
2015.09.14,-191.00000000000784,-349.00000000000375,-15.00000000000945,-239.99999999999577,69.00000000000794,48.000000000003595,34.99999999999615,-59.99999999999339,379.99999999999545,-287.000000000015,-150.00000000000568,119.00000000000244,-161.99999999999548,90.99999999999665,-185.99999999999727,,-898.0000000000214
2015.09.14,-222.99999999999542,-310.0000000000023,-18.999999999991246,-270.00000000001467,90.00000000001229,45.000000000006146,163.00000000000205,-71.99999999999429,465.0000000000034,-331.00000000003683,200.99999999998454,130.0000000000079,110.99999999999443,232.99999999999432,-346.9999999999973,,-134.00000000002706
2015.09.14,-314.00000000001427,-212.0000000000033,-161.99999999999548,-293.99999999999426,56.000000000011596,63.99999999999739,264.999999999993,-75.9999999999983,444.9999999999932,-232.00000000000998,574.9999999999922,22.0000000000109,339.0000000000004,375.9999999999986,-425.99999999999307,,425.99999999998863
2015.09.14,-323.0000000000066,-243.99999999999977,-214.00000000000307,-347.9999999999928,46.0000000000127,97.9999999999981,339.0000000000004,-51.99999999999649,514.00000000001,-161.00000000003334,782.000000000016,-64.99999999998174,540.9999999999915,451.9999999999969,-364.9999999999931,,1000.0000000000184
2015.09.14,-294.0000000000165,-206.00000000000307,-211.00000000000563,-302.0000000000023,45.000000000006146,111.00000000000554,300.0000000000003,-54.999999999993946,367.999999999995,-91.00000000001884,730.9999999999927,-64.99999999998174,499.000000000005,370.9999999999991,-244.99999999999523,,955.9999999999866
2015.09.14,-253.99999999999866,-131.00000000000023,-197.00000000000273,-258.0000000000027,62.000000000006494,112.99999999999643,295.0000000000008,-60.99999999999994,199.99999999998863,-106.0000000000283,631.0000000000038,-41.99999999998649,435.0000000000076,347.9999999999928,-305.99999999999517,,728.9999999999823
2015.09.14,-263.99999999999756,-53.00000000001148,-175.99999999999838,-259.0000000000092,70.99999999999883,114.00000000000298,222.99999999999542,-46.999999999997044,181.99999999998795,-128.0000000000392,391.9999999999924,-40.99999999997994,300.99999999999574,257.9999999999916,-338.9999999999893,,233.99999999994282
2015.09.14,-234.00000000000088,6.000000000000227,-104.99999999999955,-226.99999999999943,76.0000000000094,6.0000000000060005,29.999999999996696,-81.9999999999932,87.99999999999386,-300.00000000001137,-98.99999999998244,47.00000000001925,-157.99999999999147,140.99999999999113,-228.99999999999034,,-1039.9999999999523
2015.09.14,-229.99999999999687,51.00000000000193,-35.999999999991594,-158.0000000000137,63.99999999999739,-4.999999999999449,-23.00000000000635,-108.99999999999244,-56.000000000011596,-288.0000000000216,-159.00000000002024,209.00000000001472,-273.9999999999965,82.99999999999974,-108.99999999999244,,-1040.0000000000289
2015.09.14,-202.9999999999976,131.9999999999908,-32.0000000000098,-87.00000000001484,56.000000000011596,-4.000000000004,-116.00000000000499,-124.00000000000189,-192.00000000000728,-234.00000000002308,-396.00000000001853,173.00000000000094,-459.0000000000094,-56.0000000000005,-129.9999999999968,,-1672.0000000000853
2015.09.14,-144.0000000000108,115.99999999999966,-49.00000000001015,-73.99999999999629,-9.999999999998899,12.999999999996348,-58.000000000002494,-107.99999999999699,-156.0000000000059,-137.00000000000932,-163.00000000000205,104.99999999999955,-249.99999999999466,14.999999999998348,-134.99999999999625,,-1035.00000000003
2015.09.14,-124.99999999999733,37.9999999999967,-96.00000000000719,-123.00000000000644,-14.000000000002899,19.00000000000235,-21.999999999999797,-95.99999999999609,-128.00000000001432,-94.0000000000385,-70.99999999997664,28.000000000005798,-178.99999999999582,51.99999999999649,-153.99999999999858,,-965.0000000000323
2015.09.14,-141.00000000001333,54.99999999999261,-92.00000000000318,-209.9999999999991,51.000000000001044,63.99999999999739,-31.000000000003247,-82.99999999999974,-187.00000000001182,-138.0000000000159,-335.00000000001864,25.00000000000835,-313.00000000000773,-40.00000000000669,-156.99999999999602,,-1532.000000000076
2015.09.14,-266.999999999995,118.99999999999977,-93.00000000000975,-219.99999999999798,-4.000000000004,-29.999999999996696,-263.0000000000021,-151.00000000000114,-193.00000000001205,-254.00000000002086,-884.9999999999802,24.000000000001798,-740.0000000000073,-239.0000000000003,-164.99999999999292,,-3361.0000000000186
2015.09.14,-273.0000000000121,196.99999999998852,-137.00000000000932,-130.0000000000079,43.00000000001525,-32.999999999994145,-201.00000000000674,-185.00000000000182,-188.99999999999295,-227.00000000002163,-609.9999999999994,121.99999999999989,-693.9999999999947,-153.00000000000313,-170.99999999999892,,-2641.000000000039
2015.09.14,-402.0000000000135,170.99999999999227,-202.9999999999976,-458.00000000000284,102.00000000000209,-27.999999999994696,-58.000000000002494,-203.99999999999307,-272.99999999999613,-238.0000000000049,-194.99999999998963,19.00000000001345,-425.99999999999307,4.999999999999449,-193.99999999999417,,-2381.9999999999745
2015.09.14,-443.0000000000156,193.9999999999884,-107.99999999999699,-756.0000000000011,109.00000000000354,90.99999999999665,127.99999999999478,-60.99999999999994,-139.00000000001,-507.0000000000352,-111.00000000001664,-72.99999999998974,-1.0000000000065512,161.99999999999548,-267.99999999999045,,-1783.0000000000834
