date,USDCHF,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.03.30,-73.00000000000084,-45.000000000006146,-11.00000000000545,-100.00000000000009,-212.00000000000108,-46.999999999997044,-95.00000000000064,-50.0000000000167,-104.99999999999955,-51.000000000001044,-66.0000000000025,-36.0000000000027,-42.999999999993044,,-934.000000000027
2015.03.30,-82.99999999999974,-41.000000000002146,9.999999999998899,-108.00000000000809,-195.9999999999962,-70.0000000000034,64.99999999998174,-41.000000000002146,-63.000000000013046,-129.00000000000134,-64.00000000000716,82.99999999999974,-28.000000000005798,,-665.0000000000587
2015.03.30,-48.000000000003595,42.999999999993044,12.999999999996348,-69.00000000000794,-149.99999999999457,-3.999999999992898,45.99999999999049,-41.000000000002146,-56.000000000011596,-66.00000000001049,-42.00000000000159,77.00000000000485,42.0000000000087,,-255.00000000003138
2015.03.30,-51.99999999999649,58.99999999998684,7.999999999985796,-57.00000000000705,-178.00000000000037,-34.000000000000696,12.999999999996348,-107.00000000001265,-79.00000000000685,-96.00000000000719,4.0000000000048885,33.000000000005244,31.000000000003247,,-455.00000000004883
2015.03.30,-83.9999999999952,48.99999999998794,24.999999999986144,-48.000000000003595,-153.99999999999858,-24.000000000001798,91.99999999998099,-74.0000000000185,-3.0000000000196536,-58.000000000002494,24.999999999991473,77.00000000000485,43.999999999999595,,-133.00000000008885
2015.03.30,-94.00000000000519,-75.00000000000284,66.99999999999484,-89.00000000000574,-263.0000000000021,-139.99999999999568,24.999999999986144,-137.00000000000932,-110.00000000001009,-214.00000000000307,-81.00000000000307,-10.999999999994348,55.000000000005045,,-1067.0000000000457
2015.03.30,-9.999999999998899,-1.0000000000065512,38.99999999998904,-51.000000000001044,-219.99999999999798,-165.9999999999995,7.999999999985796,-182.0000000000155,-86.0000000000083,-279.00000000000705,-308.00000000000693,-112.000000000001,147.00000000000824,,-1221.0000000000596
2015.03.30,2.000000000002,-100.0000000000112,66.99999999999484,-69.00000000000794,-237.99999999999378,-239.0000000000003,-85.00000000000173,-72.0000000000054,-58.000000000002494,-397.0000000000029,-310.0000000000023,-153.99999999999858,140.99999999999113,,-1512.0000000000387
2015.03.30,-38.0000000000047,-130.0000000000079,99.00000000000463,-65.99999999999939,-331.999999999999,-190.99999999999673,-90.00000000001229,-297.9999999999983,-256.00000000001177,-312.00000000000114,-256.0000000000002,-131.99999999999878,59.99999999999339,,-1942.0000000000323
2015.03.30,41.000000000002146,-82.00000000000429,28.999999999990145,-19.00000000000235,-254.99999999999412,-186.99999999999272,-119.00000000000244,-129.00000000000134,-165.00000000001512,-363.0000000000022,-253.0000000000001,-173.9999999999964,123.00000000000644,,-1553.0000000000123
2015.03.30,9.00000000000345,-85.00000000000173,26.999999999999247,-70.0000000000034,-256.99999999999613,-186.99999999999272,-104.00000000001519,-104.99999999999955,-196.0000000000184,-364.9999999999931,-227.99999999999443,-146.00000000000168,123.99999999999079,,-1583.0000000000232
2015.03.30,22.999999999995246,-100.0000000000112,65.00000000000395,-80.00000000000229,-243.99999999999977,-151.00000000000114,-2.0000000000131024,-39.00000000001125,-117.00000000001154,-278.00000000000045,-188.0000000000024,-36.0000000000027,126.99999999998823,,-1020.0000000000687
2015.03.30,14.999999999998348,-134.00000000001188,65.00000000000395,-78.00000000000028,-219.99999999999798,-151.9999999999966,-59.000000000009045,17.999999999984695,-46.0000000000127,-232.99999999999432,-240.99999999999966,-46.00000000000159,154.0000000000097,,-957.0000000000274
2015.03.30,70.99999999999883,-138.0000000000159,73.99999999999629,-40.00000000000669,-190.99999999999673,-136.00000000000279,-131.99999999999878,99.99999999998899,5.999999999994898,-222.00000000001108,-253.0000000000001,-65.00000000000395,153.00000000000313,,-773.0000000000539
2015.03.30,19.999999999997797,-248.00000000000378,79.99999999999119,-87.00000000000374,-154.99999999999403,-142.99999999999312,-208.00000000000819,187.99999999998818,87.99999999999919,-130.0000000000079,-225.9999999999991,-24.000000000001798,160.99999999998892,,-684.0000000000464
2015.03.30,44.99999999999504,-213.00000000001873,167.9999999999904,-81.00000000000884,-276.9999999999939,-158.0000000000026,-119.00000000000244,-32.0000000000098,-76.0000000000094,-158.0000000000137,-260.9999999999957,-36.999999999998145,96.00000000000719,,-1103.0000000000607
2015.03.30,21.00000000000435,-245.0000000000063,171.99999999999437,-98.0000000000092,-329.999999999997,-165.9999999999995,-151.00000000001222,-77.00000000001594,-140.0000000000068,-139.00000000000023,-239.99999999999488,-42.999999999993044,45.000000000006146,,-1391.00000000003
2015.03.30,-55.000000000005045,-314.99999999999864,163.9999999999864,-108.00000000000809,-332.99999999999443,-178.99999999999582,-206.00000000001728,-36.0000000000138,-141.00000000001333,-171.00000000001003,-257.99999999999557,-44.99999999999504,48.000000000003595,,-1635.0000000000568
2015.03.30,-109.99999999999899,-544.0000000000111,66.99999999999484,-143.9999999999997,-378.00000000000057,-205.99999999999508,-550.000000000006,-22.0000000000109,-254.00000000002086,-259.0000000000092,-239.00000000000432,-85.99999999999719,11.00000000000545,,-2714.0000000000537
2015.03.30,24.000000000001798,-492.0000000000035,-24.000000000001798,-90.0000000000012,-334.9999999999964,-254.99999999999412,-517.0000000000119,80.99999999999774,-329.00000000000153,-455.0000000000054,-338.99999999999864,-165.00000000000404,133.99999999998968,,-2762.0000000000296
2015.03.30,171.99999999999437,-428.00000000000614,-42.0000000000087,-60.99999999999994,-266.999999999995,-203.99999999999307,-506.0000000000064,-158.99999999999804,-285.00000000000193,-452.00000000000796,-329.00000000000773,-192.00000000000327,51.000000000001044,,-2702.0000000000327
2015.03.30,358.0000000000028,45.99999999999049,26.999999999999247,78.00000000000028,-302.9999999999977,-51.000000000001044,-228.00000000000597,-497.99999999999847,-191.00000000000784,-55.000000000005045,-153.99999999999636,-146.00000000000168,-93.00000000000975,,-1210.000000000031
2015.03.30,239.0000000000003,49.99999999999449,4.999999999988347,53.999999999998494,-352.9999999999922,-90.0000000000012,-180.0000000000024,-643.0000000000158,-323.0000000000066,-133.00000000000534,-60.000000000002274,-126.99999999999933,-107.99999999999699,,-1669.0000000000405
2015.03.30,168.99999999999693,-9.000000000014552,-50.0000000000167,51.99999999999649,-395.0000000000009,-92.99999999999864,-277.00000000001614,-690.0000000000128,-539.0000000000006,-290.00000000001245,49.99999999999716,-156.00000000000057,-147.00000000000824,,-2375.0000000000905
2015.03.30,143.9999999999997,-31.000000000003247,-29.00000000001235,39.999999999995595,-422.00000000000017,-97.00000000000264,-265.0000000000041,-686.0000000000089,-547.0000000000086,-258.0000000000027,28.999999999996362,-166.99999999999494,-167.9999999999904,,-2457.0000000000364
2015.03.30,221.99999999999997,-160.00000000000458,0.9999999999843467,21.999999999999797,-424.00000000000216,-75.00000000000284,-358.9999999999982,-653.0000000000147,-451.0000000000014,-106.00000000000608,3.0000000000001137,-149.99999999999457,-228.99999999999034,,-2359.0000000000305
2015.03.30,199.00000000000472,-303.0000000000088,35.999999999991594,-17.000000000000348,-512.9999999999968,-104.99999999999955,-441.0000000000025,-743.0000000000048,-617.0000000000009,-171.00000000001003,36.99999999999193,-112.99999999999643,-287.9999999999994,,-3039.0000000000314
