date,USDCHF,GBPUSD,EURUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.03.02,368.9999999999971,4.999999999988347,-1241.9999999999875,-553.999999999999,-622.9999999999958,661.0000000000005,-726.0000000000044,-271.0000000000101,-256.99999999999613,-1905.9999999999854,-1902.000000000001,263.99999999999756,944.0000000000026,769.999999999996,799.0000000000066,-175.00000000000293,-241.99999999999778,,-4085.9999999999914
2020.03.02,456.9999999999963,-259.9999999999936,-1437.9999999999836,-634.0000000000013,-644.0000000000001,482.00000000000466,-821.000000000005,-242.00000000000887,-219.99999999999798,-1646.9999999999984,-1963.9999999999986,489.0000000000061,894.999999999996,823.9999999999981,801.0000000000019,-175.99999999999838,-174.00000000000747,,-4271.99999999999
2020.03.02,497.000000000003,-330.9999999999924,-1412.9999999999975,-639.9999999999961,-634.9999999999967,419.9999999999982,-801.0000000000073,-194.0000000000053,-200.00000000000017,-1573.9999999999866,-1893.0000000000007,472.9999999999901,787.0000000000061,795.9999999999923,772.0000000000056,-263.0000000000021,-212.00000000000108,,-4410.99999999999
2020.03.02,600.999999999996,-215.00000000000963,-1424.9999999999875,-681.9999999999937,-641.9999999999982,642.9999999999936,-726.0000000000044,-98.0000000000092,-201.99999999999108,-1845.999999999992,-1728.999999999999,303.9999999999932,676.0000000000019,780.0000000000011,724.0000000000038,-390.99999999999693,-270.99999999999903,,-4498.999999999992
2020.03.02,583.9999999999957,-97.9999999999981,-1344.9999999999961,-673.0000000000014,-617.9999999999964,802.9999999999982,-621.0000000000049,-86.0000000000083,-205.99999999999508,-2035.9999999999934,-1783.9999999999918,218.99999999999142,712.0000000000033,837.0000000000033,771.0000000000008,-395.99999999999636,-285.00000000000193,,-4221.99999999999
2020.03.02,575.9999999999987,75.00000000000284,-1257.9999999999814,-652.9999999999925,-597.0000000000031,899.9999999999897,-619.000000000014,-104.00000000000409,-206.99999999999054,-2130.999999999994,-1860.99999999999,217.99999999998488,888.9999999999958,902.9999999999916,816.9999999999931,-302.0000000000023,-204.99999999999963,,-3559.000000000015
2020.03.02,559.9999999999939,75.00000000000284,-1257.9999999999814,-654.9999999999944,-590.0000000000016,892.0000000000039,-645.0000000000067,-72.0000000000054,-218.99999999999142,-2157.999999999993,-1734.9999999999995,207.99999999998596,746.9999999999999,825.9999999999934,731.9999999999993,-371.99999999999454,-253.99999999999866,,-3917.999999999987
2020.03.02,458.00000000000284,158.99999999999804,-1229.9999999999977,-656.9999999999965,-577.0000000000052,832.9999999999949,-670.000000000015,-148.0000000000037,-268.99999999999704,-2232.999999999996,-1765.9999999999911,109.00000000000354,784.000000000006,868.9999999999998,796.999999999997,-365.99999999999966,-239.0000000000003,,-4145.999999999998
2020.03.02,214.99999999999852,208.99999999999253,-1119.9999999999877,-598.999999999994,-526.0000000000042,560.9999999999893,-743.0000000000048,-440.00000000000705,-368.9999999999971,-2091.9999999999827,-2001.9999999999955,-53.00000000001415,921.999999999997,954.9999999999983,843.9999999999941,-295.99999999999625,-153.00000000000313,,-4687.000000000017
2020.03.02,217.0000000000005,241.00000000000233,-970.9999999999885,-647.9999999999931,-565.9999999999999,578.9999999999961,-735.000000000019,-448.9999999999994,-412.9999999999967,-2359.9999999999845,-2001.9999999999955,-282.0000000000045,1201.0000000000077,1118.9999999999998,974.0000000000038,-251.99999999999667,-114.00000000000298,,-4460.99999999997
2020.03.02,312.00000000000114,296.9999999999917,-995.9999999999969,-768.9999999999975,-658.9999999999985,740.9999999999917,-637.0000000000209,-397.0000000000029,-489.99999999999045,-2755.999999999981,-1949.9999999999886,-516.0000000000053,1239.999999999995,1194.0000000000027,1081.0000000000032,-375.9999999999986,-184.00000000000637,,-4865.000000000003
2020.03.03,331.999999999999,400.00000000000034,-974.9999999999925,-702.0000000000026,-633.0000000000058,859.9999999999941,-565.0000000000155,-434.000000000001,-402.9999999999978,-2843.99999999998,-1939.9999999999977,-432.0000000000102,1185.0000000000023,1135.9999999999957,1004.0000000000049,-244.99999999999523,-180.99999999999784,,-4437.0
2020.03.03,402.9999999999978,378.999999999996,-982.9999999999783,-688.9999999999952,-606.0000000000065,970.9999999999885,-558.0000000000141,-301.0000000000068,-349.99999999999477,-2864.999999999984,-1920.9999999999923,-463.9999999999977,1194.0000000000027,1158.0000000000014,1016.9999999999959,-258.0000000000027,-109.00000000000354,,-3981.999999999994
2020.03.03,439.0000000000005,238.0000000000049,-1071.999999999984,-739.0000000000008,-741.0000000000027,875.0000000000035,-603.0000000000202,-295.0000000000008,-355.99999999998965,-2712.9999999999877,-2013.999999999996,-331.999999999999,1216.9999999999986,1170.9999999999923,1022.0000000000056,-304.9999999999997,-255.00000000000523,,-4462.99999999998
2020.03.03,447.99999999999284,222.99999999999542,-1067.99999999998,-793.9999999999947,-694.0000000000057,822.9999999999959,-597.0000000000031,-306.00000000000625,-434.9999999999965,-2691.999999999983,-2203.9999999999936,-431.0000000000036,1227.0000000000039,1188.0000000000023,1102.9999999999945,-368.9999999999971,-209.00000000000364,,-4786.999999999983
2020.03.03,436.9999999999985,204.99999999998852,-1040.999999999981,-790.0000000000018,-704.0000000000047,798.0000000000098,-591.0000000000082,-302.0000000000023,-446.9999999999974,-2689.9999999999923,-2202.9999999999886,-426.00000000001523,1234.9999999999995,1224.9999999999943,1161.0000000000014,-378.999999999996,-261.0000000000001,,-4772.999999999996
2020.03.03,346.0000000000019,150.00000000000568,-970.9999999999885,-690.0000000000017,-673.9999999999968,651.0000000000016,-585.0000000000133,-317.0000000000006,-368.9999999999971,-2410.9999999999854,-1953.9999999999936,-337.99999999999386,1188.0000000000023,1152.9999999999916,1128.0,-295.99999999999625,-243.00000000000432,,-4231.999999999969
2020.03.03,314.99999999999864,182.99999999999983,-940.9999999999918,-714.999999999999,-680.9999999999983,659.999999999994,-596.0000000000188,-341.0000000000024,-410.9999999999947,-2510.9999999999964,-1843.999999999994,-451.0000000000014,1058.9999999999975,1042.0000000000016,969.9999999999989,-322.9999999999955,-245.0000000000063,,-4830.000000000007
2020.03.03,370.00000000000364,243.99999999999977,-971.9999999999951,-656.000000000001,-626.9999999999998,775.9999999999989,-526.0000000000042,-304.00000000000426,-356.9999999999962,-2359.9999999999845,-1658.9999999999918,-310.9999999999946,945.999999999998,736.0000000000042,843.9999999999941,-246.00000000000176,-187.00000000000384,,-4288.999999999977
2020.03.03,387.99999999999943,235.00000000000742,-1018.9999999999922,-509.9999999999993,-607.9999999999974,781.0000000000094,-579.0000000000184,-228.00000000000597,-206.99999999999054,-1885.9999999999877,-1679.000000000002,75.99999999998718,954.9999999999983,813.0000000000024,926.0000000000019,-132.99999999999423,-248.99999999999923,,-2923.999999999981
2020.03.03,459.99999999999375,171.99999999999437,-1053.9999999999993,-517.9999999999962,-641.9999999999982,801.9999999999916,-572.0000000000169,-187.00000000000384,-158.99999999999804,-1817.9999999999864,-1725.999999999999,218.99999999999142,905.0000000000011,742.999999999995,861.9999999999948,-139.99999999999568,-263.99999999999756,,-2917.0000000000286
2020.03.03,487.99999999999955,113.00000000000753,-1007.9999999999867,-612.0000000000015,-687.9999999999998,777.9999999999898,-504.9999999999999,-198.00000000000927,-224.9999999999974,-2044.9999999999857,-1577.9999999999886,-77.00000000001594,927.9999999999973,759.0000000000003,855.9999999999945,-200.00000000000017,-270.99999999999903,,-3484.999999999996
2020.03.03,436.9999999999985,113.00000000000753,-1009.9999999999998,-968.9999999999976,-848.9999999999998,743.9999999999891,-525.0000000000199,-265.0000000000041,-587.9999999999997,-3015.9999999999964,-1572.9999999999932,-948.9999999999999,936.000000000007,719.9999999999989,819.0000000000026,-624.0000000000023,-465.0000000000043,,-7064.000000000012
2020.03.03,422.00000000000017,65.00000000000395,-1064.9999999999827,-939.9999999999964,-787.0000000000043,727.9999999999953,-546.000000000002,-279.00000000000705,-559.9999999999939,-2903.9999999999955,-1589.999999999989,-863.0000000000138,757.9999999999956,957.9999999999984,822.9999999999933,-605.0,-368.00000000000165,,-6753.0
2020.03.03,483.0000000000001,72.0000000000054,-1146.9999999999868,-873.999999999997,-738.0000000000053,766.0,-591.0000000000082,-203.00000000000873,-483.0000000000001,-2699.9999999999914,-1515.0000000000005,-615.9999999999943,774.0000000000009,923.0000000000018,798.0000000000018,-541.9999999999981,-339.0000000000004,,-5931.999999999981
2020.03.03,470.00000000000375,79.00000000000685,-1100.9999999999964,-857.9999999999922,-706.0000000000066,753.0000000000036,-575.0000000000144,-231.0000000000034,-476.9999999999941,-2687.999999999979,-1509.0000000000005,-584.0000000000067,832.9999999999984,1033.9999999999918,873.0000000000047,-539.0000000000006,-302.9999999999977,,-5528.999999999984
2020.03.03,463.9999999999977,92.00000000000318,-1074.9999999999816,-831.9999999999994,-673.9999999999968,733.0000000000059,-577.0000000000052,-197.00000000000273,-436.9999999999985,-2598.999999999996,-1453.9999999999936,-517.0000000000119,760.0000000000051,923.9999999999924,762.0000000000005,-524.9999999999977,-284.0000000000065,,-5435.9999999999845
2020.03.03,481.9999999999935,62.000000000006494,-1102.9999999999873,-778.9999999999964,-653.0000000000035,714.999999999999,-596.0000000000188,-165.00000000000404,-397.99999999999835,-2373.9999999999873,-1533.0000000000014,-324.0000000000132,716.9999999999987,871.9999999999999,736.9999999999948,-483.0000000000001,-270.0000000000036,,-5093.000000000021
2020.03.03,451.0000000000014,-53.999999999998494,-1084.9999999999804,-769.999999999993,-638.0000000000052,561.9999999999958,-580.0000000000027,-182.99999999999983,-392.9999999999989,-2359.0,-1561.9999999999977,-344.00000000001097,748.9999999999952,929.000000000002,787.0000000000061,-483.0000000000001,-263.0000000000021,,-5235.999999999989
2020.03.03,385.99999999999744,-52.99999999999194,-1062.9999999999918,-839.0000000000009,-673.9999999999968,561.9999999999958,-583.0000000000002,-257.0000000000072,-523.9999999999911,-2618.9999999999936,-1551.9999999999925,-798.0000000000098,829.9999999999983,1019.999999999996,846.9999999999942,-590.999999999997,-353.0000000000033,,-6260.9999999999945
2020.03.03,368.00000000000165,-123.00000000000644,-897.9999999999987,-856.9999999999967,-687.0000000000043,397.0000000000029,-468.00000000000176,-143.9999999999997,-517.9999999999962,-2483.9999999999973,-1429.000000000002,-917.9999999999966,739.9999999999949,1036.0000000000014,871.9999999999999,-673.9999999999968,-450.00000000000597,,-6237.000000000001
2020.03.03,419.00000000000273,-207.00000000000162,-906.9999999999911,-941.000000000003,-773.9999999999969,441.0000000000025,-425.0000000000087,-128.00000000000588,-573.9999999999967,-2839.999999999998,-1542.9999999999923,-1107.0000000000136,739.0000000000043,1129.9999999999955,980.000000000004,-810.9999999999951,-556.0000000000009,,-7103.999999999996
2020.03.03,353.99999999999875,43.999999999999595,-845.9999999999912,-907.9999999999977,-726.9999999999999,550.000000000006,-414.00000000000324,-182.99999999999983,-577.9999999999897,-2868.999999999988,-1453.9999999999936,-1163.000000000003,840.0000000000034,1182.9999999999927,989.0000000000043,-749.9999999999951,-480.99999999999807,,-6412.9999999999545
2020.03.03,392.00000000000347,171.99999999999437,-760.9999999999894,-832.9999999999949,-641.9999999999982,723.0000000000069,-325.0000000000197,-151.00000000000114,-524.9999999999977,-2854.000000000001,-1333.999999999989,-1192.9999999999995,781.0000000000059,1112.9999999999995,882.9999999999956,-663.0000000000025,-399.0000000000049,,-5615.999999999992
2020.03.03,480.99999999999807,24.000000000001798,-883.9999999999959,-935.9999999999924,-700.0000000000006,709.0000000000041,-331.0000000000146,-114.00000000000298,-545.9999999999909,-3003.9999999999845,-1433.9999999999975,-1205.0000000000116,798.0000000000018,1143.0000000000007,897.0000000000056,-742.9999999999936,-401.00000000000693,,-6245.99999999998
2020.03.03,502.00000000000244,-229.99999999999687,-979.9999999999809,-959.9999999999942,-719.9999999999984,584.9999999999911,-340.00000000000693,-86.0000000000083,-531.9999999999991,-2918.9999999999827,-1450.9999999999934,-1095.0000000000016,820.999999999998,1204.9999999999982,918.0000000000064,-795.9999999999967,-431.99999999999903,,-6509.999999999962
2020.03.03,429.0000000000016,-89.00000000000574,-815.9999999999945,-973.0000000000016,-731.0000000000039,575.9999999999987,-308.0000000000194,-164.00000000000858,-625.9999999999932,-2949.999999999986,-1333.999999999989,-1375.9999999999995,837.0000000000033,1250.9999999999905,956.9999999999936,-788.9999999999952,-443.99999999999994,,-6550.000000000009
2020.03.03,447.99999999999284,62.000000000006494,-779.9999999999807,-952.9999999999927,-729.0000000000018,689.9999999999907,-260.0000000000158,-115.00000000000954,-578.9999999999961,-2913.9999999999945,-1275.9999999999964,-1354.999999999995,733.9999999999947,1173.0000000000018,912.9999999999967,-792.0000000000039,-458.9999999999983,,-6192.000000000002
2020.03.03,480.0000000000027,-86.0000000000083,-789.9999999999797,-978.9999999999966,-719.000000000003,662.000000000007,-252.0000000000078,-50.0000000000056,-588.9999999999951,-2920.999999999996,-1274.9999999999914,-1383.000000000001,697.0000000000027,1197.9999999999932,921.999999999997,-917.0000000000011,-526.9999999999997,,-6528.999999999982
2020.03.03,434.000000000001,-46.999999999997044,-807.9999999999865,-983.0000000000006,-748.0000000000042,611.000000000006,-314.00000000001427,-143.9999999999997,-594.99999999999,-3009.9999999999795,-1330.9999999999889,-1368.0000000000136,753.0000000000001,1259.999999999991,977.9999999999944,-909.9999999999997,-518.0000000000074,,-6739.999999999989
2020.03.03,400.00000000000034,-12.999999999996348,-933.9999999999905,-1047.9999999999934,-787.0000000000043,595.9999999999966,-314.00000000001427,-184.00000000000637,-640.9999999999916,-3182.9999999999804,-1310.0000000000023,-1486.9999999999939,534.9999999999966,1078.000000000003,811.9999999999976,-949.9999999999953,-565.0000000000044,,-7994.99999999998
2020.03.03,427.99999999999505,131.99999999999878,-841.9999999999872,-1041.9999999999984,-753.0000000000036,770.000000000004,-276.00000000000955,-185.00000000000182,-679.9999999999917,-3397.99999999999,-1099.9999999999943,-1723.000000000008,540.9999999999968,1170.0000000000018,825.0000000000028,-1002.0000000000028,-563.0000000000024,,-7697.999999999992
2020.03.03,459.99999999999375,-35.00000000000725,-802.9999999999982,-1049.0,-758.9999999999985,737.0000000000099,-209.9999999999991,-155.00000000000514,-608.9999999999928,-3077.999999999981,-1112.9999999999995,-1541.0000000000146,659.000000000006,1158.0000000000014,847.999999999999,-946.0000000000024,-524.0000000000023,,-6959.999999999991
2020.03.03,502.00000000000244,-90.99999999999665,-860.9999999999784,-1125.9999999999936,-794.0000000000058,638.0000000000052,-345.0000000000175,-33.000000000005244,-725.9999999999933,-3265.999999999991,-1275.9999999999964,-1598.9999999999948,623.9999999999952,1212.0000000000032,903.9999999999964,-1131.9999999999998,-648.9999999999995,,-8017.999999999971
2020.03.03,502.00000000000244,-46.999999999997044,-879.9999999999919,-1146.999999999998,-790.9999999999973,655.0000000000056,-331.999999999999,-6.0000000000060005,-716.9999999999899,-3516.9999999999923,-1219.9999999999989,-1642.9999999999945,516.9999999999959,1250.0,876.0000000000048,-1134.999999999997,-667.0000000000065,,-8301.99999999996
