date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDNZD,empty,sum
2017.05.01,-238.99999999998923,-484.99999999999943,73.00000000001194,-124.99999999999733,-21.999999999999797,178.99999999999582,172.9999999999876,-200.99999999999562,-346.0000000000019,-82.99999999999974,278.99999999999636,-113.99999999999189,-19.00000000001345,-202.00000000001327,119.00000000000244,313.0000000000024,-358.99999999999466,324.9999999999975,,-734.0000000000023
2017.05.01,-190.00000000000128,-481.00000000000875,72.0000000000054,-158.99999999999804,7.0000000000014495,168.99999999999693,207.9999999999984,-200.00000000000017,-365.0000000000042,-78.00000000000028,325.9999999999934,-116.00000000000499,-19.999999999997797,-275.000000000003,99.00000000000463,358.0000000000041,-364.9999999999949,368.9999999999971,,-641.000000000012
2017.05.01,-235.00000000000742,-459.0000000000032,100.99999999999554,-178.00000000000037,-2.000000000002,173.99999999998528,190.9999999999883,-186.99999999999272,-402.00000000000233,-85.99999999999719,277.9999999999916,-123.00000000000644,-14.000000000002899,-339.0000000000004,46.999999999997044,361.0000000000042,-381.9999999999908,383.99999999998437,,-871.0000000000596
2017.05.01,-229.99999999999687,-474.00000000000375,103.00000000000864,-183.99999999999528,9.00000000000345,170.00000000000347,190.9999999999883,-190.00000000000128,-414.00000000000324,-74.00000000000739,272.99999999999613,-127.99999999999478,-31.000000000003247,-351.0000000000124,12.999999999996348,378.0000000000001,-390.99999999999113,387.99999999998835,,-942.0000000000248
2017.05.01,-231.0000000000034,-469.0000000000083,144.99999999999514,-182.99999999999983,14.999999999998348,175.99999999999838,187.99999999998818,-163.99999999999747,-412.00000000000125,-63.99999999999739,292.0000000000016,-46.999999999997044,26.999999999999247,-361.0000000000113,41.000000000002146,405.00000000000114,-397.99999999999613,392.9999999999989,,-647.0000000000293
2017.05.01,-266.999999999995,-465.0000000000034,164.00000000000858,-168.00000000000148,-5.999999999994898,177.99999999998929,144.99999999999602,-161.00000000000003,-404.99999999999983,-85.99999999999719,189.99999999999773,-90.99999999999665,24.000000000001798,-354.0000000000099,89.00000000000574,361.0000000000042,-354.99999999998977,424.00000000000216,,-782.9999999999828
2017.05.01,-290.9999999999968,-443.00000000001205,168.99999999999693,-214.99999999999852,-4.999999999999449,177.00000000000495,160.99999999998715,-161.00000000000003,-448.000000000004,-101.00000000000664,204.00000000000773,-99.00000000000463,21.00000000000435,-435.9999999999919,42.999999999993044,367.999999999995,-362.99999999999955,424.99999999998647,,-994.0000000000379
2017.05.01,-320.9999999999935,-526.0000000000105,161.00000000001114,-214.99999999999852,-7.9999999999968985,147.99999999999258,167.99999999999216,-166.99999999999494,-453.0000000000034,-91.00000000000774,211.00000000001273,-134.99999999999625,-26.999999999999247,-465.0000000000043,55.000000000005045,444.0000000000026,-384.00000000000034,465.0000000000043,,-1139.9999999999852
2017.05.01,-269.9999999999925,-687.0000000000118,151.00000000001222,-217.99999999999596,9.999999999998899,120.99999999999334,234.99999999999943,-173.00000000000094,-446.00000000000193,-53.999999999998494,336.00000000001273,-92.00000000000318,-36.999999999998145,-493.99999999999443,-29.00000000001235,456.99999999999363,-525.9999999999962,422.9999999999956,,-1292.9999999999998
2017.05.01,-235.99999999999176,-707.0000000000078,178.00000000001148,-282.99999999999994,6.0000000000060005,116.00000000000499,394.999999999996,-154.99999999999403,-519.0000000000028,-36.0000000000027,515.0000000000148,25.999999999992696,-49.00000000001015,-649.999999999995,-52.000000000007596,615.9999999999997,-551.0000000000019,495.99999999998533,,-890.0000000000026
2017.05.01,-238.0000000000049,-655.0000000000011,252.99999999999213,-282.0000000000045,-8.999999999992347,119.00000000000244,359.99999999999943,-117.00000000000044,-513.0000000000078,-34.000000000000696,502.00000000000955,85.00000000000173,72.0000000000054,-585.0000000000133,51.99999999998539,617.0000000000044,-484.99999999999943,563.0000000000024,,-295.0000000000217
2017.05.01,-170.99999999998784,-639.00000000001,194.0000000000053,-346.0000000000019,29.999999999996696,136.00000000000279,381.9999999999908,-139.99999999999568,-557.0000000000075,-23.00000000000635,569.9999999999932,86.0000000000083,45.99999999999049,-680.9999999999983,-19.00000000001345,668.0000000000064,-518.9999999999912,580.999999999987,,-402.00000000003126
2017.05.01,-163.00000000000205,-677.0000000000067,168.99999999999693,-417.99999999999613,62.000000000006494,126.0000000000039,390.00000000000057,-144.99999999999514,-602.999999999998,-29.000000000001247,604.9999999999898,69.9999999999923,31.999999999987594,-798.9999999999942,-78.00000000000028,733.0000000000041,-588.9999999999986,604.0000000000045,,-710.0000000000059
2017.05.01,-151.9999999999966,-645.0000000000102,184.00000000000637,-397.99999999999835,80.99999999999774,133.00000000000534,446.9999999999885,-103.99999999999298,-577.0000000000052,-52.000000000007596,625.0,123.99999999999079,86.99999999999264,-734.9999999999968,-97.9999999999981,754.9999999999955,-600.9999999999991,581.9999999999936,,-344.00000000003456
2017.05.01,-136.00000000000279,-609.9999999999994,148.99999999999915,-375.9999999999986,112.000000000001,134.99999999999625,402.000000000001,-112.99999999999643,-565.0000000000044,-38.0000000000047,584.0000000000032,106.00000000000608,86.99999999999264,-682.0000000000048,-82.00000000000429,731.9999999999993,-563.999999999993,556.9999999999853,,-302.00000000002444
2017.05.01,-90.99999999999665,-589.0000000000128,66.99999999999484,-407.99999999999727,112.000000000001,117.99999999999588,407.99999999998704,-119.99999999999788,-548.9999999999995,-23.00000000000635,592.000000000013,119.00000000000244,21.999999999988695,-702.0000000000026,-100.99999999999554,719.9999999999989,-563.0000000000024,551.9999999999969,,-436.0000000000325
2017.05.01,-41.000000000002146,-587.0000000000033,-18.999999999991246,-470.00000000000375,153.99999999999858,88.99999999998354,427.99999999999727,-146.99999999999713,-584.0000000000067,-2.000000000002,616.9999999999902,31.000000000003247,-56.000000000011596,-817.000000000001,-180.0000000000024,750.0,-615.9999999999997,567.9999999999907,,-882.0000000000575
2017.05.01,-51.000000000001044,-549.0000000000066,-1.0000000000065512,-470.00000000000375,174.00000000000747,87.99999999999919,399.0000000000009,-142.99999999999312,-596.0000000000076,-7.0000000000014495,545.9999999999923,8.999999999992347,-51.000000000001044,-842.0000000000094,-357.00000000000733,765.0000000000006,-644.999999999996,496.99999999999187,,-1234.000000000049
2017.05.01,-192.99999999999872,-532.0000000000107,52.99999999999194,-546.000000000002,270.0000000000036,79.99999999999119,381.9999999999908,-119.00000000000244,-667.0000000000065,-80.99999999999774,430.0000000000068,8.000000000008,-7.0000000000014495,-990.000000000002,-686.0000000000089,792.0000000000016,-801.0000000000019,358.9999999999982,,-2248.0000000000405
2017.05.01,-187.99999999998818,-520.0000000000102,-48.000000000003595,-565.9999999999999,306.00000000000625,55.99999999998939,407.99999999998704,-131.00000000000333,-644.0000000000001,-102.99999999999754,394.00000000000546,-198.00000000000927,-73.00000000001194,-968.9999999999976,-558.0000000000141,816.0000000000025,-765.0000000000006,426.9999999999996,,-2356.0000000000464
2017.05.01,-99.00000000000463,-563.0000000000024,-60.99999999999994,-666.9999999999953,319.0000000000026,65.99999999998829,500.0,-117.00000000000044,-736.9999999999987,-89.00000000000574,506.0000000000002,-147.99999999999258,-15.999999999993797,-1107.999999999998,-459.99999999999375,894.999999999996,-778.9999999999964,509.00000000000387,,-2048.99999999999
2017.05.01,-72.99999999998974,-520.0000000000102,-109.00000000000354,-670.9999999999993,345.0000000000064,102.99999999998644,446.9999999999885,-90.99999999999665,-713.0000000000081,-168.99999999999693,424.0000000000066,-103.99999999999298,60.99999999999994,-1049.0000000000111,-429.00000000001273,859.9999999999994,-759.0000000000003,466.9999999999952,,-1980.0000000000384
2017.05.01,-143.00000000000423,-549.0000000000066,-86.99999999999264,-649.999999999995,363.99999999999767,95.999999999985,463.99999999999864,-132.99999999999423,-714.0000000000035,-151.00000000000114,472.0000000000084,-201.00000000000674,-7.0000000000014495,-1032.0000000000107,-668.0000000000019,888.0000000000052,-869.9999999999903,410.99999999998363,,-2510.0000000000296
2017.05.01,-168.99999999999693,-510.0000000000051,-80.99999999999774,-670.9999999999993,448.9999999999994,99.99999999998899,266.9999999999959,-200.99999999999562,-822.0000000000005,-155.00000000000514,348.99999999998954,-238.0000000000049,-8.000000000008,-1083.0000000000118,-910.0000000000108,918.9999999999969,-935.9999999999928,292.00000000000335,,-3408.0000000000546
2017.05.01,-127.99999999999478,-362.000000000009,-55.000000000005045,-726.9999999999999,531.9999999999991,192.99999999999872,177.99999999999727,-146.00000000000168,-802.0000000000027,-185.99999999999727,199.99999999998863,-114.99999999999844,95.999999999985,-1083.9999999999961,-985.999999999998,841.9999999999987,-944.9999999999932,195.9999999999962,,-3299.0000000000327
2017.05.01,-56.99999999999594,-423.0000000000018,-9.999999999998899,-704.0000000000047,590.999999999997,187.00000000000384,286.9999999999919,-103.99999999999298,-780.000000000003,-178.00000000000037,299.0000000000066,-5.000000000010552,195.9999999999962,-1032.999999999995,-940.0000000000075,858.9999999999947,-979.9999999999898,202.9999999999976,,-2592.0000000000123
2017.05.01,-130.0000000000079,-484.99999999999943,-82.00000000000429,-687.9999999999998,585.0000000000022,197.99999999998707,299.99999999999716,-205.99999999999508,-824.0000000000025,-175.99999999999838,364.0000000000043,-178.00000000001148,70.99999999999883,-1036.999999999999,-978.9999999999966,920.0000000000017,-1028.9999999999964,204.99999999998852,,-3171.0000000000305
2017.05.01,-170.00000000000347,-602.0000000000039,-150.00000000000568,-690.9999999999972,568.0000000000018,241.00000000000233,311.9999999999976,-259.9999999999936,-858.9999999999986,-182.00000000000438,415.9999999999968,-326.0000000000041,-72.0000000000054,-1090.0000000000132,-1001.0000000000074,974.0000000000038,-1090.0000000000034,200.00000000000017,,-3782.000000000038
2017.05.01,-285.00000000000193,-716.0000000000082,-26.999999999999247,-656.9999999999965,468.00000000000176,231.99999999998778,387.999999999991,-227.99999999999488,-855.0000000000058,-187.9999999999993,515.0000000000148,-293.0000000000099,9.999999999998899,-1085.0000000000027,-890.000000000013,1046.0000000000064,-1076.9999999999982,282.9999999999888,,-3359.0000000000405
2017.05.01,-238.99999999998923,-706.0000000000031,49.00000000001015,-626.9999999999998,455.0000000000054,201.99999999999108,376.99999999999534,-158.99999999999804,-792.9999999999993,-191.00000000000784,387.00000000000045,-181.9999999999933,66.99999999999484,-1049.0000000000111,-855.0000000000058,917.0000000000016,-1030.0000000000011,266.999999999995,,-3110.000000000014
2017.05.01,-226.99999999999943,-674.0000000000066,73.99999999999629,-643.0000000000047,470.00000000000375,207.00000000000162,348.99999999998954,-173.9999999999964,-829.9999999999974,-140.0000000000068,411.00000000000136,-137.00000000000932,56.99999999999594,-1120.9999999999943,-870.0000000000152,959.0000000000032,-1007.9999999999956,302.0000000000023,,-2995.000000000032
2017.05.01,-239.99999999999577,-680.0000000000068,107.00000000001265,-644.9999999999956,475.0000000000032,221.99999999998886,445.99999999999795,-146.99999999999713,-831.9999999999994,-182.99999999999983,526.9999999999868,-86.99999999999264,123.99999999999079,-1110.000000000011,-870.0000000000152,1075.0000000000027,-1055.9999999999973,326.0000000000041,,-2548.000000000023
2017.05.01,-290.9999999999968,-662.0000000000061,58.000000000002494,-661.0000000000005,519.0000000000028,241.00000000000233,414.99999999999204,-166.99999999999494,-846.9999999999977,-216.0000000000051,453.00000000000296,-259.0000000000092,112.99999999998533,-1100.9999999999964,-893.9999999999948,1051.0000000000018,-1055.9999999999973,304.9999999999997,,-2999.0000000000095
2017.05.01,-327.99999999999494,-653.0000000000058,75.00000000000284,-670.9999999999993,521.0000000000048,252.99999999999213,405.9999999999917,-175.00000000000293,-880.000000000003,-240.00000000000688,403.99999999999636,-252.0000000000078,124.99999999999733,-1127.0000000000114,-931.0000000000151,1063.999999999993,-1069.9999999999932,297.9999999999983,,-3181.000000000064
2017.05.01,-462.9999999999912,-628.0000000000001,124.00000000001299,-670.9999999999993,529.9999999999972,258.99999999998704,339.9999999999892,-158.99999999999804,-880.9999999999984,-295.0000000000008,183.9999999999975,-340.9999999999913,165.9999999999995,-1161.000000000012,-968.9999999999976,1048.0000000000018,-1051.9999999999925,299.00000000000483,,-3669.9999999999914
2017.05.01,-446.9999999999974,-606.9999999999993,154.0000000000097,-663.999999999998,531.9999999999991,258.0000000000027,323.99999999999807,-161.99999999999548,-889.0000000000065,-285.00000000000193,221.00000000000364,-319.0000000000026,131.99999999999878,-1164.9999999999939,-1004.0000000000049,1022.9999999999961,-1052.9999999999973,270.99999999999903,,-3679.99999999999
2017.05.01,-502.9999999999868,-617.0000000000044,198.99999999999363,-631.9999999999992,492.0000000000035,252.99999999999213,313.99999999999295,-148.99999999999915,-874.0000000000081,-285.00000000000193,175.00000000001137,-310.0000000000103,156.99999999998494,-1151.9999999999975,-1002.000000000014,1004.9999999999955,-1024.000000000001,272.99999999998994,,-3680.000000000058
2017.05.01,-489.0000000000061,-633.0000000000098,234.00000000000088,-595.9999999999966,502.9999999999979,261.9999999999845,323.99999999999807,-132.99999999999423,-848.0000000000043,-290.00000000000136,211.00000000001273,-290.9999999999968,207.99999999998596,-1068.0000000000023,-971.0000000000107,1001.0000000000048,-1048.9999999999923,221.00000000000452,,-3404.000000000025
2017.05.02,-529.999999999986,-637.0000000000005,185.00000000001293,-573.0000000000013,473.0000000000012,192.99999999999872,303.99999999998784,-127.99999999999478,-807.9999999999976,-313.00000000000773,158.99999999999181,-347.9999999999928,143.99999999998857,-1093.0000000000107,-1063.0000000000139,941.9999999999931,-1022.9999999999961,123.99999999999079,,-3992.0000000000355
2017.05.02,-483.99999999999557,-649.0000000000009,242.99999999999324,-597.9999999999985,465.9999999999998,219.99999999999798,297.9999999999876,-122.99999999999534,-824.999999999998,-301.0000000000068,222.0000000000084,-300.99999999999574,198.99999999999363,-1061.000000000001,-927.0000000000111,947.0000000000027,-1021.9999999999914,210.99999999998343,,-3485.000000000027
2017.05.02,-476.9999999999941,-709.0000000000032,219.99999999999798,-622.9999999999958,509.00000000000387,248.00000000000378,340.999999999994,-119.99999999999788,-853.9999999999992,-321.0000000000046,246.00000000000932,-286.99999999999284,228.99999999999034,-1070.9999999999998,-997.0000000000034,978.9999999999992,-1106.9999999999993,177.00000000000495,,-3616.999999999987
2017.05.02,-448.000000000004,-734.9999999999994,188.00000000001037,-624.0000000000023,544.0,290.9999999999968,468.9999999999941,-114.00000000000298,-840.0000000000074,-343.00000000000443,375.0,-310.9999999999946,285.00000000000193,-1028.0000000000066,-964.9999999999936,1066.0000000000025,-1162.9999999999968,208.99999999999253,,-3144.000000000014
2017.05.02,-375.9999999999986,-685.0000000000023,198.00000000000927,-634.0000000000013,565.0000000000044,280.9999999999979,370.9999999999951,-117.00000000000044,-841.0000000000028,-318.00000000000716,307.9999999999927,-188.9999999999947,262.00000000000665,-1059.00000000001,-1059.9999999999943,1022.9999999999961,-1146.9999999999914,149.9999999999835,,-3268.000000000017
2017.05.02,-374.999999999992,-635.0000000000051,195.9999999999962,-648.9999999999995,583.0000000000002,293.99999999999426,382.99999999999557,-117.00000000000044,-844.0000000000003,-299.00000000000483,306.0000000000116,-205.00000000001074,285.99999999998624,-1035.9999999999925,-1117.0000000000125,1010.9999999999957,-1167.9999999999923,120.99999999999334,,-3265.0000000000373
2017.05.02,-364.9999999999931,-710.000000000008,148.99999999999915,-700.999999999996,617.0000000000009,287.9999999999994,396.0000000000008,-148.99999999999915,-901.0000000000074,-290.9999999999968,359.00000000000887,-212.00000000001216,231.0000000000034,-1153.000000000004,-1161.9999999999964,1058.0000000000068,-1235.99999999999,121.99999999999989,,-3659.999999999984
2017.05.02,-323.99999999999096,-755.0000000000097,66.00000000001049,-804.0000000000047,658.9999999999985,296.9999999999917,445.99999999999795,-178.99999999999582,-995.0000000000015,-280.9999999999979,471.00000000000364,-292.00000000000335,157.99999999999147,-1324.9999999999984,-1187.0000000000048,1165.0000000000064,-1298.0000000000018,183.99999999998417,,-3994.000000000025
2017.05.02,-307.99999999999716,-767.0000000000101,62.000000000006494,-805.0000000000001,662.000000000007,299.99999999998914,453.9999999999935,-187.9999999999993,-1007.0000000000024,-261.0000000000001,500.0,-275.000000000003,144.99999999999514,-1351.0000000000132,-1205.999999999996,1269.999999999996,-1296.999999999997,255.99999999998957,,-3816.0000000000414
2017.05.02,-360.0000000000048,-753.0000000000001,42.999999999993044,-795.9999999999967,658.0000000000031,306.9999999999906,439.9999999999977,-203.99999999999307,-994.000000000006,-292.00000000000335,437.9999999999882,-350.00000000000585,129.00000000000134,-1307.999999999998,-1246.9999999999982,1173.0000000000018,-1332.9999999999984,140.99999999999113,,-4308.000000000037
2017.05.02,-434.000000000001,-745.0000000000045,9.999999999998899,-778.0000000000009,675.9999999999989,324.9999999999975,441.99999999999307,-224.9999999999974,-989.0000000000066,-307.99999999999716,423.0000000000018,-426.9999999999996,104.99999999999955,-1271.0,-1381.00000000001,1195.999999999998,-1370.999999999995,99.00000000000463,,-4653.000000000019
2017.05.02,-306.00000000000625,-675.0000000000114,25.00000000000835,-780.9999999999984,736.0000000000033,329.00000000000153,409.9999999999966,-221.99999999999997,-996.000000000008,-256.0000000000007,450.9999999999934,-337.0000000000095,106.99999999999044,-1296.0000000000082,-1439.0000000000125,1185.0000000000023,-1360.99999999999,85.99999999998609,,-4340.000000000063
2017.05.02,-275.000000000003,-672.0000000000113,1.0000000000065512,-795.9999999999967,697.9999999999986,333.9999999999899,451.9999999999982,-193.99999999999417,-975.0000000000036,-282.0000000000045,507.000000000005,-302.0000000000023,180.99999999998673,-1239.0000000000123,-1239.9999999999966,1200.0000000000027,-1298.9999999999923,126.0000000000039,,-3775.0000000000246
2017.05.02,-286.99999999999284,-673.0000000000018,-2.999999999997449,-792.9999999999993,670.000000000004,339.0000000000004,466.99999999999875,-207.00000000000162,-967.0000000000067,-285.9999999999974,496.0000000000093,-339.0000000000004,153.9999999999875,-1217.0000000000014,-1168.0000000000134,1203.9999999999936,-1292.9999999999923,201.99999999999108,,-3701.0000000000196
2017.05.02,-371.99999999999454,-704.0000000000077,2.0000000000131024,-741.9999999999982,595.0000000000011,339.99999999998477,486.99999999999477,-202.0000000000022,-929.000000000002,-323.0000000000066,455.0000000000125,-371.99999999999454,175.99999999999838,-1184.9999999999916,-1063.0000000000139,1156.000000000006,-1236.9999999999948,190.99999999998562,,-3727.00000000001
2017.05.02,-411.99999999999017,-718.0000000000035,7.0000000000014495,-883.9999999999959,602.999999999998,343.00000000000443,453.9999999999935,-202.9999999999976,-1070.9999999999998,-348.00000000000387,379.99999999999545,-436.9999999999985,164.99999999999292,-1419.999999999999,-1154.0000000000105,1209.0000000000032,-1289.999999999992,229.99999999999687,,-4546.0000000000055
2017.05.02,-414.9999999999876,-788.0000000000109,66.00000000001049,-810.9999999999951,587.0000000000042,347.9999999999928,462.99999999999386,-186.99999999999272,-1006.0000000000069,-373.00000000000114,388.00000000000523,-421.0000000000047,207.99999999998596,-1276.0000000000105,-978.9999999999966,1227.0000000000039,-1218.999999999994,344.99999999999534,,-3843.00000000001
2017.05.02,-384.9999999999909,-789.0000000000015,89.00000000000574,-756.0000000000011,573.9999999999967,384.9999999999909,577.9999999999887,-156.00000000000057,-941.9999999999984,-400.00000000000034,550.9999999999877,-331.999999999999,350.00000000000585,-1073.0000000000127,-812.0000000000127,1236.9999999999948,-1238.99999999999,295.0000000000008,,-2825.0000000000355
2017.05.02,-563.0000000000024,-897.0000000000056,158.99999999999804,-692.0000000000038,536.0000000000032,330.9999999999924,609.9999999999994,-117.00000000000044,-877.0000000000056,-465.9999999999998,467.00000000001296,-442.9999999999934,374.999999999992,-1002.9999999999983,-831.000000000004,1177.0000000000068,-1251.9999999999955,205.99999999999508,,-3280.000000000009
2017.05.02,-635.0000000000077,-974.0000000000038,178.00000000001148,-612.9999999999969,516.0000000000053,253.99999999999866,666.9999999999874,-114.99999999999844,-814.0000000000036,-536.9999999999986,407.0000000000107,-510.00000000001046,292.00000000000335,-950.0000000000064,-913.0000000000083,1209.0000000000032,-1298.9999999999923,158.99999999999804,,-3678.0000000000073
2017.05.02,-685.0000000000023,-966.0000000000082,175.99999999999838,-632.9999999999947,480.99999999999807,232.99999999999432,734.9999999999994,-87.99999999999919,-785.0000000000024,-546.000000000002,361.99999999999477,-653.999999999999,285.99999999998624,-957.0000000000078,-883.0000000000116,1210.9999999999986,-1313.0000000000023,181.9999999999933,,-3844.000000000066
2017.05.02,-675.0000000000034,-979.0000000000134,182.99999999999983,-624.9999999999977,580.9999999999982,224.000000000002,757.9999999999956,-75.9999999999983,-763.9999999999981,-509.00000000000387,424.0000000000066,-629.0000000000128,266.999999999995,-978.0000000000122,-1022.0000000000118,1183.9999999999975,-1348.9999999999895,48.000000000003595,,-3937.0000000000423
2017.05.02,-682.9999999999892,-961.0000000000127,52.99999999999194,-663.0000000000025,577.0000000000052,164.99999999999292,803.9999999999878,-125.99999999999278,-797.9999999999987,-484.00000000000665,438.99999999999295,-764.0000000000091,114.99999999999844,-1079.0000000000077,-1045.000000000007,1274.000000000001,-1363.99999999999,158.99999999999804,,-4381.000000000048
2017.05.02,-506.9999999999908,-981.0000000000088,31.000000000003247,-661.0000000000005,555.0000000000055,190.00000000000128,821.9999999999885,-115.99999999999389,-797.0000000000033,-419.9999999999982,611.9999999999948,-553.0000000000035,147.99999999999258,-1028.0000000000066,-985.999999999998,1295.0000000000018,-1334.9999999999936,202.9999999999976,,-3528.0000000000114
2017.05.02,-489.0000000000061,-1036.0000000000014,31.000000000003247,-646.0000000000022,573.0000000000013,175.99999999999838,818.9999999999884,-139.00000000000023,-811.0000000000061,-416.00000000000523,674.0000000000066,-486.999999999993,174.99999999999181,-991.0000000000085,-964.9999999999936,1325.0000000000027,-1426.9999999999925,158.99999999999804,,-3475.000000000018
2017.05.02,-462.9999999999912,-1035.000000000011,-21.00000000000435,-644.9999999999956,628.0000000000064,158.99999999999804,1001.9999999999953,-92.99999999999864,-709.9999999999995,-431.99999999999903,787.0000000000061,-527.9999999999951,204.99999999998852,-902.0000000000028,-971.0000000000107,1343.0000000000036,-1456.0000000000032,93.99999999999409,,-3038.000000000019
2017.05.02,-303.9999999999932,-1094.0000000000082,-41.99999999998649,-636.0000000000032,572.0000000000058,153.00000000000313,940.9999999999883,-165.9999999999995,-726.0000000000044,-319.0000000000026,966.0000000000082,-351.0000000000124,126.0000000000039,-912.0000000000017,-1036.0000000000148,1313.0000000000023,-1484.9999999999995,38.99999999998904,,-2961.000000000025
2017.05.02,-242.99999999999324,-1079.0000000000077,8.999999999992347,-585.9999999999976,558.000000000003,243.99999999999977,934.9999999999881,-148.99999999999915,-722.0000000000005,-243.99999999999977,1092.000000000013,-214.00000000000307,160.99999999998892,-855.0000000000058,-902.0000000000028,1224.9999999999943,-1417.9999999999923,59.99999999999339,,-2128.0000000000296
2017.05.02,-167.9999999999904,-1033.0000000000014,58.000000000002494,-532.9999999999945,562.0000000000069,214.99999999998744,881.0000000000002,-120.99999999999334,-663.999999999998,-209.9999999999991,1078.000000000003,-65.00000000000395,218.00000000000708,-761.0000000000117,-970.0000000000042,1155.0000000000011,-1403.9999999999964,-32.0000000000098,,-1793.9999999999945
2017.05.02,-235.99999999999176,-1033.0000000000014,134.00000000001188,-492.999999999999,545.0000000000066,211.99999999998997,845.9999999999894,-86.99999999999264,-640.0000000000073,-224.000000000002,981.9999999999993,-59.000000000009045,228.99999999999034,-746.0000000000023,-960.0000000000053,1105.000000000004,-1373.9999999999952,-36.999999999998145,,-1836.0000000000125
2017.05.02,-255.00000000000523,-1091.0000000000082,202.00000000001327,-507.0000000000019,531.0000000000036,177.00000000000495,875.0,-85.99999999999719,-674.000000000008,-226.00000000000398,1033.9999999999918,-12.999999999996348,242.99999999999324,-767.0000000000066,-958.9999999999987,1183.0000000000068,-1406.9999999999964,-11.00000000000545,,-1751.000000000014
