names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,15,"['CADCHF', 'CADJPY']",80.0,0.7875698190698185,B
USDJPY,10,"['NZDCAD', 'GBPCAD']",100.0,-0.040690476190476194,S
USDCAD,10,"['GBPCHF', 'GBPCAD', 'EURNZD', 'USDCAD', 'AUDCHF']",80.0,0.6583333333333334,B
AUDUSD,10,"['EURCHF', 'GBPCAD']",100.0,-0.28,S
NZDUSD,15,['EURCHF'],80.0,0.577777777777778,B
EURCHF,10,['GBPJPY'],80.0,0.9480000000000001,B
CHFJPY,50,"['NZDJPY', 'GBPJPY', 'AUDUSD', 'AUDCAD']",100.0,0.3695014430014431,B
CADCHF,10,"['AUDCAD', 'GBPCHF']",80.0,-1.0,S
AUDCHF,50,"['GBPCHF', 'GBPCAD', 'EURNZD', 'USDCAD', 'AUDCHF', 'EURGBP', 'GBPJPY']",100.0,-0.87,S
EURGBP,15,"['CADJPY', 'GBPJPY', 'EURUSD', 'CADCHF']",100.0,-0.22466666666666665,S
GBPJPY,10,"['NZDCAD', 'EURGBP', 'GBPUSD', 'AUDJPY']",100.0,0.54,B
GBPCAD,15,"['GBPJPY', 'NZDCHF', 'CADJPY', 'USDJPY', 'AUDJPY']",100.0,0.7483333333333334,B
EURCAD,10,"['GBPCAD', 'NZDUSD']",80.0,0.054285714285714305,B
EURAUD,50,"['GBPCHF', 'GBPCAD', 'EURNZD', 'USDCAD', 'AUDCHF', 'GBPUSD']",100.0,0.3010476190476191,B
EURNZD,10,"['GBPCHF', 'GBPCAD', 'EURNZD', 'USDCAD', 'AUDCHF']",80.0,0.7926666666666666,B
AUDJPY,15,['EURCAD'],80.0,0.6746067821067824,B
NZDJPY,15,"['AUDUSD', 'NZDUSD', 'NZDCHF']",100.0,-1.0,S
AUDNZD,10,"['EURAUD', 'AUDNZD', 'EURCAD']",100.0,0.76,B
