date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.05.01,-231.0000000000034,463.0000000000081,187.00000000000384,-161.00000000000003,19.999999999997797,180.0000000000024,215.99999999999397,-151.9999999999966,-399.0000000000049,-55.000000000005045,319.9999999999932,-24.000000000001798,-348.9999999999993,89.00000000000574,-352.99999999999443,-151.9999999999966,438.9999999999894,,37.99999999999238
2017.05.01,-239.99999999999577,422.00000000001125,177.00000000000495,-141.00000000000225,2.999999999997449,183.99999999998417,170.99999999999227,-158.0000000000026,-380.999999999998,-68.00000000000139,254.99999999999545,-55.000000000005045,-303.0000000000088,147.99999999999258,-301.9999999999925,-118.00000000000699,442.9999999999934,,36.999999999958106
2017.05.01,-261.0000000000001,418.00000000000637,168.99999999999693,-214.99999999999852,41.000000000002146,183.99999999998417,177.99999999999727,-156.99999999999602,-448.000000000004,-85.00000000000173,234.00000000000887,-92.00000000000318,-435.9999999999919,63.99999999999739,-344.99999999999886,-167.00000000000603,482.00000000000466,,-436.0000000000025
2017.05.01,-252.0000000000078,525.0000000000057,180.0000000000024,-175.00000000000293,12.000000000000899,163.00000000000205,263.9999999999958,-164.99999999999292,-421.0000000000047,-43.999999999999595,373.9999999999952,-65.00000000000395,-418.0000000000073,70.99999999999883,-384.00000000000034,-133.00000000000534,472.9999999999901,,4.999999999966121
2017.05.01,-198.99999999999363,638.0000000000052,211.00000000000563,-214.99999999999852,35.00000000000725,139.00000000000023,414.99999999999204,-124.00000000000189,-436.00000000000307,-24.999999999997247,578.000000000003,43.999999999999595,-472.00000000000574,36.999999999998145,-486.99999999999477,-185.99999999999727,496.99999999999187,,450.00000000001074
2017.05.01,-231.99999999998778,624.0000000000094,280.0000000000136,-234.99999999999633,11.00000000000545,123.99999999999079,402.000000000001,-85.99999999999719,-453.99999999999886,-34.000000000000696,521.9999999999914,89.99999999999008,-530.0000000000082,75.00000000000284,-448.99999999999807,-199.00000000000472,566.9999999999842,,475.999999999997
2017.05.01,-113.00000000000753,620.0000000000045,265.0000000000041,-277.000000000005,29.999999999996696,154.99999999999403,394.999999999996,-98.99999999999353,-502.00000000000244,24.000000000001798,652.9999999999916,232.99999999999432,-577.0000000000052,66.99999999999484,-468.9999999999941,-214.00000000000307,592.9999999999991,,783.9999999999661
2017.05.01,-164.99999999999292,630.0000000000097,204.00000000000418,-321.0000000000046,62.000000000006494,168.99999999999693,393.99999999999125,-139.00000000000023,-553.0000000000035,-14.000000000002899,604.9999999999898,86.99999999999264,-656.9999999999965,4.999999999988347,-513.9999999999958,-219.00000000000253,605.9999999999955,,179.99999999997567
2017.05.01,-92.00000000000318,631.0000000000002,201.00000000000674,-380.999999999998,117.00000000000044,141.99999999999767,454.9999999999983,-102.00000000000209,-574.0000000000078,7.9999999999968985,687.9999999999882,177.00000000000495,-730.0000000000084,-73.00000000001194,-576.9999999999982,-290.00000000000136,610.9999999999837,,210.99999999994634
2017.05.01,-100.99999999999554,606.0000000000088,188.9999999999947,-370.00000000000364,121.00000000000443,164.99999999999292,459.99999999999375,-88.99999999999464,-541.9999999999981,-36.999999999998145,647.9999999999961,153.9999999999875,-641.0000000000027,-12.000000000012001,-563.0000000000024,-287.0000000000039,585.9999999999976,,286.9999999999647
2017.05.01,-72.0000000000054,549.0000000000066,150.00000000000568,-375.0000000000031,145.00000000000622,136.00000000000279,419.9999999999875,-98.99999999999353,-534.0000000000011,-9.00000000000345,603.0000000000086,136.99999999998712,-662.9999999999914,-82.00000000000429,-548.9999999999924,-292.00000000000335,560.0000000000049,,25.000000000011255
2017.05.01,4.000000000004,539.0000000000015,89.00000000000574,-405.9999999999952,160.00000000000458,122.99999999998423,442.99999999999784,-109.99999999999899,-544.0,27.999999999994696,676.9999999999925,163.00000000000205,-702.0000000000026,-93.99999999999409,-558.9999999999975,-273.000000000001,571.9999999999948,,109.99999999999227
2017.05.01,31.000000000003247,537.0000000000061,36.0000000000138,-432.9999999999945,185.00000000000182,92.00000000000318,464.9999999999892,-121.99999999999989,-555.0000000000055,51.000000000001044,709.0000000000032,133.99999999998968,-763.0000000000026,-157.00000000000713,-584.9999999999937,-268.0000000000016,578.9999999999961,,-63.999999999997385
2017.05.01,-39.999999999995595,492.00000000000443,66.99999999999484,-470.00000000000375,265.0000000000041,99.00000000000463,413.99999999998727,-107.00000000000153,-592.0000000000036,2.000000000002,564.9999999999977,78.00000000000028,-827.0,-337.0000000000095,-643.9999999999912,-399.0000000000049,502.9999999999868,,-931.0000000000277
2017.05.01,-187.00000000000384,518.0000000000007,184.00000000000637,-482.00000000000466,312.00000000000114,97.9999999999981,423.9999999999924,-58.000000000002494,-621.0000000000049,-74.00000000000739,438.99999999999295,31.999999999987594,-883.0000000000116,-480.00000000001376,-718.9999999999941,-545.0000000000066,451.0000000000014,,-1591.000000000069
2017.05.01,-99.99999999998899,496.0000000000093,-41.99999999998649,-556.0000000000009,341.99999999999784,78.99999999998464,509.9999999999909,-107.99999999999699,-621.0000000000049,-87.00000000000374,510.9999999999957,-143.00000000000423,-907.9999999999977,-419.0000000000138,-733.9999999999947,-429.99999999999704,510.99999999999477,,-1699.0000000000161
2017.05.01,-21.00000000000435,516.0000000000053,-2.999999999997449,-641.9999999999982,350.00000000000585,103.99999999999298,515.0000000000006,-85.99999999999719,-704.0000000000047,-53.999999999998494,618.9999999999998,8.999999999992347,-1048.0000000000045,-428.00000000000614,-751.9999999999953,-463.0000000000023,608.9999999999928,,-1479.000000000019
2017.05.01,2.0000000000131024,419.00000000001114,-31.999999999987594,-612.0000000000015,397.0000000000029,127.99999999999478,500.99999999999056,-58.99999999999794,-631.0000000000038,-111.00000000000554,522.9999999999961,8.000000000008,-865.0000000000047,-378.00000000001165,-740.9999999999997,-511.0000000000059,499.9999999999893,,-1462.0000000000125
2017.05.01,-100.99999999999554,479.0000000000134,-80.99999999999774,-632.9999999999947,467.0000000000063,119.00000000000244,487.99999999999955,-129.9999999999968,-700.0000000000006,-118.00000000000699,486.99999999999477,-192.99999999999872,-1008.0000000000089,-649.999999999995,-858.9999999999947,-575.0000000000033,424.00000000000216,,-2583.999999999974
2017.05.01,-106.00000000000608,375.0,15.00000000000945,-651.0000000000016,529.0000000000017,204.00000000000418,289.99999999999204,-85.99999999999719,-755.0000000000057,-121.99999999999989,364.0000000000043,-85.00000000000173,-1073.0000000000127,-812.999999999997,-870.9999999999951,-724.9999999999978,340.9999999999913,,-3169.000000000012
2017.05.01,-32.999999999994145,295.0000000000017,144.99999999999514,-680.9999999999983,641.0000000000027,221.00000000000452,327.99999999998875,4.000000000004,-731.9999999999993,-174.00000000000747,320.99999999999795,190.00000000000128,-927.0000000000111,-863.9999999999981,-929.000000000002,-967.0000000000067,214.99999999998744,,-2947.000000000034
2017.05.01,-46.999999999997044,422.00000000001125,32.999999999994145,-656.000000000001,595.0000000000011,198.99999999999363,408.9999999999918,-85.00000000000173,-738.0000000000053,-126.0000000000039,471.00000000000364,24.000000000001798,-977.0000000000057,-866.0000000000113,-965.999999999994,-829.0000000000019,251.99999999998556,,-2885.000000000039
2017.05.01,-80.99999999999774,421.0000000000065,-76.99999999999375,-675.9999999999989,641.9999999999982,282.0000000000045,318.9999999999884,-202.9999999999976,-819.0000000000031,-146.00000000000168,432.9999999999927,-161.99999999999548,-1018.9999999999922,-974.0000000000082,-1015.9999999999911,-817.000000000001,214.00000000000307,,-3678.999999999987
2017.05.01,-161.99999999999548,581.0000000000031,1.0000000000065512,-654.9999999999944,568.0000000000018,317.9999999999961,406.9999999999965,-203.99999999999307,-841.0000000000028,-175.00000000000293,549.0000000000066,-170.00000000000347,-1014.0000000000038,-849.9999999999952,-1043.9999999999968,-770.000000000004,293.99999999999426,,-3166.9999999999873
2017.05.01,-234.00000000000088,661.0000000000014,93.99999999999409,-609.9999999999994,490.999999999997,253.99999999999866,500.0,-149.99999999999457,-790.9999999999973,-184.00000000000637,573.0000000000075,-151.9999999999966,-1004.0000000000049,-747.0000000000088,-1010.9999999999957,-724.9999999999978,350.9999999999902,,-2684.0000000000127
2017.05.01,-168.99999999999693,546.0000000000065,97.9999999999981,-602.999999999998,517.0000000000008,209.9999999999991,405.9999999999917,-129.9999999999968,-766.0,-123.00000000000644,490.0000000000091,-58.000000000002494,-1018.0000000000077,-842.0000000000094,-963.9999999999986,-765.0000000000045,299.99999999998914,,-2871.000000000027
2017.05.01,-201.99999999999108,668.0000000000064,137.00000000000932,-629.9999999999973,475.99999999999864,232.99999999999432,488.9999999999901,-136.99999999999824,-821.000000000005,-131.00000000000333,615.0000000000091,-52.99999999999194,-1095.0000000000016,-777.0000000000055,-1003.0000000000001,-739.0000000000008,402.9999999999978,,-2566.999999999989
2017.05.01,-226.99999999999943,636.0000000000099,154.0000000000097,-643.0000000000047,524.9999999999977,248.99999999998812,467.9999999999893,-120.99999999999334,-829.0000000000019,-167.00000000000603,548.0000000000018,-59.99999999999339,-1079.0000000000077,-846.0000000000134,-1033.0000000000014,-814.9999999999991,344.99999999999534,,-2895.000000000028
2017.05.01,-275.9999999999874,620.0000000000045,90.99999999999665,-653.999999999999,546.9999999999975,253.99999999999866,460.9999999999985,-149.99999999999457,-831.000000000004,-209.9999999999991,469.99999999999886,-212.99999999999653,-1082.0000000000052,-878.000000000001,-1048.0000000000018,-802.0000000000027,322.00000000000006,,-3378.9999999999964
2017.05.01,-302.0000000000023,614.0000000000043,130.0000000000079,-670.9999999999993,557.0000000000075,282.0000000000045,415.9999999999968,-153.99999999999858,-875.999999999999,-218.00000000000708,435.0000000000023,-195.00000000001182,-1127.0000000000114,-920.9999999999941,-1057.9999999999927,-844.0000000000003,327.99999999999494,,-3603.999999999998
2017.05.01,-441.99999999998687,571.0000000000122,195.9999999999962,-654.9999999999944,558.9999999999984,270.99999999999903,352.99999999999443,-131.99999999999878,-874.0000000000081,-287.0000000000039,228.00000000000864,-302.0000000000023,-1140.999999999992,-961.9999999999961,-1022.9999999999961,-889.0000000000065,302.9999999999866,,-4225.99999999999
2017.05.01,-431.99999999998795,580.0000000000125,200.00000000000017,-622.0000000000003,548.9999999999995,261.0000000000001,329.9999999999983,-151.00000000000114,-861.0000000000007,-251.00000000000122,247.99999999999045,-283.000000000011,-1129.0000000000023,-992.9999999999994,-1018.0000000000007,-878.9999999999965,275.9999999999874,,-4175.000000000013
2017.05.01,-452.00000000000796,611.0000000000042,285.00000000000193,-580.9999999999982,504.9999999999999,285.99999999998624,330.99999999998886,-122.99999999999534,-840.0000000000074,-260.00000000000466,260.9999999999957,-202.9999999999976,-1055.000000000006,-890.000000000013,-989.9999999999949,-873.999999999997,285.99999999998624,,-3703.000000000059
2017.05.01,-468.9999999999861,628.0000000000001,259.9999999999936,-570.9999999999993,536.0000000000032,283.99999999999534,362.99999999999955,-124.00000000000189,-823.000000000007,-278.00000000000045,263.00000000000523,-259.0000000000092,-1039.000000000012,-956.0000000000013,-1036.9999999999918,-846.0000000000023,221.00000000000452,,-3847.00000000001
2017.05.02,-465.99999999998863,615.0000000000091,259.9999999999936,-561.9999999999958,490.00000000000153,263.99999999999756,346.9999999999942,-95.99999999999609,-789.0000000000064,-280.9999999999979,259.00000000001455,-256.00000000001177,-1031.000000000004,-858.0000000000032,-980.9999999999945,-834.9999999999968,276.9999999999939,,-3642.999999999991
2017.05.02,-472.9999999999901,631.0000000000002,286.99999999999284,-548.9999999999995,509.00000000000387,261.0000000000001,412.9999999999967,-92.00000000000318,-785.9999999999978,-265.99999999999955,265.99999999999113,-225.99999999999287,-1022.9999999999961,-926.0000000000045,-1010.9999999999957,-885.0000000000025,234.00000000000088,,-3635.9999999999964
2017.05.02,-446.9999999999974,695.0000000000074,236.99999999999832,-614.9999999999989,546.000000000002,302.9999999999866,469.99999999999886,-109.99999999999899,-836.0000000000034,-309.99999999999915,375.0,-252.0000000000078,-1028.0000000000066,-900.0000000000119,-1098.9999999999895,-902.0000000000028,263.99999999999756,,-3609.000000000026
2017.05.02,-351.99999999999676,657.0000000000107,205.00000000001074,-602.999999999998,568.9999999999973,309.0000000000037,479.99999999998977,-95.00000000000064,-790.9999999999973,-296.0000000000074,431.99999999998795,-171.00000000001003,-924.9999999999981,-859.9999999999941,-1097.999999999999,-909.0000000000042,214.99999999998744,,-3233.0000000000177
2017.05.02,-354.9999999999942,587.0000000000033,215.00000000000963,-629.0000000000018,624.9999999999977,295.0000000000008,402.9999999999916,-95.00000000000064,-819.9999999999985,-274.00000000000756,348.0000000000132,-160.00000000000458,-1014.0000000000038,-1036.999999999999,-1113.99999999999,-995.9999999999969,166.99999999998383,,-3853.9999999999973
2017.05.02,-358.9999999999982,609.9999999999994,202.00000000001327,-636.0000000000032,656.000000000001,313.99999999999204,407.99999999998704,-114.00000000000298,-839.0000000000009,-282.99999999999994,366.00000000001387,-178.00000000001148,-1025.0000000000093,-1090.9999999999975,-1159.9999999999966,-1026.0000000000048,127.99999999999478,,-4027.000000000023
2017.05.02,-310.9999999999946,672.0000000000113,151.00000000001222,-688.9999999999952,660.000000000005,302.0000000000023,475.9999999999991,-139.00000000000023,-892.0000000000039,-246.99999999999721,491.9999999999902,-188.00000000001037,-1134.999999999997,-1117.9999999999968,-1209.9999999999936,-997.9999999999989,200.99999999998454,,-3972.9999999999836
2017.05.02,-289.0000000000059,691.0000000000025,97.00000000001374,-768.9999999999975,673.0000000000014,310.9999999999946,481.9999999999993,-176.99999999999383,-984.000000000007,-224.9999999999974,549.0000000000066,-219.99999999999798,-1299.0000000000057,-1151.9999999999975,-1237.9999999999995,-980.0000000000031,292.9999999999877,,-4237.0
2017.05.02,-306.9999999999906,733.0000000000041,75.00000000000284,-770.9999999999994,670.000000000004,310.9999999999946,544.9999999999875,-175.00000000000293,-968.9999999999976,-253.99999999999866,582.9999999999984,-275.000000000003,-1269.9999999999934,-1114.9999999999993,-1263.999999999996,-958.9999999999987,299.99999999998914,,-4141.999999999999
2017.05.02,-356.00000000000074,678.0000000000115,70.99999999999883,-722.9999999999959,705.0000000000001,329.99999999998585,458.999999999989,-195.9999999999962,-941.000000000003,-279.00000000000705,455.0000000000125,-344.99999999999534,-1194.0000000000061,-1215.9999999999948,-1266.999999999996,-1007.9999999999978,173.00000000000094,,-4653.999999999994
2017.05.02,-285.99999999998624,662.0000000000061,41.000000000002146,-759.999999999994,763.0000000000026,340.9999999999913,456.99999999999363,-203.99999999999307,-968.9999999999976,-252.0000000000078,509.9999999999909,-293.0000000000099,-1229.9999999999977,-1307.999999999998,-1319.0000000000027,-1065.0000000000048,139.9999999999846,,-4772.00000000002
2017.05.02,-245.0000000000063,649.0000000000009,70.99999999999883,-729.9999999999973,739.0000000000008,337.99999999999386,451.9999999999982,-182.99999999999983,-934.0000000000015,-229.99999999999687,543.0000000000064,-198.00000000000927,-1166.0000000000005,-1242.999999999994,-1284.9999999999966,-1051.9999999999973,126.0000000000039,,-4347.999999999996
2017.05.02,-256.99999999999613,657.0000000000107,7.0000000000014495,-790.9999999999973,743.0000000000048,346.0000000000019,515.0000000000006,-180.99999999999784,-956.0000000000013,-282.0000000000045,542.0000000000016,-295.0000000000008,-1195.0000000000127,-1164.9999999999939,-1293.9999999999968,-1016.0000000000058,208.99999999999253,,-4412.999999999994
2017.05.02,-275.9999999999874,669.0000000000111,7.0000000000014495,-717.9999999999964,673.9999999999968,354.9999999999942,495.9999999999951,-200.99999999999562,-907.0000000000023,-279.00000000000705,534.9999999999966,-317.0000000000117,-1090.9999999999975,-1038.0000000000057,-1224.9999999999943,-917.9999999999966,214.00000000000307,,-4019.999999999996
2017.05.02,-353.99999999998766,691.0000000000025,85.00000000000173,-712.9999999999969,623.0000000000069,351.99999999999676,501.99999999999534,-166.99999999999494,-907.0000000000023,-314.99999999999864,479.0000000000134,-330.9999999999924,-1184.9999999999916,-1032.0000000000107,-1155.9999999999918,-868.9999999999975,234.00000000000088,,-4062.9999999999463
2017.05.02,-397.99999999998727,683.0000000000069,66.99999999999484,-782.0000000000049,606.0000000000065,354.9999999999942,481.9999999999993,-185.99999999999727,-987.0000000000045,-339.0000000000004,417.0000000000016,-408.00000000000836,-1246.9999999999982,-919.0000000000032,-1158.0000000000014,-868.000000000002,421.0000000000047,,-4261.0
2017.05.02,-336.9999999999873,754.0000000000049,110.00000000001009,-749.9999999999951,597.0000000000031,404.9999999999887,596.9999999999942,-136.99999999999824,-928.0000000000066,-370.00000000000364,575.9999999999934,-273.0000000000121,-1068.0000000000023,-773.0000000000015,-1197.0000000000027,-885.0000000000025,383.0,,-3296.0000000000173
2017.05.02,-313.99999999999204,779.0000000000106,165.9999999999995,-690.0000000000017,573.9999999999967,385.99999999999744,610.99999999999,-112.99999999999643,-873.0000000000016,-329.00000000000153,637.0000000000005,-168.0000000000126,-988.0000000000111,-768.9999999999975,-1189.9999999999977,-892.0000000000039,327.99999999999494,,-2845.000000000027
2017.05.02,-543.0000000000045,859.9999999999994,215.00000000000963,-612.9999999999969,573.9999999999967,350.9999999999902,697.9999999999933,-85.99999999999719,-795.0000000000013,-457.0000000000074,484.00000000000887,-418.0000000000073,-883.9999999999959,-809.0000000000152,-1242.999999999995,-926.0000000000045,224.99999999998633,,-3367.000000000041
2017.05.02,-635.0000000000077,966.0000000000082,249.99999999999466,-575.9999999999987,526.0000000000042,283.99999999999534,893.9999999999912,-5.999999999994898,-699.0000000000052,-535.0000000000077,516.9999999999959,-493.99999999999443,-781.9999999999939,-662.000000000007,-1262.0000000000005,-885.0000000000025,244.9999999999841,,-2854.0000000000387
2017.05.02,-578.9999999999961,901.0000000000105,245.0000000000063,-622.0000000000003,602.999999999998,312.00000000000114,805.9999999999974,-22.999999999995246,-753.9999999999991,-507.9999999999973,491.00000000001387,-429.99999999999704,-859.0000000000098,-829.9999999999974,-1304.9999999999927,-984.000000000007,190.00000000000128,,-3345.999999999963
2017.05.02,-668.9999999999862,958.0000000000126,197.00000000000273,-602.999999999998,602.0000000000025,224.99999999998633,840.999999999994,-64.99999999999284,-753.9999999999991,-480.0000000000027,471.00000000000364,-611.000000000006,-968.9999999999976,-991.0000000000085,-1346.0000000000036,-948.9999999999999,167.9999999999904,,-3975.0000000000023
2017.05.02,-510.99999999999477,893.0000000000007,52.99999999999194,-648.9999999999995,614.0000000000034,201.99999999999108,818.9999999999884,-112.99999999999643,-770.000000000004,-356.00000000000074,549.0000000000066,-588.9999999999951,-1029.0000000000132,-985.999999999998,-1311.9999999999977,-868.000000000002,208.99999999999253,,-3844.0000000000264
2017.05.02,-486.999999999993,960.000000000008,107.00000000001265,-643.0000000000047,579.0000000000073,292.9999999999877,847.999999999999,-112.000000000001,-792.9999999999993,-414.00000000000324,673.0000000000018,-483.0000000000112,-954.9999999999948,-822.9999999999959,-1319.0000000000027,-853.9999999999992,263.99999999999756,,-3158.9999999999905
2017.05.02,-424.99999999998647,1023.0000000000103,60.99999999999994,-629.0000000000018,629.0000000000018,197.99999999998707,1062.9999999999882,-36.999999999998145,-675.9999999999989,-412.00000000000125,824.9999999999886,-452.00000000000796,-855.0000000000058,-869.0000000000086,-1418.9999999999968,-895.0000000000014,158.99999999999804,,-2711.0000000000327
2017.05.02,-270.99999999999903,1027.000000000001,14.000000000002899,-621.0000000000049,658.9999999999985,166.99999999998383,1083.999999999989,-51.99999999999649,-660.000000000005,-299.00000000000483,1004.9999999999955,-300.00000000001137,-858.0000000000032,-957.0000000000078,-1453.9999999999936,-900.9999999999962,102.00000000000209,,-2315.0000000000496
2017.05.02,-229.99999999999687,1062.0000000000118,60.99999999999994,-549.9999999999949,582.0000000000048,246.99999999999721,949.9999999999886,-136.00000000000279,-697.9999999999986,-209.00000000000364,1094.9999999999989,-185.00000000001293,-832.9999999999949,-900.0000000000119,-1393.0000000000007,-831.000000000004,126.0000000000039,,-1842.0000000000161
2017.05.02,-82.99999999998863,1022.0000000000056,60.99999999999994,-531.9999999999991,575.9999999999987,279.99999999999136,945.999999999998,-114.00000000000298,-658.9999999999985,-165.00000000000404,1210.000000000008,14.999999999987246,-710.0000000000106,-790.0000000000018,-1360.99999999999,-817.9999999999965,104.99999999999955,,-1017.0000000000045
2017.05.02,-133.99999999998968,993.9999999999998,156.00000000000057,-470.9999999999992,602.999999999998,292.9999999999877,912.9999999999967,-65.99999999999939,-600.0000000000006,-202.9999999999976,1116.0000000000139,65.99999999998829,-585.9999999999976,-846.9999999999977,-1370.999999999995,-924.9999999999981,-25.00000000000835,,-1086.9999999999989
2017.05.02,-218.99999999999142,1023.0000000000103,202.9999999999976,-468.00000000000176,573.9999999999967,224.99999999998633,885.9999999999957,-76.99999999999375,-634.0000000000013,-172.00000000000549,1046.999999999997,5.999999999994898,-739.0000000000008,-954.9999999999948,-1357.99999999999,-917.0000000000011,14.999999999987246,,-1560.0000000000146
2017.05.02,-232.99999999999432,1062.0000000000118,245.0000000000063,-473.99999999999665,536.0000000000032,195.9999999999962,1012.999999999991,4.000000000004,-582.0000000000048,-219.00000000000253,1091.0000000000082,45.000000000006146,-673.9999999999968,-781.9999999999939,-1340.999999999994,-895.0000000000014,80.99999999999774,,-926.9999999999593
2017.05.02,-198.99999999999363,1024.000000000001,503.99999999999335,-451.0000000000014,538.0000000000051,153.9999999999875,986.9999999999948,146.99999999999713,-552.0000000000081,-172.00000000000549,1080.9999999999889,425.99999999999307,-673.0000000000125,-835.000000000008,-1319.0000000000027,-1075.0000000000036,43.999999999999595,,-371.00000000007475
2017.05.02,-202.9999999999976,967.000000000013,493.0000000000101,-519.9999999999983,609.000000000004,83.9999999999952,993.9999999999998,185.00000000000182,-575.9999999999987,-172.00000000000549,997.9999999999905,404.0000000000044,-812.999999999997,-1005.0000000000115,-1356.9999999999993,-1167.0000000000068,31.000000000003247,,-1047.9999999999925
2017.05.02,-192.99999999999872,855.000000000004,564.000000000009,-499.000000000005,618.0000000000074,44.99999999998394,943.9999999999884,262.00000000000665,-514.0000000000033,-179.00000000000693,862.9999999999995,510.99999999999477,-747.9999999999931,-995.9999999999969,-1289.999999999992,-1227.0000000000002,-11.00000000000545,,-995.0000000000077
2017.05.02,-69.9999999999923,943.000000000012,690.0000000000128,-534.9999999999966,663.0000000000025,-9.000000000014552,958.999999999989,280.00000000000244,-599.0000000000051,0.0,1120.0000000000045,842.9999999999937,-984.9999999999915,-1278.0000000000014,-1400.9999999999964,-1375.9999999999995,-26.999999999999247,,-781.9999999999787
2017.05.02,-82.00000000000429,911.0000000000014,792.9999999999993,-473.99999999999665,696.0000000000077,45.99999999999049,920.9999999999923,329.00000000000153,-544.0,-46.00000000000159,1063.999999999993,960.9999999999897,-794.0000000000058,-1280.9999999999989,-1417.0000000000016,-1490.999999999998,-168.0000000000126,,-576.000000000044
