date,GBPUSD,USDCAD,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.08.02,-72.99999999998974,-76.0000000000094,-108.99999999999466,-224.9999999999974,-85.99999999998431,-296.9999999999917,-171.99999999999437,-40.99999999999682,-461.0000000000003,-158.00000000000125,-57.999999999992724,0.0,,-1755.9999999999527
2021.08.02,-10.999999999983245,-74.0000000000185,-114.99999999999488,-219.99999999999798,-44.999999999987494,-76.99999999999375,-188.9999999999947,-16.999999999995907,-262.999999999991,-40.99999999999682,41.00000000001103,79.9999999999983,,-930.9999999999452
2021.08.02,22.0000000000109,-36.0000000000138,141.00000000000534,-248.99999999999923,9.000000000014552,-32.999999999994145,-53.00000000001415,106.99999999999932,-337.99999999999386,195.99999999999795,115.0000000000091,97.99999999999898,,-20.99999999997908
2021.08.02,41.000000000002146,19.999999999997797,200.00000000000284,-244.99999999999523,163.0000000000109,-45.000000000006146,-65.00000000000395,137.00000000000045,-282.9999999999888,227.00000000000387,193.00000000001205,224.99999999999432,,568.0000000000302
2021.08.02,53.00000000001415,0.9999999999843467,243.99999999999977,-230.99999999999233,219.99999999999886,-18.0000000000069,-29.999999999996696,158.99999999999181,-299.00000000000483,227.00000000000387,197.00000000000273,221.9999999999942,,744.999999999989
2021.08.02,24.000000000001798,11.999999999989797,206.00000000000307,-246.99999999999721,159.9999999999966,-62.000000000006494,-32.0000000000098,125.0,-192.99999999999872,236.99999999999477,179.00000000000205,250.99999999999056,,659.9999999999663
2021.08.02,9.999999999998899,-20.000000000020002,132.000000000005,-256.0000000000007,86.00000000001273,-58.000000000002494,-66.99999999999484,61.9999999999834,-357.00000000000733,126.99999999999534,109.99999999999943,146.99999999999136,,-84.00000000003917
2021.08.02,70.0000000000145,-41.000000000002146,102.99999999999443,-248.99999999999923,70.99999999999795,79.99999999999119,-141.99999999999767,46.999999999997044,-286.99999999999284,123.99999999999523,151.00000000001046,167.0000000000016,,94.00000000001046
2021.08.02,65.00000000000395,-57.00000000001815,112.99999999999955,-241.99999999999778,74.00000000001228,104.99999999999955,-97.00000000001374,61.9999999999834,-374.999999999992,106.99999999999932,134.00000000000034,143.99999999999125,,32.99999999996794
2021.08.02,-21.999999999988695,-121.99999999999989,144.99999999999602,-251.99999999999667,125.0,58.000000000002494,-9.000000000014552,96.00000000000364,-462.0000000000068,147.99999999999613,115.99999999999966,121.99999999999989,,-57.000000000008754
2021.08.02,-46.999999999997044,-165.9999999999995,143.00000000000068,-273.9999999999965,21.000000000015007,89.00000000000574,80.99999999999774,55.999999999983174,-617.0000000000009,79.9999999999983,25.000000000005684,21.000000000000796,,-587.9999999999868
2021.08.02,3.0000000000196536,-72.0000000000054,174.0000000000066,-278.9999999999959,48.00000000000182,59.000000000009045,0.9999999999843467,91.00000000000819,-564.9999999999933,132.000000000005,69.00000000000261,61.99999999999761,,-276.99999999995975
2021.08.02,21.00000000000435,-75.00000000000284,233.0000000000041,-291.99999999999227,116.00000000001387,63.99999999999739,-45.000000000006146,155.00000000000114,-445.99999999999085,149.0000000000009,155.00000000000114,161.99999999999193,,197.00000000002274
2021.08.02,43.00000000001525,-35.00000000000725,215.99999999999397,-288.9999999999948,105.99999999999454,62.99999999999084,-28.000000000005798,145.99999999998658,-469.99999999999267,153.99999999999636,143.00000000000068,137.99999999999102,,186.99999999996874
2021.08.02,73.00000000001194,-15.00000000000945,218.9999999999941,-268.99999999999704,138.00000000000523,82.00000000000429,-7.0000000000014495,156.0000000000059,-482.00000000000466,174.99999999999716,157.0000000000107,137.99999999999102,,365.00000000000773
2021.08.02,74.0000000000185,-35.00000000000725,224.99999999999432,-257.9999999999916,189.99999999999773,76.99999999999375,39.999999999995595,187.99999999998818,-502.00000000000244,186.9999999999976,158.00000000000125,141.9999999999959,,485.9999999999815
2021.08.02,52.000000000007596,-70.0000000000145,141.00000000000534,-261.0000000000001,123.99999999999523,102.00000000000209,43.999999999999595,105.99999999999454,-513.9999999999923,143.00000000000068,111.0000000000042,96.9999999999942,,74.99999999999659
2021.08.02,111.00000000001664,-8.000000000008,180.00000000000682,-242.99999999999324,187.00000000001182,110.99999999999443,-8.000000000008,144.9999999999818,-451.0000000000014,170.0000000000017,179.00000000000205,153.99999999999636,,527.0000000000009
2021.08.02,121.99999999999989,-38.0000000000047,153.99999999999636,-229.00000000000142,155.00000000000114,137.00000000000932,-9.999999999998899,105.99999999999454,-476.0000000000098,144.99999999999602,136.0000000000099,115.99999999999966,,317.999999999992
2021.08.02,81.00000000001995,-9.999999999998899,117.999999999995,-254.99999999999412,149.0000000000009,79.00000000000685,-58.000000000002494,91.99999999998454,-487.99999999999955,159.00000000000603,182.00000000000216,143.99999999999125,,193.0000000000116
2021.08.02,221.00000000000452,3.999999999981796,194.00000000000261,-249.99999999999466,268.0000000000007,178.99999999999582,-14.000000000002899,231.99999999999932,-476.0000000000098,189.00000000000716,231.99999999999932,192.99999999999784,,971.9999999999818
2021.08.02,259.0000000000092,37.99999999998249,218.00000000000352,-239.0000000000003,347.0000000000084,160.00000000000458,1.999999999990898,268.0000000000007,-377.9999999999894,210.99999999999852,267.0000000000101,268.0000000000007,,1421.0000000000193
2021.08.02,243.00000000001543,25.999999999992696,200.9999999999934,-241.99999999999778,332.9999999999984,191.00000000000784,-35.00000000000725,271.99999999999136,-357.00000000000733,206.00000000000307,261.0000000000099,256.0000000000002,,1355.0
2021.08.02,180.0000000000024,-6.000000000017103,171.00000000000648,-282.99999999999994,254.99999999999545,157.99999999999147,-117.99999999999588,263.9999999999816,-421.0000000000047,174.99999999999716,268.0000000000007,229.99999999998977,,872.9999999999472
2021.08.02,250.00000000001688,9.999999999998899,194.99999999999318,-246.99999999999721,311.00000000000705,214.00000000000307,-70.99999999999883,260.9999999999957,-394.00000000000546,180.99999999999739,264.00000000001,237.99999999999955,,1212.0000000000202
2021.08.02,198.00000000000927,49.99999999999449,200.00000000000284,-312.00000000000114,212.0000000000175,72.0000000000054,-197.00000000000273,251.99999999998113,-374.0000000000077,206.00000000000307,264.00000000001,250.99999999999056,,822.0000000000027
