date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.08.20,17.999999999995797,31.000000000003247,-4.999999999988347,-7.0000000000014495,-37.00000000002035,17.999999999995797,-4.000000000004,47.00000000000814,97.9999999999981,-35.999999999991594,-34.000000000000696,0.0,-27.000000000001023,64.99999999999773,-3.999999999992898,6.0000000000060005,69.00000000000794,,198.0000000000124
2018.08.20,41.000000000002146,34.99999999998504,-1.999999999990898,17.000000000000348,-66.00000000001049,58.99999999999794,-7.0000000000014495,64.0000000000085,85.99999999999719,-8.000000000008,-103.00000000000864,43.00000000001525,-3.0000000000001137,100.99999999999909,-44.99999999999504,82.00000000000429,138.0000000000159,,432.000000000011
2018.08.20,24.999999999997247,31.000000000003247,-3.999999999981796,25.999999999992696,-31.000000000003247,45.99999999999049,-20.0000000000089,69.00000000000794,112.000000000001,4.999999999988347,-107.00000000001265,56.000000000011596,-4.0000000000048885,103.9999999999992,-53.00000000000304,80.00000000000229,121.99999999999989,,456.9999999999795
2018.08.20,24.999999999997247,43.999999999999595,7.0000000000014495,17.000000000000348,-47.00000000001925,43.999999999999595,-30.000000000007798,75.00000000000284,106.00000000000608,-31.000000000003247,-156.00000000000057,26.0000000000149,-18.000000000000682,117.00000000000443,-59.99999999999339,82.99999999999974,116.00000000000499,,318.0000000000063
2018.08.20,29.000000000001247,73.99999999999629,-2.999999999997449,-24.000000000001798,-88.0000000000214,22.999999999995246,-39.00000000000014,123.00000000000644,79.00000000000685,-121.99999999999989,-226.99999999999943,-7.999999999985796,-41.00000000001103,165.99999999999682,-46.00000000000159,119.99999999999788,181.00000000000892,,196.9999999999912
2018.08.20,27.999999999994696,41.99999999998649,9.000000000014552,-5.000000000010552,-58.000000000002494,34.99999999999615,-63.00000000000195,146.00000000000168,109.00000000000354,-56.99999999999594,-245.0000000000063,2.0000000000131024,-53.00000000001148,213.99999999999864,-90.0000000000012,162.0000000000066,182.0000000000155,,358.000000000001
2018.08.20,15.999999999993797,82.99999999998863,-14.999999999987246,-17.000000000000348,-78.00000000000028,19.999999999997797,-70.0000000000034,164.00000000000858,62.000000000006494,-123.00000000000644,-293.99999999999426,20.000000000020002,-65.00000000001194,228.9999999999992,-80.99999999999774,165.9999999999995,201.00000000000674,,218.00000000001913
2018.08.20,-12.000000000000899,-1.0000000000065512,-40.99999999997994,-41.000000000002146,36.999999999998145,-17.000000000000348,-121.00000000000443,220.00000000000907,102.00000000000209,-46.999999999997044,-253.99999999999866,26.0000000000149,-66.0000000000025,259.00000000000034,-102.99999999999754,202.0000000000022,222.00000000001108,,365.00000000004775
2018.08.20,-52.000000000007596,21.999999999988695,-37.99999999998249,-59.000000000009045,67.9999999999792,-56.0000000000005,-180.0000000000024,195.00000000000074,87.99999999999919,-96.00000000000719,-356.00000000000074,1.0000000000065512,-75.00000000000284,198.99999999999807,-129.00000000000134,119.99999999999788,87.00000000001484,,-261.000000000029
2018.08.20,-41.000000000002146,-36.0000000000138,-81.9999999999821,-46.0000000000127,113.99999999999189,-43.00000000000415,-190.00000000000128,235.00000000000742,94.00000000000519,-4.000000000004,-313.00000000000773,72.0000000000054,-82.00000000000784,265.00000000000057,-161.99999999999548,190.00000000000128,144.0000000000108,,114.99999999999125
2018.08.20,-47.00000000000814,4.000000000004,-61.99999999998429,14.999999999987246,81.9999999999821,-9.00000000000345,-116.00000000000499,230.000000000008,85.00000000000173,24.000000000001798,-184.00000000000637,117.00000000001154,4.9999999999954525,215.99999999999397,-105.99999999999498,219.00000000000253,243.00000000001543,,716.0000000000016
2018.08.20,-63.00000000000195,11.999999999989797,-86.99999999999264,-36.0000000000138,91.99999999998099,-53.00000000000304,-195.00000000000074,270.0000000000036,56.0000000000005,-52.99999999999194,-356.00000000000074,91.00000000001884,-25.000000000005684,245.00000000000455,-154.99999999999403,228.00000000000597,195.9999999999962,,166.99999999999585
2018.08.20,-50.0000000000056,34.000000000000696,-68.99999999998573,-14.000000000002899,55.99999999998939,-30.000000000007798,-151.00000000000114,242.00000000000887,53.999999999998494,-53.999999999998494,-303.0000000000088,95.00000000000064,-12.000000000000455,224.00000000000375,-124.99999999999733,214.99999999999852,214.00000000000307,,325.99999999999517
2018.08.20,-50.0000000000056,60.99999999999994,-57.99999999998029,7.999999999985796,28.999999999990145,-14.000000000002899,-120.00000000000898,213.00000000000762,46.00000000000159,-59.000000000009045,-266.0000000000107,109.00000000000354,21.99999999999136,171.99999999999704,-102.00000000000209,190.99999999999673,209.00000000001472,,390.9999999999689
2018.08.20,-48.99999999999905,69.9999999999923,-41.99999999998649,12.999999999996348,17.000000000000348,-12.000000000000899,-84.0000000000063,191.00000000000784,51.000000000001044,-63.99999999999739,-195.00000000001182,91.00000000001884,40.99999999999682,134.00000000000034,-59.99999999999339,168.00000000000148,228.00000000000597,,498.000000000026
2018.08.20,-16.0000000000049,21.999999999988695,-107.99999999999699,-73.00000000001194,20.999999999982144,-36.0000000000027,-111.00000000000554,180.0000000000024,31.999999999998696,-113.00000000000753,-261.0000000000001,81.00000000001995,9.999999999990905,128.0000000000001,-65.99999999999939,124.99999999999733,167.00000000000603,,-18.000000000042803
2018.08.20,-6.0000000000060005,1.999999999990898,-120.99999999999334,-38.0000000000047,27.999999999983594,-9.00000000000345,-102.00000000000209,172.00000000000549,36.0000000000027,-42.999999999993044,-221.00000000000452,134.00000000001188,37.9999999999967,120.99999999999511,-87.99999999999919,143.00000000000423,170.00000000000347,,215.99999999998778
2018.08.20,-9.999999999998899,14.000000000002899,-128.99999999997914,-17.000000000000348,23.999999999979593,-1.0000000000065512,-113.00000000000753,176.0000000000095,23.00000000000635,-29.999999999996696,-255.00000000000523,167.00000000000603,25.99999999999625,141.9999999999959,-110.99999999999443,158.99999999999804,156.00000000000057,,221.00000000000634
2018.08.20,19.00000000000235,-117.00000000001154,-245.99999999999068,-104.00000000001519,115.99999999998278,-28.000000000005798,-151.00000000000114,231.0000000000034,24.000000000001798,25.999999999992696,-219.99999999999798,223.00000000001762,-41.00000000001103,237.99999999999955,-129.9999999999968,201.00000000000674,192.00000000001438,,232.9999999999912
2018.08.20,10.999999999994348,-35.00000000000725,-227.99999999998377,-101.00000000001774,46.999999999997044,-34.000000000000696,-147.00000000000824,247.00000000000833,-19.999999999997797,-73.99999999999629,-307.99999999999716,202.00000000001327,-24.00000000000091,237.99999999999955,-117.99999999999588,219.00000000000253,228.00000000000597,,103.0000000000152
2018.08.20,19.00000000000235,-36.999999999998145,-179.99999999998016,-63.99999999999739,36.999999999998145,-6.0000000000060005,-121.99999999999989,238.0000000000049,17.000000000000348,-22.999999999995246,-262.999999999991,181.00000000000892,39.99999999999204,195.99999999999795,-119.99999999999788,236.00000000000287,249.00000000001032,,398.00000000005207
2018.08.20,30.999999999992145,11.999999999989797,-160.99999999998892,-18.0000000000069,-26.0000000000149,29.999999999996696,-24.000000000001798,197.00000000000273,-0.999999999995449,-25.999999999992696,-107.00000000001265,211.00000000000563,43.99999999999693,183.00000000000693,-36.0000000000027,223.00000000000654,327.99999999999494,,859.9999999999764
2018.08.20,52.99999999999194,-51.000000000001044,-248.99999999998812,-24.000000000001798,6.999999999979245,42.999999999993044,-9.999999999998899,182.99999999999983,-25.999999999992696,43.999999999999595,-35.999999999991594,314.99999999999864,67.99999999999784,161.00000000000136,-31.999999999998696,221.00000000000452,334.00000000001205,,1001.0000000000052
2018.08.20,121.99999999999989,-58.000000000002494,-302.9999999999866,-43.999999999999595,-72.0000000000054,84.99999999999064,-9.00000000000345,165.9999999999995,-63.99999999999739,25.00000000000835,-137.9999999999937,365.0000000000153,56.99999999998795,191.99999999999307,-81.9999999999932,246.00000000000176,302.0000000000023,,790.0000000000168
2018.08.20,164.99999999999292,-53.00000000001415,-326.9999999999884,-113.00000000000753,-132.00000000002098,78.99999999999574,7.9999999999968985,126.0000000000039,-85.99999999999719,-66.00000000001049,-177.00000000000495,317.0000000000117,7.999999999995566,180.00000000000682,-51.000000000001044,182.00000000000438,262.00000000000665,,321.99999999996976
2018.08.20,95.00000000000064,7.999999999985796,-249.99999999999466,-79.00000000000685,-104.00000000001519,43.999999999999595,-8.000000000008,143.9999999999997,-68.00000000000139,-102.00000000000209,-174.99999999999181,257.0000000000183,19.99999999999602,158.00000000000125,-29.999999999996696,168.00000000000148,265.0000000000041,,342.99999999999017
2018.08.20,166.99999999999494,-102.00000000000209,-391.9999999999924,-212.99999999999653,-88.0000000000214,19.999999999997797,-65.00000000000395,169.00000000000804,-102.99999999999754,-130.0000000000079,-292.00000000000335,287.000000000015,-58.000000000006935,231.99999999999932,-75.9999999999983,175.00000000000293,222.99999999999542,,-246.00000000001685
2018.08.20,112.000000000001,79.99999999999119,-280.9999999999979,-157.00000000000713,-198.00000000000927,12.999999999996348,-64.0000000000085,161.00000000000003,-141.00000000000225,-293.0000000000099,-441.0000000000025,209.00000000001472,-34.000000000006025,191.99999999999307,-63.99999999999739,155.00000000000514,205.00000000001074,,-546.0000000000284
2018.08.20,39.00000000000014,192.99999999999872,-205.99999999999508,-147.00000000000824,-217.0000000000005,-39.00000000000014,-94.00000000000519,197.00000000000273,-163.99999999999747,-435.9999999999919,-540.0000000000072,119.00000000000244,-48.00000000000182,194.99999999999318,-39.00000000000014,143.00000000000423,222.99999999999542,,-821.0000000000107
2018.08.20,2.999999999997449,265.99999999998846,-153.9999999999875,-124.00000000001299,-243.00000000001543,-52.000000000007596,-103.00000000000864,211.00000000000563,-173.00000000000094,-499.000000000005,-600.0000000000006,81.00000000001995,-48.00000000000182,198.99999999999807,-29.999999999996696,146.99999999999713,238.0000000000049,,-881.0000000000256
2018.08.20,2.999999999997449,163.9999999999864,-178.99999999999582,-273.0000000000121,-143.00000000000423,-140.0000000000068,-129.00000000000134,216.0000000000051,-122.99999999999534,-556.0000000000009,-529.0000000000017,-58.99999999998684,-191.0000000000025,242.00000000000443,39.00000000000014,53.00000000000304,195.9999999999962,,-1409.0000000000152
2018.08.20,-50.0000000000056,177.99999999998929,-135.9999999999806,-267.0000000000172,-88.0000000000214,-175.00000000000293,-153.00000000000313,191.00000000000784,-95.99999999999609,-561.9999999999958,-503.000000000009,-108.99999999998133,-252.00000000000955,233.99999999999466,56.0000000000005,-20.999999999993246,124.99999999999733,,-1628.0000000000264
2018.08.20,-155.00000000000514,320.9999999999935,-1.999999999990898,-85.00000000000173,-97.00000000001374,-151.00000000000114,-167.00000000000603,224.000000000002,-95.00000000000064,-523.9999999999911,-553.0000000000035,-74.99999999998064,-172.00000000001125,225.9999999999991,6.0000000000060005,51.000000000001044,158.99999999999804,,-1089.0000000000064
2018.08.20,-118.00000000000699,262.999999999991,-88.99999999998354,-101.00000000001774,-88.0000000000214,-130.0000000000079,-190.00000000000128,278.00000000000045,-120.99999999999334,-463.9999999999977,-598.0000000000097,20.000000000020002,-164.00000000000148,298.0000000000018,-49.99999999999449,146.99999999999713,216.00000000001617,,-891.0000000000091
2018.08.20,-158.99999999999804,293.99999999999426,48.000000000003595,-51.000000000001044,-65.00000000000395,-134.0000000000008,-128.00000000000588,275.000000000003,-32.999999999994145,-442.00000000000904,-419.9999999999982,-98.99999999998244,-115.0000000000091,250.0,31.999999999998696,140.0000000000068,299.00000000000483,,-307.9999999999914
2018.08.20,-62.000000000006494,171.99999999999437,-49.99999999999449,-140.0000000000068,-70.0000000000145,-111.00000000000554,-143.9999999999997,242.00000000000887,-24.999999999997247,-397.0000000000029,-461.0000000000003,-72.99999999998974,-167.0000000000016,278.99999999999636,-14.999999999998348,119.99999999999788,222.00000000001108,,-680.0000000000089
2018.08.20,-31.000000000003247,197.00000000000273,-6.999999999979245,-70.0000000000145,-132.00000000002098,-47.00000000000814,-102.00000000000209,226.00000000000398,-9.999999999998899,-344.00000000001097,-442.00000000000904,-51.000000000001044,-76.99999999999818,245.9999999999951,-36.999999999998145,174.00000000000747,263.99999999999756,,-243.0000000000377
2018.08.20,-58.99999999999794,215.99999999999397,11.00000000000545,-294.0000000000165,-116.00000000000499,-200.00000000000017,-131.99999999999878,259.0000000000092,-9.999999999998899,-649.999999999995,-504.9999999999999,-330.9999999999924,-313.0000000000024,334.99999999999375,111.00000000000554,43.00000000000415,262.00000000000665,,-1372.9999999999884
2018.08.20,-177.00000000000495,434.9999999999854,265.0000000000041,-5.000000000010552,-182.99999999999983,-121.00000000000443,-63.00000000000195,213.00000000000762,33.000000000005244,-568.9999999999973,-417.0000000000007,-329.00000000000153,-173.00000000000182,242.00000000000443,106.00000000000608,70.0000000000034,300.99999999999574,,-372.0000000000111
2018.08.20,-180.0000000000024,443.99999999999994,217.0000000000005,14.000000000002899,-188.00000000001037,-111.00000000000554,-78.00000000000028,234.00000000000088,-7.9999999999968985,-551.9999999999969,-461.0000000000003,-248.99999999998812,-166.00000000001103,271.0000000000008,73.99999999999629,113.00000000000753,310.9999999999946,,-315.0000000000086
2018.08.20,-185.99999999999727,404.0000000000044,221.00000000000452,-36.0000000000138,-139.00000000000023,-147.00000000000824,-91.00000000000774,265.0000000000041,24.000000000001798,-563.0000000000024,-422.00000000001125,-310.9999999999946,-197.00000000000273,296.99999999999704,100.00000000000009,111.00000000000554,341.00000000001353,,-329.00000000000716
2018.08.20,-206.00000000000617,377.9999999999894,212.00000000001216,-17.000000000000348,-91.00000000001884,-151.00000000000114,-96.00000000000719,253.0000000000032,31.999999999998696,-504.9999999999999,-370.00000000000364,-275.9999999999874,-242.00000000000443,316.99999999999307,97.00000000000264,90.0000000000012,310.9999999999946,,-264.00000000003405
2018.08.20,-275.000000000003,434.000000000001,252.0000000000078,32.999999999994145,-59.000000000009045,-172.00000000000549,-126.99999999999933,272.00000000000557,24.000000000001798,-517.9999999999962,-397.0000000000029,-270.99999999999903,-222.99999999999898,299.99999999999716,87.99999999999919,89.00000000000574,299.00000000000483,,-250.99999999999676
2018.08.20,-296.0000000000074,425.99999999999307,301.0000000000179,65.99999999998829,-25.00000000000835,-168.00000000000148,-114.00000000000298,286.00000000000847,68.00000000000139,-462.0000000000068,-323.0000000000066,-295.0000000000008,-201.00000000000762,302.0000000000067,97.9999999999981,109.99999999999899,340.00000000000693,,112.99999999997772
2018.08.20,-296.0000000000074,432.9999999999945,307.00000000001285,65.99999999998829,-29.00000000001235,-170.99999999999892,-99.00000000000463,264.0000000000087,68.99999999999685,-473.99999999999665,-289.0000000000059,-304.9999999999997,-215.0000000000034,287.00000000000614,123.00000000000644,77.00000000000485,322.00000000000006,,69.9999999999896
2018.08.20,-324.00000000000205,451.99999999998573,380.00000000000256,144.99999999999514,-8.000000000008,-146.00000000000168,-47.00000000000814,225.00000000000853,113.00000000000753,-395.99999999999636,-136.00000000000279,-310.9999999999946,-228.00000000000864,278.0000000000058,158.99999999999804,55.000000000005045,333.0000000000055,,543.9999999999916
2018.08.20,-387.000000000004,522.9999999999845,460.000000000016,166.99999999998383,-1.0000000000065512,-181.00000000000892,-60.99999999999994,196.00000000000728,126.0000000000039,-459.99999999999375,-164.99999999999292,-388.9999999999949,-274.0000000000009,253.0000000000001,184.00000000000637,-20.999999999993246,259.0000000000092,,229.0000000000161
