date,USDCAD,empty,sum
2015.09.21,0.0,,0.0
2015.09.21,27.999999999983594,,27.999999999983594
2015.09.21,13.999999999980695,,13.999999999980695
2015.09.21,-43.999999999999595,,-43.999999999999595
2015.09.21,-43.00000000001525,,-43.00000000001525
2015.09.21,-43.00000000001525,,-43.00000000001525
2015.09.21,-76.0000000000094,,-76.0000000000094
2015.09.21,-49.00000000001015,,-49.00000000001015
2015.09.21,-87.99999999999919,,-87.99999999999919
2015.09.21,-87.00000000001484,,-87.00000000001484
2015.09.21,-56.000000000011596,,-56.000000000011596
2015.09.21,-87.99999999999919,,-87.99999999999919
2015.09.21,-74.0000000000185,,-74.0000000000185
2015.09.21,-119.00000000000244,,-119.00000000000244
2015.09.21,-111.00000000001664,,-111.00000000001664
2015.09.21,-119.00000000000244,,-119.00000000000244
2015.09.21,-73.00000000001194,,-73.00000000001194
2015.09.21,-82.00000000000429,,-82.00000000000429
2015.09.21,-144.0000000000108,,-144.0000000000108
2015.09.21,-263.00000000001324,,-263.00000000001324
2015.09.21,-282.0000000000045,,-282.0000000000045
2015.09.21,-263.99999999999756,,-263.99999999999756
2015.09.21,-124.00000000001299,,-124.00000000001299
2015.09.21,-141.99999999999767,,-141.99999999999767
2015.09.21,-123.00000000000644,,-123.00000000000644
2015.09.21,-158.99999999999804,,-158.99999999999804
2015.09.21,-272.00000000000557,,-272.00000000000557
2015.09.21,-280.9999999999979,,-280.9999999999979
2015.09.21,-323.0000000000066,,-323.0000000000066
2015.09.21,-373.00000000000114,,-373.00000000000114
2015.09.21,-424.00000000000216,,-424.00000000000216
2015.09.21,-295.0000000000008,,-295.0000000000008
2015.09.21,-80.99999999999774,,-80.99999999999774
2015.09.21,-34.000000000000696,,-34.000000000000696
2015.09.21,29.999999999996696,,29.999999999996696
2015.09.21,167.9999999999904,,167.9999999999904
2015.09.21,261.9999999999845,,261.9999999999845
2015.09.21,242.99999999999324,,242.99999999999324
2015.09.21,226.99999999999943,,226.99999999999943
2015.09.21,225.99999999999287,,225.99999999999287
2015.09.21,252.99999999999213,,252.99999999999213
2015.09.21,276.9999999999939,,276.9999999999939
2015.09.21,302.0000000000023,,302.0000000000023
2015.09.21,52.99999999999194,,52.99999999999194
2015.09.21,96.99999999999153,,96.99999999999153
2015.09.21,190.00000000000128,,190.00000000000128
2015.09.21,229.99999999999687,,229.99999999999687
2015.09.21,261.9999999999845,,261.9999999999845
2015.09.22,212.99999999999653,,212.99999999999653
2015.09.22,261.0000000000001,,261.0000000000001
2015.09.22,255.99999999998957,,255.99999999998957
2015.09.22,258.99999999998704,,258.99999999998704
2015.09.22,283.99999999999534,,283.99999999999534
2015.09.22,298.9999999999826,,298.9999999999826
2015.09.22,225.99999999999287,,225.99999999999287
2015.09.22,239.99999999999577,,239.99999999999577
2015.09.22,237.99999999998266,,237.99999999998266
2015.09.22,211.99999999998997,,211.99999999998997
2015.09.22,176.99999999998272,,176.99999999998272
2015.09.22,160.99999999998892,,160.99999999998892
2015.09.22,159.99999999998238,,159.99999999998238
2015.09.22,139.9999999999846,,139.9999999999846
