date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,NZDCAD,empty,sum
2017.10.23,-14.999999999998348,14.000000000002899,-7.0000000000014495,1.9999999999953388,46.999999999997044,63.99999999999739,-46.00000000000159,48.000000000003595,5.9999999999860165,21.00000000000435,41.9999999999976,182.99999999999983,117.00000000001154,205.99999999999508,-178.00000000001148,35.0000000000108,-1.999999999990898,,536.9999999999977
2017.10.23,-14.999999999998348,4.000000000004,-51.000000000001044,36.000000000001364,103.99999999999298,58.99999999999794,-46.00000000000159,41.000000000002146,-16.000000000005343,-6.999999999990347,41.000000000002146,168.0000000000126,215.00000000000963,242.99999999999324,-245.99999999999068,-9.000000000000341,21.999999999999797,,543.0000000000281
2017.10.23,-75.00000000000284,-5.000000000010552,-9.999999999998899,-52.00000000000671,190.00000000000128,113.99999999999189,-104.99999999999955,121.00000000001555,16.999999999995907,-4.999999999999449,43.999999999999595,317.0000000000117,263.99999999999756,313.99999999999204,-374.999999999992,0.0,-5.999999999994898,,748.0000000000006
2017.10.23,-70.0000000000034,35.999999999991594,46.999999999997044,-11.00000000000989,157.99999999999147,61.999999999995396,-67.00000000000594,79.00000000000685,-24.00000000000091,14.000000000002899,-7.0000000000014495,147.00000000000824,161.99999999999548,143.99999999998857,-190.00000000000128,-7.999999999995566,21.999999999999797,,493.99999999995885
2017.10.23,-63.99999999999739,-35.999999999991594,26.999999999999247,-57.00000000000216,158.99999999999804,64.99999999999284,-48.000000000003595,157.00000000000713,36.99999999999193,17.000000000000348,-0.999999999995449,257.0000000000183,187.00000000000384,181.9999999999933,-184.99999999999073,34.000000000006025,45.000000000006146,,776.0000000000363
2017.10.23,-104.00000000000409,-56.99999999999594,114.99999999999844,-189.00000000000716,214.99999999998744,134.0000000000008,-104.99999999999955,217.0000000000005,117.999999999995,11.00000000000545,36.0000000000027,425.0000000000087,133.00000000000534,194.99999999998963,-192.99999999999872,94.99999999999886,13.00000000000745,,1058.9999999999948
2017.10.23,-90.0000000000012,92.99999999998754,91.99999999998099,-185.00000000000227,241.00000000000233,159.9999999999935,-124.00000000000189,53.999999999998494,138.9999999999958,-13.999999999991797,78.00000000000028,308.0000000000194,201.00000000000674,290.9999999999968,-278.00000000000045,76.99999999999818,7.0000000000014495,,1049.9999999999836
2017.10.23,-16.0000000000049,69.00000000000794,61.99999999998429,21.99999999999136,194.0000000000053,97.00000000000264,-56.0000000000005,-13.999999999980695,15.999999999991132,-43.999999999999595,68.99999999999685,196.0000000000184,185.99999999999727,202.9999999999976,-157.00000000000713,-52.99999999999727,60.99999999999994,,835.0000000000025
2017.10.23,-17.000000000000348,-48.000000000003595,43.999999999999595,-30.000000000001137,177.99999999998929,134.0000000000008,-58.000000000002494,96.00000000000719,69.99999999999318,-33.9999999999896,106.00000000000608,414.00000000000324,188.00000000001037,285.99999999998624,-174.99999999999181,-0.999999999990564,43.00000000000415,,1196.000000000021
2017.10.23,14.999999999998348,-7.0000000000014495,10.999999999983245,51.00000000000193,146.99999999998602,20.999999999993246,37.99999999999359,17.000000000000348,19.99999999999602,-39.00000000000014,19.999999999997797,127.00000000001043,188.9999999999947,117.99999999999588,-1.999999999990898,-42.00000000000159,145.00000000000622,,828.9999999999637
2017.10.23,58.99999999999794,-107.00000000001265,-40.0000000000178,126.99999999999534,85.00000000000173,-9.00000000000345,114.99999999999844,56.000000000011596,-1.0000000000047748,-36.999999999998145,23.00000000000635,191.00000000000784,178.99999999999582,123.99999999999079,119.00000000000244,-57.999999999992724,206.00000000000617,,1031.9999999999848
2017.10.23,34.99999999999615,-90.99999999999665,-26.0000000000149,141.9999999999959,112.99999999998533,-9.999999999998899,131.99999999999878,70.0000000000145,-41.00000000001103,-35.999999999991594,4.000000000004,164.00000000000858,202.00000000001327,103.99999999999298,178.99999999999582,-92.99999999998931,243.99999999999977,,1092.0000000000027
2017.10.23,14.999999999998348,-107.99999999999699,-19.00000000001345,94.99999999999886,105.99999999998388,-4.999999999999449,117.99999999999588,117.00000000001154,-24.00000000000091,-14.999999999998348,-7.9999999999968985,199.00000000001583,182.99999999999983,106.99999999999044,148.99999999999915,-51.00000000000193,220.00000000000907,,1078.9999999999948
2017.10.23,34.000000000000696,-116.00000000000499,-35.00000000000725,113.99999999999011,58.99999999998684,-52.000000000007596,163.99999999999747,102.00000000000209,-14.000000000010004,1.0000000000065512,-37.99999999999359,111.00000000001664,146.00000000000168,39.999999999995595,238.99999999998923,-28.999999999996362,246.00000000000176,,971.9999999999688
2017.10.23,53.999999999998494,-148.99999999999915,-65.00000000000395,108.99999999999466,42.999999999993044,-38.0000000000047,158.0000000000026,108.00000000001918,13.999999999995794,-3.999999999992898,-7.9999999999968985,179.00000000001802,164.99999999999292,103.99999999999298,184.00000000000637,-12.000000000000455,221.99999999999997,,1064.000000000016
2017.10.23,61.999999999995396,-129.00000000000134,-33.00000000001635,134.9999999999909,53.999999999998494,-39.00000000000014,176.99999999999383,74.0000000000185,-3.0000000000001137,-21.999999999999797,-2.999999999997449,150.00000000000568,141.00000000001333,58.99999999998684,275.000000000003,-45.000000000001705,259.0000000000092,,1111.9999999999984
2017.10.23,43.00000000000415,-158.99999999999804,-3.0000000000196536,115.99999999999966,41.000000000002146,-63.99999999999739,209.00000000000364,131.00000000001444,-6.000000000000227,3.0000000000085514,-39.999999999995595,138.0000000000159,86.99999999999264,-26.999999999999247,391.000000000008,-19.99999999999602,287.9999999999994,,1128.0000000000423
2017.10.23,122.99999999999534,-266.0000000000107,-63.000000000013046,181.99999999998795,28.999999999990145,-80.00000000000229,305.99999999999517,134.00000000001188,12.999999999991019,-49.99999999999449,-2.999999999997449,240.00000000001796,148.99999999999915,18.999999999991246,540.0000000000072,-63.99999999999295,402.00000000000233,,1610.9999999999784
2017.10.23,119.00000000000244,-249.00000000001032,-14.000000000002899,149.99999999999147,7.999999999985796,-121.99999999999989,359.99999999999363,118.00000000001809,43.99999999999693,-35.999999999991594,-39.999999999995595,129.00000000000134,60.99999999999994,-123.00000000000644,748.9999999999997,-22.999999999996135,457.0000000000074,,1587.9999999999936
