date,EURUSD,EURCHF,EURGBP,EURCAD,empty,sum
2015.01.20,-510.99999999999477,-1546.000000000003,-2.000000000002,-1171.9999999999952,,-3230.9999999999945
2015.01.20,-383.0,-1696.999999999993,5.999999999994898,-1490.999999999998,,-3564.9999999999955
2015.01.20,-365.99999999999966,-1692.0000000000045,-4.999999999999449,-1741.999999999999,,-3805.0000000000027
2015.01.20,-364.9999999999931,-2065.99999999999,65.00000000000395,-1830.9999999999827,,-4196.999999999962
2015.01.20,-312.9999999999855,-2134.999999999998,112.000000000001,-1746.9999999999875,,-4082.99999999997
2015.01.20,-180.99999999998673,-1763.0000000000034,75.9999999999983,-1401.999999999992,,-3269.9999999999836
2015.01.20,-144.99999999999514,-1697.9999999999995,70.99999999999883,-1366.999999999985,,-3138.999999999981
2015.01.20,-99.00000000000463,-1865.0000000000055,82.00000000000429,-1329.0000000000025,,-3211.000000000008
2015.01.20,25.00000000000835,-1797.000000000004,107.00000000000153,-1305.0000000000007,,-2969.9999999999945
2015.01.20,-24.000000000001798,-1842.9999999999945,115.99999999999389,-1323.9999999999918,,-3074.9999999999945
2015.01.20,5.000000000010552,-1917.9999999999975,129.9999999999968,-1258.999999999988,,-3041.999999999978
2015.01.20,-5.999999999994898,-1943.9999999999902,126.99999999999933,-1322.9999999999852,,-3145.999999999971
2015.01.20,21.00000000000435,-2021.0000000000061,146.99999999999713,-1314.9999999999995,,-3168.0000000000045
2015.01.20,0.0,-1947.999999999994,104.99999999999955,-1497.9999999999993,,-3340.9999999999936
2015.01.20,-41.000000000002146,-1807.9999999999875,68.99999999999685,-1483.9999999999964,,-3263.999999999989
2015.01.20,-11.00000000000545,-1774.9999999999932,54.999999999993946,-1512.9999999999866,,-3243.9999999999914
2015.01.21,-24.999999999986144,-1689.9999999999916,46.999999999997044,-1544.9999999999964,,-3212.9999999999773
2015.01.21,-25.999999999992696,-1685.9999999999875,63.00000000000195,-1546.000000000003,,-3194.999999999981
2015.01.21,-34.99999999998504,-1550.0000000000068,58.000000000002494,-1514.9999999999998,,-3041.999999999989
2015.01.21,-5.999999999994898,-1449.9999999999957,63.00000000000195,-1464.999999999983,,-2857.999999999972
2015.01.21,45.000000000006146,-1558.9999999999993,82.00000000000429,-1427.9999999999848,,-2859.9999999999736
2015.01.21,-45.99999999999049,-1575.9999999999995,12.000000000000899,-1488.9999999999848,,-3098.9999999999736
2015.01.21,-95.00000000000064,-1509.999999999989,17.000000000000348,-1449.9999999999957,,-3037.999999999985
2015.01.21,-117.99999999999588,-1495.0000000000018,9.00000000000345,-1469.9999999999936,,-3073.999999999988
2015.01.21,-114.99999999999844,-1493.9999999999952,10.999999999994348,-1400.9999999999857,,-2998.999999999985
2015.01.21,-146.99999999998602,-1522.0000000000011,12.999999999996348,-1419.999999999999,,-3075.99999999999
2015.01.21,-195.9999999999962,-1505.0000000000007,0.0,-1439.9999999999968,,-3140.9999999999936
2015.01.21,-194.99999999998963,-1483.9999999999964,2.000000000002,-1438.9999999999902,,-3115.999999999974
2015.01.21,-224.000000000002,-1507.9999999999982,43.00000000000415,-1412.9999999999975,,-3101.9999999999936
2015.01.21,-168.99999999999693,-1503.9999999999943,44.99999999999504,-1373.9999999999864,,-3001.9999999999827
2015.01.21,-136.99999999998712,-1489.000000000007,26.999999999999247,-1400.9999999999857,,-2999.9999999999804
2015.01.21,-224.99999999998633,-1497.9999999999993,0.0,-1448.999999999989,,-3171.9999999999745
2015.01.21,-350.9999999999902,-1492.9999999999889,-17.000000000000348,-1557.9999999999927,,-3418.9999999999723
2015.01.21,-324.9999999999975,-1400.0000000000011,-4.000000000004,-1539.0000000000014,,-3268.000000000004
2015.01.21,-316.0000000000052,-1605.9999999999964,0.999999999995449,-1512.9999999999866,,-3433.9999999999927
2015.01.21,-201.99999999999108,-1822.9999999999968,60.99999999999994,-1384.9999999999918,,-3348.99999999998
2015.01.21,-127.99999999999478,-1859.999999999995,92.00000000000318,-1398.9999999999948,,-3294.9999999999814
2015.01.21,-231.99999999998778,-1407.999999999987,4.000000000004,-1624.0000000000032,,-3259.9999999999736
2015.01.21,-302.9999999999866,-1187.999999999989,-177.00000000000495,-1749.999999999985,,-3417.9999999999654
2015.01.21,-324.9999999999975,-936.0000000000035,-456.00000000000085,-1813.9999999999823,,-3530.999999999984
2015.01.21,-296.9999999999917,-859.9999999999941,-307.99999999999716,-1619.9999999999993,,-3084.9999999999827
2015.01.21,-234.99999999998522,-723.9999999999914,-297.9999999999983,-1573.0000000000023,,-2829.9999999999773
2015.01.21,-261.0000000000001,-744.9999999999957,-219.00000000000253,-1703.9999999999943,,-2928.9999999999927
2015.01.21,-306.00000000000625,-780.9999999999873,-243.99999999999977,-1719.9999999999882,,-3050.999999999982
2015.01.21,-289.9999999999903,-807.9999999999865,-322.00000000000006,-1492.9999999999889,,-2912.9999999999654
2015.01.21,-400.9999999999847,-628.0000000000064,-346.9999999999973,-1554.9999999999952,,-2930.9999999999836
2015.01.21,-480.99999999999807,-693.9999999999947,-414.9999999999987,-1652.9999999999934,,-3242.9999999999845
2015.01.21,-836.9999999999989,-517.0000000000008,-592.0000000000036,-2051.9999999999873,,-3997.9999999999905
2015.01.21,-875.999999999988,-396.9999999999918,-650.0000000000061,-2100.9999999999973,,-4023.999999999983
2015.01.21,-1265.9999999999893,-230.99999999999233,-782.0000000000049,-2429.9999999999986,,-4708.999999999985
2015.01.21,-1055.9999999999902,-560.0000000000049,-733.0000000000059,-4869.999999999996,,-7218.999999999997
2015.01.21,-680.9999999999983,-807.9999999999865,-590.0000000000016,-4452.999999999995,,-6531.999999999982
2015.01.21,-602.999999999998,-535.999999999992,-480.99999999999807,-4994.999999999994,,-6614.999999999982
2015.01.21,-468.00000000000176,-295.99999999999625,-368.00000000000165,-5166.999999999988,,-6298.999999999987
2015.01.21,-316.0000000000052,-690.9999999999972,-375.0000000000031,-5088.999999999988,,-6470.999999999994
2015.01.21,-239.99999999999577,-512.0000000000014,-372.0000000000057,-5037.000000000003,,-6161.0000000000055
2015.01.21,-241.99999999998667,-520.9999999999936,-287.9999999999994,-4854.999999999987,,-5905.999999999967
2015.01.21,-222.99999999999542,-407.0000000000018,-280.00000000000244,-4862.999999999995,,-5772.999999999995
2015.01.21,-374.999999999992,-429.0000000000016,-272.00000000000557,-4913.999999999996,,-5989.999999999995
2015.01.21,-429.99999999999704,-339.99999999999585,-297.00000000000284,-4801.999999999995,,-5868.999999999991
2015.01.21,-380.00000000000256,-392.9999999999989,-287.9999999999994,-4749.000000000004,,-5810.000000000005
2015.01.21,-380.9999999999869,-373.00000000000114,-260.00000000000466,-4529.99999999999,,-5543.999999999983
2015.01.21,-546.9999999999864,-385.000000000002,-317.0000000000006,-4789.999999999983,,-6038.999999999972
2015.01.21,-580.999999999987,-364.9999999999931,-319.99999999999807,-4854.000000000003,,-6119.999999999981
2015.01.22,-628.0000000000064,-400.00000000000034,-348.9999999999993,-4865.999999999993,,-6242.999999999999
2015.01.22,-638.0000000000052,-503.99999999999335,-363.99999999999767,-4838.999999999994,,-6344.99999999999
2015.01.22,-685.9999999999866,-495.9999999999964,-395.0000000000009,-4903.999999999997,,-6480.999999999981
2015.01.22,-763.0000000000026,-466.9999999999952,-417.0000000000007,-4963.999999999991,,-6610.999999999989
2015.01.22,-634.0000000000013,-498.9999999999939,-346.0000000000019,-4984.9999999999945,,-6463.999999999992
2015.01.22,-522.0000000000002,-504.9999999999999,-278.00000000000045,-4935.000000000001,,-6240.000000000002
2015.01.22,-655.9999999999899,-507.0000000000019,-302.9999999999977,-5049.999999999999,,-6515.999999999989
2015.01.22,-598.999999999994,-525.9999999999932,-258.9999999999981,-4938.999999999983,,-6322.999999999968
2015.01.22,-496.99999999999187,-544.9999999999955,-238.0000000000049,-4946.99999999999,,-6226.999999999982
2015.01.22,-520.9999999999936,-790.0000000000018,-255.00000000000523,-4986.000000000002,,-6552.000000000003
2015.01.22,-541.9999999999981,-862.0000000000072,-287.0000000000039,-5008.999999999996,,-6700.0000000000055
2015.01.22,-529.999999999986,-862.0000000000072,-287.0000000000039,-5013.000000000001,,-6691.999999999998
2015.01.22,-560.9999999999893,-669.9999999999928,-300.99999999999574,-5041.999999999991,,-6573.999999999969
2015.01.22,-519.9999999999872,-540.9999999999915,-314.0000000000032,-5013.000000000001,,-6387.999999999983
2015.01.22,-479.99999999999153,-811.9999999999905,-300.99999999999574,-5030.000000000001,,-6622.999999999978
2015.01.22,-442.9999999999934,-259.9999999999936,-278.9999999999959,-5025.999999999997,,-6007.99999999998
2015.01.22,-383.0,-275.99999999999847,-265.0000000000041,-5003.000000000002,,-5927.000000000005
2015.01.22,-347.9999999999928,-414.9999999999987,-251.00000000000122,-4929.99999999999,,-5943.999999999983
2015.01.22,-411.99999999999017,-185.00000000000182,-255.00000000000523,-4908.000000000001,,-5759.999999999998
2015.01.22,-381.99999999999346,-200.99999999999562,-241.00000000000233,-4823.999999999984,,-5647.9999999999745
2015.01.22,-617.0000000000009,-273.000000000001,-300.99999999999574,-5245.999999999995,,-6436.999999999993
2015.01.22,-641.0000000000027,-446.00000000000193,-319.0000000000026,-5322.999999999989,,-6728.999999999996
2015.01.22,-734.9999999999968,-473.0000000000012,-331.0000000000035,-5173.99999999999,,-6712.999999999991
2015.01.22,-760.9999999999894,-471.99999999999466,-339.99999999999585,-5166.999999999988,,-6739.999999999968
2015.01.22,-723.9999999999914,-385.000000000002,-336.00000000000296,-4993.999999999987,,-6438.999999999984
2015.01.22,-824.0000000000025,-282.99999999999994,-248.99999999999923,-4937.999999999998,,-6294.0
2015.01.22,-746.9999999999866,-241.00000000000233,-290.9999999999968,-5008.999999999996,,-6287.999999999982
2015.01.22,-910.9999999999951,-104.99999999999955,-326.9999999999995,-5162.0,,-6504.9999999999945
2015.01.22,-866.9999999999956,-73.00000000000084,-304.9999999999997,-5234.99999999999,,-6479.999999999986
2015.01.22,-960.9999999999897,60.99999999999994,-275.99999999999847,-5382.999999999982,,-6558.99999999997
2015.01.22,-827.0,11.00000000000545,-199.00000000000472,-5325.999999999986,,-6340.999999999985
2015.01.22,-695.0000000000011,19.00000000000235,-153.00000000000313,-5142.000000000002,,-5971.000000000004
2015.01.22,-112.000000000001,107.00000000000153,109.99999999999899,-4674.9999999999845,,-4569.999999999985
2015.01.22,356.00000000000074,267.00000000000614,363.0000000000022,-3830.9999999999845,,-2844.9999999999754
2015.01.22,621.0000000000049,324.00000000000205,434.9999999999965,-3450.999999999982,,-2070.999999999978
2015.01.22,873.0000000000126,-90.0000000000012,434.000000000001,-3376.9999999999854,,-2159.999999999973
2015.01.22,1222.9999999999964,-129.9999999999968,437.999999999994,-2854.000000000001,,-1323.0000000000073
2015.01.22,1211.0000000000066,-248.99999999999923,405.9999999999952,-3081.0000000000005,,-1712.9999999999977
2015.01.22,1378.0000000000125,162.0000000000066,466.9999999999952,-2804.999999999991,,-797.9999999999766
2015.01.22,1388.999999999996,275.000000000003,503.99999999999335,-2789.9999999999814,,-621.9999999999891
2015.01.22,1686.0000000000098,28.000000000005798,556.9999999999964,-2604.9999999999905,,-333.9999999999786
2015.01.22,1702.0000000000034,140.0000000000068,614.0000000000034,-2604.9999999999905,,-148.9999999999768
2015.01.22,1610.0000000000002,30.000000000007798,519.0000000000028,-2796.9999999999827,,-637.9999999999718
2015.01.22,1656.000000000013,128.00000000000588,544.0,-2461.0000000000023,,-132.99999999998317
2015.01.22,1710.999999999996,243.99999999999977,548.9999999999995,-2353.9999999999895,,150.0000000000059
2015.01.22,1800.0000000000016,253.0000000000032,605.0,-2489.9999999999923,,168.00000000001273
2015.01.22,1924.9999999999989,272.00000000000557,648.9999999999995,-2503.999999999995,,342.0000000000091
2015.01.22,1872.000000000007,414.9999999999987,631.9999999999992,-2506.9999999999927,,412.0000000000123
2015.01.23,1879.0000000000084,387.99999999999943,612.9999999999969,-2347.9999999999945,,532.00000000001
2015.01.23,1831.0000000000048,523.0000000000068,605.9999999999955,-2489.9999999999923,,470.000000000015
2015.01.23,1798.999999999995,494.00000000000557,595.0000000000011,-2525.9999999999836,,362.0000000000182
2015.01.23,1855.0000000000066,590.0000000000016,687.0000000000043,-2159.0,,973.0000000000127
2015.01.23,1846.9999999999986,362.00000000000676,605.9999999999955,-2356.999999999987,,458.0000000000141
2015.01.23,1871.0000000000005,470.9999999999992,692.0000000000038,-2193.0000000000005,,841.0000000000027
2015.01.23,1829.0000000000139,487.0000000000041,659.999999999994,-2263.9999999999995,,712.0000000000127
2015.01.23,1793.0000000000002,584.0000000000067,648.9999999999995,-2310.9999999999964,,715.00000000001
2015.01.23,1849.9999999999961,558.000000000003,663.999999999998,-2308.999999999983,,763.0000000000141
2015.01.23,1839.0000000000127,465.9999999999998,648.0000000000041,-2298.0,,655.0000000000168
2015.01.23,1856.0000000000132,479.0000000000072,634.0000000000013,-2269.999999999994,,699.0000000000277
2015.01.23,1869.0000000000095,555.0000000000055,648.0000000000041,-2240.999999999982,,831.0000000000373
2015.01.23,1869.9999999999939,557.0000000000075,636.0000000000032,-2255.9999999999914,,807.0000000000132
2015.01.23,1897.9999999999998,544.0,636.0000000000032,-2263.9999999999995,,814.0000000000036
2015.01.23,2056.9999999999977,543.0000000000045,670.9999999999993,-2227.0000000000014,,1044.0000000000005
2015.01.23,2160.0000000000064,674.000000000008,761.0000000000006,-2105.0000000000014,,1490.0000000000136
2015.01.23,2173.0000000000027,683.0000000000002,764.9999999999934,-2105.0000000000014,,1515.999999999995
2015.01.23,2112.0000000000027,600.0000000000006,709.9999999999995,-2193.999999999985,,1228.0000000000177
2015.01.23,2056.000000000013,494.00000000000557,705.0000000000001,-2273.999999999998,,981.0000000000205
2015.01.23,2042.0000000000105,502.9999999999979,524.9999999999977,-2279.999999999993,,790.0000000000127
2015.01.23,1968.000000000014,544.0,576.9999999999942,-2340.999999999993,,748.000000000015
2015.01.23,2080.9999999999995,614.0000000000034,687.0000000000043,-1966.9999999999854,,1415.0000000000218
2015.01.23,2627.0000000000014,1055.000000000006,986.9999999999934,-1542.9999999999832,,3126.0000000000177
2015.01.23,2778.999999999998,1138.0000000000057,1039.0000000000011,-1429.999999999998,,3526.0000000000064
2015.01.23,3125.0,1399.0000000000057,1315.999999999995,-1080.9999999999986,,4759.000000000002
2015.01.23,3073.999999999999,1349.0000000000002,1275.9999999999993,-1064.9999999999827,,4634.0000000000155
2015.01.23,3055.0000000000077,1350.0000000000068,1314.000000000004,-1305.999999999985,,4413.000000000033
2015.01.23,3180.000000000005,1404.0000000000052,1380.0000000000034,-1142.999999999983,,4821.000000000031
2015.01.23,3651.000000000004,1402.9999999999986,1651.0000000000025,-466.9999999999952,,6238.00000000001
2015.01.23,3546.0000000000045,1375.9999999999995,1558.9999999999993,-963.999999999987,,5517.0000000000155
2015.01.23,3404.000000000007,1206.000000000007,1500.0000000000014,-1132.999999999984,,4977.000000000031
2015.01.23,3168.0000000000155,1209.0000000000045,1397.0000000000039,-827.9999999999843,,4946.000000000039
2015.01.23,2930.9999999999945,1292.0000000000043,1295.0000000000018,-1257.9999999999814,,4260.00000000002
2015.01.23,3004.000000000007,902.9999999999983,1363.0000000000032,-1269.9999999999934,,4000.0000000000146
2015.01.23,2804.0000000000064,806.0000000000067,1246.9999999999982,-1520.9999999999945,,3336.0000000000164
2015.01.23,2642.9999999999955,656.000000000001,1181.999999999994,-1774.9999999999932,,2705.9999999999977
2015.01.23,2668.0000000000036,568.0000000000018,1256.999999999997,-1461.0000000000011,,3032.000000000002
2015.01.23,2658.000000000005,372.0000000000057,1247.9999999999936,-1612.9999999999977,,2665.000000000007
2015.01.23,2695.0000000000027,377.0000000000051,1266.999999999996,-1515.999999999984,,2823.0000000000196
2015.01.23,2859.0000000000114,463.9999999999977,1312.9999999999975,-1340.9999999999923,,3295.000000000014
2015.01.23,2956.000000000003,401.00000000000693,1386.9999999999939,-1266.999999999996,,3477.0000000000077
2015.01.23,3140.9999999999936,513.0000000000078,1485.9999999999984,-1166.0000000000005,,3973.9999999999995
2015.01.23,3082.000000000007,685.0000000000023,1485.000000000003,-1232.9999999999952,,4019.0000000000164
2015.01.23,3068.000000000004,704.0000000000047,1447.9999999999936,-1354.999999999995,,3865.000000000007
2015.01.23,3052.0000000000105,797.0000000000033,1442.9999999999943,-1308.9999999999825,,3983.0000000000255
2015.01.23,3204.000000000007,845.0000000000068,1473.9999999999975,-1099.9999999999898,,4423.000000000021
2015.01.23,3188.9999999999973,680.9999999999983,1429.0000000000025,-1122.9999999999852,,4176.000000000013
2015.01.23,3360.0000000000073,675.0000000000034,1539.0000000000014,-1088.9999999999845,,4485.000000000028
