date,GBPUSD,USDJPY,EURCHF,CHFJPY,EURGBP,EURJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2016.06.13,-112.000000000001,-58.9999999999975,-22.0000000000109,-93.99999999999409,0.0,-73.99999999999807,-26.00000000001046,-78.00000000000028,0.0,,-465.0000000000123
2016.06.13,76.99999999999375,-12.999999999991019,-63.000000000013046,-114.99999999999488,114.99999999999844,-25.000000000005684,49.99999999999716,15.999999999993797,-66.99999999999484,,-25.000000000016335
2016.06.13,165.9999999999995,-34.99999999999659,-30.0000000000189,-84.99999999999375,149.99999999999457,-43.00000000000637,10.99999999999568,2.000000000002,-63.99999999999739,,71.99999999997874
2016.06.13,224.99999999998633,-49.99999999999716,-42.0000000000087,-114.99999999999488,229.00000000000142,-27.000000000001023,-34.99999999999659,-34.000000000000696,-36.999999999998145,,113.99999999999054
2016.06.13,280.9999999999979,35.0000000000108,-29.00000000001235,-52.99999999999727,259.9999999999936,66.99999999999307,18.000000000000682,5.999999999994898,-19.999999999997797,,564.9999999999834
2016.06.13,454.9999999999832,165.00000000000625,-99.00000000000463,90.00000000000341,351.99999999999676,198.99999999999807,143.99999999999125,19.999999999997797,-37.99999999998249,,1287.9999999999898
2016.06.13,299.99999999998914,160.0000000000108,-83.00000000001084,43.00000000000637,276.9999999999939,186.9999999999976,150.99999999999625,-11.00000000000545,-51.000000000001044,,972.9999999999767
2016.06.13,296.9999999999917,184.0000000000117,-64.0000000000196,65.00000000001194,278.00000000000045,203.99999999999352,182.00000000000216,-29.000000000001247,-89.99999999999008,,1027.0000000000007
2016.06.13,343.99999999998875,351.0000000000133,-96.00000000000719,248.00000000000466,268.99999999999704,417.0000000000016,348.99999999998954,-104.00000000000409,-158.99999999999804,,1618.9999999999857
2016.06.13,602.999999999998,477.00000000000387,-73.00000000001194,483.0000000000041,351.0000000000013,676.9999999999925,427.99999999999727,-136.00000000000279,-210.99999999998343,,2598.999999999999
2016.06.13,577.9999999999897,514.00000000001,-69.00000000000794,486.0000000000042,370.9999999999991,640.0000000000006,338.99999999999864,-221.99999999999997,-217.0000000000005,,2419.9999999999936
2016.06.13,604.9999999999889,511.0000000000099,-3.0000000000196536,481.9999999999993,424.00000000000216,592.9999999999893,326.9999999999982,-246.99999999999721,-241.99999999998667,,2449.999999999984
2016.06.13,642.9999999999936,542.0000000000016,-22.0000000000109,529.0000000000106,424.9999999999976,670.9999999999923,381.9999999999908,-258.9999999999981,-258.99999999998704,,2651.999999999991
2016.06.13,497.99999999999847,561.000000000007,10.999999999983245,541.000000000011,405.9999999999952,640.0000000000006,340.0000000000034,-326.9999999999995,-263.99999999999756,,2406.000000000002
2016.06.13,567.9999999999907,629.0000000000049,-2.0000000000131024,570.0000000000074,431.0000000000036,686.9999999999976,399.0000000000009,-300.0000000000003,-295.99999999998516,,2686.0000000000064
2016.06.13,612.9999999999969,730.000000000004,-16.000000000016,681.0000000000116,439.99999999999596,819.0000000000026,530.0000000000011,-243.99999999999977,-317.9999999999961,,3235.0000000000005
2016.06.13,513.9999999999923,841.0000000000082,-6.000000000017103,789.0000000000015,425.99999999999307,929.9999999999926,539.0000000000015,-361.0000000000002,-332.9999999999833,,3338.9999999999886
2016.06.13,492.9999999999879,819.0000000000026,7.999999999985796,774.0000000000009,405.9999999999952,885.9999999999957,506.0000000000002,-350.00000000000585,-346.0000000000019,,3195.9999999999604
2016.06.13,346.0000000000019,873.0000000000047,-1.0000000000065512,753.0000000000001,364.9999999999931,867.999999999995,492.999999999995,-329.00000000000153,-364.9999999999931,,3002.9999999999886
2016.06.13,465.0000000000043,708.0000000000126,9.999999999998899,579.9999999999983,444.9999999999954,655.0000000000011,347.999999999999,-357.00000000000733,-373.99999999998545,,2480.0000000000173
2016.06.13,506.9999999999908,605.000000000004,7.999999999985796,489.0000000000043,465.9999999999998,554.000000000002,250.99999999999056,-299.00000000000483,-303.9999999999932,,2276.9999999999786
2016.06.13,526.9999999999886,609.0000000000089,48.99999999998794,514.00000000001,461.99999999999574,558.9999999999975,245.9999999999951,-279.00000000000705,-249.99999999999466,,2436.9999999999827
2016.06.13,536.9999999999875,549.0000000000066,97.9999999999981,460.00000000000796,564.9999999999933,359.99999999999943,78.00000000000296,-355.0000000000053,-306.9999999999906,,1985.0000000000002
2016.06.13,724.9999999999978,639.00000000001,235.99999999999176,648.0000000000103,644.9999999999956,515.0000000000006,162.9999999999967,-341.99999999999784,-349.99999999998363,,2879.0000000000214
2016.06.13,1038.99999999999,800.0000000000114,231.99999999998778,803.0000000000115,856.9999999999967,658.9999999999918,335.9999999999985,-348.00000000000387,-288.99999999998374,,4089.0
2016.06.13,1031.9999999999884,821.0000000000122,203.99999999998198,868.0000000000092,751.9999999999972,737.9999999999995,334.99999999999375,-340.00000000000693,-185.99999999999727,,4223.999999999977
2016.06.13,949.9999999999842,723.0000000000132,228.99999999999034,801.0000000000019,722.9999999999959,646.9999999999914,316.0000000000025,-290.00000000000136,-184.99999999999073,,3913.9999999999873
2016.06.13,814.999999999988,716.0000000000082,270.99999999999903,803.0000000000115,707.000000000002,560.0000000000023,284.9999999999966,-370.00000000000364,-181.9999999999933,,3605.0000000000114
2016.06.13,686.9999999999932,716.0000000000082,313.99999999999204,805.0000000000068,619.0000000000028,570.999999999998,236.99999999999477,-387.000000000004,-171.99999999999437,,3389.999999999997
2016.06.13,605.9999999999955,670.0000000000017,323.99999999999096,746.9999999999999,609.9999999999994,474.9999999999943,188.99999999999295,-356.00000000000074,-117.99999999999588,,3146.9999999999777
2016.06.13,768.9999999999975,662.0000000000061,346.0000000000019,798.0000000000018,630.9999999999927,563.0000000000024,250.99999999999056,-275.000000000003,-212.99999999999653,,3531.999999999993
2016.06.13,698.999999999983,705.0000000000125,268.0000000000016,911.0000000000014,554.9999999999944,665.9999999999968,350.9999999999991,-306.00000000000625,-194.99999999998963,,3653.999999999993
2016.06.13,774.9999999999924,710.000000000008,234.99999999998522,948.0000000000075,532.9999999999945,833.999999999989,448.99999999999807,-453.0000000000034,-205.99999999999508,,3824.999999999976
2016.06.13,-106.00000000000608,281.0000000000059,262.999999999991,496.9999999999999,120.99999999999334,219.99999999999886,22.999999999996135,-436.00000000000307,-168.99999999999693,,693.9999999999791
2016.06.13,-506.0000000000064,312.0000000000118,373.99999999998545,289.0000000000015,29.999999999996696,-73.0000000000075,-54.000000000002046,-478.0000000000006,-239.99999999999577,,-346.00000000001694
2016.06.13,-641.0000000000027,219.0000000000083,421.99999999998903,222.0000000000084,125.99999999999278,-183.00000000000693,-82.00000000000784,-314.99999999999864,-204.00000000000418,,-436.0000000000218
2016.06.13,-293.0000000000099,413.0000000000109,629.9999999999973,548.0000000000018,310.9999999999946,-50.00000000001137,-2.0000000000095497,-365.0000000000042,-132.99999999998312,,1058.9999999999864
2016.06.13,-228.00000000000597,446.00000000001216,510.99999999999477,625.0,298.9999999999937,13.999999999995794,27.999999999991587,-375.9999999999986,-139.00000000000023,,1179.9999999999832
2016.06.13,-720.0000000000095,449.0000000000123,370.999999999988,481.9999999999993,-28.000000000005798,98.99999999998954,55.999999999997385,-375.9999999999986,-165.9999999999995,,166.99999999997306
2016.06.13,170.00000000000347,591.0000000000082,369.99999999998147,615.9999999999997,439.99999999999596,310.99999999999284,222.99999999999898,-280.9999999999979,-192.99999999999872,,2246.999999999984
2016.06.13,259.9999999999936,655.0000000000011,401.99999999999125,643.0000000000007,502.9999999999979,302.99999999999727,274.9999999999915,-250.00000000000577,-187.99999999998818,,2602.999999999979
2016.06.13,431.99999999998795,540.0000000000063,403.99999999998215,510.0000000000051,619.0000000000028,200.9999999999934,251.99999999999534,-275.000000000003,-239.99999999999577,,2442.9999999999736
