date,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.09.27,-200.00000000000017,102.00000000000387,70.99999999999883,-285.9999999999974,209.9999999999991,363.0000000000022,-330.9999999999924,61.00000000000705,-295.0000000000008,-396.9999999999918,-35.999999999991594,4.000000000004,348.9999999999993,458.00000000000284,-26.0000000000149,88.99999999999864,247.99999999999045,155.9999999999917,314.0000000000032,187.00000000000384,-380.00000000000256,,661.0000000000134
2021.09.27,-191.99999999999218,103.00000000000864,113.00000000000753,-339.0000000000004,258.9999999999981,390.9999999999858,-339.0000000000004,52.00000000000671,-317.0000000000006,-448.9999999999994,-48.99999999999905,-2.999999999997449,428.9999999999905,551.9999999999969,72.99999999998974,120.00000000000455,304.9999999999926,209.00000000000318,353.0000000000033,225.00000000000853,-382.0000000000157,,1113.9999999999911
2021.09.27,-207.99999999999707,125.0,97.9999999999981,-324.9999999999975,241.00000000000233,402.9999999999978,-340.00000000000693,97.00000000000841,-319.99999999999807,-447.99999999999284,-53.999999999998494,5.000000000010552,402.9999999999978,544.0000000000111,58.99999999998684,91.00000000000819,271.0000000000008,173.00000000000182,342.9999999999933,213.00000000000762,-387.000000000004,,984.0000000000297
2021.09.27,-247.99999999999267,91.00000000000819,90.00000000001229,-317.9999999999961,219.00000000000253,449.9999999999948,-391.9999999999924,109.99999999999943,-346.9999999999973,-466.9999999999952,-46.999999999997044,9.000000000014552,390.0000000000015,517.9999999999962,-6.000000000017103,112.00000000000898,287.9999999999967,170.99999999999227,337.99999999999386,189.00000000000583,-409.99999999999926,,740.0000000000402
2021.09.27,-302.9999999999977,46.00000000000648,153.00000000000313,-339.0000000000004,231.0000000000034,554.9999999999944,-435.0000000000076,132.000000000005,-429.99999999999704,-527.9999999999951,-84.99999999999064,-41.99999999998649,405.9999999999952,602.0000000000136,63.99999999999739,195.99999999999795,344.99999999999886,218.00000000000352,317.9999999999961,158.0000000000026,-422.00000000001125,,840.0000000000313
2021.09.27,-384.9999999999909,-24.999999999991473,101.00000000001774,-231.99999999999886,136.00000000000279,508.9999999999817,-469.0000000000083,156.99999999999648,-459.99999999999375,-485.99999999999756,-27.999999999994696,-174.99999999999181,351.0000000000124,445.0000000000065,-75.00000000000284,213.00000000000807,275.99999999999625,164.00000000000148,219.00000000000253,75.00000000000284,-405.9999999999952,,-94.99999999993668
2021.09.27,-368.9999999999971,-33.00000000000125,131.99999999999878,-239.99999999999577,187.00000000000384,608.9999999999928,-422.9999999999956,132.99999999999557,-468.9999999999972,-483.99999999999557,-129.00000000000134,-58.99999999998684,209.9999999999991,514.9999999999987,76.99999999999375,243.0000000000092,292.99999999999216,215.99999999999397,209.9999999999991,108.00000000000809,-358.9999999999982,,368.00000000001637
2021.09.27,-273.9999999999965,43.00000000000637,270.99999999999903,-293.99999999999426,255.00000000000523,583.9999999999845,-343.00000000000443,97.99999999999898,-474.9999999999921,-465.9999999999998,-173.9999999999964,-110.99999999999443,188.9999999999947,583.0000000000002,209.9999999999991,277.000000000001,293.99999999999693,245.9999999999951,175.00000000000293,106.00000000000608,-320.00000000000915,,874.0000000000032
2021.09.27,-515.9999999999942,-100.99999999999909,13.000000000018552,-132.99999999999423,87.99999999999919,858.9999999999875,-445.0000000000065,245.9999999999951,-513.9999999999923,-495.000000000001,-284.9999999999908,170.00000000000347,-143.99999999998857,503.99999999999335,95.00000000000064,212.0000000000033,223.99999999998954,162.9999999999967,158.99999999999804,75.00000000000284,-338.0000000000161,,-162.99999999999451
2021.09.27,-461.0000000000003,-198.99999999999807,-75.99999999998718,-143.9999999999997,85.00000000000173,901.9999999999806,-358.9999999999982,76.00000000000762,-422.00000000000017,-461.99999999999574,-375.9999999999986,445.0000000000065,-290.9999999999968,551.0000000000126,117.99999999999588,228.9999999999992,304.9999999999926,224.99999999999432,237.99999999999378,134.0000000000008,-356.00000000000074,,162.0000000000103
2021.09.27,-490.999999999997,-236.99999999999477,-146.99999999998602,-126.0000000000039,41.000000000002146,1019.9999999999986,-363.0000000000022,70.00000000000739,-400.9999999999958,-464.9999999999932,-451.9999999999969,666.000000000011,-458.00000000000284,551.0000000000126,54.99999999998284,204.9999999999983,311.9999999999976,203.00000000000296,270.99999999999903,134.0000000000008,-395.99999999999636,,-7.999999999955605
2021.09.27,-419.9999999999982,-268.0000000000007,-113.99999999999189,-146.00000000000168,90.0000000000012,847.9999999999822,-340.00000000000693,-51.9999999999925,-363.99999999999767,-432.9999999999945,-351.99999999999676,514.0000000000144,-295.0000000000008,510.99999999999477,73.99999999999629,254.0000000000049,356.9999999999993,280.9999999999917,270.99999999999903,170.00000000000347,-351.99999999999676,,234.00000000000858
2021.09.27,-390.0000000000015,-271.99999999999136,-167.9999999999904,-107.00000000000153,72.0000000000054,863.9999999999981,-313.99999999999204,-99.99999999999432,-307.0000000000017,-374.999999999992,-383.0,666.000000000011,-479.99999999999153,408.9999999999927,17.999999999984695,219.99999999999886,319.0000000000026,263.9999999999958,263.0000000000021,186.00000000000838,-324.0000000000132,,61.00000000003013
2021.09.27,-342.9999999999933,-265.99999999999113,-59.99999999999339,-168.00000000000148,102.00000000000209,812.999999999997,-302.0000000000023,-152.00000000000102,-332.99999999999443,-396.9999999999918,-361.9999999999957,536.0000000000032,-343.00000000000443,485.0000000000021,28.999999999990145,289.0000000000015,381.0000000000002,293.99999999999693,261.0000000000001,148.99999999999915,-368.9999999999971,,244.0000000000261
2021.09.27,-295.0000000000008,-230.99999999999454,-87.99999999999919,-131.99999999999878,65.99999999999939,726.9999999999887,-303.9999999999932,-179.9999999999926,-276.9999999999939,-326.9999999999995,-301.9999999999912,550.000000000006,-401.99999999999125,316.0000000000052,-148.00000000001478,243.0000000000092,316.0000000000025,228.9999999999992,236.99999999999832,124.00000000000189,-371.99999999999454,,-249.99999999995362
2021.09.27,-425.99999999999307,-311.9999999999976,-171.99999999999437,-78.99999999999574,28.000000000005798,939.9999999999853,-361.9999999999957,-99.00000000000375,-334.00000000000097,-375.9999999999986,-404.99999999999983,707.9999999999975,-591.9999999999925,347.9999999999928,-90.00000000001229,248.99999999999523,319.9999999999932,245.9999999999951,231.0000000000034,129.00000000000134,-354.9999999999942,,-403.00000000000887
2021.09.27,-476.9999999999941,-353.9999999999992,-219.99999999999798,-32.999999999994145,-36.0000000000027,862.9999999999916,-370.00000000000364,-79.9999999999983,-347.9999999999928,-369.99999999999255,-342.9999999999933,570.0000000000039,-492.9999999999879,312.00000000000114,-171.00000000001003,253.0000000000001,295.0000000000017,201.99999999999818,203.99999999999307,84.0000000000063,-378.999999999996,,-890.9999999999668
2021.09.27,-478.0000000000006,-289.99999999999204,-286.99999999999284,-34.000000000000696,28.000000000005798,933.9999999999905,-402.0000000000135,-1.9999999999953388,-312.00000000000114,-369.99999999999255,-363.99999999999767,747.9999999999931,-594.0000000000057,269.9999999999925,-53.00000000001415,153.0000000000058,247.99999999999045,227.00000000000387,246.99999999999721,214.00000000000307,-283.000000000011,,-400.0000000000351
2021.09.27,-336.9999999999984,-192.99999999999784,-190.00000000000128,-166.99999999999494,124.99999999999733,870.9999999999995,-353.0000000000033,-81.00000000000307,-256.0000000000007,-392.9999999999989,-358.9999999999982,801.0000000000073,-436.9999999999985,398.9999999999938,3.999999999981796,144.99999999999602,326.9999999999982,268.99999999999125,348.9999999999993,268.0000000000016,-331.999999999999,,459.9999999999719
2021.09.27,-443.99999999999994,-248.00000000000466,-234.00000000000088,-180.0000000000024,65.00000000000395,941.9999999999984,-377.0000000000051,-7.999999999995566,-314.99999999999864,-480.99999999999807,-389.99999999999034,756.0000000000011,-304.9999999999997,563.0000000000024,0.9999999999843467,158.00000000000125,376.99999999999534,236.99999999999477,393.9999999999944,218.00000000000708,-439.99999999999596,,288.99999999999176
2021.09.27,-287.9999999999994,-152.00000000000102,-66.99999999999484,-312.00000000000114,190.00000000000128,902.9999999999872,-252.0000000000078,-100.99999999999909,-285.9999999999974,-490.999999999997,-461.0000000000003,766.0,-207.00000000000162,788.0000000000109,222.99999999999542,197.00000000000273,457.9999999999984,310.99999999999284,448.000000000004,263.0000000000021,-443.0000000000156,,1486.9999999999795
2021.09.27,-153.99999999999858,-129.99999999999545,48.000000000003595,-361.0000000000002,200.99999999999562,751.9999999999972,-114.99999999999844,-251.00000000000477,-247.99999999999267,-437.999999999994,-464.9999999999932,644.0000000000001,-127.99999999999478,862.0000000000072,207.00000000000162,262.00000000000045,495.9999999999951,307.9999999999927,422.9999999999956,194.0000000000053,-497.99999999999847,,1609.0000000000239
2021.09.27,-246.99999999999721,-307.00000000000216,9.999999999998899,-321.0000000000046,134.99999999999625,735.9999999999811,-177.00000000000495,-322.9999999999933,-298.9999999999937,-469.99999999999267,-409.99999999999926,509.00000000000387,-22.999999999995246,839.9999999999964,120.99999999999334,373.9999999999952,582.9999999999984,358.0000000000041,402.00000000000233,138.00000000000477,-537.0000000000097,,1091.9999999999818
2021.09.27,-197.99999999999818,-284.9999999999966,-53.999999999998494,-346.0000000000019,148.99999999999915,671.9999999999837,-97.9999999999981,-367.00000000000443,-220.99999999999343,-456.00000000000085,-425.99999999999307,608.9999999999928,32.999999999994145,930.999999999993,190.00000000000128,311.9999999999976,595.9999999999894,358.0000000000041,483.0000000000001,202.0000000000022,-557.0000000000075,,1526.9999999999648
2021.09.27,-225.99999999999287,-289.99999999999204,-44.99999999998394,-341.0000000000024,129.00000000000134,756.0000000000011,-165.9999999999995,-334.0000000000032,-248.99999999999923,-473.0000000000012,-429.99999999999704,652.0000000000082,-39.999999999995595,866.0000000000113,92.99999999998754,320.0000000000074,593.9999999999941,341.99999999999875,470.9999999999992,172.00000000000549,-575.0000000000144,,1226.0000000000327
2021.09.27,-158.99999999999804,-256.0000000000002,116.00000000000499,-402.9999999999978,197.99999999999818,634.9999999999856,-124.99999999999733,-382.000000000005,-291.99999999999227,-480.99999999999807,-381.99999999999346,395.000000000012,157.00000000000713,947.9999999999933,192.99999999999872,406.0000000000059,635.9999999999957,393.99999999999125,427.99999999999505,143.9999999999997,-563.0000000000024,,1607.0000000000032
2021.09.27,-234.99999999999633,-320.99999999999795,167.00000000000603,-368.00000000000165,151.00000000000114,712.0000000000015,-182.99999999999983,-358.0000000000041,-383.99999999999545,-501.99999999999136,-386.9999999999929,286.99999999999284,102.00000000000209,910.0000000000108,126.99999999998823,496.9999999999999,643.9999999999912,384.9999999999909,343.9999999999999,43.00000000000415,-581.0000000000093,,1049.9999999999998
2021.09.27,-200.99999999999562,-289.99999999999204,151.00000000001222,-370.9999999999991,146.99999999999713,641.999999999987,-167.00000000000603,-364.9999999999949,-344.99999999999534,-483.0000000000001,-354.9999999999942,276.00000000000955,154.0000000000097,890.000000000013,81.9999999999821,457.00000000000784,625.9999999999906,361.0000000000042,363.0000000000022,58.000000000002494,-592.0000000000148,,1038.000000000026
2021.09.27,-193.99999999999417,-305.9999999999974,174.00000000000747,-375.0000000000031,192.99999999999872,637.9999999999831,-160.00000000000458,-388.00000000000523,-356.00000000000074,-481.9999999999935,-354.9999999999942,246.00000000001288,151.00000000001222,890.000000000013,214.00000000000307,487.000000000009,637.999999999991,420.99999999999227,348.00000000000387,100.00000000000009,-523.0000000000068,,1361.000000000027
2021.09.27,-190.99999999999673,-286.9999999999919,211.00000000000563,-400.00000000000034,228.00000000000597,739.0000000000008,-187.00000000000384,-370.9999999999951,-373.00000000000114,-503.99999999999335,-400.9999999999958,341.99999999999784,69.00000000000794,906.0000000000068,228.99999999999034,496.0000000000093,655.9999999999917,447.9999999999933,356.00000000000074,116.00000000000499,-516.0000000000053,,1566.0000000000314
2021.09.27,-246.99999999999721,-337.0000000000033,179.00000000001802,-366.9999999999951,214.99999999999852,750.9999999999906,-171.99999999999437,-352.99999999999443,-398.9999999999938,-517.0000000000008,-422.9999999999956,296.0000000000074,80.99999999999774,956.0000000000013,323.99999999999096,515.0000000000006,655.9999999999917,465.999999999994,337.99999999999386,124.00000000000189,-486.00000000000864,,1600.0000000000036
2021.09.27,-252.99999999999213,-325.00000000000284,148.00000000001478,-410.9999999999947,209.00000000000364,729.0000000000018,-168.99999999999693,-334.0000000000032,-386.9999999999929,-559.9999999999939,-407.99999999999727,297.0000000000139,239.00000000001143,1073.0000000000127,324.9999999999975,484.99999999999943,697.9999999999933,454.9999999999983,417.0000000000007,137.00000000000932,-560.0000000000049,,1805.0000000000778
2021.09.27,-217.0000000000005,-322.9999999999933,121.00000000001555,-397.99999999999835,175.99999999999838,672.9999999999902,-130.99999999999224,-376.99999999999534,-339.99999999999585,-522.0000000000002,-401.99999999999125,329.00000000000153,217.0000000000005,1038.0000000000057,241.99999999998667,460.00000000000796,679.000000000002,415.9999999999968,420.9999999999936,115.00000000000954,-590.0000000000016,,1587.0000000000402
2021.09.27,-208.99999999999253,-326.9999999999982,119.00000000000244,-390.0000000000015,165.00000000000404,676.9999999999943,-127.00000000001043,-394.00000000000546,-327.99999999999494,-500.9999999999959,-412.00000000000125,354.0000000000099,154.99999999999403,998.9999999999943,215.99999999999397,463.99999999999864,668.9999999999969,408.9999999999918,407.99999999999727,104.00000000000409,-582.0000000000158,,1468.999999999966
2021.09.27,-223.99999999999088,-331.00000000000307,118.00000000001809,-387.000000000004,180.99999999999784,587.9999999999885,-112.000000000001,-331.00000000000307,-322.00000000000006,-491.99999999999244,-408.9999999999927,205.00000000001074,191.00000000000784,1028.0000000000066,286.99999999999284,445.99999999999795,640.9999999999911,405.00000000000114,363.99999999999767,86.0000000000083,-537.0000000000097,,1395.0000000000218
2021.09.28,-225.99999999999287,-301.00000000000193,135.00000000001845,-361.0000000000002,144.99999999999514,634.9999999999856,-97.9999999999981,-314.9999999999977,-300.0000000000003,-451.9999999999969,-441.99999999999795,261.0000000000001,259.9999999999936,1075.0000000000036,380.00000000000256,424.0000000000066,625.9999999999906,402.9999999999916,375.0000000000031,23.00000000000635,-446.0000000000131,,1800.9999999999977
2021.09.28,-205.99999999999508,-301.9999999999925,142.0000000000199,-351.0000000000013,153.99999999999858,634.0000000000013,-113.00000000000753,-298.0000000000018,-312.00000000000114,-461.99999999999574,-439.99999999999596,263.00000000001324,231.0000000000034,1049.9999999999955,319.0000000000026,427.99999999999727,614.9999999999949,368.9999999999998,359.99999999999363,58.000000000002494,-463.0000000000134,,1676.000000000018
2021.09.28,-217.0000000000005,-298.9999999999924,128.000000000017,-383.99999999999545,156.99999999999602,658.9999999999874,-103.00000000000864,-337.0000000000033,-312.9999999999966,-480.99999999999807,-418.9999999999916,309.0000000000037,224.000000000002,1066.9999999999957,248.00000000000378,438.0000000000024,646.9999999999914,375.99999999999056,405.9999999999952,51.000000000001044,-546.000000000002,,1610.999999999997
2021.09.28,-230.99999999999233,-310.0000000000023,150.00000000000568,-359.99999999999363,143.00000000000423,655.9999999999899,-117.99999999999588,-337.0000000000033,-342.9999999999933,-465.9999999999998,-410.9999999999947,234.00000000000088,207.00000000000162,1035.0000000000082,222.99999999999542,462.0000000000033,629.9999999999955,361.99999999999477,354.9999999999942,12.000000000000899,-541.0000000000136,,1352.000000000006
2021.09.28,-239.99999999999577,-322.9999999999933,108.00000000001918,-326.0000000000041,112.000000000001,679.9999999999917,-117.00000000001154,-344.99999999999886,-347.9999999999928,-468.9999999999972,-420.9999999999936,313.00000000000773,52.99999999999194,936.0000000000035,156.00000000000057,448.0000000000075,598.9999999999895,340.0000000000034,336.9999999999984,38.0000000000047,-578.9999999999961,,952.0000000000362
2021.09.28,-221.99999999999997,-290.9999999999968,125.00000000001954,-309.0000000000037,95.00000000000064,646.9999999999976,-113.99999999999189,-326.9999999999982,-342.9999999999933,-440.9999999999914,-402.9999999999978,272.00000000000557,22.0000000000109,870.9999999999995,102.99999999998644,433.00000000000693,551.9999999999925,304.00000000000205,303.9999999999932,8.000000000008,-568.9999999999973,,717.0000000000528
2021.09.28,-249.99999999999466,-304.9999999999926,99.00000000000463,-298.9999999999937,65.00000000000395,661.0000000000005,-127.00000000001043,-313.0000000000024,-348.9999999999993,-451.9999999999969,-401.99999999999125,285.00000000000193,36.999999999998145,880.0000000000141,55.99999999998939,427.99999999999727,557.0000000000022,278.99999999999636,304.9999999999997,-12.000000000000899,-602.999999999998,,540.000000000028
2021.09.28,-300.0000000000003,-355.99999999999454,60.99999999999994,-219.99999999999798,75.00000000000284,702.9999999999869,-137.00000000000932,-307.00000000000216,-364.9999999999931,-412.00000000000125,-414.9999999999987,297.0000000000139,-130.0000000000079,767.0000000000066,148.99999999999915,445.0000000000074,503.0000000000001,328.9999999999935,236.00000000000287,26.999999999999247,-472.00000000000574,,478.00000000000165
2021.09.28,-303.9999999999932,-427.99999999999727,78.00000000000028,-209.9999999999991,60.99999999999994,658.9999999999874,-124.00000000001299,-371.9999999999999,-383.0,-407.0000000000018,-401.99999999999125,212.00000000001216,-79.99999999999119,780.000000000003,156.99999999998494,513.0000000000052,545.9999999999923,358.0000000000041,212.00000000000108,-4.999999999999449,-487.0000000000152,,373.9999999999895
2021.09.28,-295.99999999999625,-415.9999999999968,162.00000000001768,-302.9999999999977,134.99999999999625,687.9999999999998,-123.00000000000644,-376.0000000000048,-422.00000000000017,-490.00000000000153,-420.9999999999936,148.99999999999915,103.00000000000864,968.0000000000133,302.9999999999866,561.000000000007,641.9999999999959,435.99999999999284,273.9999999999965,31.000000000003247,-509.00000000000387,,1096.0000000000152
2021.09.28,-273.000000000001,-402.000000000001,230.00000000001907,-358.0000000000028,161.99999999999548,698.999999999983,-123.00000000000644,-390.00000000000057,-441.99999999999795,-519.9999999999983,-427.99999999999505,110.99999999999443,174.00000000000747,1045.000000000007,325.99999999998187,599.0000000000038,689.9999999999977,456.00000000000307,287.0000000000039,15.00000000000945,-544.0000000000111,,1313.9999999999923
2021.09.28,-279.99999999999136,-501.99999999999534,297.9999999999983,-480.99999999999807,197.00000000000273,754.9999999999945,-156.00000000000057,-484.99999999999943,-490.999999999997,-640.9999999999916,-439.99999999999596,80.00000000001339,425.99999999999307,1285.0000000000027,377.9999999999894,725.9999999999991,902.000000000001,563.999999999993,397.0000000000029,15.00000000000945,-663.999999999998,,1883.0000000000325
2021.09.28,-324.9999999999975,-518.9999999999912,304.9999999999997,-500.00000000000045,202.9999999999976,791.9999999999927,-195.9999999999962,-447.00000000000273,-531.9999999999991,-691.9999999999926,-434.9999999999965,34.000000000000696,513.0000000000078,1347.9999999999936,402.9999999999978,746.0000000000093,935.9999999999928,581.9999999999936,410.9999999999947,12.000000000000899,-692.0000000000038,,1947.0000000000014
2021.09.28,-344.99999999999534,-548.0000000000018,284.00000000001756,-483.0000000000001,185.99999999999727,846.9999999999977,-215.99999999999397,-451.9999999999982,-532.9999999999945,-688.9999999999952,-449.9999999999948,100.99999999999554,426.9999999999996,1309.0000000000045,370.999999999988,750.0,935.9999999999928,584.9999999999937,407.0000000000018,11.00000000000545,-687.9999999999998,,1810.0000000000202
2021.09.28,-323.99999999999096,-504.0000000000049,327.00000000001063,-504.00000000000443,246.00000000000176,846.9999999999977,-215.99999999999397,-432.9999999999927,-544.9999999999955,-696.999999999992,-452.99999999999227,83.00000000001084,435.9999999999919,1322.000000000001,470.9999999999992,748.9999999999952,927.9999999999973,620.9999999999951,398.9999999999938,55.000000000005045,-635.0000000000077,,2173.000000000025
2021.09.28,-284.9999999999908,-478.9999999999992,386.00000000001967,-578.9999999999961,261.99999999999557,856.9999999999967,-211.00000000000563,-457.9999999999984,-546.9999999999975,-737.9999999999942,-463.9999999999977,89.00000000000574,541.9999999999981,1428.000000000007,441.99999999998687,772.0000000000056,995.9999999999951,620.0000000000045,453.99999999999886,35.00000000000725,-722.0000000000005,,2400.0000000000414
2021.09.28,-300.0000000000003,-521.9999999999914,319.0000000000026,-539.0000000000006,233.00000000000543,838.9999999999898,-235.00000000000742,-480.000000000004,-520.9999999999936,-712.0000000000015,-434.9999999999965,123.00000000000644,492.0000000000035,1329.0000000000025,371.99999999999454,757.000000000005,978.9999999999992,617.999999999995,448.9999999999994,45.000000000006146,-699.0000000000052,,2112.00000000001
2021.09.28,-315.9999999999941,-539.999999999992,388.0000000000106,-597.0000000000031,267.00000000000614,896.9999999999923,-249.99999999999466,-477.99999999999443,-575.9999999999987,-779.9999999999918,-461.0000000000003,78.00000000000028,598.0000000000097,1469.000000000009,461.99999999998465,820.0000000000074,1060.0000000000023,667.9999999999922,475.0000000000032,40.00000000000669,-737.0000000000099,,2487.000000000045
2021.09.28,-457.99999999999176,-635.0000000000051,225.00000000000853,-446.9999999999974,131.99999999999878,950.9999999999908,-290.9999999999968,-399.0000000000009,-591.9999999999925,-744.9999999999957,-461.99999999999574,107.99999999999699,418.9999999999916,1322.000000000001,327.99999999999494,778.9999999999964,961.9999999999891,581.0000000000031,407.99999999999727,-14.999999999998348,-723.0000000000069,,1447.9999999999877
2021.09.28,-536.9999999999986,-674.9999999999972,43.00000000001525,-212.00000000000108,-82.00000000000429,974.9999999999925,-297.9999999999983,-343.0000000000035,-546.9999999999975,-579.9999999999916,-475.99999999999864,246.00000000001288,-70.99999999999883,927.0000000000111,-53.999999999998494,685.0000000000023,728.9999999999992,378.9999999999907,236.99999999999832,-154.99999999999403,-703.0000000000092,,-511.99999999996913
2021.09.28,-507.9999999999973,-597.999999999999,7.0000000000014495,-207.00000000000162,-138.00000000000477,838.9999999999898,-269.00000000000813,-296.99999999999704,-502.9999999999979,-553.999999999999,-410.9999999999947,171.00000000001003,48.000000000003595,905.0000000000002,-182.99999999999983,599.0000000000038,664.999999999992,260.9999999999957,258.9999999999981,-201.99999999999108,-775.9999999999989,,-891.9999999999945
2021.09.28,-478.9999999999961,-570.999999999998,67.00000000001705,-253.99999999999866,-102.00000000000209,781.9999999999939,-327.99999999999494,-307.00000000000216,-515.9999999999942,-576.9999999999942,-323.99999999999096,56.99999999999594,201.00000000000674,863.9999999999981,-252.0000000000078,621.0000000000093,697.0000000000027,280.00000000000114,273.9999999999965,-204.99999999999963,-788.9999999999952,,-860.999999999952
