date,USDCHF,EURUSD,USDJPY,USDCAD,EURCHF,EURJPY,EURCAD,empty,sum
2015.05.25,-24.999999999997247,-36.999999999998145,0.0,-7.999999999985796,-11.00000000000545,-81.00000000001728,-49.00000000001015,,-211.00000000001407
2015.05.25,15.999999999993797,31.000000000003247,33.00000000000125,17.000000000000348,-1.0000000000065512,-31.00000000000591,-22.0000000000109,,42.99999999997527
2015.05.25,19.999999999997797,34.99999999998504,31.00000000000591,4.000000000004,15.999999999993797,-13.00000000000523,12.999999999996348,,105.99999999997767
2015.05.25,-18.0000000000069,10.999999999983245,9.000000000000341,-55.99999999998939,0.0,-22.00000000001978,32.999999999994145,,-43.00000000003834
2015.05.25,-34.000000000000696,-35.00000000000725,13.00000000000523,-17.999999999984695,14.000000000002899,-66.0000000000025,-49.00000000001015,,-174.99999999999716
2015.05.25,-11.00000000000545,17.999999999984695,30.000000000001137,21.00000000000435,42.0000000000087,-18.000000000000682,-16.000000000016,,65.99999999997675
2015.05.25,32.999999999994145,44.99999999998394,63.00000000000239,26.999999999999247,35.00000000000725,-45.000000000015916,14.999999999987246,,172.99999999995828
2015.05.25,52.99999999999194,204.00000000000418,150.00000000000568,85.00000000000173,99.99999999998899,2.999999999985903,139.00000000000023,,733.9999999999786
2015.05.25,51.99999999999649,197.00000000000273,171.00000000000648,38.0000000000047,144.99999999999514,25.000000000005684,168.99999999999693,,797.0000000000082
2015.05.25,69.9999999999923,218.99999999999142,177.99999999999727,66.00000000001049,136.00000000000279,60.000000000002274,183.99999999998417,,912.9999999999808
2015.05.25,25.999999999992696,192.99999999999872,167.0000000000016,55.000000000005045,153.9999999999875,33.999999999991815,163.9999999999864,,792.9999999999637
2015.05.25,-28.000000000005798,160.00000000000458,161.00000000000136,21.00000000000435,173.00000000000094,15.999999999991132,168.99999999999693,,671.9999999999934
2015.05.25,-33.000000000005244,113.99999999999189,140.00000000000057,19.999999999997797,174.00000000000747,-33.00000000001546,90.99999999999665,,472.9999999999737
2015.05.25,-31.999999999998696,119.99999999998678,150.00000000000568,42.0000000000087,184.99999999999073,-25.000000000005684,88.99999999998354,,528.9999999999711
2015.05.25,-24.999999999997247,173.99999999998528,143.00000000000068,40.0000000000178,211.00000000000563,26.999999999986812,149.9999999999835,,719.9999999999825
2015.05.25,-28.000000000005798,210.99999999998343,161.00000000000136,31.000000000003247,245.99999999999068,42.00000000000159,190.99999999998562,,853.9999999999602
2015.05.25,-70.0000000000034,204.99999999998852,76.99999999999818,26.999999999999247,246.99999999999721,61.00000000000705,194.0000000000053,,740.999999999992
2015.05.25,-126.0000000000039,153.9999999999875,108.00000000000409,9.000000000014552,285.00000000000193,27.999999999991587,163.00000000000205,,620.9999999999978
2015.05.25,-243.99999999999977,-5.999999999994898,31.00000000000591,-32.999999999994145,253.99999999999866,-112.99999999999955,-9.999999999998899,,-120.99999999998266
2015.05.25,-229.00000000000142,5.999999999994898,67.99999999999784,-85.00000000000173,256.99999999999613,-91.00000000000819,66.99999999999484,,-7.00000000002764
2015.05.25,-241.99999999999778,-19.00000000001345,85.99999999999852,-92.99999999998754,279.00000000000705,-121.00000000000932,75.99999999998718,,-34.000000000015376
2015.05.25,-100.00000000000009,170.99999999998784,99.00000000000375,-12.999999999996348,297.9999999999983,69.99999999999318,184.99999999999073,,709.9999999999773
2015.05.25,17.999999999995797,323.99999999999096,108.99999999999466,55.000000000005045,302.0000000000023,219.99999999999886,231.99999999998778,,1259.9999999999754
2015.05.25,17.999999999995797,289.9999999999903,97.99999999999898,9.000000000014552,265.0000000000041,225.9999999999991,248.99999999998812,,1154.999999999991
2015.05.25,-112.000000000001,202.9999999999976,67.99999999999784,-29.999999999996696,299.99999999998914,138.99999999998158,272.99999999998994,,840.9999999999584
2015.05.25,-52.000000000007596,252.99999999999213,37.00000000000614,-11.999999999989797,256.99999999999613,217.9999999999893,314.99999999999864,,1015.999999999985
2015.05.25,3.999999999992898,238.99999999998923,-13.00000000000523,-85.00000000000173,228.99999999999034,276.9999999999868,297.9999999999983,,948.9999999999505
2015.05.25,0.999999999995449,224.99999999998633,-46.00000000000648,-102.99999999998644,221.00000000000452,317.99999999998363,370.00000000000364,,985.9999999999807
2015.05.25,-41.9999999999976,258.99999999998704,-24.00000000000091,-25.999999999992696,275.9999999999874,270.9999999999866,292.00000000000335,,1005.9999999999732
2015.05.25,-46.00000000000159,258.0000000000027,4.9999999999954525,-11.999999999989797,293.99999999999426,271.99999999999136,275.000000000003,,1045.9999999999955
2015.05.25,-74.00000000000739,248.99999999998812,9.000000000000341,31.000000000003247,314.99999999999864,269.9999999999818,218.99999999999142,,1018.9999999999561
2015.05.25,-114.00000000000298,144.99999999999514,-39.00000000000148,68.00000000000139,248.00000000000378,199.99999999998863,36.999999999998145,,544.9999999999826
2015.05.25,-95.00000000000064,185.99999999999727,-40.00000000000625,78.00000000000028,232.99999999999432,251.00000000000477,72.0000000000054,,684.9999999999952
2015.05.25,-94.00000000000519,192.99999999999872,-34.99999999999659,21.00000000000435,299.99999999998914,264.99999999998636,163.00000000000205,,812.9999999999789
2015.05.25,30.999999999992145,285.99999999998624,-25.99999999999625,160.00000000000458,150.00000000000568,343.9999999999941,63.99999999999739,,1008.9999999999839
2015.05.25,85.99999999999719,312.00000000000114,-24.00000000000091,168.99999999999693,197.00000000000273,388.9999999999816,178.99999999999582,,1307.9999999999745
2015.05.25,76.99999999999375,275.9999999999874,-30.000000000001137,116.00000000000499,197.00000000000273,350.9999999999991,165.9999999999995,,1152.9999999999864
2015.05.25,108.99999999999244,299.99999999998914,-28.000000000005798,51.000000000001044,165.9999999999995,376.9999999999811,211.99999999998997,,1186.9999999999475
2015.05.25,148.99999999999915,320.9999999999935,-1.0000000000047748,173.00000000000094,90.99999999999665,383.99999999998613,48.000000000003595,,1164.9999999999752
2015.05.25,230.99999999999233,215.99999999999397,-10.000000000005116,224.000000000002,-32.999999999994145,259.9999999999909,-11.00000000000545,,876.9999999999745
2015.05.25,207.99999999999707,209.9999999999991,-12.000000000000455,236.99999999999832,-21.00000000000435,258.99999999998613,-14.000000000002899,,866.9999999999729
2015.05.25,226.99999999999943,231.0000000000034,-16.999999999995907,226.00000000001506,-8.999999999992347,283.9999999999918,0.9999999999843467,,943.0000000000058
2015.05.25,226.99999999999943,238.99999999998923,-10.99999999999568,265.0000000000041,9.999999999998899,299.0000000000066,-8.000000000008,,1020.9999999999945
2015.05.25,229.00000000000142,251.00000000000122,0.0,235.00000000000742,9.999999999998899,293.9999999999827,1.999999999990898,,1020.9999999999825
