date,EURCHF,CADCHF,AUDCHF,EURAUD,NZDCAD,empty,sum
2020.02.03,0.0,-1.0000000000065512,-8.000000000008,-46.999999999997044,-131.99999999999878,,-188.00000000001037
2020.02.03,57.00000000001815,-1.0000000000065512,-4.000000000004,26.999999999999247,-119.99999999999788,,-40.99999999999103
2020.02.03,-2.999999999997449,-39.00000000000014,-12.000000000000899,-35.00000000000725,-138.99999999998914,,-227.99999999999488
2020.02.03,45.000000000006146,-4.999999999999449,51.99999999999649,109.99999999998789,-141.99999999999767,,59.999999999993406
2020.02.03,53.999999999998494,3.999999999992898,71.99999999999429,106.00000000000608,-147.99999999999258,,87.99999999999918
2020.02.03,95.00000000000064,45.99999999999049,134.99999999999625,285.99999999998624,-73.99999999999629,,487.9999999999773
2020.02.03,55.000000000005045,17.000000000000348,96.99999999999153,191.99999999999218,-130.99999999999224,,229.99999999999685
2020.02.03,73.00000000001194,32.999999999994145,124.99999999999733,241.99999999998667,-124.99999999999733,,347.9999999999928
2020.02.03,51.000000000001044,15.999999999993797,36.999999999998145,53.999999999998494,-147.99999999999258,,9.999999999998892
2020.02.03,42.0000000000087,15.999999999993797,100.00000000000009,228.99999999999034,-64.99999999999284,,322.0000000000001
2020.02.03,26.999999999999247,8.999999999992347,53.999999999998494,119.00000000000244,-53.999999999998494,,154.99999999999403
2020.02.03,32.0000000000098,24.999999999997247,70.99999999999883,177.00000000000495,-67.9999999999903,,237.00000000002052
2020.02.03,13.000000000018552,5.999999999994898,86.99999999999264,251.99999999998556,-23.999999999990695,,334.00000000000097
2020.02.03,7.0000000000014495,-11.00000000000545,101.99999999999099,313.99999999999204,4.000000000004,,415.999999999983
2020.02.03,8.000000000008,0.999999999995449,117.99999999999588,333.9999999999899,35.00000000000725,,495.9999999999965
2020.02.03,8.000000000008,-10.000000000010001,159.9999999999935,434.000000000001,47.00000000000814,,639.0000000000007
2020.02.03,-8.999999999992347,-14.000000000002899,148.99999999999915,417.99999999998505,41.000000000002146,,584.9999999999911
2020.02.03,-5.999999999994898,-14.000000000002899,125.99999999999278,360.9999999999891,29.000000000001247,,495.99999999998533
2020.02.03,16.000000000016,23.999999999990695,163.99999999999747,424.00000000000216,35.00000000000725,,663.0000000000136
2020.02.03,26.0000000000149,100.00000000000009,230.99999999999233,536.9999999999875,-10.999999999994348,,883.0000000000005
2020.02.03,-55.99999999998939,-18.0000000000069,74.99999999999174,289.0000000000059,-27.999999999994696,,262.00000000000665
2020.02.03,-52.99999999999194,6.999999999990347,86.99999999999264,348.9999999999993,-96.99999999999153,,292.9999999999988
