date,USDJPY,AUDUSD,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.06.23,103.9999999999992,-1149.9999999999955,-817.000000000001,106.00000000000608,591.9999999999925,-774.000000000008,-1411.9999999999911,-870.0000000000041,-828.0000000000065,-52.99999999999194,,-5102.0
2020.06.23,126.00000000000477,-1166.999999999996,-851.9999999999972,148.0000000000037,658.9999999999874,-762.0000000000182,-1417.0000000000016,-845.0000000000068,-814.9999999999991,-48.99999999998794,,-4974.000000000011
2020.06.23,117.00000000000443,-1246.9999999999982,-900.0000000000008,163.00000000000205,661.9999999999848,-870.0000000000152,-1520.9999999999945,-919.9999999999986,-841.9999999999983,-96.99999999999153,,-5455.000000000006
2020.06.23,97.99999999999898,-1210.9999999999955,-864.9999999999935,162.0000000000066,662.9999999999914,-894.000000000017,-1520.9999999999945,-918.0000000000077,-839.0000000000009,-119.99999999998678,,-5444.999999999998
2020.06.23,131.00000000000023,-1213.999999999993,-875.999999999999,139.00000000000023,659.999999999994,-878.000000000001,-1526.9999999999895,-917.0000000000011,-814.0000000000036,-178.99999999999582,,-5474.999999999988
2020.06.23,-34.99999999999659,-1134.0000000000016,-822.9999999999959,73.99999999999629,613.9999999999812,-796.0000000000189,-1410.9999999999845,-841.0000000000028,-702.0000000000026,-198.99999999999363,,-5253.000000000019
2020.06.23,-36.000000000001364,-1092.9999999999995,-763.0000000000026,100.00000000000009,651.9999999999859,-786.00000000002,-1431.9999999999889,-844.0000000000003,-628.0000000000064,-241.99999999998667,,-5072.000000000019
2020.06.23,151.00000000001046,-1185.9999999999982,-900.9999999999962,153.00000000000313,651.0000000000016,-844.0000000000003,-1493.9999999999952,-941.000000000003,-761.0000000000006,-312.00000000000114,,-5483.999999999979
2020.06.23,335.9999999999985,-1198.9999999999945,-907.0000000000023,119.99999999999788,730.9999999999927,-877.0000000000166,-1505.0000000000007,-994.000000000006,-762.0000000000072,-283.99999999999534,,-5341.000000000034
2020.06.23,368.0000000000092,-1153.9999999999995,-834.9999999999968,73.00000000000084,756.9999999999854,-836.0000000000146,-1363.0000000000032,-973.0000000000016,-729.9999999999973,-285.00000000000193,,-4978.000000000019
2020.06.23,350.0000000000085,-1085.9999999999982,-780.9999999999984,63.99999999999739,781.9999999999939,-783.0000000000003,-1246.9999999999982,-911.0000000000063,-744.0000000000002,-256.99999999999613,,-4612.999999999998
2020.06.23,396.0000000000008,-1059.9999999999943,-751.0000000000017,99.00000000000463,821.9999999999894,-690.0000000000128,-1219.9999999999989,-890.0000000000019,-757.0000000000076,-171.99999999999437,,-4223.000000000016
2020.06.23,359.00000000000887,-1037.9999999999945,-726.9999999999999,82.99999999999974,789.9999999999797,-689.0000000000063,-1207.9999999999868,-892.9999999999993,-765.0000000000045,-163.9999999999864,,-4251.999999999989
2020.06.23,347.999999999999,-1049.0,-744.9999999999957,79.00000000000685,815.9999999999945,-714.0000000000147,-1249.9999999999955,-903.0000000000093,-767.0000000000066,-167.9999999999904,,-4353.000000000011
2020.06.23,320.0000000000074,-1018.9999999999922,-714.0000000000035,-24.000000000001798,690.9999999999972,-698.0000000000208,-1170.9999999999886,-858.0000000000032,-765.0000000000045,-125.99999999998168,,-4363.999999999992
2020.06.23,311.9999999999976,-995.0000000000015,-700.0000000000006,-87.99999999999919,495.000000000001,-938.0000000000166,-1133.9999999999907,-870.9999999999995,-812.0000000000016,-125.99999999998168,,-4856.999999999993
2020.06.23,377.00000000000955,-1044.999999999996,-692.9999999999992,-14.000000000002899,682.9999999999892,-844.0000000000003,-1143.9999999999895,-909.0000000000042,-851.9999999999972,-103.99999999999298,,-4544.999999999983
2020.06.23,346.00000000000364,-1163.9999999999984,-742.9999999999936,-41.000000000002146,774.9999999999924,-775.0000000000146,-1146.9999999999868,-947.000000000009,-861.0000000000007,-139.9999999999846,,-4696.999999999994
2020.06.23,320.0000000000074,-1266.999999999996,-761.999999999996,-49.99999999999449,748.9999999999997,-963.0000000000027,-1234.9999999999861,-1021.0000000000052,-892.9999999999993,-147.99999999999258,,-5269.999999999965
2020.06.23,288.0000000000109,-1274.9999999999927,-766.9999999999955,-19.00000000000235,769.9999999999818,-956.0000000000013,-1241.9999999999875,-1019.0000000000032,-890.9999999999974,-164.99999999999292,,-5275.999999999979
2020.06.23,261.0000000000099,-1170.9999999999998,-692.0000000000038,-31.000000000003247,779.9999999999807,-770.000000000004,-1143.9999999999895,-953.9999999999993,-890.0000000000019,-105.99999999998388,,-4716.9999999999945
2020.06.23,240.0000000000091,-1146.999999999998,-697.9999999999986,-187.9999999999993,524.9999999999977,-1059.00000000001,-1088.9999999999845,-975.0000000000036,-906.0000000000068,-114.99999999999844,,-5411.999999999993
2020.06.23,280.00000000000114,-1163.9999999999984,-726.9999999999999,-256.0000000000007,330.9999999999924,-1361.0000000000123,-1163.9999999999873,-980.9999999999985,-857.0000000000077,-150.99999999999002,,-6050.000000000001
2020.06.23,282.0000000000107,-1257.9999999999925,-809.9999999999997,-276.9999999999939,330.9999999999924,-1382.0000000000166,-1309.9999999999889,-1063.0000000000027,-940.0000000000075,-160.99999999998892,,-6587.999999999988
2020.06.23,276.00000000001046,-1295.999999999997,-831.000000000004,-226.99999999999943,488.9999999999839,-1488.0000000000005,-1434.000000000002,-1130.0000000000089,-990.000000000002,-176.99999999998272,,-6808.000000000002
2020.06.23,265.00000000000057,-1284.9999999999918,-880.9999999999984,-358.0000000000028,251.00000000000122,-1712.0000000000025,-1412.9999999999975,-1138.0000000000057,-951.9999999999973,-212.99999999999653,,-7435.99999999999
2020.06.23,212.0000000000033,-1384.9999999999918,-975.0000000000036,-244.99999999999523,292.9999999999877,-1729.0000000000027,-1542.9999999999832,-1150.0000000000066,-968.9999999999976,-241.99999999998667,,-7732.999999999975
2020.06.23,61.00000000000705,-1490.0000000000025,-1081.999999999994,-256.99999999999613,302.9999999999866,-1664.000000000021,-1473.9999999999975,-1267.000000000007,-1111.0000000000064,-247.99999999998158,,-8229.000000000013
2020.06.23,-254.99999999999545,-1636.9999999999995,-1092.9999999999995,-266.999999999995,539.999999999985,-1873.0000000000136,-1702.0000000000034,-1416.0000000000061,-1207.0000000000025,-224.000000000002,,-9134.000000000033
2020.06.23,-500.99999999999056,-1607.9999999999984,-1053.9999999999993,-342.9999999999933,468.9999999999861,-1929.000000000003,-1585.9999999999986,-1343.0000000000052,-1172.0000000000064,-214.99999999998744,,-9281.999999999995
2020.06.23,-531.9999999999965,-1544.9999999999964,-997.0000000000034,-346.9999999999973,504.9999999999999,-1822.0000000000125,-1505.0000000000007,-1358.999999999999,-1250.0000000000066,-208.99999999999253,,-9061.000000000005
2020.06.23,-626.9999999999953,-1644.000000000001,-963.0000000000027,-326.9999999999995,622.9999999999958,-1750.000000000007,-1459.9999999999945,-1414.9999999999995,-1312.000000000002,-129.00000000000134,,-9004.000000000007
2020.06.23,-701.9999999999982,-1598.9999999999948,-961.0000000000008,-198.99999999999363,961.9999999999961,-1485.000000000003,-1418.9999999999925,-1441.9999999999989,-1338.000000000006,-99.99999999998899,,-8282.99999999998
2020.06.23,-560.9999999999928,-1561.0000000000014,-939.0000000000009,-95.99999999999609,988.9999999999955,-1326.000000000005,-1448.999999999989,-1343.0000000000052,-1219.0000000000034,-146.99999999998602,,-7651.9999999999845
2020.06.23,-405.00000000000114,-1495.9999999999973,-941.9999999999984,-48.99999999999905,1030.999999999982,-1200.0000000000011,-1436.9999999999993,-1284.0000000000073,-1167.0000000000068,-143.99999999998857,,-7093.000000000017
2020.06.23,-370.9999999999951,-1454.9999999999952,-900.0000000000008,-25.999999999992696,1210.0,-1006.000000000018,-1357.9999999999925,-1283.000000000001,-1201.0000000000077,-105.99999999998388,,-6495.999999999987
2020.06.23,-347.999999999999,-1430.9999999999934,-902.9999999999983,-64.99999999999284,1061.000000000001,-1052.0000000000084,-1292.9999999999886,-1239.0000000000011,-1156.0000000000014,-119.99999999998678,,-6545.999999999968
2020.06.23,-335.9999999999985,-1361.0000000000011,-875.999999999999,46.00000000000159,1110.9999999999952,-884.0000000000181,-1313.999999999993,-1214.0000000000039,-1085.0000000000027,-134.99999999999625,,-6048.0000000000155
2020.06.23,-349.9999999999943,-1344.0000000000007,-863.9999999999981,60.99999999999994,1351.9999999999977,-758.0000000000142,-1198.9999999999945,-1231.9999999999998,-1104.000000000005,-141.99999999999767,,-5580.000000000006
2020.06.23,-314.9999999999977,-1312.9999999999975,-815.9999999999945,46.999999999997044,1427.0000000000005,-611.000000000006,-1086.9999999999936,-1210.0,-1095.0000000000016,-136.99999999998712,,-5109.999999999981
2020.06.23,-311.9999999999976,-1298.9999999999945,-810.9999999999951,43.00000000000415,1425.9999999999939,-672.0000000000059,-1107.999999999998,-1258.999999999999,-1129.9999999999977,-146.00000000000168,,-5267.999999999992
2020.06.23,-305.9999999999974,-1269.9999999999934,-787.0000000000043,56.0000000000005,1450.99999999998,-609.0000000000151,-1136.0000000000036,-1221.0000000000055,-1126.0000000000048,-117.99999999999588,,-5066.000000000039
2020.06.23,-295.0000000000017,-1246.9999999999982,-763.0000000000026,51.99999999999649,1475.9999999999884,-579.0000000000184,-1075.9999999999882,-1200.0000000000011,-1129.0000000000023,-87.99999999999919,,-4849.000000000026
2020.06.23,-280.00000000000114,-1210.0,-742.9999999999936,100.00000000000009,1556.9999999999861,-491.0000000000192,-1042.9999999999939,-1251.000000000002,-1173.0000000000018,-89.99999999999008,,-4624.0000000000155
2020.06.23,-256.0000000000002,-1210.9999999999955,-727.9999999999953,107.00000000000153,1575.9999999999995,-446.0000000000131,-994.9999999999903,-1207.0000000000025,-1124.0000000000027,-101.99999999997988,,-4385.999999999978
2020.06.24,-339.9999999999892,-1229.0000000000023,-717.9999999999964,51.99999999999649,1440.9999999999811,-662.000000000007,-1039.9999999999966,-1234.0000000000018,-1170.9999999999998,-121.99999999999989,,-5023.0000000000155
2020.06.24,-314.9999999999977,-1183.0000000000007,-680.0000000000028,51.000000000001044,1497.9999999999993,-532.0000000000214,-951.9999999999973,-1168.0000000000023,-1097.999999999999,-81.9999999999821,,-4461.000000000004
2020.06.24,-295.0000000000017,-1266.0000000000005,-744.9999999999957,67.00000000000594,1482.99999999999,-601.000000000007,-1085.0000000000027,-1238.0000000000057,-1095.0000000000016,-163.9999999999864,,-4939.0000000000055
2020.06.24,-319.0000000000026,-1296.9999999999925,-787.0000000000043,82.00000000000429,1554.9999999999952,-664.0000000000201,-1158.9999999999989,-1268.0000000000025,-1151.9999999999975,-151.9999999999966,,-5161.0000000000155
2020.06.24,-355.99999999999454,-1276.9999999999948,-768.9999999999975,85.99999999999719,1568.9999999999982,-630.0000000000194,-1140.999999999992,-1263.000000000003,-1165.000000000005,-118.99999999998023,,-5064.999999999991
2020.06.24,-363.9999999999901,-1358.999999999999,-827.9999999999955,101.00000000000664,1566.0000000000007,-765.0000000000157,-1281.9999999999832,-1341.0000000000034,-1153.000000000004,-184.99999999999073,,-5609.9999999999745
2020.06.24,-390.99999999999113,-1461.0000000000011,-912.0000000000017,106.00000000000608,1575.9999999999995,-843.0000000000159,-1410.0000000000002,-1416.0000000000061,-1236.9999999999993,-190.00000000000128,,-6178.000000000011
2020.06.24,-286.00000000000136,-1410.9999999999957,-888.9999999999953,104.99999999999955,1605.9999999999964,-816.0000000000167,-1324.9999999999984,-1391.0000000000089,-1229.9999999999977,-218.99999999999142,,-5856.00000000001
2020.06.24,-269.999999999996,-1517.0000000000016,-973.0000000000016,89.00000000000574,1588.999999999996,-1012.0000000000128,-1499.9999999999902,-1473.000000000002,-1250.0000000000066,-258.99999999998704,,-6575.999999999995
2020.06.24,-331.99999999999363,-1512.9999999999977,-966.9999999999957,70.0000000000034,1566.0000000000007,-1046.0000000000136,-1489.9999999999914,-1482.0000000000055,-1201.0000000000077,-299.99999999998914,,-6694.999999999991
2020.06.24,-352.99999999999443,-1456.9999999999973,-900.9999999999962,26.000000000003798,1598.9999999999948,-1016.0000000000169,-1427.0000000000005,-1500.0000000000014,-1205.0000000000005,-922.0000000000006,,-7156.00000000001
2020.06.24,-307.9999999999927,-1439.9999999999968,-876.9999999999944,21.00000000000435,1593.9999999999843,-948.0000000000155,-1307.999999999998,-1471.0,-1006.0000000000069,-566.9999999999842,,-6310.000000000001
2020.06.24,-242.999999999995,-1395.0000000000018,-841.0000000000028,26.999999999999247,1601.9999999999923,-889.0000000000065,-1278.9999999999857,-1436.9999999999993,-965.0000000000048,-596.9999999999809,,-6016.9999999999845
2020.06.24,-277.9999999999916,-1344.9999999999961,-805.0000000000001,-7.9999999999968985,1566.0000000000007,-879.0000000000075,-1197.0000000000036,-1404.0000000000052,-883.0000000000005,-611.9999999999903,,-5844.99999999999
2020.06.24,-259.9999999999909,-1368.999999999998,-829.0000000000019,-4.999999999999449,1525.999999999983,-920.0000000000097,-1251.000000000002,-1397.0000000000039,-844.0000000000003,-686.9999999999932,,-6036.000000000016
2020.06.24,-242.999999999995,-1373.000000000002,-827.9999999999955,11.00000000000545,1547.9999999999939,-885.0000000000025,-1241.0000000000032,-1392.0000000000043,-780.000000000003,-788.9999999999952,,-5972.000000000002
2020.06.24,-238.9999999999901,-1313.999999999993,-785.9999999999978,-46.999999999997044,1499.9999999999902,-850.0000000000174,-1156.999999999986,-1365.000000000005,-726.9999999999999,-759.999999999983,,-5744.999999999979
2020.06.24,-219.99999999999886,-1379.9999999999923,-805.0000000000001,-39.999999999995595,1499.9999999999902,-898.000000000021,-1210.0,-1397.9999999999993,-758.9999999999985,-771.9999999999949,,-5982.00000000001
2020.06.24,-233.99999999999466,-1363.9999999999986,-780.9999999999984,-78.00000000000028,1474.9999999999818,-959.0000000000209,-1167.9999999999914,-1406.0000000000073,-719.000000000003,-827.9999999999843,,-6062.000000000017
2020.06.24,-203.99999999999352,-1323.9999999999918,-768.9999999999975,-81.9999999999932,1434.9999999999864,-913.0000000000083,-1085.999999999987,-1358.999999999999,-778.0000000000009,-792.9999999999993,,-5872.999999999984
2020.06.24,-185.99999999999284,-1284.9999999999918,-751.0000000000017,-58.99999999999794,1427.9999999999848,-797.0000000000033,-1046.999999999998,-1305.0000000000007,-763.9999999999981,-674.9999999999811,,-5440.999999999981
2020.06.24,-203.00000000000296,-1162.9999999999918,-702.0000000000026,-88.99999999999464,1315.9999999999839,-690.0000000000128,-973.999999999986,-1205.0000000000005,-670.9999999999993,-786.9999999999822,,-5167.999999999988
2020.06.24,-298.0000000000018,-1110.9999999999952,-653.999999999999,-121.99999999999989,1236.9999999999993,-659.0000000000095,-888.9999999999842,-1161.000000000001,-539.0000000000006,-781.9999999999939,,-4977.999999999985
2020.06.24,-280.00000000000114,-1113.9999999999927,-641.0000000000027,-64.99999999999284,1303.999999999994,-551.0000000000126,-913.9999999999926,-1141.0000000000032,-511.0000000000059,-780.9999999999873,,-4693.999999999997
2020.06.24,-313.99999999999295,-1122.9999999999961,-639.9999999999961,16.0000000000049,1444.9999999999852,-461.0000000000003,-876.9999999999944,-1147.000000000009,-494.00000000000557,-810.999999999984,,-4405.999999999988
2020.06.24,-268.99999999999125,-1083.9999999999961,-610.9999999999949,65.00000000000395,1612.9999999999977,-287.000000000015,-906.9999999999911,-1141.0000000000032,-482.00000000000466,-848.9999999999886,,-3951.999999999983
2020.06.24,-295.99999999999227,-1127.0000000000002,-624.0000000000023,73.00000000000084,1685.9999999999875,-315.0000000000208,-853.9999999999992,-1182.0000000000052,-475.99999999999864,-846.9999999999977,,-3962.000000000028
2020.06.24,-277.000000000001,-1075.999999999999,-580.0000000000027,112.000000000001,1793.9999999999845,-51.000000000001044,-757.999999999992,-1127.0000000000002,-453.99999999999886,-829.9999999999974,,-3247.0000000000064
2020.06.24,-271.0000000000008,-1105.0000000000005,-593.9999999999945,87.00000000000374,1793.9999999999845,-80.00000000001339,-744.9999999999957,-1166.0000000000005,-470.00000000000375,-842.9999999999937,,-3393.0000000000146
2020.06.24,-271.99999999999136,-1003.9999999999937,-634.0000000000013,58.99999999999794,1630.9999999999825,-199.00000000001583,-748.9999999999997,-1114.9999999999993,-465.0000000000043,-817.9999999999854,,-3566.000000000011
2020.06.24,-206.00000000000307,-988.9999999999955,-646.9999999999976,48.99999999999905,1591.9999999999934,-277.00000000001614,-849.9999999999952,-1119.9999999999989,-533.0000000000057,-808.9999999999931,,-3790.000000000013
2020.06.24,-75.00000000000284,-1066.9999999999957,-797.9999999999987,111.00000000000554,1402.9999999999986,-436.00000000001415,-1147.9999999999934,-1094.0000000000061,-513.0000000000078,-752.9999999999815,,-4369.999999999996
2020.06.24,-63.00000000000239,-1069.9999999999932,-773.9999999999969,87.99999999999919,1300.9999999999966,-396.00000000001853,-1124.9999999999982,-1075.999999999999,-463.9999999999977,-774.9999999999924,,-4354.000000000003
2020.06.24,-63.99999999999295,-1081.999999999994,-758.0000000000031,39.00000000000014,1244.0000000000007,-584.0000000000067,-1198.9999999999945,-1139.0000000000011,-490.00000000000153,-796.999999999981,,-4829.9999999999745
