date,EURUSD,AUDUSD,EURCHF,CHFJPY,GBPAUD,EURJPY,empty,sum
2017.08.28,20.000000000020002,-26.999999999999247,-41.000000000002146,49.000000000006594,25.00000000000835,60.000000000002274,,86.00000000003583
2017.08.28,14.000000000002899,12.000000000000899,-11.00000000000545,66.0000000000025,159.00000000002024,86.00000000001273,,326.0000000000338
2017.08.28,58.000000000002494,118.00000000000699,-87.99999999999919,136.0000000000099,324.0000000000132,157.0000000000107,,705.0000000000441
2017.08.28,93.00000000000975,154.0000000000097,-136.00000000000279,124.00000000000944,419.9999999999982,209.00000000000318,,864.0000000000275
2017.08.28,131.00000000001444,148.0000000000037,-199.00000000001583,100.99999999999909,415.0000000000098,253.00000000001432,,849.0000000000255
2017.08.28,85.00000000000173,111.00000000000554,-165.9999999999995,164.00000000000148,354.0000000000099,283.00000000001546,,831.0000000000346
2017.08.28,-125.99999999998168,71.00000000000995,-15.00000000000945,37.00000000000614,400.00000000000034,-41.99999999997317,,325.0000000000521
2017.08.28,-129.99999999998568,126.99999999999933,38.99999999998904,-21.000000000000796,529.0000000000017,-168.99999999998272,,375.0000000000209
2017.08.28,-180.99999999998673,138.00000000000477,52.99999999999194,-30.000000000001137,608.0000000000085,-194.99999999999318,,393.0000000000242
2017.08.28,-160.99999999998892,129.00000000000134,39.999999999995595,-88.99999999999864,568.000000000013,-248.99999999999523,,238.00000000002711
2017.08.28,-171.99999999999437,97.00000000000264,17.000000000000348,-107.99999999998988,542.0000000000202,-243.99999999999977,,132.00000000003922
2017.08.28,-173.00000000000094,114.00000000000298,0.9999999999843467,-63.99999999999295,584.0000000000067,-178.99999999997362,,283.0000000000265
2017.08.28,-184.99999999999073,109.00000000000354,-5.999999999994898,-97.99999999999898,590.0000000000016,-203.9999999999793,,206.0000000000412
2017.08.28,-210.99999999998343,59.000000000009045,-66.99999999999484,-197.9999999999933,512.0000000000014,-256.9999999999766,,-161.99999999993776
2017.08.28,-211.99999999998997,60.00000000000449,-52.000000000007596,-243.99999999999977,527.0000000000108,-313.99999999999295,,-234.999999999975
2017.08.28,-222.99999999999542,59.000000000009045,15.999999999993797,-158.00000000000125,561.0000000000115,-299.99999999998295,,-44.999999999965326
2017.08.28,-153.9999999999875,49.00000000001015,-36.999999999998145,-135.99999999999568,555.0000000000166,-210.9999999999843,,66.0000000000611
2017.08.28,-85.99999999998609,128.00000000000588,-49.00000000001015,-66.0000000000025,544.0000000000111,-115.99999999998545,,355.00000000003286
2017.08.28,-87.99999999999919,157.00000000000713,-26.999999999999247,-119.99999999999034,568.000000000013,-206.99999999999363,,283.0000000000377
2017.08.28,-101.99999999997988,65.99999999999939,7.0000000000014495,-107.99999999998988,330.0000000000081,-234.99999999998522,,-41.999999999946056
2017.08.28,-88.99999999998354,112.000000000001,41.000000000002146,-15.999999999991132,446.0000000000131,-166.99999999997317,,327.0000000000684
2017.08.28,-173.00000000000094,107.00000000000153,202.9999999999976,103.00000000000864,470.00000000001484,-212.99999999999386,,497.00000000002785
2017.08.28,-81.9999999999821,218.00000000000708,163.00000000000205,177.0000000000067,609.9999999999994,-88.99999999999864,,997.0000000000346
2017.08.28,-117.99999999999588,175.00000000000293,306.9999999999906,295.0000000000017,472.00000000000574,-116.99999999999022,,1014.0000000000148
2017.08.28,-107.99999999999699,167.00000000000603,302.0000000000023,346.00000000000364,460.000000000016,-55.999999999983174,,1111.0000000000477
2017.08.28,-92.99999999998754,65.00000000000395,221.00000000000452,276.00000000001046,325.0000000000197,-44.999999999987494,,749.0000000000637
2017.08.28,-37.99999999998249,89.00000000000574,161.99999999999548,234.99999999999943,372.00000000001677,-16.999999999995907,,803.0000000000391
2017.08.28,-57.99999999998029,97.00000000000264,160.00000000000458,198.99999999999807,383.0,-51.9999999999925,,729.0000000000325
2017.08.28,-148.99999999999915,140.0000000000068,185.99999999999727,192.00000000000728,292.00000000000335,-99.99999999999432,,561.0000000000211
2017.08.28,-173.99999999998528,141.00000000000225,166.99999999998383,179.00000000000205,280.0000000000136,-97.99999999998477,,495.0000000000316
2017.08.28,-169.99999999998127,173.00000000000094,160.99999999998892,194.00000000000261,329.00000000000153,-67.99999999998363,,619.0000000000291
2017.08.28,-78.00000000000028,198.00000000000927,147.99999999999258,319.0000000000026,419.0000000000138,94.00000000002251,,1100.0000000000405
2017.08.28,-141.99999999999767,128.00000000000588,139.9999999999846,268.0000000000007,304.00000000001535,41.00000000002524,,739.0000000000341
2017.08.28,-66.99999999999484,140.0000000000068,-144.0000000000108,-27.000000000001023,148.00000000001478,33.00000000001546,,83.00000000003037
2017.08.28,55.000000000005045,116.00000000000499,-139.00000000000023,90.00000000000341,182.0000000000155,164.0000000000157,,468.0000000000444
2017.08.28,121.99999999999989,198.00000000000927,-173.00000000000094,67.99999999999784,207.00000000000162,173.00000000000182,,595.0000000000095
2017.08.28,287.000000000015,317.0000000000006,-329.00000000000153,79.9999999999983,570.0000000000039,366.00000000001387,,1291.0000000000302
2017.08.28,294.0000000000165,248.00000000000378,-387.000000000004,27.000000000001023,344.00000000001097,368.0000000000234,,894.0000000000516
2017.08.28,357.00000000000733,236.00000000000287,-419.9999999999982,35.0000000000108,281.0000000000201,420.0000000000159,,909.0000000000589
2017.08.28,338.0000000000161,297.00000000000284,-361.9999999999957,69.00000000000261,369.0000000000193,392.00000000002433,,1103.0000000000696
2017.08.28,362.00000000001785,376.00000000000966,-314.99999999999864,-6.000000000000227,462.0000000000068,251.00000000000477,,1130.0000000000402
2017.08.28,347.0000000000084,379.0000000000071,-367.0000000000062,-45.000000000001705,470.9999999999992,268.0000000000007,,1053.0000000000075
2017.08.28,357.00000000000733,356.00000000000074,-377.0000000000051,-27.000000000001023,389.0000000000171,299.0000000000066,,997.0000000000257
2017.08.28,364.00000000000875,418.0000000000073,-382.0000000000157,-34.99999999999659,538.0000000000163,294.00000000001114,,1197.0000000000312
2017.08.28,337.0000000000095,347.0000000000084,-378.999999999996,19.000000000005457,470.00000000001484,353.00000000000864,,1147.000000000051
2017.08.28,310.0000000000103,326.9999999999995,-368.00000000001273,103.00000000000864,482.00000000000466,433.00000000002115,,1287.0000000000314
2017.08.28,343.00000000000443,358.0000000000028,-392.00000000001455,109.00000000000887,495.000000000001,471.00000000000364,,1384.0000000000064
2017.08.28,352.000000000019,347.0000000000084,-392.00000000001455,115.99999999999966,477.0000000000163,480.0000000000182,,1380.000000000047
2017.08.29,355.0000000000164,148.0000000000037,-178.99999999999582,-70.99999999999795,99.00000000000463,40.000000000020464,,392.0000000000515
2017.08.29,350.00000000000585,79.00000000000685,-12.000000000012001,-6.999999999990791,-25.999999999992696,-80.99999999998886,,303.0000000000284
2017.08.29,298.00000000002046,-192.99999999999872,163.00000000000205,-290.9999999999968,-522.0000000000002,-605.9999999999945,,-1150.9999999999677
2017.08.29,253.00000000001432,-134.99999999999625,116.00000000000499,-123.99999999999523,-473.99999999999665,-371.9999999999857,,-735.9999999999545
2017.08.29,212.00000000001216,-89.99999999999008,-1.0000000000065512,-129.99999999999545,-341.99999999999784,-238.9999999999759,,-589.9999999999536
2017.08.29,213.00000000001873,-45.99999999999049,62.99999999999084,-117.999999999995,-247.99999999998158,-306.99999999998795,,-442.99999999994543
2017.08.29,273.0000000000121,-32.999999999994145,-46.0000000000127,-226.99999999998965,-322.9999999999844,-305.9999999999832,,-661.999999999952
2017.08.29,221.00000000000452,80.00000000000229,-60.000000000015596,-84.99999999999375,-54.99999999998284,-132.99999999998136,,-31.999999999966718
2017.08.29,272.00000000000557,40.00000000000669,-12.000000000012001,-137.99999999999102,-220.99999999998232,-245.9999999999809,,-304.99999999995396
2017.08.29,258.0000000000027,26.999999999999247,10.999999999983245,-110.99999999999,-213.99999999998087,-241.99999999999022,,-270.9999999999759
2017.08.29,267.0000000000172,-2.999999999997449,-1.0000000000065512,-45.99999999999227,-278.00000000000045,-148.9999999999725,,-209.99999999995197
2017.08.29,272.00000000000557,-32.999999999994145,41.000000000002146,-42.00000000000159,-375.9999999999986,-192.99999999998363,,-330.9999999999702
2017.08.29,272.00000000000557,-54.999999999993946,31.000000000003247,-3.0000000000001137,-411.99999999999017,-141.9999999999959,,-308.99999999997135
2017.08.29,264.0000000000198,-30.999999999992145,36.999999999998145,7.000000000005002,-398.9999999999938,-137.9999999999768,,-259.99999999993986
2017.08.29,284.00000000001756,-34.000000000000696,17.999999999984695,-40.99999999999682,-412.9999999999967,-166.99999999997317,,-352.9999999999651
2017.08.29,317.0000000000117,-40.99999999999105,-36.0000000000138,-30.9999999999917,-473.99999999999665,-91.99999999998454,,-356.999999999966
2017.08.29,304.9999999999997,-9.999999999998899,-66.99999999999484,-7.999999999995566,-400.00000000000034,-35.99999999997294,,-215.99999999996288
2017.08.29,391.000000000008,-36.999999999998145,-114.0000000000141,-34.99999999999659,-463.9999999999977,-9.999999999990905,,-268.9999999999894
2017.08.29,445.0000000000065,31.000000000003247,-177.00000000000495,36.000000000001364,-352.9999999999811,143.00000000000068,,125.0000000000257
2017.08.29,738.0000000000164,85.00000000000173,-172.0000000000166,179.00000000000205,-412.9999999999967,304.00000000000205,,721.0000000000089
2017.08.29,779.0000000000185,69.00000000000794,-150.00000000000568,146.0000000000008,-331.999999999999,236.00000000001842,,748.000000000041
2017.08.29,1044.0000000000005,149.00000000001023,-141.99999999999767,233.0000000000041,-351.99999999999676,328.00000000000296,,1260.0000000000232
2017.08.29,1129.0000000000023,307.0000000000017,-106.00000000000608,297.00000000001125,12.000000000012001,362.0000000000232,,2001.0000000000443
2017.08.29,1174.0000000000084,302.0000000000023,-21.00000000000435,444.0000000000026,31.000000000003247,428.0000000000257,,2358.000000000038
2017.08.29,1200.0000000000011,342.000000000009,224.000000000002,596.0000000000036,-22.999999999995246,320.0000000000216,,2659.000000000042
2017.08.29,966.0000000000002,225.00000000000853,242.99999999999324,627.0000000000095,-232.99999999999432,332.00000000002206,,2160.000000000039
2017.08.29,1019.9999999999986,389.000000000006,304.9999999999997,632.000000000005,252.0000000000078,266.00000000001955,,2864.0000000000364
2017.08.29,922.0000000000006,403.0000000000089,356.9999999999851,668.0000000000064,378.00000000001165,251.00000000000477,,2979.0000000000173
2017.08.29,1036.0000000000148,499.000000000005,357.99999999999164,689.9999999999977,482.00000000000466,270.00000000001023,,3335.0000000000236
2017.08.29,997.0000000000034,448.9999999999994,161.99999999999548,564.0000000000072,399.00000000001603,345.0000000000273,,2916.0000000000487
2017.08.29,1158.9999999999989,524.0000000000023,156.99999999998494,614.0000000000043,343.00000000000443,417.0000000000016,,3213.9999999999964
2017.08.29,863.0000000000138,365.0000000000042,271.99999999998334,511.0000000000099,231.0000000000034,173.00000000000182,,2415.0000000000164
2017.08.29,885.0000000000025,384.00000000000654,278.9999999999848,477.00000000000387,326.0000000000041,123.00000000001887,,2474.000000000021
2017.08.29,824.0000000000025,390.0000000000015,248.00000000000378,555.0000000000068,413.00000000001893,267.00000000002433,,2697.000000000058
2017.08.29,785.0000000000134,429.0000000000016,249.99999999999466,585.000000000008,570.0000000000039,278.00000000002,,2897.000000000041
2017.08.29,831.000000000004,521.0000000000048,119.00000000000244,541.000000000011,590.0000000000016,376.0000000000048,,2978.000000000028
2017.08.29,856.0000000000123,378.00000000000057,59.99999999999339,594.9999999999989,453.0000000000145,504.0000000000191,,2846.0000000000387
2017.08.29,822.0000000000116,417.0000000000007,10.999999999983245,731.0000000000088,571.0000000000103,719.0000000000225,,3271.0000000000373
2017.08.29,770.000000000004,373.00000000000114,-38.0000000000047,777.000000000001,547.0000000000086,826.0000000000218,,3255.000000000032
2017.08.29,735.000000000019,357.00000000000733,-199.00000000001583,566.0000000000025,558.0000000000141,778.00000000002,,2795.0000000000473
2017.08.29,595.0000000000122,274.00000000000756,-248.00000000000378,496.0000000000093,455.0000000000054,748.0000000000189,,2320.00000000005
2017.08.29,583.0000000000002,287.9999999999994,-249.00000000001032,457.00000000000784,446.0000000000131,699.0000000000123,,2224.0000000000223
2017.08.29,496.00000000000756,258.0000000000027,-330.0000000000081,507.000000000005,385.00000000001313,856.000000000023,,2172.000000000043
2017.08.29,485.0000000000021,278.00000000000045,-360.0000000000048,743.9999999999998,453.0000000000145,1158.0000000000155,,2758.0000000000273
2017.08.29,401.00000000000693,248.99999999999923,-455.0000000000054,653.0000000000058,382.0000000000157,1165.0000000000205,,2395.0000000000427
2017.08.29,257.0000000000183,158.0000000000026,-365.0000000000153,576.9999999999982,236.00000000001398,982.0000000000277,,1845.0000000000455
2017.08.29,294.0000000000165,162.0000000000066,-419.9999999999982,518.0000000000007,250.00000000001688,967.000000000013,,1771.0000000000555
2017.08.29,363.0000000000022,228.00000000000597,-409.99999999999926,499.00000000000944,348.9999999999993,941.0000000000025,,1970.0000000000202
2017.08.30,273.0000000000121,218.00000000000708,-297.9999999999983,463.99999999999864,399.00000000001603,851.0000000000275,,1907.000000000063
2017.08.30,253.00000000001432,184.00000000000637,-295.0000000000008,493.0000000000092,358.9999999999982,823.0000000000075,,1817.0000000000348
2017.08.30,303.0000000000088,246.00000000000176,-320.00000000000915,442.99999999999784,361.0000000000113,781.0000000000059,,1814.0000000000166
2017.08.30,318.00000000001825,250.00000000000577,-297.9999999999983,501.0000000000048,337.0000000000095,813.0000000000166,,1921.0000000000566
2017.08.30,265.0000000000041,215.00000000000963,-360.0000000000048,540.0000000000063,296.0000000000074,929.000000000002,,1885.0000000000246
2017.08.30,272.00000000000557,280.00000000000244,-388.9999999999949,573.0000000000075,464.00000000001995,1005.0000000000239,,2205.0000000000646
2017.08.30,320.00000000000915,255.00000000000523,-374.0000000000077,719.0000000000083,411.0000000000058,1134.0000000000146,,2465.0000000000355
2017.08.30,321.0000000000157,296.0000000000074,-404.0000000000044,666.000000000011,464.00000000001995,1127.0000000000095,,2470.000000000059
2017.08.30,312.00000000000114,295.0000000000008,-398.00000000000944,656.0000000000059,495.000000000001,1107.0000000000277,,2467.0000000000273
