date,EURUSD,AUDUSD,EURCHF,CHFJPY,GBPAUD,EURJPY,empty,sum
2017.08.28,-7.999999999985796,-42.999999999993044,-69.00000000000794,-98.99999999998954,-44.99999999998394,-0.9999999999763531,,-264.9999999999366
2017.08.28,-6.999999999979245,-43.999999999999595,-90.99999999999665,-159.9999999999966,-2.999999999997449,37.00000000000614,,-267.9999999999634
2017.08.28,-23.999999999979593,12.000000000000899,-107.99999999999699,45.000000000001705,83.00000000001084,25.000000000005684,,33.00000000004255
2017.08.28,31.000000000003247,106.00000000000608,-199.00000000001583,48.00000000000182,304.00000000001535,135.00000000001933,,425.00000000003
2017.08.28,69.00000000000794,129.00000000000134,-217.0000000000005,61.00000000000705,379.0000000000182,179.00000000000205,,600.000000000036
2017.08.28,75.00000000000284,92.00000000000318,-212.00000000001216,99.00000000000375,301.0000000000179,243.99999999999977,,599.0000000000152
2017.08.28,-136.99999999998712,31.000000000003247,-180.0000000000024,33.00000000000125,321.0000000000157,-47.9999999999734,,20.000000000057298
2017.08.28,-206.99999999997942,30.000000000007798,-26.999999999999247,-121.99999999999989,297.9999999999983,-272.99999999999613,,-300.9999999999686
2017.08.28,-210.99999999998343,97.00000000000264,29.999999999996696,-101.99999999998965,483.0000000000112,-295.99999999999227,,1.0000000000451905
2017.08.28,-202.9999999999976,118.00000000000699,4.999999999988347,-97.99999999999898,548.0000000000151,-258.99999999998613,,111.00000000002774
2017.08.28,-223.99999999997976,85.00000000000173,17.000000000000348,-135.99999999999568,517.0000000000119,-306.99999999998795,,-47.99999999994941
2017.08.28,-186.99999999998164,60.99999999999994,-8.000000000008,-122.99999999999045,491.0000000000192,-242.999999999995,,-8.999999999955946
2017.08.28,-207.99999999998596,70.0000000000034,-55.000000000005045,-164.00000000000148,520.0000000000093,-237.99999999999955,,-74.99999999997931
2017.08.28,-217.99999999998488,58.000000000002494,-168.99999999999693,-295.0000000000017,510.00000000001046,-264.99999999998636,,-378.9999999999569
2017.08.28,-217.0000000000005,39.00000000000014,-70.99999999999883,-262.999999999991,472.00000000000574,-327.99999999997453,,-367.999999999959
2017.08.28,-223.99999999997976,45.000000000006146,-112.000000000001,-278.99999999999636,501.0000000000181,-405.9999999999775,,-474.9999999999304
2017.08.28,-256.99999999999613,15.00000000000945,-56.000000000011596,-191.0000000000025,497.99999999999847,-346.99999999998,,-337.9999999999823
2017.08.28,-170.99999999998784,47.00000000000814,-96.00000000000719,-141.9999999999959,495.000000000001,-224.99999999999432,,-91.99999999997607
2017.08.28,-180.99999999998673,76.0000000000094,-58.000000000002494,-134.00000000000034,489.0000000000061,-261.99999999997203,,-69.99999999994611
2017.08.28,-136.99999999998712,42.0000000000087,-34.000000000000696,-128.99999999999068,304.9999999999997,-246.99999999998568,,-199.99999999995578
2017.08.28,-131.99999999999878,60.00000000000449,-29.999999999996696,-141.9999999999959,310.0000000000103,-283.9999999999918,,-217.99999999996842
2017.08.28,-214.99999999998744,86.0000000000083,39.999999999995595,-51.00000000000193,436.00000000001415,-291.99999999997317,,4.000000000055479
2017.08.28,-229.99999999999687,107.00000000000153,136.00000000000279,51.00000000000193,461.0000000000003,-235.99999999999,,289.00000000001967
2017.08.28,-149.9999999999835,174.00000000000747,157.99999999999147,156.0000000000059,472.00000000000574,-160.99999999997294,,649.0000000000541
2017.08.28,-140.99999999999113,154.0000000000097,265.0000000000041,267.0000000000101,397.0000000000029,-139.99999999998636,,802.0000000000493
2017.08.28,-133.99999999998968,65.00000000000395,215.99999999999397,265.00000000000057,317.0000000000117,-109.99999999998522,,619.0000000000352
2017.08.28,-100.99999999999554,-45.99999999999049,161.99999999999548,231.99999999999932,97.9999999999981,-58.9999999999975,,286.0000000000094
2017.08.28,-71.99999999998319,73.00000000000084,144.99999999999514,186.9999999999976,344.00000000001097,-78.99999999997931,,598.0000000000421
2017.08.28,-183.99999999998417,90.0000000000012,146.99999999998602,176.00000000000193,258.0000000000027,-140.99999999999113,,346.0000000000165
2017.08.28,-182.99999999999983,125.00000000000844,143.99999999998857,144.00000000000546,211.00000000000563,-134.9999999999909,,306.0000000000174
