date,GBPUSD,USDCAD,empty,sum
2015.08.31,-55.99999999998939,-31.000000000003247,,-86.99999999999264
2015.08.31,-45.99999999999049,-55.000000000005045,,-100.99999999999554
2015.08.31,8.000000000008,-151.9999999999966,,-143.99999999998857
2015.08.31,36.999999999998145,-252.99999999999213,,-215.99999999999397
2015.08.31,24.000000000001798,-249.99999999999466,,-225.99999999999287
2015.08.31,36.999999999998145,-333.9999999999899,,-296.99999999999176
2015.08.31,96.00000000000719,-229.99999999999687,,-133.99999999998968
2015.08.31,104.99999999999955,-256.99999999999613,,-151.9999999999966
2015.08.31,156.00000000000057,-269.00000000000813,,-113.00000000000756
2015.08.31,202.00000000001327,-378.999999999996,,-176.99999999998275
2015.08.31,209.9999999999991,-316.0000000000052,,-106.00000000000608
2015.08.31,156.00000000000057,-331.999999999999,,-175.9999999999984
2015.08.31,158.0000000000137,-316.0000000000052,,-157.99999999999147
2015.08.31,154.99999999999403,-312.00000000000114,,-157.0000000000071
2015.08.31,165.9999999999995,-309.0000000000037,,-143.0000000000042
2015.08.31,194.0000000000053,-238.0000000000049,,-43.9999999999996
2015.08.31,191.00000000000784,-258.0000000000027,,-66.99999999999483
2015.08.31,214.00000000000307,-232.99999999999432,,-18.999999999991246
2015.08.31,167.00000000000603,-272.00000000000557,,-104.99999999999955
2015.08.31,83.00000000001084,-350.00000000000585,,-266.999999999995
2015.08.31,-35.999999999991594,-384.00000000000654,,-419.9999999999981
2015.08.31,42.0000000000087,-465.99999999998863,,-423.99999999997993
2015.08.31,-11.00000000000545,-519.0000000000028,,-530.0000000000083
2015.08.31,123.00000000000644,-497.99999999999847,,-374.99999999999204
2015.08.31,-5.999999999994898,-439.99999999999596,,-445.99999999999085
2015.08.31,-85.00000000000173,-378.999999999996,,-463.9999999999977
2015.08.31,-31.999999999987594,-239.99999999999577,,-271.99999999998334
2015.08.31,85.00000000000173,-341.99999999999784,,-256.99999999999613
2015.08.31,86.0000000000083,-398.00000000000944,,-312.00000000000114
2015.08.31,-26.999999999999247,-364.00000000000875,,-391.000000000008
2015.08.31,0.0,-503.99999999999335,,-503.99999999999335
2015.08.31,83.00000000001084,-767.0000000000066,,-683.9999999999958
2015.08.31,4.000000000004,-839.9999999999964,,-835.9999999999924
2015.08.31,-114.99999999999844,-1089.0000000000066,,-1204.000000000005
2015.08.31,-192.99999999999872,-1004.0000000000049,,-1197.0000000000036
2015.08.31,-347.9999999999928,-1005.9999999999958,,-1353.9999999999886
2015.08.31,-499.9999999999893,-499.9999999999893,,-999.9999999999786
2015.08.31,-499.000000000005,-134.99999999999625,,-634.0000000000013
2015.08.31,-590.999999999986,-150.99999999999002,,-741.999999999976
2015.08.31,-658.0000000000031,-21.999999999988695,,-679.9999999999918
2015.08.31,-561.9999999999958,158.99999999999804,,-402.9999999999977
2015.08.31,-693.9999999999947,252.0000000000078,,-441.99999999998687
2015.08.31,-670.9999999999993,384.9999999999909,,-286.0000000000084
2015.08.31,-592.9999999999991,314.99999999999864,,-278.00000000000045
2015.08.31,-585.9999999999976,402.9999999999978,,-182.99999999999983
2015.08.31,-665.0000000000044,523.9999999999911,,-141.0000000000133
2015.08.31,-645.0000000000067,801.9999999999916,,156.99999999998488
2015.08.31,-689.0000000000063,696.999999999992,,7.999999999985789
2015.09.01,-641.999999999987,710.0000000000106,,68.00000000002353
2015.09.01,-663.999999999998,716.0000000000056,,52.00000000000762
2015.09.01,-632.9999999999947,655.0000000000056,,22.000000000010914
2015.09.01,-602.999999999998,651.0000000000016,,48.00000000000364
2015.09.01,-500.9999999999959,668.0000000000019,,167.00000000000603
2015.09.01,-492.0000000000035,648.0000000000041,,156.00000000000057
2015.09.01,-415.99999999999415,611.9999999999903,,195.9999999999962
2015.09.01,-331.999999999999,639.0000000000118,,307.00000000001285
2015.09.01,-275.9999999999874,714.999999999999,,439.0000000000116
2015.09.01,-194.99999999998963,828.0000000000065,,633.0000000000168
2015.09.01,-207.00000000000162,720.0000000000095,,513.000000000008
2015.09.01,-86.99999999999264,734.9999999999968,,648.0000000000042
2015.09.01,-106.00000000000608,686.0000000000089,,580.0000000000027
2015.09.01,-117.99999999999588,683.9999999999957,,565.9999999999998
2015.09.01,-154.99999999999403,670.9999999999993,,516.0000000000052
2015.09.01,-194.0000000000053,608.0000000000085,,414.00000000000324
2015.09.01,-184.99999999999073,646.9999999999976,,462.0000000000069
2015.09.01,-87.99999999999919,602.999999999998,,514.9999999999987
2015.09.01,-104.99999999999955,547.999999999993,,442.9999999999934
2015.09.01,-126.0000000000039,462.9999999999912,,336.99999999998727
2015.09.01,-239.99999999999577,337.0000000000095,,97.00000000001373
2015.09.01,-331.999999999999,53.999999999998494,,-278.00000000000045
2015.09.01,-587.9999999999885,-52.000000000007596,,-639.9999999999961
2015.09.01,-781.9999999999939,-45.99999999999049,,-827.9999999999843
2015.09.01,-683.9999999999957,157.00000000000713,,-526.9999999999885
2015.09.01,-570.0000000000039,392.9999999999989,,-177.00000000000495
2015.09.01,-514.9999999999987,478.0000000000006,,-36.999999999998124
2015.09.01,-577.9999999999897,387.000000000004,,-190.99999999998568
2015.09.01,-597.0000000000031,248.00000000000378,,-348.9999999999993
2015.09.01,-727.9999999999953,48.000000000003595,,-679.9999999999917
2015.09.01,-668.9999999999862,170.00000000000347,,-498.9999999999828
2015.09.01,-934.9999999999969,453.99999999999886,,-480.99999999999807
2015.09.01,-930.999999999993,608.9999999999928,,-322.0000000000001
2015.09.01,-750.0000000000063,750.9999999999906,,0.9999999999843112
2015.09.01,-1075.0000000000036,303.0000000000088,,-771.9999999999948
2015.09.01,-865.999999999989,-7.0000000000014495,,-872.9999999999905
2015.09.01,-731.9999999999993,229.99999999999687,,-502.00000000000244
2015.09.01,-719.9999999999873,263.99999999999756,,-455.9999999999897
2015.09.01,-838.9999999999898,391.9999999999924,,-446.9999999999974
2015.09.01,-907.9999999999977,330.0000000000081,,-577.9999999999897
2015.09.01,-1004.0000000000049,207.00000000000162,,-797.0000000000033
2015.09.01,-1011.0000000000064,392.9999999999989,,-618.0000000000075
2015.09.01,-964.9999999999936,168.99999999999693,,-795.9999999999967
2015.09.01,-1034.0000000000016,25.999999999992696,,-1008.0000000000089
2015.09.01,-990.000000000002,-62.000000000006494,,-1052.0000000000086
2015.09.01,-1072.0000000000064,-123.99999999999079,,-1195.9999999999973
2015.09.01,-1034.999999999986,127.99999999999478,,-906.9999999999911
2015.09.01,-1085.999999999987,-483.99999999999557,,-1569.9999999999827
2015.09.02,-1070.9999999999998,-380.00000000000256,,-1451.0000000000023
2015.09.02,-1063.9999999999982,-390.0000000000015,,-1453.9999999999995
2015.09.02,-1045.000000000007,-397.0000000000029,,-1442.00000000001
2015.09.02,-1083.9999999999961,-370.999999999988,,-1454.999999999984
2015.09.02,-1072.0000000000064,-381.0000000000091,,-1453.0000000000155
2015.09.02,-1092.000000000004,-445.99999999999085,,-1537.999999999995
2015.09.02,-1092.000000000004,-309.0000000000037,,-1401.0000000000077
2015.09.02,-1090.9999999999975,-286.99999999999284,,-1377.9999999999905
2015.09.02,-1078.9999999999854,-228.00000000000597,,-1306.9999999999914
2015.09.02,-1068.0000000000023,-297.9999999999983,,-1366.0000000000005
2015.09.02,-1068.0000000000023,-282.0000000000045,,-1350.0000000000068
2015.09.02,-1038.0000000000057,-348.9999999999993,,-1387.000000000005
2015.09.02,-968.9999999999976,-205.99999999999508,,-1174.9999999999927
2015.09.02,-950.0000000000064,-164.99999999999292,,-1114.9999999999993
2015.09.02,-988.9999999999955,-214.00000000000307,,-1202.9999999999986
2015.09.02,-1019.9999999999986,-163.00000000000205,,-1183.0000000000007
2015.09.02,-1015.9999999999947,-215.99999999999397,,-1231.9999999999886
2015.09.02,-994.000000000006,-231.0000000000034,,-1225.0000000000095
2015.09.02,-1090.9999999999975,-269.9999999999925,,-1360.99999999999
2015.09.02,-1278.0000000000014,-323.99999999999096,,-1601.9999999999923
2015.09.02,-1218.9999999999923,-150.00000000000568,,-1368.999999999998
2015.09.02,-1116.9999999999902,-238.0000000000049,,-1354.999999999995
2015.09.02,-1116.000000000006,-377.0000000000051,,-1493.000000000011
2015.09.02,-1141.9999999999986,-326.0000000000041,,-1468.0000000000027
2015.09.02,-1397.0000000000039,-326.0000000000041,,-1723.000000000008
2015.09.02,-1405.9999999999961,-527.9999999999951,,-1933.9999999999914
2015.09.02,-1297.999999999999,-591.0000000000082,,-1889.0000000000073
2015.09.02,-1360.99999999999,-659.0000000000095,,-2019.9999999999995
2015.09.02,-1323.0000000000075,-571.9999999999948,,-1895.0000000000023
2015.09.02,-1339.0000000000014,-523.9999999999911,,-1862.9999999999925
2015.09.02,-1354.999999999995,-360.9999999999891,,-1715.999999999984
2015.09.02,-1323.0000000000075,-96.99999999999153,,-1419.999999999999
2015.09.02,-1095.0000000000016,-157.99999999999147,,-1252.9999999999932
2015.09.02,-1214.0000000000039,-439.99999999999596,,-1653.9999999999998
2015.09.02,-1139.0000000000011,-591.0000000000082,,-1730.0000000000093
2015.09.02,-1180.9999999999877,-984.9999999999915,,-2165.999999999979
2015.09.02,-1160.9999999999898,-784.9999999999912,,-1945.999999999981
2015.09.02,-1021.9999999999895,-995.9999999999969,,-2017.9999999999864
2015.09.02,-1072.9999999999907,-835.9999999999923,,-1908.999999999983
2015.09.02,-1004.0000000000049,-595.9999999999966,,-1600.0000000000014
2015.09.02,-958.9999999999987,-662.9999999999914,,-1621.99999999999
2015.09.02,-902.0000000000028,-605.9999999999955,,-1507.9999999999982
2015.09.02,-992.9999999999994,-565.9999999999999,,-1558.9999999999993
2015.09.02,-1089.999999999991,-706.0000000000066,,-1795.9999999999975
2015.09.02,-1095.0000000000016,-722.0000000000005,,-1817.000000000002
2015.09.02,-1092.9999999999884,-624.0000000000023,,-1716.9999999999907
2015.09.02,-1109.9999999999889,-709.0000000000041,,-1818.999999999993
2015.09.02,-1139.9999999999854,-578.9999999999961,,-1718.9999999999816
2015.09.03,-1127.9999999999957,-581.9999999999936,,-1709.9999999999893
2015.09.03,-1112.9999999999861,-577.0000000000052,,-1689.9999999999914
2015.09.03,-1045.9999999999914,-551.9999999999969,,-1597.9999999999882
2015.09.03,-1034.999999999986,-550.000000000006,,-1584.9999999999918
2015.09.03,-1038.99999999999,-574.0000000000078,,-1612.9999999999977
2015.09.03,-1062.0000000000073,-574.9999999999922,,-1636.9999999999995
2015.09.03,-1085.0000000000027,-624.0000000000023,,-1709.000000000005
2015.09.03,-1038.0000000000057,-588.9999999999951,,-1627.000000000001
2015.09.03,-985.999999999998,-588.9999999999951,,-1574.9999999999932
2015.09.03,-1075.9999999999882,-665.0000000000044,,-1740.9999999999927
2015.09.03,-1105.0000000000005,-605.9999999999955,,-1710.999999999996
2015.09.03,-1153.000000000004,-644.0000000000001,,-1797.000000000004
2015.09.03,-1126.999999999989,-621.9999999999892,,-1748.9999999999782
2015.09.03,-1160.9999999999898,-516.9999999999897,,-1677.9999999999795
2015.09.03,-1175.9999999999993,-553.9999999999878,,-1729.9999999999873
2015.09.03,-1180.9999999999877,-574.9999999999922,,-1755.99999999998
2015.09.03,-1190.0000000000023,-590.0000000000016,,-1780.0000000000039
2015.09.03,-1201.999999999992,-609.9999999999994,,-1811.9999999999914
2015.09.03,-1255.9999999999905,-529.0000000000017,,-1784.9999999999923
2015.09.03,-1390.0000000000023,-526.9999999999886,,-1916.999999999991
2015.09.03,-1367.000000000007,-519.0000000000028,,-1886.00000000001
2015.09.03,-1476.999999999995,-499.000000000005,,-1976.0
2015.09.03,-1475.000000000004,-617.0000000000009,,-2092.000000000005
2015.09.03,-1553.9999999999886,-560.9999999999893,,-2114.999999999978
2015.09.03,-1339.0000000000014,-712.0000000000015,,-2051.0000000000027
2015.09.03,-1366.0000000000005,-602.999999999998,,-1968.9999999999984
2015.09.03,-1275.9999999999882,-550.000000000006,,-1825.999999999994
2015.09.03,-1299.0000000000057,-523.0000000000068,,-1822.0000000000125
2015.09.03,-1306.9999999999916,-553.0000000000035,,-1859.999999999995
2015.09.03,-1371.9999999999955,-544.9999999999955,,-1916.999999999991
2015.09.03,-1431.9999999999889,-659.999999999994,,-2091.9999999999827
2015.09.03,-1392.9999999999998,-573.0000000000013,,-1966.000000000001
2015.09.03,-1392.9999999999998,-537.0000000000097,,-1930.0000000000095
2015.09.03,-1425.9999999999939,68.00000000000139,,-1357.9999999999925
2015.09.03,-1512.9999999999866,517.0000000000119,,-995.9999999999746
2015.09.03,-1831.0000000000048,455.0000000000054,,-1375.9999999999993
2015.09.03,-1757.999999999993,200.00000000000017,,-1557.9999999999927
2015.09.03,-1607.9999999999873,86.0000000000083,,-1521.999999999979
2015.09.03,-1659.9999999999948,236.99999999999832,,-1422.9999999999964
2015.09.03,-1557.9999999999927,167.9999999999904,,-1390.0000000000023
2015.09.03,-1446.9999999999982,73.99999999999629,,-1373.0000000000018
2015.09.03,-1478.0000000000016,-25.00000000000835,,-1503.00000000001
2015.09.03,-1529.0000000000025,177.00000000000495,,-1351.9999999999975
2015.09.03,-1553.0000000000043,124.99999999999733,,-1428.000000000007
2015.09.03,-1505.0000000000007,232.00000000000998,,-1272.9999999999907
2015.09.03,-1577.0000000000061,144.99999999999514,,-1432.000000000011
2015.09.03,-1567.0000000000073,120.00000000000898,,-1446.9999999999982
2015.09.03,-1560.9999999999902,320.00000000000915,,-1240.9999999999811
2015.09.04,-1550.0000000000068,245.99999999999068,,-1304.0000000000161
2015.09.04,-1600.0000000000014,245.99999999999068,,-1354.0000000000107
2015.09.04,-1581.9999999999945,231.0000000000034,,-1350.9999999999911
2015.09.04,-1563.9999999999877,212.99999999999653,,-1350.9999999999911
2015.09.04,-1553.9999999999886,163.00000000000205,,-1390.9999999999866
2015.09.04,-1527.9999999999961,188.9999999999947,,-1339.0000000000014
2015.09.04,-1617.0000000000018,126.0000000000039,,-1490.999999999998
2015.09.04,-1604.0000000000055,36.999999999998145,,-1567.0000000000073
2015.09.04,-1602.9999999999989,69.00000000000794,,-1533.999999999991
2015.09.04,-1615.9999999999952,39.00000000001125,,-1576.999999999984
2015.09.04,-1675.0000000000043,-34.000000000000696,,-1709.000000000005
2015.09.04,-1707.9999999999984,-28.999999999990145,,-1736.9999999999886
2015.09.04,-1695.9999999999864,-92.99999999998754,,-1788.9999999999739
2015.09.04,-1794.9999999999911,-89.99999999999008,,-1884.9999999999811
2015.09.04,-1785.9999999999986,-68.00000000000139,,-1854.0
2015.09.04,-1780.9999999999882,-96.99999999999153,,-1877.9999999999798
2015.09.04,-1739.0000000000016,-99.99999999998899,,-1838.9999999999907
2015.09.04,-1665.0000000000055,-75.00000000000284,,-1740.0000000000082
2015.09.04,-1644.000000000001,-76.0000000000094,,-1720.0000000000102
2015.09.04,-1807.9999999999875,-38.0000000000047,,-1845.9999999999923
2015.09.04,-1890.9999999999982,-18.999999999991246,,-1909.9999999999895
2015.09.04,-1827.000000000001,-52.000000000007596,,-1879.0000000000084
2015.09.04,-1773.0000000000023,-36.999999999998145,,-1810.0000000000005
2015.09.04,-1722.0000000000014,-99.00000000000463,,-1821.000000000006
2015.09.04,-1656.9999999999973,-17.000000000000348,,-1673.9999999999977
2015.09.04,-1795.9999999999975,-153.00000000000313,,-1949.0000000000007
2015.09.04,-1846.9999999999986,-190.00000000000128,,-2037.0
2015.09.04,-1846.9999999999986,-208.99999999999253,,-2055.9999999999914
2015.09.04,-1849.9999999999961,-273.9999999999965,,-2123.9999999999927
2015.09.04,-1804.0000000000057,-242.00000000000887,,-2046.0000000000146
2015.09.04,-1758.9999999999995,-43.999999999999595,,-1802.999999999999
2015.09.04,-2119.000000000004,18.0000000000069,,-2100.9999999999973
2015.09.04,-2075.999999999989,-148.99999999999915,,-2224.999999999988
2015.09.04,-2093.999999999996,-514.9999999999987,,-2608.9999999999945
2015.09.04,-2275.000000000005,-208.00000000000819,,-2483.000000000013
2015.09.04,-2373.9999999999873,-543.0000000000045,,-2916.999999999992
2015.09.04,-2337.9999999999955,-676.9999999999943,,-3014.99999999999
2015.09.04,-2176.0,-645.999999999991,,-2821.999999999991
2015.09.04,-2089.0000000000077,-503.99999999999335,,-2593.000000000001
2015.09.04,-2116.000000000007,-480.99999999999807,,-2597.000000000005
2015.09.04,-2143.000000000006,-262.999999999991,,-2405.999999999997
2015.09.04,-2210.000000000001,-307.99999999999716,,-2517.999999999998
2015.09.04,-2251.000000000003,-344.99999999999534,,-2595.9999999999986
2015.09.04,-2255.9999999999914,-439.99999999999596,,-2695.9999999999873
2015.09.04,-2225.9999999999945,-500.9999999999959,,-2726.9999999999905
2015.09.04,-2313.9999999999936,-568.9999999999973,,-2882.999999999991
