date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,NZDCAD,AUDNZD,empty,sum
2017.01.09,-33.00000000001635,-18.999999999991246,-89.00000000000574,-109.00000000000887,-29.000000000001247,-103.9999999999992,-18.999999999991246,-46.999999999997044,-6.999999999990347,-138.0000000000159,-139.00000000000023,-60.99999999999994,-170.99999999999892,-208.99999999999253,,-1174.0000000000086
2017.01.09,-57.00000000001815,8.000000000008,-6.000000000017103,-183.00000000000693,-36.0000000000027,-189.00000000000716,-19.999999999997797,-29.999999999996696,-26.999999999999247,-140.0000000000068,-197.00000000000273,-155.00000000001623,-53.999999999998494,-178.00000000001148,,-1264.0000000000732
2017.01.09,-74.0000000000185,33.00000000001635,-36.999999999998145,-236.0000000000042,5.999999999994898,-207.00000000000784,-2.999999999997449,-19.00000000000235,-34.99999999999615,-169.00000000001913,-174.00000000000747,-106.00000000000608,-46.999999999997044,-238.0000000000049,,-1306.0000000000482
2017.01.09,-83.00000000001084,40.0000000000178,-36.0000000000138,-222.0000000000084,78.99999999999574,-185.00000000000227,51.000000000001044,33.000000000005244,13.00000000000745,17.999999999984695,-119.00000000000244,78.00000000000028,14.999999999998348,-297.9999999999983,,-616.0000000000255
2017.01.09,-106.00000000000608,34.000000000000696,-73.00000000001194,-323.0000000000075,169.99999999999238,-268.0000000000007,82.00000000000429,28.000000000005798,-5.999999999994898,217.99999999998488,-56.000000000011596,221.99999999998886,-60.00000000000449,-445.0000000000065,,-583.0000000000668
2017.01.09,-118.00000000001809,43.999999999999595,-72.0000000000054,-346.00000000000364,158.99999999999804,-285.0000000000108,103.00000000000864,41.000000000002146,6.0000000000060005,230.9999999999812,-38.0000000000047,287.9999999999994,-49.99999999999449,-435.9999999999919,,-473.00000000003394
2017.01.09,-20.000000000020002,104.00000000001519,48.99999999998794,-319.0000000000026,221.99999999999997,-347.999999999999,77.00000000000485,48.000000000003595,-22.999999999995246,254.999999999983,-93.00000000000975,234.99999999998522,-21.999999999999797,-405.9999999999952,,-241.00000000004187
2017.01.09,-9.999999999998899,121.99999999999989,58.000000000002494,-297.00000000001125,251.00000000000122,-344.0000000000083,81.00000000000884,31.000000000003247,-12.999999999996348,305.9999999999841,-93.00000000000975,269.9999999999925,-26.999999999999247,-425.99999999999307,,-91.00000000002461
2017.01.09,-1.0000000000065512,126.0000000000039,69.9999999999923,-265.00000000000057,303.9999999999932,-334.0000000000032,90.0000000000012,53.999999999998494,-8.999999999992347,369.99999999998147,-72.0000000000054,326.9999999999884,4.999999999999449,-456.9999999999963,,207.999999999954
2017.01.09,-37.00000000002035,33.00000000001635,28.999999999990145,-323.0000000000075,290.00000000000136,-326.0000000000076,64.0000000000085,85.00000000000173,-37.99999999999359,495.99999999998533,-124.99999999999733,402.9999999999978,36.0000000000027,-434.000000000001,,152.99999999997647
2017.01.09,-56.000000000011596,-26.999999999999247,12.999999999996348,-350.0000000000085,283.99999999999534,-341.0000000000082,48.99999999999905,75.00000000000284,-64.99999999999284,554.9999999999944,-150.00000000000568,427.99999999998397,70.0000000000034,-452.00000000000796,,32.99999999994134
2017.01.09,-102.00000000000209,-65.99999999998829,-33.00000000001635,-440.00000000001194,192.99999999999872,-377.00000000000955,53.999999999998494,23.00000000000635,-80.99999999999774,461.0000000000003,-143.00000000000423,304.9999999999997,-21.999999999999797,-459.0000000000094,,-687.0000000000357
2017.01.09,-139.00000000000023,-114.99999999999844,-60.000000000015596,-487.000000000009,179.99999999999127,-373.00000000000466,58.000000000002494,-26.000000000003798,-71.99999999999429,474.999999999981,-143.00000000000423,304.9999999999997,-90.0000000000012,-540.0000000000072,,-1027.000000000064
2017.01.09,-136.00000000000279,-187.00000000000384,-53.999999999998494,-503.0000000000001,171.99999999999437,-424.0000000000066,64.0000000000085,-15.999999999993797,-139.99999999999568,475.99999999998755,-129.00000000000134,270.99999999999903,-73.99999999999629,-496.00000000000756,,-1176.0000000000173
2017.01.09,-127.00000000001043,-380.9999999999869,-52.000000000007596,-527.000000000001,161.99999999999548,-431.0000000000116,41.000000000002146,-9.00000000000345,-278.9999999999959,583.0000000000002,-198.00000000000927,207.00000000000162,-26.000000000003798,-448.000000000004,,-1485.0000000000346
2017.01.09,-223.00000000001762,-687.9999999999998,-131.00000000001444,-535.0000000000108,112.000000000001,-378.0000000000001,53.999999999998494,24.000000000001798,-433.99999999998994,837.9999999999832,-170.00000000000347,262.999999999991,-43.999999999999595,-445.0000000000065,,-1757.0000000000664
2017.01.09,-209.00000000001472,-627.9999999999841,-104.00000000001519,-513.0000000000052,123.99999999999079,-356.00000000000875,68.00000000000139,4.000000000004,-430.9999999999925,975.9999999999991,-167.00000000000603,238.99999999998923,-43.00000000000415,-473.0000000000123,,-1513.0000000000587
2017.01.09,-206.00000000001728,-697.9999999999986,-70.0000000000145,-490.99999999999966,103.99999999999298,-325.00000000000284,50.0000000000056,24.999999999997247,-544.0,950.9999999999908,-258.0000000000027,139.9999999999846,-21.999999999999797,-429.99999999999704,,-1774.0000000000614
2017.01.09,-140.0000000000068,-845.9999999999912,5.999999999994898,-403.0000000000058,221.99999999999997,-336.00000000001273,33.000000000005244,31.000000000003247,-658.9999999999985,1314.9999999999995,-309.0000000000037,262.999999999991,31.000000000003247,-531.9999999999991,,-1324.0000000000207
2017.01.09,-201.00000000000674,-834.0000000000014,-4.000000000004,-450.00000000000284,161.99999999999548,-327.0000000000124,21.999999999999797,33.000000000005244,-659.999999999994,1292.9999999999886,-370.00000000000364,163.00000000000205,39.999999999995595,-523.9999999999911,,-1657.0000000000293
2017.01.09,-124.00000000001299,-709.9999999999884,48.99999999998794,-395.00000000001023,201.99999999999108,-327.0000000000124,8.000000000008,65.00000000000395,-657.9999999999919,1282.9999999999898,-341.00000000001353,187.00000000000384,26.999999999999247,-435.9999999999919,,-1170.0000000000377
