date,USDCAD,EURCHF,AUDCHF,GBPCAD,GBPAUD,EURJPY,EURCAD,AUDJPY,AUDNZD,empty,sum
2016.01.18,-157.00000000000713,-95.00000000000064,-79.00000000000685,-65.99999999998829,-22.0000000000109,-34.99999999999659,-42.0000000000087,-25.99999999999625,-279.99999999999136,,-802.0000000000068
2016.01.18,56.99999999999594,-35.999999999991594,51.99999999999649,172.99999999997874,261.9999999999845,9.000000000000341,185.99999999999727,195.0000000000074,-191.99999999999218,,705.9999999999769
2016.01.18,79.99999999999119,-99.00000000000463,173.9999999999964,78.99999999998464,326.0000000000041,94.99999999999886,211.00000000000563,365.0000000000091,-200.99999999998454,,1030.0000000000007
2016.01.18,66.99999999999484,-89.00000000000574,213.99999999999199,-37.99999999998249,182.99999999999983,215.0000000000034,190.00000000000128,415.00000000000625,-228.99999999999034,,928.000000000019
2016.01.18,97.9999999999981,-83.9999999999952,198.99999999999363,-4.999999999988347,178.00000000001148,242.999999999995,195.9999999999962,396.0000000000008,-191.99999999999218,,1029.0000000000196
2016.01.18,87.99999999999919,-72.0000000000054,173.9999999999964,137.00000000000932,253.99999999997647,289.99999999999204,177.00000000000495,378.0000000000001,-105.99999999998388,,1319.9999999999893
2016.01.18,158.99999999999804,-148.99999999999915,348.9999999999993,217.0000000000005,611.000000000006,265.00000000000057,407.0000000000018,606.9999999999993,-17.999999999984695,,2448.000000000022
2016.01.18,377.9999999999894,-157.99999999999147,574.9999999999922,455.0000000000054,924.9999999999759,319.9999999999932,702.9999999999869,844.0000000000083,-27.999999999983594,,4013.999999999976
2016.01.18,436.9999999999985,-131.99999999999878,688.9999999999952,524.0000000000133,1197.999999999988,308.9999999999975,855.9999999999901,978.0000000000086,59.000000000009045,,4918.000000000002
2016.01.18,481.99999999998244,-150.00000000000568,654.9999999999944,619.000000000014,1214.0000000000039,244.99999999999034,814.0000000000036,881.0000000000002,92.00000000000318,,4851.999999999987
2016.01.18,651.9999999999859,-126.0000000000039,856.9999999999967,770.9999999999884,1577.9999999999905,245.9999999999951,1143.0000000000052,1129.000000000005,151.9999999999966,,6401.99999999996
2016.01.18,695.9999999999856,-190.00000000000128,941.9999999999984,795.0000000000124,1669.9999999999716,259.00000000000034,1245.9999999999916,1213.9999999999986,182.0000000000155,,6813.999999999972
2016.01.18,732.9999999999836,-194.0000000000053,1041.9999999999984,788.0000000000109,1819.9999999999773,203.99999999999352,1286.9999999999936,1269.0000000000055,165.9999999999995,,7114.999999999957
2016.01.18,687.9999999999998,-221.00000000000452,968.9999999999976,791.9999999999927,1585.9999999999986,123.99999999999523,1231.9999999999886,1126.0000000000048,163.00000000000205,,6458.999999999974
2016.01.18,702.9999999999869,-214.99999999998744,972.9999999999906,755.0000000000168,1652.9999999999934,153.99999999999636,1239.9999999999966,1128.0,129.00000000000134,,6519.999999999994
2016.01.18,559.9999999999827,-218.00000000000708,906.9999999999911,561.9999999999958,1444.000000000001,194.99999999999318,1099.9999999999898,1079.9999999999982,90.99999999999665,,5720.999999999941
2016.01.18,434.9999999999854,-219.99999999999798,730.9999999999927,477.99999999997846,1133.9999999999684,149.99999999999147,852.9999999999926,859.0000000000089,32.0000000000098,,4451.99999999993
2016.01.18,397.0000000000029,-207.00000000000162,758.9999999999985,375.0000000000142,1122.9999999999852,116.99999999999022,875.999999999988,909.000000000006,24.000000000001798,,4372.999999999985
2016.01.18,437.99999999998283,-170.99999999998784,867.999999999991,457.00000000001853,1323.9999999999695,60.000000000002274,1100.9999999999964,1050.0000000000114,38.0000000000047,,5164.999999999988
2016.01.18,323.99999999999096,-157.00000000000713,741.9999999999982,511.000000000017,1316.0000000000061,-112.99999999999955,919.0000000000032,850.0000000000085,35.00000000000725,,4427.000000000025
2016.01.18,456.9999999999963,-194.99999999998963,760.9999999999894,370.999999999988,1093.9999999999727,-14.000000000010004,1035.0000000000082,881.0000000000002,-3.999999999981796,,4385.999999999974
2016.01.18,720.9999999999939,-309.99999999998806,858.9999999999986,378.999999999996,693.0000000000102,200.00000000000284,1320.9999999999943,1027.000000000001,-14.000000000002899,,4876.000000000006
2016.01.18,674.9999999999811,-303.9999999999932,723.9999999999914,368.00000000001273,478.999999999985,275.99999999999625,1190.9999999999866,942.0000000000073,-18.999999999991246,,4331.999999999976
2016.01.18,638.9999999999895,-252.0000000000078,605.9999999999955,342.9999999999822,388.0000000000106,313.99999999999295,981.999999999994,780.0000000000011,-186.99999999998164,,3612.9999999999764
2016.01.18,630.9999999999816,-246.99999999999721,562.9999999999912,449.0000000000105,279.00000000000705,281.9999999999965,1072.0000000000064,783.0000000000013,-106.99999999999044,,3705.000000000007
2016.01.18,729.9999999999862,-222.99999999999542,680.9999999999983,681.0000000000205,667.9999999999798,256.0000000000002,1312.9999999999864,904.0000000000106,-53.999999999998494,,4955.999999999988
2016.01.18,829.9999999999974,-153.00000000000313,696.999999999992,728.0000000000175,709.9999999999884,376.99999999999534,1378.9999999999968,1018.0000000000007,-129.99999999998568,,5455.999999999999
2016.01.18,812.999999999997,-173.00000000000094,672.9999999999902,594.99999999999,619.9999999999761,408.9999999999918,1292.0000000000043,1008.0000000000098,-153.9999999999875,,5082.999999999972
2016.01.18,829.9999999999974,-153.9999999999875,674.9999999999923,687.0000000000153,584.9999999999688,364.9999999999949,1424.9999999999875,1004.0000000000049,-62.99999999999084,,5353.999999999983
2016.01.18,820.9999999999828,-136.00000000000279,676.9999999999943,632.0000000000103,606.9999999999798,307.00000000000216,1397.9999999999882,1011.0000000000099,-3.999999999981796,,5312.999999999983
2016.01.18,820.9999999999828,-200.00000000000017,711.9999999999905,661.9999999999848,696.999999999992,307.00000000000216,1368.999999999998,993.0000000000092,-7.999999999985796,,5352.999999999974
