names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,"['EURAUD', 'CHFJPY', 'CADJPY', 'NZDCHF', 'EURGBP', 'GBPAUD', 'GBPCAD']",80.0,-0.42187301587301584,B
GBPUSD,15,"['AUDJPY', 'NZDJPY', 'CADJPY', 'CADCHF', 'EURUSD', 'USDJPY', 'CHFJPY']",100.0,0.22,S
EURUSD,30,"['EURCAD', 'AUDNZD', 'CHFJPY', 'USDJPY', 'CADJPY', 'AUDJPY']",80.0,-0.4157777777777779,B
USDJPY,30,"['EURAUD', 'AUDNZD', 'CHFJPY', 'EURCHF']",100.0,-0.748452380952381,B
USDCAD,30,"['AUDCHF', 'USDCHF']",100.0,-0.7975994560994561,B
AUDUSD,10,['EURJPY'],80.0,0.29710317460317465,S
NZDUSD,15,['AUDNZD'],80.0,-0.58421361971362,B
GBPCHF,50,"['AUDJPY', 'NZDJPY']",100.0,-0.38611786146131294,B
EURCHF,15,"['NZDCAD', 'USDCAD', 'EURCAD']",80.0,-0.16266666666666663,B
CHFJPY,20,['GBPAUD'],80.0,0.29301448877919467,S
AUDCHF,10,['EURGBP'],80.0,-1.0,B
NZDCHF,50,['EURJPY'],80.0,0.4563177443195028,S
EURGBP,10,"['EURUSD', 'USDJPY']",80.0,0.3183412698412698,S
GBPJPY,10,['USDCHF'],80.0,0.28703968253968254,S
GBPCAD,10,['CHFJPY'],80.0,-0.45640476190476215,B
GBPAUD,50,"['AUDJPY', 'NZDJPY', 'USDJPY', 'CADJPY', 'EURJPY']",100.0,-0.6590176858744973,B
EURJPY,15,['EURAUD'],100.0,-0.6011469641469644,B
EURCAD,15,"['AUDCAD', 'USDCAD', 'NZDCAD', 'CHFJPY']",100.0,-0.9,B
EURNZD,30,"['EURJPY', 'CADJPY']",80.0,-0.4119745450627806,B
AUDJPY,15,['GBPUSD'],80.0,0.6351269841269843,S
AUDCAD,10,"['EURCHF', 'AUDCHF']",100.0,0.84,S
NZDCAD,15,['AUDCHF'],80.0,-0.28749639249639247,B
AUDNZD,10,"['AUDJPY', 'NZDCHF', 'EURNZD']",80.0,-0.6564999999999999,B
