date,USDJPY,AUDNZD,empty,sum
2019.07.08,-15.000000000000568,-46.999999999997044,,-61.99999999999761
2019.07.08,-43.00000000000637,-80.00000000001339,,-123.00000000001975
2019.07.08,-150.00000000000568,-118.00000000001809,,-268.00000000002376
2019.07.08,-137.00000000000045,-121.99999999999989,,-259.00000000000034
2019.07.08,-102.00000000000387,-87.00000000001484,,-189.0000000000187
2019.07.08,-90.00000000000341,-68.00000000000139,,-158.0000000000048
2019.07.08,-63.00000000000239,-39.00000000001125,,-102.00000000001364
2019.07.08,-131.00000000000023,-17.000000000000348,,-148.00000000000057
2019.07.08,-121.00000000000932,0.0,,-121.00000000000932
2019.07.08,-82.99999999999841,-22.0000000000109,,-105.00000000000931
2019.07.08,-54.000000000002046,-28.000000000005798,,-82.00000000000784
2019.07.08,-25.99999999999625,-12.000000000012001,,-38.00000000000825
2019.07.08,18.000000000000682,15.999999999993797,,33.99999999999448
2019.07.08,12.000000000000455,19.999999999997797,,31.999999999998252
2019.07.08,43.99999999999693,17.999999999984695,,61.999999999981625
2019.07.08,81.99999999999363,14.000000000002899,,95.99999999999653
2019.07.08,88.99999999999864,8.999999999992347,,97.99999999999099
2019.07.08,106.99999999999932,21.999999999988695,,128.999999999988
2019.07.08,72.00000000000273,31.000000000003247,,103.00000000000597
2019.07.08,60.000000000002274,76.99999999999375,,136.99999999999602
2019.07.08,75.00000000000284,92.00000000000318,,167.00000000000603
2019.07.08,43.99999999999693,102.99999999998644,,146.99999999998337
2019.07.08,75.9999999999934,130.99999999999224,,206.99999999998565
2019.07.08,24.00000000000091,115.99999999998278,,139.9999999999837
2019.07.08,-31.00000000000591,114.99999999999844,,83.99999999999253
2019.07.08,-33.00000000000125,146.00000000000168,,113.00000000000043
2019.07.08,-75.00000000000284,103.99999999999298,,28.999999999990138
2019.07.08,-109.99999999999943,85.00000000000173,,-24.999999999997698
2019.07.08,-152.00000000000102,49.99999999999449,,-102.00000000000654
2019.07.08,-177.0000000000067,68.99999999998573,,-108.00000000002098
2019.07.08,-189.00000000000716,58.000000000002494,,-131.00000000000466
2019.07.08,-153.99999999999636,85.99999999998609,,-68.00000000001027
2019.07.08,-221.00000000000364,78.99999999998464,,-142.00000000001899
2019.07.08,-249.00000000000944,48.99999999998794,,-200.0000000000215
2019.07.08,-269.00000000000546,48.000000000003595,,-221.00000000000188
2019.07.08,-301.00000000000193,39.999999999995595,,-261.00000000000637
2019.07.08,-262.00000000000045,46.999999999997044,,-215.0000000000034
2019.07.08,-301.00000000000193,36.999999999998145,,-264.0000000000038
2019.07.08,-293.99999999999693,39.999999999995595,,-254.00000000000134
2019.07.08,-258.0000000000098,51.99999999998539,,-206.0000000000244
2019.07.08,-272.99999999999613,46.999999999997044,,-225.9999999999991
2019.07.08,-261.0000000000099,54.99999999998284,,-206.00000000002706
2019.07.08,-260.0000000000051,61.99999999998429,,-198.00000000002083
2019.07.08,-302.0000000000067,0.0,,-302.0000000000067
2019.07.08,-350.9999999999991,-2.999999999997449,,-353.99999999999653
2019.07.08,-377.00000000000955,-46.0000000000127,,-423.0000000000222
2019.07.08,-368.9999999999998,-42.0000000000087,,-411.00000000000847
2019.07.08,-331.00000000000307,-8.000000000008,,-339.0000000000111
2019.07.09,-296.99999999999704,0.9999999999843467,,-296.0000000000127
2019.07.09,-287.9999999999967,-9.000000000014552,,-297.00000000001125
2019.07.09,-304.00000000000205,0.9999999999843467,,-303.0000000000177
2019.07.09,-317.0000000000073,-15.00000000000945,,-332.0000000000167
2019.07.09,-350.0000000000085,-7.0000000000014495,,-357.00000000001
2019.07.09,-328.00000000000296,21.999999999988695,,-306.00000000001427
2019.07.09,-350.9999999999991,42.999999999993044,,-308.000000000006
2019.07.09,-466.0000000000082,39.999999999995595,,-426.0000000000126
2019.07.09,-469.99999999999886,59.99999999999339,,-410.00000000000546
2019.07.09,-457.9999999999984,109.00000000000354,,-348.9999999999949
2019.07.09,-412.9999999999967,170.99999999998784,,-242.00000000000887
2019.07.09,-447.00000000000273,197.99999999998707,,-249.00000000001566
2019.07.09,-424.99999999999716,228.99999999999034,,-196.00000000000682
2019.07.09,-353.00000000000864,251.99999999998556,,-101.00000000002308
2019.07.09,-355.000000000004,261.9999999999845,,-93.0000000000195
2019.07.09,-314.00000000000716,236.99999999999832,,-77.00000000000884
2019.07.09,-320.0000000000074,251.00000000000122,,-69.00000000000617
2019.07.09,-358.0000000000041,272.99999999998994,,-85.00000000001415
2019.07.09,-376.0000000000048,236.99999999999832,,-139.00000000000645
2019.07.09,-385.0000000000051,217.0000000000005,,-168.0000000000046
2019.07.09,-471.00000000000364,193.99999999998306,,-277.0000000000206
2019.07.09,-478.9999999999992,251.99999999998556,,-227.00000000001364
2019.07.09,-442.99999999999784,244.9999999999841,,-198.00000000001373
2019.07.09,-500.0,273.9999999999965,,-226.00000000000352
2019.07.09,-537.0000000000061,295.0000000000008,,-242.00000000000534
2019.07.09,-489.0000000000043,341.99999999999784,,-147.00000000000648
2019.07.09,-469.99999999999886,370.00000000000364,,-99.99999999999523
2019.07.09,-399.0000000000009,377.9999999999894,,-21.000000000011482
2019.07.09,-412.9999999999967,408.9999999999927,,-4.000000000003979
2019.07.09,-421.99999999999704,395.99999999999636,,-26.000000000000682
2019.07.09,-412.9999999999967,418.9999999999916,,5.999999999994884
2019.07.09,-408.00000000000125,360.9999999999891,,-47.000000000012164
2019.07.09,-406.0000000000059,363.0000000000022,,-43.000000000003695
2019.07.09,-426.00000000000193,340.9999999999913,,-85.00000000001063
2019.07.09,-418.00000000000637,397.0000000000029,,-21.000000000003467
2019.07.09,-423.0000000000018,371.99999999999454,,-51.000000000007276
2019.07.09,-356.00000000000875,400.9999999999847,,44.999999999975955
2019.07.09,-371.0000000000093,422.9999999999956,,51.9999999999863
2019.07.09,-388.00000000000523,412.9999999999967,,24.999999999991473
2019.07.09,-411.00000000000136,412.9999999999967,,1.9999999999953388
2019.07.09,-388.00000000000523,392.9999999999989,,4.99999999999369
2019.07.09,-383.0000000000098,388.9999999999949,,5.999999999985107
2019.07.09,-396.0000000000008,386.9999999999818,,-9.000000000018986
2019.07.09,-445.99999999999795,351.99999999999676,,-94.0000000000012
2019.07.09,-504.0000000000049,361.9999999999957,,-142.0000000000092
2019.07.09,-475.9999999999991,357.99999999999164,,-118.00000000000745
2019.07.09,-468.0000000000035,368.9999999999971,,-99.00000000000642
2019.07.09,-462.0000000000033,374.999999999992,,-87.00000000001131
2019.07.10,-439.00000000000716,378.999999999996,,-60.00000000001114
2019.07.10,-435.0000000000023,373.00000000000114,,-62.00000000000114
2019.07.10,-454.9999999999983,356.00000000000074,,-98.99999999999756
2019.07.10,-465.0000000000034,323.99999999999096,,-141.00000000001245
2019.07.10,-477.00000000000387,322.9999999999844,,-154.00000000001944
2019.07.10,-513.9999999999958,313.99999999999204,,-200.00000000000375
2019.07.10,-558.0000000000069,332.9999999999833,,-225.00000000002365
2019.07.10,-564.0000000000072,319.999999999987,,-244.00000000002018
2019.07.10,-560.0000000000023,312.00000000000114,,-248.00000000000114
2019.07.10,-531.0000000000059,325.99999999998187,,-205.00000000002404
2019.07.10,-503.0000000000001,-79.00000000000685,,-582.0000000000069
2019.07.10,-503.0000000000001,241.99999999998667,,-261.0000000000134
2019.07.10,-487.000000000009,272.99999999998994,,-214.00000000001904
2019.07.10,-486.0000000000042,298.9999999999826,,-187.0000000000216
2019.07.10,-481.00000000000875,326.9999999999884,,-154.00000000002035
2019.07.10,-466.0000000000082,353.99999999998766,,-112.00000000002052
2019.07.10,-466.0000000000082,364.9999999999931,,-101.00000000001506
2019.07.10,-462.0000000000033,395.99999999999636,,-66.00000000000693
2019.07.10,-472.999999999999,434.000000000001,,-38.999999999997954
2019.07.10,-525.0000000000057,424.99999999998647,,-100.00000000001921
2019.07.10,-549.0000000000066,442.9999999999934,,-106.00000000001319
2019.07.10,-549.9999999999972,428.9999999999905,,-121.00000000000665
2019.07.10,-536.0000000000014,407.0000000000018,,-128.99999999999955
2019.07.10,-525.0000000000057,402.9999999999978,,-122.0000000000079
2019.07.10,-540.9999999999968,401.99999999999125,,-139.00000000000557
2019.07.10,-480.000000000004,397.99999999998727,,-82.00000000001671
2019.07.10,-472.999999999999,397.0000000000029,,-75.99999999999608
2019.07.10,-493.9999999999998,378.999999999996,,-115.00000000000375
2019.07.10,-506.0000000000002,363.0000000000022,,-142.999999999998
2019.07.10,-525.9999999999962,340.9999999999913,,-185.00000000000495
2019.07.10,-528.9999999999964,353.99999999998766,,-175.0000000000087
2019.07.10,-524.0000000000009,373.00000000000114,,-150.99999999999977
2019.07.10,-164.00000000000148,546.000000000002,,382.00000000000057
2019.07.10,-320.99999999999795,502.00000000000244,,181.0000000000045
2019.07.10,-292.0000000000016,507.9999999999973,,215.99999999999574
2019.07.10,-206.00000000000307,495.000000000001,,288.99999999999795
2019.07.10,-147.99999999999613,490.999999999997,,343.00000000000085
2019.07.10,-39.00000000000148,520.9999999999936,,481.99999999999216
2019.07.10,-46.00000000000648,554.9999999999944,,508.99999999998795
2019.07.10,-13.00000000000523,517.9999999999962,,504.999999999991
2019.07.10,-55.999999999997385,523.9999999999911,,467.99999999999375
2019.07.10,-40.00000000000625,507.9999999999973,,467.9999999999911
2019.07.10,-49.99999999999716,505.99999999998425,,455.9999999999871
2019.07.10,-37.9999999999967,469.99999999999267,,431.99999999999596
2019.07.10,-19.000000000005457,446.9999999999974,,427.9999999999919
2019.07.10,-25.99999999999625,462.9999999999912,,436.99999999999494
2019.07.10,-52.00000000000671,470.9999999999992,,418.9999999999925
2019.07.10,-52.00000000000671,468.9999999999861,,416.99999999997937
2019.07.11,-34.99999999999659,498.9999999999828,,463.9999999999862
2019.07.11,10.99999999999568,503.99999999999335,,514.9999999999891
2019.07.11,12.999999999991019,503.99999999999335,,516.9999999999843
2019.07.11,57.999999999992724,514.9999999999987,,572.9999999999915
2019.07.11,66.0000000000025,517.9999999999962,,583.9999999999987
2019.07.11,72.00000000000273,510.99999999999477,,582.9999999999975
2019.07.11,88.99999999999864,525.999999999982,,614.9999999999807
2019.07.11,236.99999999999477,529.999999999986,,766.9999999999808
2019.07.11,281.9999999999965,556.9999999999853,,838.9999999999818
2019.07.11,299.99999999999716,575.9999999999987,,875.9999999999959
2019.07.11,349.00000000000375,569.9999999999816,,918.9999999999853
2019.07.11,396.0000000000008,553.9999999999878,,949.9999999999886
2019.07.11,483.0000000000041,598.999999999994,,1081.9999999999982
2019.07.11,465.0000000000034,601.9999999999915,,1066.999999999995
2019.07.11,441.99999999999307,607.9999999999864,,1049.9999999999795
2019.07.11,448.99999999999807,607.0000000000019,,1056.0
2019.07.11,454.9999999999983,607.9999999999864,,1062.9999999999845
2019.07.11,421.99999999999704,612.9999999999969,,1034.999999999994
2019.07.11,403.99999999999636,661.0000000000005,,1064.9999999999968
2019.07.11,405.00000000000114,612.9999999999969,,1017.9999999999981
2019.07.11,326.9999999999982,641.999999999987,,968.9999999999852
2019.07.11,304.00000000000205,635.9999999999922,,939.9999999999942
2019.07.11,346.00000000000364,646.9999999999976,,993.0000000000013
2019.07.11,369.99999999999034,639.9999999999961,,1009.9999999999865
2019.07.11,256.9999999999908,617.9999999999852,,874.999999999976
2019.07.11,245.9999999999951,585.9999999999976,,831.9999999999927
2019.07.11,227.99999999999443,600.9999999999849,,828.9999999999793
2019.07.11,259.00000000000034,636.9999999999986,,895.999999999999
2019.07.11,280.00000000000114,607.9999999999864,,887.9999999999875
2019.07.11,278.99999999999636,619.9999999999983,,898.9999999999947
2019.07.11,323.99999999999807,632.9999999999947,,956.9999999999927
2019.07.11,94.99999999999886,658.9999999999874,,753.9999999999862
2019.07.11,129.99999999999545,670.9999999999993,,800.9999999999948
2019.07.11,78.00000000000296,617.0000000000009,,695.0000000000039
2019.07.11,103.9999999999992,607.9999999999864,,711.9999999999856
2019.07.11,81.00000000000307,592.9999999999991,,674.0000000000022
2019.07.11,75.9999999999934,578.9999999999961,,654.9999999999895
2019.07.11,106.99999999999932,575.9999999999987,,682.9999999999981
2019.07.11,18.000000000000682,560.9999999999893,,578.99999999999
2019.07.11,-37.00000000000614,523.9999999999911,,486.999999999985
2019.07.11,-103.9999999999992,520.9999999999936,,416.99999999999443
2019.07.11,-103.9999999999992,539.0000000000006,,435.00000000000136
2019.07.11,-36.000000000001364,583.9999999999845,,547.9999999999832
2019.07.11,-49.000000000006594,578.9999999999961,,529.9999999999895
2019.07.11,-51.00000000000193,573.9999999999857,,522.9999999999837
2019.07.11,-43.00000000000637,578.9999999999961,,535.9999999999898
2019.07.11,-43.00000000000637,577.9999999999897,,534.9999999999833
2019.07.11,-85.00000000000796,560.9999999999893,,475.99999999998136
2019.07.12,-67.99999999999784,516.9999999999897,,448.9999999999918
