date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,CADCHF,GBPJPY,GBPAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.05.16,-46.00000000000159,-14.000000000002899,-74.0000000000185,-23.000000000010346,-42.0000000000087,0.0,-63.99999999999739,-186.00000000000705,-123.99999999999079,-122.0000000000141,-59.000000000009045,0.0,-42.00000000000159,-180.99999999999739,-87.0000000000033,-217.0000000000005,-94.00000000000519,-142.99999999998204,,-1518.0000000000505
2016.05.16,-14.999999999998348,26.0000000000149,-76.0000000000094,-2.0000000000095497,52.99999999999194,94.00000000000519,-80.00000000000229,-164.00000000000148,-102.99999999999754,-151.00000000001046,15.999999999993797,42.0000000000087,-57.999999999992724,-192.99999999999784,-120.00000000000455,-239.0000000000003,-114.00000000000298,-119.99999999998678,,-1203.9999999999998
2016.05.16,55.000000000005045,5.000000000010552,-79.00000000000685,-145.00000000001023,37.99999999998249,19.999999999997797,-92.99999999999864,-174.0000000000066,-145.9999999999906,-165.99999999999682,-206.00000000001728,-15.999999999993797,-63.99999999999295,-176.00000000000193,-108.99999999999466,-224.000000000002,-155.00000000000514,-140.99999999999113,,-1776.000000000013
2016.05.16,56.0000000000005,15.00000000000945,-45.000000000006146,-138.00000000000523,106.99999999999044,58.99999999999794,-60.99999999999994,-111.0000000000042,-72.99999999998974,-50.00000000001137,-128.000000000017,-159.99999999998238,51.00000000000193,-105.99999999999454,1.9999999999953388,-278.00000000000045,-163.00000000000205,-234.99999999998522,,-1258.0000000000027
2016.05.16,70.99999999999883,38.0000000000047,47.99999999998139,-91.99999999999875,76.99999999999375,123.00000000000644,-126.99999999999933,-176.00000000000193,-95.99999999999609,-99.99999999999432,78.00000000000028,-139.00000000000023,-16.999999999995907,-236.99999999999477,-114.00000000000432,-350.00000000000585,-215.00000000000963,-275.9999999999874,,-1504.0000000000032
2016.05.16,85.00000000000173,-25.999999999992696,46.999999999997044,-64.00000000000716,108.99999999998133,208.00000000000819,-124.99999999999733,-180.99999999999739,-93.99999999999409,-165.00000000002046,307.99999999999716,-96.99999999999153,-25.99999999999625,-322.00000000000273,-114.00000000000432,-441.0000000000025,-226.00000000000398,-370.999999999988,,-1495.000000000013
2016.05.16,119.00000000000244,-11.00000000000545,-37.00000000002035,10.99999999999568,126.99999999998823,219.99999999999798,-102.99999999999754,-239.99999999999488,-123.99999999999079,-324.0000000000123,404.9999999999887,-173.99999999998528,-93.99999999999409,-513.0000000000052,-182.00000000000216,-590.999999999997,-208.00000000000819,-507.9999999999973,,-2227.0000000000377
2016.05.16,146.00000000000168,-18.999999999991246,-68.00000000000139,111.99999999999477,156.00000000000057,221.99999999999997,-56.99999999999594,-293.00000000000637,-127.99999999999478,-364.0000000000043,408.9999999999927,-177.99999999998929,-132.99999999999557,-478.9999999999992,-174.99999999999716,-531.0000000000036,-166.00000000001057,-526.9999999999886,,-2072.999999999988
2016.05.16,126.99999999999933,-4.999999999988347,-70.99999999999883,131.00000000000023,150.99999999999002,258.0000000000027,-24.000000000001798,-299.99999999999716,-117.99999999999588,-403.00000000002,461.0000000000003,-116.99999999998934,-137.00000000000045,-474.00000000000375,-150.99999999999625,-529.0000000000017,-147.00000000000824,-546.000000000002,,-1894.0000000000114
2016.05.16,124.99999999999733,83.00000000001084,-25.00000000000835,132.99999999999557,125.99999999998168,241.00000000000233,-0.999999999995449,-317.0000000000073,-148.99999999999915,-540.0000000000205,344.99999999999534,-415.99999999999415,-191.99999999999307,-522.0000000000056,-87.0000000000033,-544.0,-119.00000000000244,-678.0000000000008,,-2537.000000000047
2016.05.16,136.00000000000279,104.99999999999955,-11.00000000000545,132.99999999999557,-60.000000000015596,261.0000000000001,-42.999999999993044,-323.99999999999807,-244.99999999999523,-582.9999999999984,383.99999999998437,-398.9999999999938,-274.9999999999915,-558.9999999999975,-156.99999999999648,-448.000000000004,7.9999999999968985,-654.9999999999834,,-2731.9999999999936
2016.05.16,175.00000000000293,133.00000000000534,-41.000000000002146,204.9999999999983,-58.000000000002494,363.0000000000022,-85.00000000000173,-403.99999999999636,-264.999999999993,-759.0000000000146,526.9999999999886,-102.99999999998644,-388.9999999999958,-683.9999999999975,-314.9999999999977,-462.0000000000068,-53.00000000000304,-627.9999999999841,,-2842.9999999999845
2016.05.16,197.00000000000273,181.00000000000892,-50.0000000000167,286.9999999999919,-77.00000000001594,370.9999999999991,-124.00000000000189,-400.99999999999625,-280.9999999999979,-758.0000000000098,533.99999999999,95.00000000000064,-396.0000000000008,-733.0000000000041,-359.99999999999943,-507.0000000000019,-90.0000000000012,-584.9999999999911,,-2697.0000000000437
2016.05.16,187.9999999999993,190.00000000000128,-45.000000000006146,242.999999999995,-117.00000000001154,363.0000000000022,-156.00000000000057,-340.0000000000034,-328.9999999999904,-736.9999999999948,522.0000000000002,148.00000000001478,-414.0000000000015,-710.000000000008,-379.0000000000049,-483.0000000000001,-106.00000000000608,-504.9999999999999,,-2667.0000000000146
2016.05.16,217.99999999999596,190.00000000000128,-35.00000000000725,275.99999999999625,-120.00000000000898,401.00000000000693,-168.00000000000148,-344.99999999999886,-325.99999999999295,-735.0000000000136,627.9999999999841,269.00000000000813,-415.9999999999968,-713.0000000000081,-385.0000000000051,-463.0000000000023,-129.00000000000134,-463.9999999999977,,-2317.000000000042
2016.05.16,195.00000000000074,140.0000000000068,-36.0000000000138,122.99999999999045,-106.00000000000608,341.0000000000024,-163.99999999999747,-337.0000000000033,-302.9999999999977,-683.9999999999975,522.0000000000002,175.99999999999838,-379.99999999999545,-676.0000000000019,-364.9999999999949,-460.00000000000483,-121.99999999999989,-482.999999999989,,-2619.0000000000027
2016.05.16,178.99999999999582,137.00000000000932,-11.00000000000545,63.99999999999295,-104.00000000001519,319.99999999999807,-141.00000000000225,-224.99999999999432,-300.99999999999574,-447.00000000000273,465.99999999998863,84.0000000000174,-263.9999999999958,-510.0000000000051,-242.00000000000443,-400.00000000000034,-114.00000000000298,-425.99999999999307,,-1935.000000000015
2016.05.16,202.0000000000022,90.00000000001229,-21.00000000000435,108.99999999999466,-34.000000000000696,308.00000000000824,-134.0000000000008,-180.00000000000682,-266.999999999995,-373.0000000000189,499.9999999999893,104.99999999999955,-204.9999999999983,-484.99999999999943,-221.9999999999942,-423.0000000000067,-127.00000000001043,-427.99999999998397,,-1585.0000000000136
2016.05.16,141.00000000000225,89.00000000000574,-25.00000000000835,123.99999999999523,-161.00000000001114,318.00000000000716,-165.9999999999995,-304.00000000000205,-309.99999999999915,-538.0000000000109,534.9999999999966,82.00000000000429,-319.9999999999932,-597.999999999999,-283.00000000000125,-438.00000000000506,-96.00000000000719,-465.99999999998863,,-2416.000000000014
2016.05.16,136.00000000000279,107.00000000001265,-31.000000000003247,122.99999999999045,-178.00000000001148,331.999999999999,-225.99999999999287,-308.00000000000693,-322.9999999999955,-635.9999999999957,551.9999999999969,164.00000000000858,-378.0000000000001,-638.9999999999958,-365.99999999999966,-451.0000000000014,-154.0000000000097,-426.9999999999996,,-2703.0000000000014
2016.05.16,68.99999999999685,66.00000000001049,37.99999999998249,27.000000000001023,-294.0000000000165,370.9999999999991,-314.99999999999864,-277.000000000001,-359.99999999999363,-480.0000000000182,699.9999999999895,224.000000000002,-370.9999999999951,-644.0000000000055,-402.000000000001,-463.0000000000023,-216.0000000000051,-408.9999999999927,,-2736.000000000048
2016.05.16,100.00000000000009,-45.000000000006146,37.99999999998249,97.99999999999898,-278.00000000000045,341.0000000000024,-305.99999999999517,-272.99999999999613,-346.9999999999973,-360.00000000001364,739.9999999999851,209.00000000001472,-382.99999999999557,-600.9999999999991,-429.00000000000205,-390.0000000000015,-205.00000000001074,-322.00000000000006,,-2413.000000000034
2016.05.16,73.99999999999629,28.000000000005798,12.999999999996348,45.99999999999227,-340.00000000000693,409.99999999999926,-407.99999999999727,-263.9999999999958,-357.99999999999164,-471.00000000000364,746.9999999999866,411.0000000000058,-381.9999999999908,-664.0000000000015,-469.99999999999886,-494.00000000000557,-291.0000000000079,-308.9999999999815,,-2721.9999999999986
2016.05.16,75.9999999999983,-60.99999999999994,23.999999999979593,55.999999999997385,-319.0000000000026,352.00000000000784,-407.99999999999727,-277.000000000001,-358.9999999999982,-487.99999999999955,726.9999999999887,462.0000000000068,-393.99999999999125,-650.0000000000057,-492.00000000000443,-478.0000000000006,-297.00000000000284,-282.9999999999888,,-2809.000000000013
