date,USDCHF,USDJPY,EURGBP,empty,sum
2020.11.23,-73.99999999999629,-72.00000000000273,-118.00000000000699,,-264.000000000006
2020.11.23,-83.9999999999952,-70.99999999999795,-77.00000000000485,,-231.999999999998
2020.11.23,-74.99999999999174,-114.00000000000432,-67.00000000000594,,-256.00000000000205
2020.11.23,-69.9999999999923,-96.00000000000364,-69.00000000000794,,-235.00000000000387
2020.11.23,-34.000000000000696,-106.99999999999932,-83.00000000001084,,-224.00000000001086
2020.11.23,7.0000000000014495,-87.0000000000033,-91.00000000000774,,-171.0000000000096
2020.11.23,16.0000000000049,-52.00000000000671,-83.00000000001084,,-119.00000000001265
2020.11.23,10.000000000010001,-26.00000000001046,-9.00000000000345,,-25.000000000003908
2020.11.23,13.00000000000745,-12.000000000000455,-14.000000000002899,,-12.999999999995904
2020.11.23,7.0000000000014495,-20.000000000010232,-13.00000000000745,,-26.000000000016232
2020.11.23,24.000000000001798,-4.0000000000048885,-19.00000000000235,,0.9999999999945608
2020.11.23,32.0000000000098,-14.000000000010004,-33.000000000005244,,-15.00000000000545
2020.11.23,12.000000000000899,-21.000000000000796,-49.00000000001015,,-58.00000000001005
2020.11.23,9.00000000000345,-17.000000000010118,-51.000000000001044,,-59.00000000000772
2020.11.23,10.000000000010001,-15.000000000000568,-45.000000000006146,,-49.99999999999672
2020.11.23,28.000000000005798,-8.000000000009777,-46.00000000000159,,-26.00000000000557
2020.11.23,47.00000000000814,-11.00000000000989,-21.999999999999797,,13.999999999998455
2020.11.23,28.000000000005798,-29.000000000010573,-48.000000000003595,,-49.00000000000837
2020.11.23,-5.999999999994898,-102.00000000000387,-77.00000000000485,,-185.0000000000036
2020.11.23,-20.999999999993246,-79.00000000000773,-25.00000000000835,,-125.00000000000932
2020.11.23,-21.999999999999797,-79.00000000000773,61.999999999995396,,-39.000000000012136
2020.11.23,-50.99999999998994,-79.00000000000773,237.99999999999378,,107.9999999999961
2020.11.23,-43.999999999999595,-75.00000000000284,187.9999999999993,,68.99999999999685
