date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,AUDNZD,empty,sum
2018.04.23,-37.00000000000925,0.0,-57.00000000000216,-197.00000000000273,-33.9999999999896,-147.00000000000824,-159.00000000002024,0.0,-121.99999999998568,-316.0000000000052,-104.99999999999955,-2.0000000000131024,-299.99999999998914,-13.999999999995794,-0.999999999995449,-116.99999999998934,,-1608.0000000000057
2018.04.23,39.999999999995595,109.00000000000354,-51.00000000000193,-181.9999999999933,-36.999999999998145,-136.00000000000279,-139.00000000000023,46.999999999997044,-109.99999999998522,-319.0000000000026,208.00000000000819,229.99999999999687,-316.0000000000052,-10.99999999999568,97.00000000000264,-154.99999999999403,,-724.9999999999752
2018.04.23,90.0000000000012,69.00000000000794,-37.00000000000614,-184.99999999999073,-46.999999999997044,-175.99999999999838,-172.0000000000166,73.00000000000084,-43.00000000000637,-350.9999999999902,175.00000000001404,252.99999999999213,-395.99999999999636,-18.000000000000682,31.000000000003247,-136.99999999998712,,-870.9999999999701
2018.04.23,122.99999999999534,96.99999999999153,-42.00000000000159,-217.0000000000005,-32.999999999994145,-197.00000000000273,-181.00000000000892,71.99999999999429,-90.00000000000341,-367.0000000000062,241.00000000000233,330.9999999999924,-453.99999999999886,-16.999999999995907,112.99999999999643,-220.99999999998232,,-842.0000000000223
2018.04.23,156.00000000000057,93.00000000000975,-47.000000000011255,-209.9999999999991,11.00000000000545,-209.9999999999991,-167.00000000000603,57.99999999999139,-117.999999999995,-388.9999999999949,239.00000000001143,343.99999999998875,-465.0000000000043,-19.99999999999602,114.99999999999844,-213.99999999998087,,-823.9999999999809
2018.04.23,163.99999999999747,32.0000000000098,-127.00000000000955,-282.0000000000045,52.000000000007596,-256.00000000001177,-192.99999999999872,43.999999999999595,-203.00000000000296,-422.9999999999956,242.99999999999324,361.9999999999957,-526.9999999999886,-45.000000000001705,68.00000000000139,-238.99999999998923,,-1329.999999999998
2018.04.23,170.99999999999892,-11.999999999989797,-115.99999999999966,-266.999999999995,87.00000000000374,-341.00000000001353,-155.00000000001623,-28.000000000005798,-205.99999999998886,-503.99999999999335,188.00000000001037,359.99999999998255,-573.9999999999857,-40.00000000000625,70.99999999999883,-268.9999999999859,,-1634.9999999999857
2018.04.23,152.99999999999204,1.999999999990898,-91.00000000000819,-212.99999999999653,79.00000000000685,-358.9999999999982,-148.00000000001478,-48.99999999999905,-258.99999999998613,-479.0000000000072,93.00000000000975,224.99999999998633,-510.99999999999477,-58.9999999999975,87.00000000000374,-295.99999999998516,,-1824.999999999998
2018.04.23,195.00000000000074,-45.000000000006146,-121.00000000000932,-214.00000000000307,63.00000000000195,-373.00000000000114,-131.00000000001444,-65.99999999999939,-300.9999999999877,-445.99999999999085,46.0000000000127,186.99999999998164,-412.9999999999967,-99.00000000000375,80.00000000000229,-262.999999999991,,-1901.000000000004
2018.04.23,146.99999999999713,-26.999999999999247,-117.00000000000443,-158.99999999999804,33.000000000005244,-381.0000000000091,-140.0000000000068,-64.0000000000085,-348.99999999998954,-462.0000000000068,42.0000000000087,188.9999999999947,-434.9999999999854,-108.00000000000409,94.00000000000519,-274.9999999999808,,-2011.9999999999818
