date,USDCHF,EURUSD,USDCAD,AUDUSD,CHFJPY,EURAUD,EURNZD,AUDJPY,empty,sum
2020.09.14,-37.99999999999359,-5.999999999994898,-34.000000000000696,0.0,-46.00000000000648,-60.99999999999994,-134.99999999999625,-15.000000000000568,,-334.99999999999244
2020.09.14,-34.99999999999615,-9.999999999998899,-85.00000000000173,9.00000000000345,-40.00000000000625,-73.99999999999629,-35.00000000000725,9.000000000000341,,-261.00000000000284
2020.09.14,-27.999999999994696,4.000000000004,-85.00000000000173,48.000000000003595,-48.00000000000182,-73.99999999999629,-106.00000000000608,24.00000000000091,,-264.9999999999921
2020.09.14,-12.999999999996348,60.000000000015596,-45.000000000006146,89.00000000000574,87.99999999999386,-9.999999999998899,-63.99999999999739,102.99999999999443,,208.00000000001086
2020.09.14,-29.999999999996696,27.00000000002145,-102.00000000000209,16.0000000000049,78.00000000000296,-127.99999999999478,15.999999999993797,36.99999999999193,,-85.99999999997851
2020.09.14,-30.999999999992145,22.0000000000109,-78.00000000000028,13.00000000000745,79.9999999999983,-123.00000000000644,59.99999999999339,37.9999999999967,,-18.999999999992127
2020.09.14,-69.9999999999923,-30.999999999981043,-124.99999999999733,-48.99999999999905,39.99999999999204,-178.99999999999582,324.9999999999975,-28.000000000005798,,-116.99999999998181
2020.09.14,-102.99999999999754,-40.99999999997994,-124.99999999999733,-65.99999999999939,-1.0000000000047748,-221.00000000000452,306.9999999999906,-42.00000000000159,,-291.9999999999945
2020.09.14,-102.99999999999754,-25.999999999992696,-89.00000000000574,-65.99999999999939,-1.0000000000047748,-242.99999999999324,287.9999999999994,-43.99999999999693,,-283.99999999999096
2020.09.14,-51.000000000001044,47.00000000001925,39.999999999995595,-15.999999999993797,33.00000000000125,-235.99999999999176,360.0000000000048,-6.000000000000227,,171.00000000003405
2020.09.14,-41.000000000002146,62.000000000006494,90.99999999999665,18.0000000000069,49.99999999999716,-174.00000000000747,387.99999999998835,27.000000000001023,,420.9999999999869
2020.09.14,-8.999999999992347,116.00000000000499,170.00000000000347,52.000000000007596,90.00000000000341,-164.99999999999292,377.0000000000051,61.99999999999761,,693.000000000037
2020.09.14,8.000000000008,115.00000000002063,191.99999999999218,42.0000000000087,72.00000000000273,-182.99999999999983,404.9999999999887,30.9999999999917,,682.0000000000128
2020.09.14,6.0000000000060005,97.00000000001374,171.00000000001003,46.00000000000159,51.9999999999925,-147.99999999999258,526.9999999999886,18.000000000000682,,769.0000000000206
2020.09.14,-8.999999999992347,90.00000000001229,154.0000000000097,17.000000000000348,22.999999999996135,-229.00000000001253,550.000000000006,-22.999999999996135,,573.0000000000235
2020.09.14,0.0,108.00000000001918,168.0000000000126,23.00000000000635,1.0000000000047748,-207.00000000000162,598.999999999994,-24.00000000000091,,668.0000000000343
2020.09.14,-7.9999999999968985,88.0000000000214,157.00000000000713,65.00000000000395,-16.000000000005343,-100.0000000000112,594.99999999999,3.0000000000001137,,784.0000000000092
2020.09.14,9.00000000000345,92.00000000000318,156.00000000000057,62.000000000006494,15.000000000000568,-130.99999999999224,534.9999999999966,15.999999999991132,,754.0000000000098
