date,USDCAD,NZDUSD,EURCHF,CHFJPY,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,AUDNZD,empty,sum
2017.04.10,-41.000000000002146,0.0,0.0,-156.99999999999648,-65.99999999998829,-45.000000000001705,-32.999999999994145,-68.99999999998573,-28.999999999996362,-40.00000000000625,-100.0000000000112,,-579.9999999999823
2017.04.10,-102.00000000000209,12.000000000000899,45.000000000006146,-207.9999999999984,-39.999999999995595,-33.00000000000125,-32.999999999994145,-48.99999999998794,10.000000000005116,1.9999999999953388,-124.99999999999733,,-520.9999999999693
2017.04.10,-123.00000000000644,57.00000000000705,65.99999999998829,-73.99999999999807,-38.99999999998904,-31.00000000000591,-17.000000000000348,43.999999999999595,22.999999999996135,57.999999999992724,-146.00000000000168,,-182.00000000001768
2017.04.10,-129.00000000000134,43.00000000000415,52.99999999999194,108.00000000000409,-39.999999999995595,138.9999999999958,-39.999999999995595,36.999999999998145,171.99999999999704,170.99999999999227,-195.9999999999962,,317.9999999999947
2017.04.10,-171.00000000001003,52.000000000007596,26.999999999999247,120.99999999999511,-75.00000000000284,121.99999999999989,-66.99999999999484,106.00000000000608,138.00000000000523,197.9999999999933,-180.0000000000024,,270.99999999999636
2017.04.10,-173.00000000000094,78.00000000000028,42.0000000000087,103.9999999999992,-87.99999999999919,102.99999999999443,32.0000000000098,104.99999999999955,123.00000000000466,180.99999999999739,-218.00000000000708,,289.0000000000068
2017.04.10,-174.99999999999181,45.000000000006146,51.000000000001044,111.99999999999477,-76.99999999999375,108.99999999999466,-1.0000000000065512,63.99999999999739,143.00000000000068,188.0000000000024,-214.00000000000307,,245.00000000000193
2017.04.10,-211.99999999998997,-5.999999999994898,76.0000000000094,239.99999999999488,-153.9999999999875,278.99999999999636,46.999999999997044,-62.99999999999084,231.99999999999932,215.99999999999397,-307.99999999999716,,347.0000000000306
2017.04.10,-234.00000000000088,-45.99999999999049,82.99999999998863,254.0000000000049,-276.9999999999939,293.99999999999693,69.9999999999923,-150.00000000000568,248.00000000000466,221.9999999999942,-371.00000000001023,,92.99999999998045
2017.04.10,-238.99999999998923,-56.99999999999594,79.00000000000685,278.99999999999636,-306.9999999999906,313.0000000000024,86.0000000000083,-185.99999999999727,239.00000000000432,194.99999999999318,-334.00000000001205,,68.00000000002626
2017.04.10,-289.9999999999903,-97.9999999999981,49.99999999999449,289.0000000000015,-303.9999999999932,307.00000000000216,26.999999999999247,-163.9999999999864,237.99999999999955,188.99999999999295,-202.9999999999976,,41.00000000002427
2017.04.10,-310.9999999999946,-93.99999999999409,53.999999999998494,271.0000000000008,-324.9999999999975,280.00000000000114,127.00000000001043,-198.99999999999363,212.0000000000033,164.00000000000148,-124.00000000001299,,55.000000000022794
2017.04.10,-279.99999999999136,-37.99999999999359,55.000000000005045,296.99999999999704,-322.00000000000006,304.9999999999926,127.00000000001043,-99.00000000000463,221.00000000000364,221.9999999999942,-56.99999999999594,,431.0000000000174
2017.04.10,-266.0000000000107,-6.999999999990347,59.000000000009045,308.9999999999975,-300.99999999999574,322.9999999999933,143.00000000000423,-79.99999999999119,215.0000000000034,239.99999999999488,-15.00000000000945,,620.0000000000049
2017.04.10,-261.0000000000001,14.000000000002899,41.000000000002146,287.9999999999967,-350.00000000000585,296.99999999999704,165.9999999999995,-45.99999999999049,197.00000000000273,241.99999999999022,12.999999999996348,,600.9999999999911
2017.04.10,-249.00000000001032,46.00000000000159,36.999999999998145,323.99999999999807,-374.999999999992,326.9999999999982,192.99999999999872,-32.999999999994145,204.9999999999983,274.9999999999915,58.99999999998684,,808.9999999999748
2017.04.10,-266.0000000000107,55.000000000005045,55.000000000005045,307.00000000000216,-358.9999999999982,331.99999999999363,215.99999999999397,-26.999999999999247,189.99999999999773,283.9999999999918,48.000000000003595,,834.999999999985
2017.04.10,-249.00000000001032,82.99999999999974,66.99999999999484,334.0000000000032,-375.9999999999986,370.9999999999951,239.99999999999577,-15.999999999993797,195.0000000000074,302.99999999999727,24.999999999986144,,976.9999999999768
2017.04.10,-265.0000000000041,120.00000000000898,39.999999999995595,275.99999999999625,-456.9999999999963,274.9999999999915,241.00000000000233,42.999999999993044,135.00000000000512,313.0000000000024,76.99999999999375,,797.9999999999885
2017.04.10,-266.0000000000107,146.00000000000168,18.0000000000069,221.00000000000364,-455.99999999998977,192.99999999999784,97.00000000001374,181.9999999999933,140.00000000000057,316.99999999999307,102.99999999998644,,694.9999999999967
2017.04.10,-245.0000000000063,85.00000000000173,21.999999999988695,171.99999999999704,-462.0000000000068,161.00000000000136,120.99999999999334,80.99999999999774,118.00000000000921,224.99999999999432,132.99999999998312,,410.9999999999534
2017.04.10,-197.00000000000273,85.00000000000173,31.000000000003247,185.99999999999284,-503.000000000009,179.00000000000205,58.000000000002494,42.0000000000087,141.00000000000534,243.99999999999977,197.00000000000273,,463.0000000000072
2017.04.10,-147.99999999999258,94.00000000000519,59.99999999999339,174.99999999999716,-475.0000000000032,194.00000000000261,39.999999999995595,19.999999999997797,183.9999999999975,253.0000000000001,193.99999999998306,,590.9999999999767
2017.04.10,-143.99999999998857,115.00000000000954,43.999999999999595,191.99999999999307,-429.99999999999704,219.99999999999886,-24.999999999986144,146.00000000000168,222.0000000000084,298.9999999999924,188.9999999999947,,828.0000000000266
2017.04.10,-79.99999999999119,104.99999999999955,80.99999999999774,171.99999999999704,-343.99999999998875,206.99999999999363,-28.000000000005798,78.00000000000028,228.00000000000864,271.0000000000008,147.99999999999258,,838.0000000000045
2017.04.10,-42.999999999993044,115.00000000000954,52.99999999999194,90.99999999999397,-236.99999999999832,87.99999999999386,-197.99999999998707,134.00000000001188,209.00000000000318,231.99999999999932,136.00000000000279,,580.000000000028
2017.04.10,-68.00000000000139,91.00000000000774,48.000000000003595,22.999999999996135,-306.00000000000625,27.000000000001023,-161.99999999999548,148.00000000001478,173.00000000000182,203.99999999999352,68.00000000000139,,246.00000000001685
2017.04.10,-52.000000000007596,96.00000000000719,52.99999999999194,75.9999999999934,-347.0000000000084,88.99999999999864,-163.9999999999864,156.00000000000057,210.00000000000796,220.99999999998943,34.99999999998504,,372.99999999997175
2017.04.10,25.00000000000835,74.00000000000739,42.0000000000087,100.99999999999909,-279.99999999999136,99.00000000000375,-383.0,130.0000000000079,268.0000000000007,223.99999999998954,-14.000000000002899,,286.00000000003115
2017.04.10,106.99999999999044,74.00000000000739,56.99999999999594,93.99999999999409,-146.00000000000168,90.99999999999397,-363.9999999999866,110.00000000001009,367.00000000000443,230.99999999999454,-8.000000000008,,612.9999999999947
2017.04.10,113.00000000000753,77.00000000000485,43.999999999999595,146.99999999999136,-46.999999999997044,134.9999999999909,-411.99999999999017,174.00000000000747,362.99999999999955,256.0000000000002,4.000000000004,,854.0000000000183
2017.04.10,167.00000000000603,77.00000000000485,46.999999999997044,117.999999999995,-19.999999999997797,118.99999999999977,-500.9999999999959,127.99999999999478,433.9999999999975,256.9999999999908,17.000000000000348,,842.9999999999924
2017.04.10,280.9999999999979,116.00000000000499,62.99999999999084,99.00000000000375,-8.999999999992347,129.99999999999545,-478.0000000000006,174.00000000000747,427.0000000000067,253.99999999999068,92.00000000000318,,1149.000000000008
2017.04.10,310.0000000000103,197.00000000000273,82.99999999998863,118.99999999999977,-38.0000000000047,171.99999999999704,-394.9999999999898,215.99999999999397,417.0000000000016,313.99999999999295,153.9999999999875,,1548.99999999998
2017.04.10,330.9999999999924,240.00000000000688,59.99999999999339,144.99999999999602,18.999999999991246,183.9999999999975,-452.99999999999227,243.99999999999977,394.00000000000546,328.9999999999935,148.99999999999915,,1641.9999999999832
2017.04.10,330.0000000000081,237.00000000000944,80.99999999999774,152.9999999999916,-197.00000000000273,192.99999999999784,-340.00000000000693,225.99999999999287,367.00000000000443,334.0000000000032,173.99999999998528,,1557.9999999999807
2017.04.10,290.9999999999968,277.000000000005,63.99999999999739,179.00000000000205,-195.9999999999962,197.9999999999933,-360.9999999999891,273.9999999999965,341.0000000000082,344.99999999999886,193.99999999998306,,1605.999999999996
2017.04.10,421.0000000000047,304.00000000000426,73.99999999999629,18.999999999991246,-18.999999999991246,84.99999999999375,-356.00000000000074,246.99999999999721,299.99999999999716,259.9999999999909,234.99999999998522,,1569.9999999999688
2017.04.10,364.00000000000875,304.00000000000426,78.00000000000028,-76.00000000000762,-42.0000000000087,-60.000000000002274,-295.0000000000008,269.00000000000813,158.00000000000125,167.99999999999216,279.99999999999136,,1147.9999999999866
2017.04.10,418.0000000000073,307.0000000000017,65.99999999998829,-40.99999999999682,52.99999999999194,-22.00000000000557,-414.9999999999876,300.00000000001137,236.0000000000042,206.99999999999363,261.0000000000001,,1370.0000000000086
2017.04.10,489.99999999999045,282.0000000000045,87.99999999999919,-34.000000000006025,120.00000000000898,-6.000000000000227,-473.99999999999665,292.00000000000335,317.0000000000073,206.99999999999363,215.99999999999397,,1497.9999999999986
2017.04.10,567.9999999999907,285.00000000000193,99.00000000000463,-22.999999999996135,225.00000000000853,15.000000000000568,-497.99999999999847,280.9999999999979,380.00000000000966,228.9999999999992,198.99999999999363,,1760.0000000000118
2017.04.10,571.9999999999948,287.0000000000039,103.00000000000864,-61.99999999999761,158.99999999999804,-1.9999999999953388,-492.0000000000035,269.00000000000813,335.00000000000796,204.9999999999983,207.99999999998596,,1582.000000000009
2017.04.10,615.00000000001,286.00000000000847,103.00000000000864,-55.00000000000682,217.0000000000005,-13.00000000000523,-575.9999999999987,306.00000000000625,356.9999999999993,223.99999999998954,192.99999999999872,,1657.0000000000105
2017.04.10,605.9999999999955,265.99999999999955,102.00000000000209,-72.00000000000273,292.00000000000335,-30.000000000001137,-597.9999999999874,330.0000000000081,406.9999999999965,213.99999999999864,181.9999999999933,,1699.0000000000055
2017.04.10,611.000000000006,267.00000000000614,106.99999999999044,-117.00000000000443,333.0000000000055,-48.00000000000182,-611.9999999999903,317.9999999999961,382.000000000005,191.0000000000025,181.9999999999933,,1614.0000000000082
2017.04.10,608.0000000000085,251.00000000000122,110.99999999999443,-100.99999999999909,391.9999999999924,-49.99999999999716,-658.9999999999874,317.0000000000117,406.9999999999965,191.99999999999307,163.9999999999864,,1632.000000000001
2017.04.10,645.0000000000067,276.00000000000955,69.9999999999923,-168.00000000000637,380.00000000000256,-108.00000000000409,-663.999999999998,330.0000000000081,377.00000000000955,158.99999999999181,187.00000000000384,,1484.0000000000161
2017.04.11,665.0000000000044,245.0000000000063,34.000000000000696,-200.00000000000284,327.00000000001063,-123.00000000000466,-672.9999999999902,368.00000000001273,368.0000000000092,176.00000000000193,226.99999999999943,,1414.0000000000477
2017.04.11,642.0000000000092,321.0000000000046,55.99999999998939,-188.0000000000024,313.00000000000773,-129.99999999999545,-659.999999999994,422.9999999999956,343.0000000000035,191.0000000000025,227.99999999998377,,1539.0000000000045
