date,USDCAD,NZDUSD,EURCHF,CHFJPY,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,AUDNZD,empty,sum
2017.04.10,-29.999999999996696,12.000000000000899,46.999999999997044,-25.99999999999625,1.999999999990898,-1.9999999999953388,22.999999999995246,-18.999999999991246,21.000000000000796,7.999999999995566,-100.0000000000112,,-64.00000000001027
2017.04.10,-76.0000000000094,58.000000000002494,92.00000000000318,-43.99999999999693,1.999999999990898,-16.999999999995907,32.999999999994145,52.000000000007596,40.99999999999682,57.00000000000216,-94.00000000001629,,103.99999999997877
2017.04.10,-49.99999999999449,59.000000000009045,83.9999999999952,138.00000000000523,52.000000000007596,164.00000000000148,5.000000000010552,53.999999999998494,209.00000000000318,185.00000000000227,-143.00000000000423,,757.0000000000343
2017.04.10,-109.00000000000354,69.00000000000794,60.99999999999994,176.9999999999925,4.000000000004,176.00000000000193,2.0000000000131024,127.00000000001043,210.99999999999852,229.99999999998977,-134.00000000001188,,814.0000000000027
2017.04.10,-163.00000000000205,79.00000000000685,58.000000000002494,132.99999999999557,-28.999999999990145,131.00000000000023,69.00000000000794,136.00000000000279,146.0000000000008,203.99999999999352,-146.00000000000168,,618.0000000000164
2017.04.10,-129.00000000000134,100.00000000000009,52.99999999999194,117.00000000000443,-45.99999999999049,111.0000000000042,42.0000000000087,147.00000000000824,147.99999999999613,201.99999999999818,-182.0000000000155,,563.0000000000045
2017.04.10,-143.99999999998857,70.0000000000034,79.99999999999119,290.9999999999968,-56.99999999999594,329.9999999999983,56.000000000011596,100.99999999999554,293.00000000000637,316.99999999999307,-187.00000000000384,,1150.000000000008
2017.04.10,-211.99999999998997,8.000000000008,89.00000000000574,257.99999999999557,-148.99999999999915,296.99999999999704,93.00000000000975,-1.999999999990898,254.0000000000049,251.99999999999534,-277.00000000001614,,611.0000000000201
2017.04.10,-188.00000000001037,-13.999999999991797,82.99999999998863,304.9999999999926,-228.00000000000597,343.0000000000035,87.99999999999919,-63.99999999999739,281.9999999999965,241.99999999999022,-334.00000000001205,,514.9999999999532
2017.04.10,-228.99999999999034,-31.999999999998696,89.99999999999008,310.0000000000023,-269.00000000000813,355.000000000004,124.00000000001299,-109.99999999998789,274.0000000000009,233.99999999999466,-190.00000000000128,,557.0000000000186
2017.04.10,-286.99999999999284,-52.99999999999194,68.00000000000139,314.9999999999977,-302.0000000000023,337.99999999999386,151.00000000001222,-114.99999999999844,245.00000000000455,219.99999999999886,-68.00000000000139,,512.0000000000217
