names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['EURJPY'],80.0,0.6219603174603177,B
EURUSD,10,['EURJPY'],80.0,-0.6495952380952381,S
USDJPY,15,"['CADCHF', 'AUDCAD', 'EURAUD']",80.0,-0.11122727272727273,S
USDCAD,10,['CHFJPY'],80.0,1.0,B
AUDUSD,10,"['EURCHF', 'CHFJPY']",80.0,0.24,B
NZDUSD,10,"['EURCHF', 'CHFJPY']",80.0,0.04,B
GBPCHF,10,['EURUSD'],80.0,-1.0,S
CHFJPY,10,"['EURJPY', 'NZDCAD']",100.0,0.3,B
CADCHF,10,['GBPAUD'],100.0,-0.7069285714285714,S
EURGBP,10,['EURUSD'],80.0,1.0,B
GBPCAD,30,"['GBPCAD', 'CHFJPY', 'EURJPY', 'EURCAD']",80.0,-1.0,S
EURJPY,15,"['CADJPY', 'GBPCAD', 'EURJPY', 'USDJPY', 'GBPUSD', 'EURCAD']",100.0,0.78,B
EURCAD,15,"['CADCHF', 'AUDCAD', 'EURAUD', 'EURJPY']",80.0,-0.9106666666666666,S
CADJPY,10,"['AUDCAD', 'EURAUD', 'AUDNZD']",80.0,0.52,B
AUDNZD,10,"['NZDCHF', 'GBPCHF']",80.0,1.0,B
