date,USDCAD,AUDUSD,NZDUSD,AUDCHF,EURAUD,AUDJPY,NZDJPY,AUDNZD,empty,sum
2019.05.27,-1.999999999990898,-4.999999999999449,-16.0000000000049,35.999999999991594,15.00000000000945,-2.0000000000095497,-40.00000000000625,35.999999999991594,,21.99999999998159
2019.05.27,11.00000000000545,39.999999999995595,-2.000000000002,70.99999999999883,102.00000000000209,42.999999999992156,3.9999999999906777,83.00000000001084,,351.9999999999937
2019.05.27,11.999999999989797,17.000000000000348,-46.00000000000159,12.999999999996348,49.99999999999449,4.9999999999954525,-60.000000000002274,92.00000000000318,,82.99999999997576
2019.05.27,-11.999999999989797,14.999999999998348,-58.000000000002494,2.000000000002,55.000000000005045,-41.00000000001103,-103.00000000000864,89.99999999999008,,-52.000000000016485
2019.05.27,-41.000000000002146,-27.999999999994696,-57.00000000000705,-36.0000000000027,-35.999999999991594,-79.9999999999983,-106.99999999999932,38.0000000000047,,-346.9999999999911
2019.05.27,-17.000000000000348,24.000000000001798,-31.000000000003247,2.000000000002,36.999999999998145,-27.000000000001023,-82.99999999999841,76.0000000000094,,-18.999999999991687
2019.05.27,-5.000000000010552,41.9999999999976,2.999999999997449,2.000000000002,51.000000000001044,-40.00000000000625,-73.99999999999807,46.999999999997044,,25.999999999980275
2019.05.27,-14.000000000002899,2.000000000002,-4.000000000004,-39.00000000000014,-11.00000000000545,-108.00000000000409,-106.99999999999932,-4.000000000004,,-285.00000000001785
2019.05.27,-32.0000000000098,-14.000000000002899,-16.0000000000049,-24.000000000001798,1.999999999990898,-91.00000000000819,-85.99999999999852,-5.000000000010552,,-266.00000000004576
2019.05.27,-29.999999999996696,-16.0000000000049,-18.0000000000069,-26.000000000003798,17.000000000000348,-91.00000000000819,-85.99999999999852,-9.999999999998899,,-260.00000000001756
2019.05.27,5.000000000010552,-21.999999999999797,-17.000000000000348,-63.00000000000195,11.999999999989797,-121.00000000000932,-109.00000000000887,-15.00000000000945,,-330.0000000000294
2019.05.27,52.000000000007596,17.999999999995797,-3.0000000000085514,-43.00000000000415,83.00000000001084,-76.00000000000762,-90.00000000000341,17.000000000000348,,-42.000000000009145
2019.05.27,32.0000000000098,-2.999999999997449,-7.0000000000014495,-56.0000000000005,49.99999999999449,-125.0,-121.00000000000932,-2.999999999997449,,-233.00000000000188
2019.05.27,22.0000000000109,-21.00000000000435,-29.000000000001247,-75.00000000000284,42.0000000000087,-109.00000000000887,-112.99999999999955,1.0000000000065512,,-281.99999999999073
2019.05.27,12.999999999996348,-12.999999999996348,-36.0000000000027,-75.9999999999983,46.999999999997044,-109.00000000000887,-125.0,25.999999999992696,,-273.0000000000201
2019.05.27,38.0000000000047,2.999999999997449,-18.0000000000069,-80.99999999999774,-9.999999999998899,-106.00000000000875,-123.00000000000466,24.000000000001798,,-273.00000000001296
2019.05.27,2.999999999997449,-56.0000000000005,-59.000000000009045,-141.99999999999767,-89.00000000000574,-167.0000000000016,-164.00000000000148,1.0000000000065512,,-673.000000000012
2019.05.27,-32.999999999994145,-43.999999999999595,-62.000000000006494,-155.00000000000514,-75.00000000000284,-156.0000000000059,-169.00000000001114,17.000000000000348,,-677.0000000000249
2019.05.27,-52.99999999999194,2.000000000002,-16.0000000000049,-134.0000000000008,-48.000000000003595,-149.0000000000009,-159.00000000000603,21.00000000000435,,-536.0000000000018
2019.05.27,-69.00000000000794,-24.000000000001798,-28.000000000005798,-152.00000000000767,-103.99999999999298,-192.99999999999784,-186.00000000000705,-1.0000000000065512,,-757.0000000000276
2019.05.27,-12.999999999996348,16.0000000000049,12.999999999996348,-148.0000000000037,-97.9999999999981,-132.000000000005,-124.00000000000944,-5.999999999994898,,-492.00000000000625
2019.05.27,19.999999999997797,58.99999999999794,45.99999999999049,-167.00000000000603,-31.000000000003247,-109.99999999999943,-111.0000000000042,5.999999999994898,,-288.00000000003183
2019.05.27,76.0000000000094,83.9999999999952,56.99999999999594,-212.00000000000108,-25.999999999992696,-51.00000000000193,-72.00000000000273,25.00000000000835,,-118.99999999998954
2019.05.27,83.00000000001084,87.99999999999919,61.999999999995396,-197.99999999999818,-18.999999999991246,-22.00000000000557,-41.00000000001103,22.999999999995246,,-24.00000000000535
2019.05.27,69.9999999999923,85.99999999999719,51.99999999999649,-189.00000000000583,22.999999999995246,-27.000000000001023,-56.000000000011596,36.999999999998145,,-4.000000000039094
2019.05.27,79.99999999999119,102.99999999999754,65.99999999999939,-158.0000000000026,35.00000000000725,18.000000000000682,-15.000000000000568,39.999999999995595,,168.9999999999885
2019.05.27,126.0000000000039,85.99999999999719,51.99999999999649,-146.00000000000168,7.0000000000014495,-3.0000000000001137,-34.000000000006025,35.00000000000725,,122.99999999999844
