date,GBPUSD,USDCAD,AUDUSD,GBPCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURNZD,AUDCAD,NZDCAD,empty,sum
2021.05.10,76.99999999999375,82.00000000000429,114.99999999999844,58.000000000002494,-29.000000000001247,-74.00000000000739,126.99999999998823,108.99999999998133,-90.00000000000341,440.9999999999803,-63.00000000000195,2.999999999997449,,755.9999999999324
2021.05.10,64.99999999998174,79.00000000000685,93.99999999999409,48.000000000003595,3.999999999992898,-67.00000000000594,76.99999999999375,146.99999999998602,-133.00000000000978,417.0000000000007,0.0,-7.9999999999968985,,722.9999999999469
2021.05.10,-189.00000000001694,38.0000000000047,51.99999999999649,374.0000000000077,60.99999999999994,64.99999999999284,361.9999999999957,454.9999999999832,-46.00000000002069,278.00000000000045,-37.99999999999359,-100.00000000000009,,1311.9999999999498
2021.05.10,-251.00000000000122,72.99999999998974,39.999999999995595,364.00000000000875,34.000000000000696,73.99999999999629,481.99999999998244,502.9999999999868,-105.00000000001819,334.9999999999964,-81.9999999999932,-134.99999999999625,,1331.9999999999477
2021.05.10,-289.0000000000059,11.999999999989797,6.999999999990347,347.9999999999928,41.000000000002146,56.0000000000005,440.9999999999803,474.999999999981,-76.00000000002183,232.99999999999432,-73.99999999999629,-175.99999999999838,,997.9999999999086
2021.05.10,-362.00000000001785,-38.0000000000047,-11.00000000000545,462.0000000000068,82.99999999999974,121.99999999999989,465.99999999998863,527.9999999999951,-156.0000000000059,200.99999999998454,-60.99999999999994,-146.00000000000168,,1087.9999999999393
2021.05.10,-312.00000000000114,7.999999999985796,46.999999999997044,520.0000000000093,85.99999999999719,139.99999999999568,473.99999999999665,602.999999999998,-318.00000000001205,305.9999999999841,-24.999999999997247,-73.00000000000084,,1455.9999999999523
2021.05.10,-240.00000000001796,42.999999999993044,82.99999999999974,432.0000000000102,41.9999999999976,107.00000000000153,434.000000000001,590.0000000000016,-263.00000000000523,347.9999999999928,-12.000000000000899,-65.00000000000395,,1498.9999999999695
2021.05.10,-314.99999999999864,-14.000000000002899,82.99999999999974,567.0000000000064,76.99999999999375,187.9999999999993,440.9999999999803,682.9999999999892,-330.0000000000125,285.99999999998624,36.999999999998145,-16.0000000000049,,1686.999999999934
2021.05.10,-274.00000000001864,5.999999999994898,83.9999999999952,504.9999999999999,68.00000000000139,151.00000000000114,419.9999999999982,634.0000000000013,-348.0000000000132,371.99999999999454,23.00000000000635,5.999999999994898,,1646.999999999956
