date,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,AUDNZD,empty,sum
2017.07.10,0.0,-56.99999999999594,-89.9999999999892,-8.000000000008,0.0,-225.00000000000853,,-380.00000000000165
2017.07.10,55.000000000005045,-96.99999999999153,-201.99999999999818,-76.0000000000094,92.00000000001296,-3.0000000000196536,,-231.00000000000074
2017.07.10,117.00000000001154,-97.9999999999981,-170.99999999999227,-41.000000000002146,182.99999999999272,65.99999999998829,,56.00000000000006
2017.07.10,141.00000000001333,-100.99999999999554,-167.0000000000016,-43.00000000000415,224.99999999999432,84.99999999997954,,139.9999999999859
2017.07.10,151.00000000001222,-99.99999999998899,-144.99999999999602,-32.0000000000098,206.99999999999363,109.99999999998789,,190.99999999999895
2017.07.10,144.99999999999514,-104.99999999999955,-153.99999999999636,-32.0000000000098,218.9999999999941,109.99999999998789,,182.9999999999714
2017.07.10,141.00000000001333,-124.99999999999733,-131.00000000000023,-29.000000000001247,152.9999999999916,111.99999999997878,,120.9999999999849
2017.07.10,211.00000000000563,-125.99999999998168,-225.9999999999991,-5.000000000010552,265.99999999999113,170.99999999998784,,290.9999999999933
2017.07.10,197.00000000000273,-135.9999999999806,-296.99999999999704,-29.000000000001247,408.9999999999918,192.99999999999872,,337.00000000001444
2017.07.10,205.99999999999508,-152.99999999998093,-337.99999999999386,-27.00000000001035,457.9999999999984,226.99999999999943,,373.0000000000078
2017.07.10,228.00000000000597,-151.9999999999966,-335.9999999999985,-21.00000000000435,501.0000000000048,249.99999999999466,,470.0000000000059
2017.07.10,234.00000000000088,-139.9999999999846,-310.99999999999284,-8.000000000008,485.99999999999,268.9999999999859,,529.9999999999914
2017.07.10,243.99999999999977,-150.99999999999002,-259.00000000000034,-8.000000000008,478.00000000000864,264.9999999999819,,568.999999999992
2017.07.10,239.00000000001143,-150.99999999999002,-280.00000000000114,-17.000000000000348,498.9999999999952,254.999999999983,,544.9999999999982
2017.07.10,234.00000000000088,-151.9999999999966,-277.9999999999916,-15.00000000000945,462.99999999999386,228.99999999999034,,480.99999999998744
2017.07.10,235.00000000000742,-148.99999999999915,-240.99999999999966,-10.000000000010001,450.9999999999934,188.9999999999947,,474.99999999998676
2017.07.10,239.99999999999577,-149.9999999999835,-274.0000000000009,-14.000000000002899,462.99999999999386,190.99999999998562,,455.99999999998795
2017.07.10,290.00000000001245,-150.99999999999002,-307.9999999999927,26.999999999999247,555.0000000000068,153.9999999999875,,567.0000000000232
2017.07.10,296.0000000000074,-150.99999999999002,-346.9999999999942,25.999999999992696,627.0000000000095,75.99999999998718,,527.0000000000126
2017.07.10,269.9999999999925,-161.99999999999548,-345.9999999999894,23.999999999990695,591.0000000000082,69.9999999999923,,446.99999999999875
2017.07.10,171.00000000001003,-168.99999999999693,-456.99999999999363,-54.00000000000959,582.9999999999984,126.99999999998823,,200.99999999999648
2017.07.10,76.99999999999375,-181.9999999999933,-421.99999999999704,-135.00000000000733,490.0000000000091,18.999999999991246,,-153.00000000000352
2017.07.10,59.000000000009045,-181.9999999999933,-381.9999999999908,-115.00000000000954,302.99999999999727,-25.00000000000835,,-341.9999999999956
2017.07.10,48.000000000003595,-165.9999999999995,-387.00000000000045,-152.00000000000767,213.99999999999864,30.999999999981043,,-412.00000000002444
2017.07.10,28.000000000005798,-184.99999999999073,-296.99999999999704,-150.00000000000568,162.00000000000614,46.999999999997044,,-394.99999999998454
2017.07.10,109.00000000000354,-193.99999999998306,-167.0000000000016,-121.99999999999989,120.00000000000455,44.99999999998394,,-208.99999999999253
2017.07.10,161.00000000001114,-305.9999999999841,-117.999999999995,-89.00000000000574,199.00000000001228,66.99999999999484,,-85.99999999996656
2017.07.10,348.9999999999993,-352.9999999999811,-30.9999999999917,-75.00000000000284,320.99999999999795,74.99999999998064,,286.0000000000023
2017.07.10,405.9999999999952,-353.99999999998766,-0.999999999990564,-45.000000000006146,377.00000000000955,45.99999999999049,,429.0000000000109
2017.07.10,449.0000000000105,-343.99999999998875,63.00000000000239,17.000000000000348,332.9999999999984,9.999999999998899,,528.0000000000218
2017.07.10,394.00000000000546,-333.9999999999899,22.00000000000557,-15.00000000000945,288.0000000000109,34.000000000000696,,389.0000000000233
2017.07.10,398.00000000000944,-363.9999999999866,50.00000000001137,-64.0000000000085,210.00000000000796,35.999999999991594,,266.0000000000253
2017.07.10,364.9999999999931,-364.9999999999931,39.00000000000148,-72.0000000000054,256.0000000000002,51.99999999998539,,274.9999999999817
2017.07.10,306.00000000000625,-373.00000000000114,-7.999999999995566,-111.00000000000554,246.00000000000932,51.99999999998539,,111.99999999999872
2017.07.10,266.999999999995,-398.9999999999938,-7.999999999995566,-146.00000000000168,194.00000000001683,54.99999999998284,,-36.999999999996355
2017.07.10,272.00000000000557,-365.99999999999966,37.00000000000614,-154.0000000000097,44.00000000001114,71.99999999998319,,-95.00000000000331
2017.07.10,279.00000000000705,-322.00000000000006,25.000000000005684,-115.00000000000954,122.99999999999045,113.99999999999189,,103.99999999998546
2017.07.10,374.0000000000077,-275.9999999999874,24.00000000000091,-13.00000000000745,155.00000000000114,162.99999999997982,,426.9999999999947
2017.07.10,300.99999999999574,-307.99999999999716,-47.99999999998761,-85.00000000000173,287.00000000000614,185.99999999999727,,333.0000000000126
2017.07.10,283.99999999999534,-308.9999999999815,-18.999999999991246,-100.00000000000009,218.9999999999941,194.99999999998963,,270.0000000000062
2017.07.10,320.00000000000915,-328.9999999999793,-50.99999999998772,-92.00000000000318,318.00000000001205,223.99999999997976,,390.00000000003075
2017.07.10,299.00000000000483,-301.99999999998005,-71.99999999998852,-76.0000000000094,319.0000000000168,225.99999999999287,,394.0000000000366
2017.07.10,307.99999999999716,-310.9999999999946,-69.99999999999318,-92.00000000000318,307.00000000001637,230.9999999999812,,373.00000000000375
2017.07.10,310.0000000000103,-316.99999999998954,-27.000000000001023,-87.00000000000374,275.0000000000057,168.99999999999693,,323.0000000000186
2017.07.10,297.9999999999983,-291.9999999999812,-18.000000000000682,-86.0000000000083,169.00000000001114,150.99999999999002,,222.0000000000093
2017.07.10,300.99999999999574,-289.9999999999903,9.000000000000341,-85.00000000000173,181.0000000000116,178.99999999999582,,295.0000000000115
2017.07.10,302.0000000000023,-293.99999999999426,5.000000000009663,-79.00000000000685,222.0000000000084,175.99999999999838,,332.0000000000176
2017.07.10,292.00000000000335,-293.99999999999426,32.00000000001069,-80.00000000000229,182.99999999999272,183.99999999998417,,316.99999999999443
2017.07.11,266.0000000000107,-292.9999999999877,59.00000000001171,-66.00000000001049,173.00000000000182,15.999999999993797,,155.0000000000198
2017.07.11,295.0000000000008,-281.99999999998226,38.000000000010914,-60.99999999999994,221.00000000000364,159.99999999998238,,371.0000000000155
2017.07.11,322.00000000000006,-299.99999999998914,49.000000000006594,-60.00000000000449,221.00000000000364,225.99999999999287,,458.00000000000955
2017.07.11,322.00000000000006,-298.9999999999826,55.00000000000682,-69.00000000000794,211.00000000001273,264.9999999999819,,485.00000000001097
2017.07.11,327.99999999999494,-291.9999999999812,35.0000000000108,-64.0000000000085,204.00000000000773,448.9999999999883,,660.000000000012
2017.07.11,334.9999999999964,-297.9999999999983,47.000000000011255,-60.99999999999994,209.00000000000318,488.9999999999839,,720.9999999999966
2017.07.11,351.0000000000124,-308.9999999999815,-82.99999999999841,-59.000000000009045,223.0000000000132,449.9999999999948,,573.0000000000314
2017.07.11,357.00000000000733,-323.99999999999096,-95.99999999998943,-72.0000000000054,346.00000000000364,444.9999999999843,,656.0000000000095
2017.07.11,350.00000000000585,-318.9999999999804,-9.000000000000341,-64.0000000000085,257.000000000005,525.999999999982,,741.0000000000036
2017.07.11,341.00000000001353,-323.99999999999096,19.000000000005457,-71.00000000000995,234.00000000000887,631.9999999999882,,831.0000000000151
2017.07.11,360.0000000000048,-314.99999999999864,33.00000000000125,-54.00000000000959,235.00000000001364,666.9999999999953,,926.0000000000068
2017.07.11,347.9999999999928,-326.9999999999884,-42.999999999992156,-75.00000000000284,300.00000000001137,681.9999999999826,,885.0000000000034
2017.07.11,380.00000000000256,-331.999999999999,-25.99999999999625,-55.000000000005045,349.00000000001796,747.9999999999931,,1064.0000000000132
2017.07.11,390.0000000000015,-327.99999999999494,-24.999999999991473,-42.0000000000087,360.00000000001364,781.9999999999939,,1137.0000000000139
2017.07.11,412.00000000001234,-332.9999999999833,-27.999999999991587,-37.00000000000925,376.0000000000048,852.9999999999926,,1243.0000000000255
2017.07.11,428.00000000000614,-359.99999999998255,-111.99999999999477,-13.00000000000745,441.0000000000025,868.9999999999865,,1253.0000000000105
2017.07.11,449.0000000000105,-385.99999999999744,-158.00000000000125,-39.00000000000014,580.0000000000125,870.9999999999995,,1317.0000000000236
2017.07.11,459.0000000000094,-383.99999999998437,-134.00000000000034,-33.000000000005244,528.9999999999964,892.9999999999883,,1330.000000000004
2017.07.11,466.00000000001086,-349.99999999998363,-186.9999999999976,-9.00000000000345,552.9999999999973,920.9999999999941,,1394.0000000000175
2017.07.11,469.0000000000083,-357.99999999999164,-189.99999999999773,-8.000000000008,593.9999999999941,979.9999999999809,,1486.999999999986
2017.07.11,459.0000000000094,-405.9999999999952,-213.99999999999864,-15.00000000000945,676.0000000000161,1021.9999999999895,,1522.0000000000118
2017.07.11,558.9999999999984,-446.9999999999974,-204.9999999999983,37.99999999999359,712.0000000000175,996.9999999999812,,1653.999999999995
2017.07.11,666.000000000011,-461.0000000000003,-58.9999999999975,69.9999999999923,701.9999999999982,946.9999999999867,,1864.9999999999905
2017.07.11,693.0000000000102,-604.9999999999889,4.0000000000048885,69.9999999999923,699.0000000000123,944.9999999999958,,1806.0000000000266
2017.07.11,897.9999999999987,-592.9999999999991,63.00000000000239,137.9999999999937,849.000000000018,991.9999999999928,,2347.0000000000064
2017.07.11,907.0000000000133,-600.0000000000006,78.00000000000296,112.99999999999643,824.0000000000123,995.9999999999969,,2318.0000000000214
2017.07.11,937.00000000001,-674.9999999999811,137.00000000000045,119.99999999999788,828.000000000003,1051.9999999999864,,2399.0000000000164
2017.07.11,968.0000000000133,-653.999999999999,145.00000000001023,117.00000000000044,819.0000000000168,1071.999999999984,,2467.000000000026
2017.07.11,944.0000000000115,-606.9999999999798,69.00000000000261,128.99999999999022,852.0000000000039,1025.9999999999936,,2413.000000000022
2017.07.11,917.9999999999966,-577.9999999999897,71.00000000001216,134.99999999999625,832.9999999999984,1024.999999999987,,2404.000000000001
2017.07.11,907.9999999999977,-665.9999999999889,20.000000000010232,83.9999999999952,811.000000000007,953.9999999999882,,2111.0000000000095
2017.07.11,626.9999999999998,-690.9999999999972,5.000000000009663,-134.0000000000008,474.9999999999943,941.9999999999984,,1224.000000000004
2017.07.11,408.00000000000836,-682.9999999999892,123.00000000000466,-308.00000000000824,117.999999999995,968.9999999999976,,627.0000000000082
2017.07.11,432.9999999999945,-644.9999999999844,45.000000000001705,-262.00000000000665,274.0000000000009,966.0000000000002,,811.0000000000063
