date,USDJPY,CHFJPY,CADCHF,NZDCHF,GBPJPY,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.01.09,-6.999999999990791,-28.999999999996362,-18.999999999991246,-46.999999999997044,-8.99999999998613,-70.00000000000739,-81.9999999999821,-31.00000000000591,0.0,-34.99999999999659,-81.9999999999932,-208.99999999999253,,-619.9999999999393
2017.01.09,79.9999999999983,65.00000000001194,-19.999999999997797,-29.999999999996696,98.00000000001319,310.99999999999284,-54.99999999998284,31.999999999996476,52.99999999999727,-16.999999999995907,-134.0000000000008,-178.00000000001148,,205.00000000002456
2017.01.09,106.99999999999932,123.00000000000466,-2.999999999997449,-19.00000000000235,150.00000000000568,358.99999999999466,-192.99999999999872,90.99999999999397,180.99999999999739,34.99999999999659,-204.99999999999963,-238.0000000000049,,387.9999999999892
2017.01.09,97.99999999999898,111.0000000000042,51.000000000001044,33.000000000005244,179.00000000000205,335.9999999999985,-317.9999999999961,109.99999999999943,292.0000000000016,85.00000000000796,-245.99999999999068,-297.9999999999983,,433.000000000034
2017.01.09,115.0000000000091,123.00000000000466,82.00000000000429,28.000000000005798,176.00000000001614,352.99999999999443,-451.99999999998573,153.99999999999636,355.99999999999454,70.00000000000739,-303.9999999999932,-445.0000000000065,,256.0000000000473
2017.01.09,157.0000000000107,192.00000000000728,103.00000000000864,41.000000000002146,290.9999999999968,450.00000000000284,-468.9999999999861,222.99999999999898,463.99999999999864,147.99999999999613,-288.9999999999948,-435.9999999999919,,875.0000000000495
2017.01.09,147.00000000000557,213.00000000000807,77.00000000000485,48.000000000003595,317.0000000000073,463.99999999999864,-370.00000000000364,230.00000000000398,481.9999999999993,156.99999999999648,-291.99999999999227,-405.9999999999952,,1067.0000000000366
2017.01.09,187.00000000001182,269.00000000000546,81.00000000000884,31.000000000003247,379.0000000000191,536.9999999999919,-373.00000000000114,266.00000000000534,519.999999999996,195.99999999999795,-302.9999999999977,-425.99999999999307,,1364.0000000000473
2017.01.09,189.00000000000716,263.00000000000523,90.0000000000012,53.999999999998494,379.99999999999545,527.000000000001,-495.99999999998533,277.9999999999916,567.9999999999978,221.00000000000364,-367.99999999999056,-456.9999999999963,,1249.0000000000296
2017.01.09,234.99999999999943,269.00000000000546,64.0000000000085,85.00000000000173,346.00000000000364,543.9999999999969,-485.0000000000021,253.0000000000001,597.999999999999,248.00000000000466,-396.9999999999918,-434.000000000001,,1326.0000000000246
2017.01.09,280.00000000000114,284.000000000006,48.99999999999905,75.00000000000284,293.00000000000637,554.000000000002,-493.99999999999443,231.99999999999932,614.9999999999949,234.99999999999943,-427.99999999999505,-452.00000000000796,,1243.0000000000139
2017.01.09,314.00000000000716,300.00000000001137,53.999999999998494,23.00000000000635,305.0000000000068,563.999999999993,-446.9999999999974,245.9999999999951,569.0000000000026,195.99999999999795,-397.99999999999835,-459.0000000000094,,1267.000000000014
2017.01.09,364.0000000000043,288.0000000000109,58.000000000002494,-26.000000000003798,329.00000000000773,584.0000000000032,-407.0000000000018,262.00000000000045,570.999999999998,156.99999999999648,-356.00000000000074,-540.0000000000072,,1284.0000000000105
2017.01.09,435.0000000000023,336.00000000001273,64.0000000000085,-15.999999999993797,311.00000000000705,620.9999999999951,-353.0000000000033,304.9999999999926,584.0000000000032,165.99999999999682,-331.999999999999,-496.00000000000756,,1625.0000000000148
2017.01.09,408.00000000000125,356.00000000000875,41.000000000002146,-9.00000000000345,66.0000000000025,658.9999999999918,-303.9999999999932,277.000000000001,564.9999999999977,201.00000000000762,-331.999999999999,-448.000000000004,,1480.0000000000132
2017.01.09,421.0000000000065,299.0000000000066,53.999999999998494,24.000000000001798,-230.99999999999454,604.9999999999898,-354.9999999999942,292.0000000000016,557.0000000000022,198.99999999999807,-339.0000000000004,-445.0000000000065,,1081.0000000000095
2017.01.09,411.00000000000136,265.00000000000057,68.00000000000139,4.000000000004,-209.00000000000318,594.9999999999989,-329.99999999998585,254.0000000000049,546.0000000000065,167.0000000000016,-330.9999999999924,-473.0000000000123,,967.000000000025
2017.01.09,337.0000000000033,266.00000000000534,50.0000000000056,24.999999999997247,-400.0000000000057,617.999999999995,-344.99999999999534,221.9999999999942,510.9999999999957,177.0000000000067,-395.0000000000009,-429.99999999999704,,636.0000000000043
2017.01.09,271.0000000000008,222.99999999999898,33.000000000005244,31.000000000003247,-581.9999999999936,578.000000000003,-391.9999999999924,183.9999999999975,555.0000000000068,180.99999999999739,-454.9999999999943,-531.9999999999991,,95.00000000003342
2017.01.09,338.0000000000081,243.0000000000092,21.999999999999797,33.000000000005244,-533.9999999999918,664.0000000000015,-342.9999999999822,179.9999999999926,542.0000000000016,174.0000000000066,-458.9999999999983,-523.9999999999911,,336.00000000006105
2017.01.09,176.00000000000193,213.00000000000807,8.000000000008,65.00000000000395,-549.0000000000066,587.9999999999939,-356.9999999999851,161.99999999999193,519.999999999996,219.99999999999886,-464.9999999999932,-435.9999999999919,,145.0000000000258
2017.01.09,108.00000000000409,133.00000000000978,73.00000000000084,70.0000000000034,-765.9999999999911,545.0000000000017,-323.99999999999096,182.99999999999272,474.00000000000375,165.00000000000625,-386.9999999999929,-422.9999999999956,,-148.99999999994805
2017.01.09,-16.999999999995907,-46.999999999997044,63.00000000000195,84.0000000000063,-1213.9999999999986,296.99999999999704,-523.9999999999911,60.000000000002274,442.99999999999784,100.99999999999909,-407.99999999999727,-429.99999999999704,,-1591.9999999999725
2017.01.09,-134.00000000000034,-113.99999999999011,60.00000000000449,75.9999999999983,-1417.0000000000016,195.99999999999795,-505.99999999998425,-34.000000000006025,284.000000000006,25.99999999999625,-417.0000000000007,-401.99999999999125,,-2381.9999999999714
2017.01.09,2.0000000000095497,-204.9999999999983,80.00000000000229,89.00000000000574,-1394.9999999999818,63.00000000000239,-675.9999999999877,-67.99999999999784,337.0000000000033,19.99999999999602,-492.999999999999,-453.99999999999886,,-2699.9999999999445
2017.01.09,14.000000000010004,-186.9999999999976,94.00000000000519,148.0000000000037,-1243.9999999999998,67.99999999999784,-665.9999999999889,-34.000000000006025,375.0,40.99999999999682,-479.99999999999153,-476.0000000000098,,-2346.99999999998
2017.01.09,-242.999999999995,-315.9999999999883,74.00000000000739,190.99999999999673,-1274.000000000001,-51.00000000000193,-597.0000000000031,-180.00000000000682,239.00000000000432,25.000000000005684,-459.99999999999375,-365.99999999999966,,-2957.999999999975
2017.01.09,-364.9999999999949,-411.9999999999919,58.000000000002494,260.00000000000466,-1414.999999999992,-245.00000000000455,-795.9999999999967,-236.0000000000042,197.00000000000273,3.0000000000001137,-503.99999999999335,-289.0000000000059,,-3743.9999999999736
