date,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2019.04.29,-104.99999999999955,-190.9999999999883,127.00000000001043,-186.99999999999272,-145.00000000000622,-195.00000000001182,-271.0000000000008,117.00000000000044,-121.99999999999989,17.000000000000348,-530.9999999999926,-75.00000000000284,463.0000000000134,-103.00000000000864,-52.00000000000671,-290.9999999999968,-262.00000000000045,-363.99999999999767,-322.9999999999955,,-2492.999999999976
2019.04.29,-107.99999999999699,-204.9999999999983,110.00000000001009,-195.00000000000074,-143.9999999999997,-188.00000000001037,-281.0000000000059,82.99999999999974,-134.99999999999625,29.999999999996696,-486.999999999993,14.000000000002899,419.9999999999982,-39.00000000001125,-73.99999999999807,-301.9999999999925,-265.00000000000057,-361.0000000000002,-309.99999999999915,,-2436.9999999999955
2019.04.29,-66.00000000001049,-215.99999999999397,118.00000000001809,-178.99999999999582,-123.00000000000644,-263.99999999999756,-230.00000000000398,4.999999999999449,-209.9999999999991,36.999999999998145,-411.99999999999017,43.999999999999595,368.9999999999971,-5.999999999994898,-58.000000000006935,-293.00000000000637,-248.99999999999523,-365.0000000000042,-300.0000000000003,,-2397.9999999999936
2019.04.29,17.999999999984695,-224.99999999999432,134.99999999999625,-182.99999999999983,-129.00000000000134,-201.00000000000674,-162.00000000000614,23.00000000000635,-196.99999999999162,56.0000000000005,-346.9999999999862,133.99999999998968,378.999999999996,15.999999999993797,-64.00000000000716,-299.99999999999716,-260.0000000000051,-357.00000000000733,-309.99999999999915,,-1974.0000000000346
2019.04.29,29.999999999996696,-242.999999999995,134.99999999999625,-156.99999999999602,-124.00000000000189,-249.00000000001032,-150.00000000000568,11.00000000000545,-207.99999999999707,41.000000000002146,-343.99999999998875,52.000000000007596,344.00000000001097,-29.999999999996696,-75.00000000000284,-281.0000000000059,-269.00000000000546,-335.0000000000075,-300.99999999999574,,-2152.99999999999
2019.04.29,39.999999999995595,-221.9999999999942,164.00000000000858,-164.99999999999292,-119.99999999999788,-212.00000000001216,-111.0000000000042,17.000000000000348,-213.99999999999199,39.999999999995595,-312.9999999999855,68.00000000000139,365.0000000000153,-48.000000000003595,-39.00000000000148,-274.0000000000009,-237.99999999999955,-379.0000000000071,-331.999999999999,,-1972.9999999999736
2019.04.29,56.99999999999594,-315.9999999999883,104.99999999999955,-187.9999999999993,-156.00000000000057,-307.99999999999716,-112.99999999999955,-81.9999999999932,-278.00000000000045,87.00000000000374,-275.9999999999874,173.00000000000094,293.0000000000099,-90.00000000001229,-148.00000000001035,-359.99999999999943,-322.9999999999933,-379.0000000000071,-329.00000000000153,,-2630.99999999998
2019.04.29,85.00000000000173,-320.99999999999795,76.0000000000094,-176.99999999999383,-145.00000000000622,-284.00000000001756,-164.00000000000148,-71.99999999999429,-265.99999999999955,109.00000000000354,-218.99999999999142,165.9999999999995,330.0000000000081,-60.99999999999994,-168.00000000000637,-370.9999999999951,-328.00000000000296,-334.00000000000097,-299.00000000000483,,-2442.9999999999905
2019.04.29,92.00000000000318,-368.9999999999998,80.99999999999774,-168.00000000000148,-131.00000000000333,-248.00000000000378,-201.00000000000762,-70.99999999999883,-234.99999999999633,116.00000000000499,-268.0000000000016,76.99999999999375,321.0000000000157,-141.00000000001333,-168.00000000000637,-340.999999999994,-314.9999999999977,-307.0000000000017,-273.9999999999965,,-2550.0000000000073
2019.04.29,89.99999999999008,-362.99999999999955,146.00000000000168,-105.99999999999498,-58.99999999999794,-167.00000000000603,-225.00000000000853,-14.999999999998348,-158.99999999999804,139.00000000000023,-226.99999999999943,92.00000000000318,365.99999999999966,-177.00000000000495,-162.9999999999967,-296.0000000000065,-257.99999999999557,-292.00000000000335,-239.99999999999577,,-1914.000000000011
2019.04.29,-7.0000000000014495,-331.99999999999363,31.000000000003247,-186.99999999999272,-112.000000000001,-163.00000000000205,-264.00000000001,-25.999999999992696,-174.99999999999181,136.99999999999824,-248.99999999998812,121.99999999999989,378.00000000001165,-158.99999999999804,-182.00000000000216,-350.9999999999991,-284.9999999999966,-312.00000000000114,-233.00000000000543,,-2368.999999999963
2019.04.29,-14.000000000002899,-311.9999999999976,12.999999999996348,-192.99999999999872,-116.00000000000499,-200.00000000000017,-284.000000000006,-30.999999999992145,-169.99999999999238,148.99999999999915,-241.99999999998667,161.99999999999548,408.00000000000836,-153.00000000000313,-201.99999999999818,-373.9999999999952,-305.9999999999974,-316.0000000000052,-234.00000000000088,,-2414.9999999999823
2019.04.29,1.999999999990898,-286.00000000000136,-98.99999999998244,-200.00000000000017,-117.00000000000044,-251.00000000000122,-231.99999999999932,-100.00000000000009,-178.00000000000037,143.00000000000423,-215.99999999999397,161.00000000001114,297.9999999999983,-117.00000000001154,-250.0,-359.99999999999943,-287.9999999999967,-297.9999999999983,-211.00000000000563,,-2598.999999999986
2019.04.29,14.000000000002899,-302.99999999999727,-110.99999999999443,-234.99999999999633,-114.00000000000298,-228.00000000000597,-231.00000000000875,-117.99999999999588,-174.99999999999181,161.00000000000003,-80.99999999999774,201.99999999999108,302.0000000000023,-117.99999999999588,-267.0000000000101,-408.00000000000125,-284.9999999999966,-268.99999999999704,-134.99999999999625,,-2398.9999999999923
2019.04.29,-26.0000000000149,-286.00000000000136,-149.9999999999835,-251.00000000000122,-134.0000000000008,-284.00000000001756,-243.99999999999977,-139.00000000000023,-183.99999999999528,156.99999999999602,-116.00000000000499,188.00000000001037,340.00000000000693,-185.99999999999727,-290.00000000000625,-417.0000000000016,-307.00000000000216,-263.99999999999756,-134.99999999999625,,-2728.0000000000077
2019.04.29,-9.000000000014552,-289.99999999999204,-146.99999999998602,-246.00000000000176,-134.0000000000008,-303.0000000000088,-258.0000000000098,-108.99999999999244,-170.99999999999892,182.00000000000438,-154.99999999999403,130.99999999999224,418.0000000000073,-192.00000000001438,-290.00000000000625,-421.99999999999704,-314.00000000000716,-261.0000000000001,-133.00000000000534,,-2703.0000000000255
2019.04.29,28.999999999990145,-286.00000000000136,-112.000000000001,-224.000000000002,-116.00000000000499,-283.000000000011,-219.0000000000083,-112.000000000001,-166.99999999999494,200.00000000000017,-129.99999999998568,161.99999999999548,442.00000000000904,-207.00000000000162,-269.00000000000546,-393.0000000000007,-287.9999999999967,-248.00000000000378,-121.00000000000443,,-2342.0000000000277
2019.04.29,19.999999999997797,-250.99999999999056,-146.99999999998602,-249.99999999999466,-141.99999999999767,-331.0000000000146,-185.00000000000227,-126.99999999999933,-190.99999999999673,182.99999999999983,-175.99999999999838,141.99999999999767,426.9999999999996,-226.00000000001506,-254.0000000000049,-393.0000000000007,-292.0000000000016,-258.9999999999981,-136.00000000000279,,-2588.0000000000086
2019.04.29,19.999999999997797,-233.99999999999466,-121.99999999999989,-236.00000000000287,-131.00000000000333,-327.00000000001063,-170.0000000000017,-124.99999999999733,-200.00000000000017,192.99999999999872,-192.99999999999872,131.99999999999878,452.00000000000796,-235.00000000000742,-237.00000000000898,-373.00000000000466,-275.99999999999625,-265.0000000000041,-153.99999999999858,,-2481.0000000000264
2019.04.29,-15.00000000000945,-220.99999999998943,-95.999999999985,-243.99999999999977,-158.0000000000026,-293.0000000000099,-173.00000000000182,-88.99999999999464,-174.99999999999181,209.00000000000364,-198.99999999999363,133.99999999998968,511.000000000017,-249.99999999999466,-204.9999999999983,-355.99999999999454,-269.00000000000546,-280.00000000000244,-175.00000000000293,,-2343.9999999999654
2019.04.29,-22.0000000000109,-172.9999999999876,-102.00000000000209,-237.99999999999378,-158.0000000000026,-275.000000000003,-151.00000000001046,-65.99999999999939,-169.99999999999238,195.00000000000074,-224.99999999998633,99.00000000000463,522.0000000000002,-258.0000000000027,-170.0000000000017,-323.99999999999807,-245.9999999999951,-279.00000000000705,-178.99999999999582,,-2219.9999999999836
2019.04.29,-14.000000000002899,-144.99999999999602,-75.99999999998718,-236.00000000000287,-161.00000000000003,-267.0000000000172,-125.0,-48.99999999999905,-175.99999999999838,200.00000000000017,-245.99999999999068,95.00000000000064,533.0000000000057,-270.99999999999903,-139.00000000001,-308.9999999999975,-242.999999999995,-282.0000000000045,-199.00000000000472,,-2109.9999999999986
2019.04.29,-5.999999999994898,-128.99999999999068,-20.999999999982144,-212.99999999999653,-147.00000000000824,-253.00000000001432,-100.00000000000853,-42.999999999993044,-176.99999999999383,227.99999999999488,-273.9999999999965,124.99999999999733,587.0000000000042,-307.99999999999716,-99.00000000000375,-271.0000000000008,-213.99999999999864,-316.0000000000052,-243.00000000000432,,-1873.9999999999923
2019.04.30,-12.999999999996348,-152.00000000000102,-142.99999999998204,-215.99999999999397,-158.0000000000026,-251.00000000000122,-108.00000000000409,-37.99999999999359,-190.99999999999673,139.00000000000023,-282.9999999999888,110.00000000001009,504.9999999999999,-300.00000000001137,-100.99999999999909,-269.00000000000546,-218.00000000000352,-311.00000000000574,-239.99999999999577,,-2237.9999999999714
2019.04.30,-79.00000000000685,-126.99999999999534,-37.99999999998249,-210.99999999999451,-152.00000000000767,-224.000000000002,-100.00000000000853,-7.9999999999968985,-180.99999999999784,183.99999999999528,-269.9999999999925,113.99999999999189,573.0000000000013,-286.00000000000847,-87.0000000000033,-260.9999999999957,-212.0000000000033,-292.9999999999988,-226.00000000000398,,-1884.00000000001
2019.04.30,-56.000000000011596,-137.99999999999102,-18.999999999991246,-209.9999999999991,-150.00000000000568,-211.00000000000563,-108.00000000000409,-19.999999999997797,-156.00000000000057,229.00000000000142,-268.9999999999859,113.00000000000753,591.0000000000082,-307.00000000001285,-91.00000000000819,-268.0000000000007,-212.0000000000033,-301.0000000000068,-212.99999999999653,,-1796.0000000000039
2019.04.30,-28.000000000005798,-152.00000000000102,-19.999999999997797,-212.00000000000108,-158.0000000000026,-197.00000000000273,-127.00000000000955,-12.000000000000899,-173.00000000000094,241.99999999999778,-234.00000000000088,110.99999999999443,604.0000000000045,-320.00000000000915,-109.00000000000887,-283.00000000000125,-245.00000000000455,-295.0000000000008,-231.0000000000034,,-1839.0000000000548
2019.04.30,-35.00000000000725,-153.99999999999636,-34.99999999998504,-231.99999999999886,-162.0000000000066,-209.9999999999991,-143.00000000000068,-26.999999999999247,-190.00000000000128,241.00000000000233,-215.99999999999397,157.00000000000713,594.0000000000057,-287.9999999999994,-121.00000000000932,-308.9999999999975,-254.99999999999545,-316.0000000000052,-234.99999999999633,,-1935.9999999999764
2019.04.30,-12.000000000012001,-161.00000000000136,-17.000000000000348,-208.99999999999253,-155.00000000000514,-216.00000000001617,-125.0,-17.000000000000348,-181.9999999999933,249.99999999999466,-228.99999999999034,124.99999999999733,619.000000000014,-324.0000000000132,-112.00000000000898,-284.9999999999966,-254.0000000000049,-295.0000000000008,-234.99999999999633,,-1834.0000000000264
2019.04.30,-22.999999999995246,-158.00000000000125,-10.999999999983245,-217.0000000000005,-174.00000000000747,-217.0000000000005,-121.00000000000932,-14.999999999998348,-193.99999999999417,236.00000000000287,-303.9999999999932,83.00000000001084,608.0000000000085,-326.0000000000041,-106.00000000000875,-290.9999999999968,-263.9999999999958,-309.99999999999915,-282.0000000000045,,-2085.99999999997
2019.04.30,-49.99999999999449,-141.9999999999959,-27.999999999983594,-342.9999999999933,-263.99999999999756,-243.00000000001543,-126.00000000000477,6.0000000000060005,-263.99999999999756,229.99999999999687,-331.999999999999,103.00000000000864,668.0000000000019,-314.99999999999864,-84.00000000000318,-405.00000000000114,-343.0000000000035,-455.0000000000054,-372.0000000000057,,-2758.9999999999854
2019.04.30,-45.000000000006146,-106.99999999999932,-20.999999999982144,-324.00000000000205,-263.0000000000021,-241.00000000000233,-115.0000000000091,9.00000000000345,-261.99999999999557,207.99999999999707,-371.99999999999454,-286.00000000000847,651.0000000000016,-649.999999999995,-76.99999999999818,-385.9999999999957,-337.99999999999386,-434.000000000001,-373.99999999999653,,-3426.99999999998
2019.04.30,-29.00000000001235,-74.99999999998863,29.00000000001235,-124.00000000000189,-114.00000000000298,-242.00000000000887,-42.00000000000159,12.000000000000899,-139.00000000000023,222.99999999999542,-400.9999999999847,-343.00000000000443,668.0000000000019,-733.0000000000059,-14.000000000010004,-132.99999999999557,-147.00000000000557,-214.00000000000307,-219.00000000000253,,-2037.0000000000175
2019.04.30,-29.999999999996696,-81.99999999999363,33.00000000001635,-154.99999999999403,-121.99999999999989,-280.0000000000136,-70.00000000000739,19.00000000000235,-134.99999999999625,217.0000000000005,-445.99999999999085,-245.99999999999068,696.0000000000077,-583.0000000000002,-24.00000000000091,-171.00000000000648,-159.9999999999966,-258.9999999999981,-231.99999999999886,,-2029.9999999999573
2019.04.30,-42.0000000000087,-83.99999999998897,36.999999999998145,-158.0000000000026,-117.00000000000044,-291.00000000001904,-82.00000000000784,24.000000000001798,-129.00000000000134,209.00000000000364,-438.9999999999894,-185.99999999999727,727.0000000000109,-554.9999999999944,-17.000000000010118,-180.99999999999739,-153.99999999999636,-260.00000000000466,-219.00000000000253,,-1917.0000000000061
2019.04.30,-59.000000000009045,-70.99999999999795,9.000000000014552,-131.99999999999878,-128.00000000000588,-293.0000000000099,-73.0000000000075,21.00000000000435,-134.99999999999625,207.99999999999707,-458.9999999999872,-285.00000000000193,712.0000000000015,-612.9999999999969,-28.000000000005798,-141.00000000000534,-159.00000000000603,-221.99999999999997,-222.99999999999542,,-2071.000000000007
2019.04.30,-48.000000000003595,-48.99999999999238,36.0000000000138,-121.99999999999989,-124.00000000000189,-276.00000000000955,-61.00000000000705,35.00000000000725,-126.99999999999933,207.00000000000162,-429.99999999999704,-289.0000000000059,734.0000000000124,-618.0000000000074,-1.0000000000047748,-111.99999999999477,-144.00000000000546,-204.00000000000418,-224.9999999999974,,-1817.9999999999957
2019.04.30,-41.000000000002146,-47.99999999998761,49.00000000001015,-110.99999999999443,-124.99999999999733,-270.00000000001467,-44.00000000001114,35.00000000000725,-124.00000000000189,205.99999999999508,-449.9999999999948,-279.00000000000705,722.0000000000005,-588.9999999999951,9.999999999990905,-96.00000000000364,-131.00000000000023,-211.00000000000563,-224.000000000002,,-1721.0000000000139
2019.04.30,-53.00000000001415,-27.999999999991587,78.00000000000028,-104.99999999999955,-84.0000000000063,-277.00000000001614,-27.000000000001023,58.000000000002494,-90.99999999999665,204.00000000000418,-493.99999999999443,-313.00000000000773,746.0000000000023,-614.0000000000034,45.000000000001705,-69.99999999999318,-84.00000000000318,-221.00000000000452,-206.00000000000617,,-1536.000000000027
2019.04.30,-56.000000000011596,-3.9999999999906777,40.0000000000178,-125.99999999999278,-104.99999999999955,-286.00000000000847,-11.00000000000989,40.00000000000669,-100.99999999999554,202.0000000000022,-500.9999999999959,-286.99999999999284,723.0000000000069,-592.9999999999991,39.00000000000148,-72.99999999999329,-85.99999999999852,-231.99999999999886,-216.0000000000051,,-1632.999999999957
2019.04.30,-48.000000000003595,-7.999999999995566,42.0000000000087,-103.99999999999298,-97.9999999999981,-348.9999999999993,-7.000000000005002,45.000000000006146,-102.99999999999754,144.99999999999514,-561.9999999999958,-407.0000000000018,689.0000000000063,-619.000000000014,48.00000000000182,-54.000000000002046,-84.99999999999375,-202.9999999999976,-209.9999999999991,,-1887.9999999999782
2019.04.30,-36.999999999998145,0.0,145.00000000001734,-43.999999999999595,-41.000000000002146,-318.00000000001825,59.99999999998806,48.000000000003595,-73.00000000000084,158.0000000000026,-587.0000000000042,-425.99999999999307,699.0000000000052,-651.0000000000016,103.9999999999992,7.000000000005002,-3.0000000000001137,-206.00000000000617,-217.99999999999596,,-1382.9999999999989
2019.04.30,-79.00000000000685,96.00000000000364,161.00000000001114,-59.99999999999339,-57.00000000000705,-222.00000000001108,47.99999999998761,128.00000000000588,-44.99999999999504,149.99999999999457,-632.9999999999947,-489.0000000000061,765.0000000000157,-682.0000000000048,185.00000000000227,58.000000000006935,25.99999999999625,-221.00000000000452,-224.000000000002,,-1095.0000000000016
2019.04.30,-127.99999999999478,100.99999999999909,107.99999999999699,-112.000000000001,-112.000000000001,-296.0000000000074,39.99999999999204,100.00000000000009,-83.9999999999952,141.00000000000225,-672.9999999999902,-485.0000000000021,785.9999999999978,-709.0000000000041,182.00000000000216,34.99999999999659,-4.0000000000048885,-245.0000000000063,-268.99999999999704,,-1624.0000000000166
2019.04.30,-137.00000000000932,193.00000000001205,93.00000000000975,-90.99999999999665,-106.00000000000608,-326.0000000000041,83.99999999998897,121.00000000000443,-65.99999999999939,102.99999999999754,-719.9999999999873,-561.9999999999958,757.0000000000076,-655.0000000000056,217.9999999999893,93.00000000000352,43.00000000000637,-219.99999999999798,-251.99999999999667,,-1429.9999999999793
2019.04.30,-188.9999999999947,181.0000000000116,-17.999999999984695,-168.99999999999693,-180.99999999999784,-460.000000000016,41.99999999998738,84.0000000000063,-104.99999999999955,41.9999999999976,-822.9999999999959,-614.0000000000034,730.0000000000084,-652.0000000000082,153.99999999999636,9.000000000000341,-28.000000000005798,-236.00000000000287,-273.000000000001,,-2505.999999999999
2019.04.30,-219.00000000001364,128.0000000000001,-44.99999999998394,-202.9999999999976,-204.00000000000418,-501.0000000000181,-17.000000000010118,64.0000000000085,-135.99999999999167,78.99999999999574,-834.0000000000014,-601.000000000007,815.0000000000101,-685.0000000000023,90.99999999999397,-69.00000000000261,-100.99999999999909,-268.0000000000016,-282.99999999999994,,-2989.0000000000246
2019.04.30,-156.00000000000057,105.00000000000398,-115.99999999998278,-237.99999999999378,-234.00000000000088,-629.9999999999973,-20.000000000010232,4.999999999999449,-166.99999999999494,87.99999999999919,-872.9999999999905,-612.9999999999969,866.0000000000113,-683.9999999999957,24.999999999991473,-128.0000000000001,-153.0000000000058,-270.0000000000036,-282.0000000000045,,-3474.999999999972
2019.04.30,-170.00000000000347,156.0000000000059,-153.00000000000313,-244.99999999999523,-224.9999999999974,-697.0000000000143,37.9999999999967,-3.999999999992898,-161.99999999999548,48.99999999999905,-922.999999999985,-696.0000000000077,856.0000000000123,-706.0000000000066,57.999999999992724,-88.99999999999864,-106.99999999999932,-255.00000000000523,-258.0000000000027,,-3533.000000000001
