date,USDJPY,AUDNZD,empty,sum
2019.07.08,-15.000000000000568,8.000000000008,,-6.999999999992568
2019.07.08,-0.999999999990564,56.000000000011596,,55.00000000002103
2019.07.08,127.00000000000955,104.00000000001519,,231.00000000002473
2019.07.08,78.00000000000296,57.00000000001815,,135.0000000000211
2019.07.08,97.00000000000841,43.00000000001525,,140.00000000002365
2019.07.08,58.9999999999975,24.000000000001798,,82.99999999999929
2019.07.08,10.000000000005116,-24.999999999986144,,-14.999999999981029
2019.07.08,105.00000000000398,-46.999999999997044,,58.000000000006935
2019.07.08,84.00000000000318,-24.999999999986144,,59.00000000001704
2019.07.08,30.000000000001137,4.000000000004,,34.00000000000514
2019.07.08,6.000000000000227,-7.0000000000014495,,-1.0000000000012221
2019.07.08,-30.000000000001137,-17.000000000000348,,-47.000000000001485
2019.07.08,-24.00000000000091,-31.000000000003247,,-55.00000000000416
2019.07.08,-46.999999999997044,-63.99999999999739,,-110.99999999999443
2019.07.08,-87.99999999999386,-41.000000000002146,,-128.99999999999602
2019.07.08,-93.00000000000352,-29.999999999996696,,-123.00000000000023
2019.07.08,-102.00000000000387,-42.999999999993044,,-144.9999999999969
2019.07.08,-132.99999999999557,-45.99999999999049,,-178.99999999998607
2019.07.08,-73.99999999999807,-100.99999999999554,,-174.9999999999936
2019.07.08,-96.00000000000364,-97.9999999999981,,-194.00000000000173
2019.07.08,-85.99999999999852,-93.99999999999409,,-179.9999999999926
2019.07.08,-93.99999999999409,-146.99999999998602,,-240.9999999999801
2019.07.08,-82.99999999999841,-146.99999999998602,,-229.99999999998442
2019.07.08,-42.999999999992156,-129.00000000000134,,-171.9999999999935
2019.07.08,21.000000000000796,-160.99999999998892,,-139.99999999998812
2019.07.08,30.000000000001137,-159.99999999998238,,-129.99999999998124
2019.07.08,75.00000000000284,-130.99999999999224,,-55.9999999999894
2019.07.08,103.9999999999992,-88.99999999998354,,15.00000000001566
2019.07.08,126.00000000000477,-80.99999999999774,,45.000000000007034
2019.07.08,144.99999999999602,-97.9999999999981,,46.999999999997925
2019.07.08,103.9999999999992,-106.99999999999044,,-2.999999999991232
2019.07.08,141.9999999999959,-129.99999999998568,,12.000000000010232
2019.07.08,216.00000000000819,-112.000000000001,,104.00000000000719
2019.07.08,209.00000000000318,-78.99999999998464,,130.00000000001853
2019.07.08,261.0000000000099,-78.99999999998464,,182.00000000002524
2019.07.08,239.00000000000432,-76.99999999999375,,162.00000000001057
2019.07.08,228.00000000000864,-72.99999999998974,,155.0000000000189
2019.07.08,293.00000000000637,-52.99999999999194,,240.00000000001444
2019.07.08,237.00000000000898,-68.00000000000139,,169.0000000000076
2019.07.08,253.0000000000001,-58.99999999998684,,194.00000000001327
2019.07.08,249.00000000000944,-58.000000000002494,,191.00000000000693
2019.07.08,260.0000000000051,-78.99999999998464,,181.00000000002046
2019.07.08,246.00000000000932,-64.99999999998174,,181.00000000002757
2019.07.08,299.0000000000066,-20.999999999982144,,278.00000000002444
2019.07.08,346.00000000000364,-8.999999999992347,,337.0000000000113
2019.07.08,368.9999999999998,34.000000000000696,,403.00000000000045
2019.07.08,326.9999999999982,2.0000000000131024,,329.00000000001125
2019.07.08,292.0000000000016,-29.999999999996696,,262.0000000000049
2019.07.09,281.0000000000059,-78.00000000000028,,203.00000000000563
2019.07.09,277.000000000001,-20.999999999982144,,256.0000000000189
2019.07.09,290.00000000000625,-21.999999999988695,,268.00000000001756
2019.07.09,302.99999999999727,5.000000000010552,,308.00000000000784
2019.07.09,328.00000000000296,-37.99999999998249,,290.00000000002046
2019.07.09,296.99999999999704,-45.99999999999049,,251.00000000000654
2019.07.09,347.0000000000084,-64.99999999998174,,282.00000000002666
2019.07.09,427.99999999999727,-59.99999999999339,,368.00000000000387
2019.07.09,442.0000000000073,-164.99999999999292,,277.0000000000143
2019.07.09,409.9999999999966,-171.99999999999437,,238.00000000000222
2019.07.09,402.000000000001,-201.99999999999108,,200.00000000000995
2019.07.09,405.00000000000114,-253.99999999999866,,151.00000000000247
2019.07.09,329.9999999999983,-271.99999999998334,,58.00000000001495
2019.07.09,346.00000000000364,-278.00000000000045,,68.00000000000318
2019.07.09,307.00000000000216,-298.9999999999826,,8.000000000019554
2019.07.09,301.00000000000193,-255.99999999998957,,45.00000000001236
2019.07.09,308.00000000000693,-285.99999999998624,,22.00000000002069
2019.07.09,341.99999999999875,-276.9999999999939,,65.00000000000483
2019.07.09,368.0000000000092,-264.9999999999819,,103.00000000002728
2019.07.09,375.0,-219.99999999999798,,155.00000000000202
2019.07.09,468.0000000000035,-255.99999999998957,,212.00000000001396
2019.07.09,391.9999999999959,-262.999999999991,,129.0000000000049
2019.07.09,441.0000000000025,-273.9999999999965,,167.00000000000603
2019.07.09,487.000000000009,-306.9999999999906,,180.00000000001836
2019.07.09,481.00000000000875,-343.99999999998875,,137.00000000002
2019.07.09,465.0000000000034,-397.99999999998727,,67.00000000001614
2019.07.09,374.00000000000944,-390.0000000000015,,-15.999999999992042
2019.07.09,368.9999999999998,-418.9999999999916,,-49.999999999991815
2019.07.09,406.0000000000059,-420.9999999999825,,-14.99999999997658
2019.07.09,402.000000000001,-452.99999999999227,,-50.999999999991246
2019.07.09,367.00000000000443,-435.9999999999919,,-68.9999999999875
2019.07.09,382.000000000005,-373.00000000000114,,9.000000000003865
2019.07.09,344.0000000000083,-384.9999999999909,,-40.999999999982606
2019.07.09,418.00000000000637,-401.99999999999125,,16.00000000001512
2019.07.09,397.99999999999613,-409.99999999999926,,-12.000000000003126
2019.07.09,350.0000000000085,-405.9999999999952,,-55.9999999999867
2019.07.09,350.0000000000085,-453.99999999999886,,-103.99999999999034
2019.07.09,356.9999999999993,-436.9999999999985,,-79.9999999999992
2019.07.09,368.0000000000092,-435.9999999999919,,-67.99999999998272
2019.07.09,380.00000000000966,-417.99999999998505,,-37.99999999997539
2019.07.09,320.99999999999795,-404.9999999999887,,-83.99999999999073
2019.07.09,383.0000000000098,-402.9999999999978,,-19.999999999988006
2019.07.09,390.00000000000057,-414.00000000000324,,-24.00000000000267
2019.07.09,439.00000000000716,-381.99999999999346,,57.0000000000137
2019.07.09,475.0000000000085,-381.99999999999346,,93.00000000001506
2019.07.09,459.0000000000032,-386.9999999999818,,72.00000000002137
2019.07.09,451.0000000000076,-380.00000000000256,,71.00000000000506
2019.07.09,426.00000000000193,-418.9999999999916,,7.0000000000103455
2019.07.10,435.0000000000023,-431.0000000000036,,3.9999999999986926
2019.07.10,418.99999999999693,-383.0,,35.99999999999693
2019.07.10,444.0000000000026,-365.99999999999966,,78.00000000000296
2019.07.10,457.9999999999984,-353.0000000000033,,104.99999999999511
2019.07.10,453.00000000000296,-332.9999999999833,,120.00000000001967
2019.07.10,505.00000000000966,-340.9999999999913,,164.00000000001836
2019.07.10,536.0000000000014,-364.9999999999931,,171.00000000000824
2019.07.10,540.9999999999968,-326.9999999999884,,214.0000000000084
2019.07.10,519.0000000000055,-347.9999999999928,,171.00000000001268
2019.07.10,474.00000000000375,-373.99999999998545,,100.0000000000183
2019.07.10,469.99999999999886,-263.99999999999756,,206.0000000000013
2019.07.10,471.00000000000364,-292.9999999999877,,178.00000000001592
2019.07.10,478.00000000000864,-316.99999999998954,,161.0000000000191
2019.07.10,468.0000000000035,-332.9999999999833,,135.00000000002024
2019.07.10,460.9999999999985,-370.00000000000364,,90.99999999999488
2019.07.10,435.0000000000023,-373.99999999998545,,61.000000000016826
2019.07.10,451.0000000000076,-397.0000000000029,,54.00000000000472
2019.07.10,435.0000000000023,-434.9999999999854,,1.688249540165998e-11
2019.07.10,466.0000000000082,-464.9999999999821,,1.0000000000260911
2019.07.10,502.00000000000955,-475.99999999998755,,26.000000000022
2019.07.10,518.0000000000007,-447.99999999998175,,70.00000000001893
2019.07.10,527.000000000001,-466.9999999999952,,60.0000000000058
2019.07.10,490.99999999999966,-420.9999999999825,,70.00000000001717
2019.07.10,515.0000000000006,-414.9999999999876,,100.00000000001296
2019.07.10,459.0000000000032,-409.99999999999926,,49.00000000000392
2019.07.10,472.999999999999,-408.9999999999927,,64.00000000000625
2019.07.10,466.0000000000082,-414.00000000000324,,52.000000000004945
2019.07.10,487.000000000009,-384.9999999999909,,102.00000000001808
2019.07.10,498.00000000000466,-364.9999999999931,,133.00000000001154
2019.07.10,518.0000000000007,-356.00000000000074,,161.99999999999994
2019.07.10,524.0000000000009,-376.9999999999829,,147.00000000001802
2019.07.10,120.00000000000455,-601.9999999999915,,-481.9999999999869
2019.07.10,138.9999999999958,-563.0000000000024,,-424.0000000000066
2019.07.10,278.99999999999636,-531.9999999999991,,-253.00000000000273
2019.07.10,186.00000000000705,-541.9999999999981,,-355.999999999991
2019.07.10,114.00000000000432,-517.9999999999962,,-403.9999999999919
2019.07.10,16.999999999995907,-544.9999999999955,,-527.9999999999995
